기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2013.2/4,성동구,성수1가1동,"7,300","18,387","9,364","9,023","17,951","9,131","8,820",436,233,203,2.46,"1,737"
2013.2/4,성동구,성수1가2동,"8,093","18,721","9,456","9,265","18,328","9,272","9,056",393,184,209,2.26,"1,819"
2013.2/4,성동구,성수2가1동,"9,045","21,294","11,123","10,171","20,466","10,717","9,749",828,406,422,2.26,"2,199"
2013.2/4,성동구,성수2가3동,"5,456","12,457","6,480","5,977","12,039","6,229","5,810",418,251,167,2.21,"1,424"
2013.2/4,성동구,송정동,"5,592","12,640","6,640","6,000","12,095","6,392","5,703",545,248,297,2.16,"1,314"
2013.2/4,성동구,용답동,"7,657","17,445","9,188","8,257","16,497","8,735","7,762",948,453,495,2.15,"2,091"
2013.2/4,성동구,왕십리도선동,"5,841","13,132","6,471","6,661","12,826","6,329","6,497",306,142,164,2.2,"1,853"
2013.2/4,성동구,금호2.3가동,"9,433","23,568","11,418","12,150","23,335","11,307","12,028",233,111,122,2.47,"2,935"
2013.2/4,성동구,옥수동,"9,498","23,572","11,333","12,239","23,334","11,216","12,118",238,117,121,2.46,"2,661"
2013.2/4,성동구,기타,-,5,2,3,-,-,-,5,2,3,-,-
2013.2/4,광진구,소계,"159,077","382,885","188,577","194,308","370,279","182,844","187,435","12,606","5,733","6,873",2.33,"36,766"
2013.2/4,광진구,화양동,"13,553","24,241","11,789","12,452","21,549","10,631","10,918","2,692","1,158","1,534",1.59,"1,970"
2013.2/4,광진구,군자동,"10,232","22,163","11,140","11,023","21,296","10,711","10,585",867,429,438,2.08,"2,292"
2013.2/4,광진구,중곡1동,"7,692","17,187","8,502","8,685","16,692","8,292","8,400",495,210,285,2.17,"1,836"
2013.2/4,광진구,중곡2동,"9,818","23,268","11,387","11,881","23,045","11,292","11,753",223,95,128,2.35,"2,231"
2013.2/4,광진구,중곡3동,"8,229","19,057","9,602","9,455","18,866","9,523","9,343",191,79,112,2.29,"1,985"
2013.2/4,광진구,중곡4동,"12,706","32,147","15,971","16,176","31,966","15,909","16,057",181,62,119,2.52,"3,375"
2013.2/4,광진구,능동,"5,634","11,420","5,389","6,031","11,163","5,281","5,882",257,108,149,1.98,"1,194"
2013.2/4,광진구,구의1동,"10,841","23,298","11,257","12,041","22,529","10,913","11,616",769,344,425,2.08,"2,292"
2013.2/4,광진구,구의2동,"10,961","27,787","13,674","14,113","27,427","13,551","13,876",360,123,237,2.5,"3,001"
2013.2/4,광진구,구의3동,"11,473","29,961","14,571","15,390","29,675","14,433","15,242",286,138,148,2.59,"2,686"
2013.2/4,광진구,광장동,"11,908","36,959","18,020","18,939","36,741","17,922","18,819",218,98,120,3.09,"2,774"
2013.2/4,광진구,자양1동,"11,097","25,826","12,738","13,088","24,044","11,890","12,154","1,782",848,934,2.17,"2,613"
2013.2/4,광진구,자양2동,"11,268","28,779","14,337","14,442","28,483","14,190","14,293",296,147,149,2.53,"2,739"
2013.2/4,광진구,자양3동,"11,507","32,051","15,615","16,436","31,696","15,461","16,235",355,154,201,2.75,"2,730"
2013.2/4,광진구,자양4동,"12,158","28,741","14,585","14,156","25,107","12,845","12,262","3,634","1,740","1,894",2.07,"3,048"
2013.2/4,동대문구,소계,"158,794","376,885","188,518","188,367","364,718","183,344","181,374","12,167","5,174","6,993",2.3,"47,987"
2013.2/4,동대문구,회기동,"5,879","12,693","6,022","6,671","11,215","5,451","5,764","1,478",571,907,1.91,"1,333"
2013.2/4,동대문구,휘경1동,"8,125","17,545","8,695","8,850","16,497","8,255","8,242","1,048",440,608,2.03,"2,181"
2013.2/4,동대문구,휘경2동,"10,666","26,357","13,027","13,330","25,972","12,863","13,109",385,164,221,2.44,"2,839"
2013.2/4,동대문구,청량리동,"10,841","25,154","12,640","12,514","24,221","12,154","12,067",933,486,447,2.23,"4,370"
2013.2/4,동대문구,용신동,"15,707","33,292","17,209","16,083","31,855","16,540","15,315","1,437",669,768,2.03,"4,834"
2013.2/4,동대문구,제기동,"12,982","29,165","14,807","14,358","27,614","14,147","13,467","1,551",660,891,2.13,"4,377"
2013.2/4,동대문구,전농1동,"14,153","31,257","15,917","15,340","30,742","15,720","15,022",515,197,318,2.17,"4,436"
2013.2/4,동대문구,전농2동,"7,788","21,610","10,550","11,060","21,335","10,450","10,885",275,100,175,2.74,"2,662"
2013.2/4,동대문구,답십리1동,"8,573","20,299","10,150","10,149","19,869","9,946","9,923",430,204,226,2.32,"2,709"
2013.2/4,동대문구,답십리2동,"12,149","31,934","15,800","16,134","31,640","15,663","15,977",294,137,157,2.6,"4,017"
2013.2/4,동대문구,장안1동,"14,976","37,949","19,045","18,904","37,212","18,737","18,475",737,308,429,2.48,"4,049"
2013.2/4,동대문구,장안2동,"12,812","32,759","16,581","16,178","32,497","16,486","16,011",262,95,167,2.54,"3,496"
2013.2/4,동대문구,이문1동,"15,387","33,348","16,476","16,872","30,964","15,519","15,445","2,384",957,"1,427",2.01,"3,966"
2013.2/4,동대문구,이문2동,"8,756","23,523","11,599","11,924","23,085","11,413","11,672",438,186,252,2.64,"2,718"
2013.2/4,중랑구,소계,"174,741","422,628","211,114","211,514","418,266","209,472","208,794","4,362","1,642","2,720",2.39,"47,778"
2013.2/4,중랑구,면목2동,"12,097","28,409","14,274","14,135","27,992","14,101","13,891",417,173,244,2.31,"3,116"
2013.2/4,중랑구,면목4동,"9,799","22,567","11,198","11,369","22,350","11,118","11,232",217,80,137,2.28,"2,630"
2013.2/4,중랑구,면목5동,"6,053","14,190","7,251","6,939","14,028","7,204","6,824",162,47,115,2.32,"1,637"
2013.2/4,중랑구,면목7동,"10,648","25,593","12,789","12,804","25,382","12,715","12,667",211,74,137,2.38,"2,972"
2013.2/4,중랑구,상봉1동,"9,301","25,808","12,738","13,070","25,580","12,653","12,927",228,85,143,2.75,"2,580"
2013.2/4,중랑구,상봉2동,"9,219","18,602","9,450","9,152","18,348","9,344","9,004",254,106,148,1.99,"2,257"
2013.2/4,중랑구,중화1동,"8,346","21,713","10,781","10,932","21,442","10,674","10,768",271,107,164,2.57,"2,251"
2013.2/4,중랑구,중화2동,"14,517","30,885","15,946","14,939","30,367","15,729","14,638",518,217,301,2.09,"3,875"
2013.2/4,중랑구,묵1동,"13,912","36,553","17,945","18,608","36,336","17,862","18,474",217,83,134,2.61,"3,960"
2013.2/4,중랑구,묵2동,"8,493","20,164","10,104","10,060","20,028","10,062","9,966",136,42,94,2.36,"2,364"
2013.2/4,중랑구,망우3동,"8,318","19,370","9,755","9,615","19,219","9,709","9,510",151,46,105,2.31,"2,271"
2013.2/4,중랑구,신내1동,"11,011","32,242","15,892","16,350","32,090","15,825","16,265",152,67,85,2.91,"3,516"
2013.2/4,중랑구,신내2동,"9,286","25,124","12,234","12,890","25,039","12,200","12,839",85,34,51,2.7,"2,646"
2013.2/4,중랑구,면목본동,"16,285","37,087","18,469","18,618","36,406","18,232","18,174",681,237,444,2.24,"4,118"
2013.2/4,중랑구,면목3.8동,"12,663","29,281","14,621","14,660","28,986","14,509","14,477",295,112,183,2.29,"3,497"
2013.2/4,중랑구,망우본동,"14,793","35,040","17,667","17,373","34,673","17,535","17,138",367,132,235,2.34,"4,088"
2013.2/4,성북구,소계,"197,887","489,369","240,241","249,128","480,766","236,630","244,136","8,603","3,611","4,992",2.43,"59,573"
2013.2/4,성북구,돈암1동,"6,194","16,578","7,980","8,598","16,408","7,914","8,494",170,66,104,2.65,"2,071"
2013.2/4,성북구,돈암2동,"7,977","23,756","11,458","12,298","23,686","11,428","12,258",70,30,40,2.97,"2,414"
2013.2/4,성북구,안암동,"9,006","18,360","9,224","9,136","16,853","8,557","8,296","1,507",667,840,1.87,"1,945"
2013.2/4,성북구,보문동,"6,732","14,356","7,047","7,309","14,026","6,914","7,112",330,133,197,2.08,"1,817"
2013.2/4,성북구,정릉1동,"7,553","20,396","9,819","10,577","20,074","9,704","10,370",322,115,207,2.66,"2,485"
2013.2/4,성북구,정릉2동,"9,301","24,396","12,100","12,296","24,268","12,040","12,228",128,60,68,2.61,"3,177"
2013.2/4,성북구,정릉3동,"7,944","18,542","9,233","9,309","17,701","8,839","8,862",841,394,447,2.23,"2,705"
2013.2/4,성북구,정릉4동,"10,964","28,243","13,850","14,393","28,015","13,759","14,256",228,91,137,2.56,"3,469"
2013.2/4,성북구,길음1동,"12,785","37,561","18,253","19,308","37,337","18,167","19,170",224,86,138,2.92,"3,415"
2013.2/4,성북구,길음2동,"9,027","21,068","10,367","10,701","20,821","10,259","10,562",247,108,139,2.31,"2,751"
2013.2/4,성북구,월곡1동,"10,948","29,323","14,493","14,830","29,041","14,367","14,674",282,126,156,2.65,"3,391"
2013.2/4,성북구,월곡2동,"8,881","21,871","10,763","11,108","21,559","10,624","10,935",312,139,173,2.43,"2,738"
2013.2/4,성북구,장위1동,"10,214","25,959","12,868","13,091","25,663","12,763","12,900",296,105,191,2.51,"3,251"
2013.2/4,성북구,장위2동,"9,204","22,582","11,344","11,238","22,369","11,256","11,113",213,88,125,2.43,"3,063"
2013.2/4,성북구,장위3동,"7,822","19,116","9,788","9,328","18,870","9,693","9,177",246,95,151,2.41,"2,620"
2013.2/4,성북구,성북동,"8,614","19,549","9,322","10,227","18,994","9,090","9,904",555,232,323,2.21,"2,852"
2013.2/4,성북구,삼선동,"12,684","28,853","14,026","14,827","28,288","13,773","14,515",565,253,312,2.23,"3,565"
2013.2/4,성북구,동선동,"8,842","17,145","7,591","9,554","16,597","7,369","9,228",548,222,326,1.88,"2,039"
2013.2/4,성북구,종암동,"17,472","43,890","21,759","22,131","43,066","21,438","21,628",824,321,503,2.46,"5,008"
2013.2/4,성북구,석관동,"15,723","37,825","18,956","18,869","37,130","18,676","18,454",695,280,415,2.36,"4,797"
2013.2/4,강북구,소계,"141,732","344,546","169,856","174,690","341,293","168,640","172,653","3,253","1,216","2,037",2.41,"47,334"
2013.2/4,강북구,번1동,"9,727","21,154","10,436","10,718","20,785","10,307","10,478",369,129,240,2.14,"2,714"
2013.2/4,강북구,번2동,"7,848","19,681","9,688","9,993","19,580","9,655","9,925",101,33,68,2.49,"2,919"
2013.2/4,강북구,번3동,"7,790","21,177","10,231","10,946","21,116","10,217","10,899",61,14,47,2.71,"3,500"
2013.2/4,강북구,수유1동,"9,920","23,250","11,656","11,594","22,908","11,528","11,380",342,128,214,2.31,"3,217"
2013.2/4,강북구,수유2동,"9,165","23,251","11,470","11,781","23,120","11,438","11,682",131,32,99,2.52,"3,535"
2013.2/4,강북구,수유3동,"11,028","24,394","12,098","12,296","24,063","11,972","12,091",331,126,205,2.18,"3,397"
2013.2/4,강북구,삼양동,"13,024","31,551","15,730","15,821","31,407","15,679","15,728",144,51,93,2.41,"4,066"
2013.2/4,강북구,미아동,"10,497","24,174","11,871","12,303","23,431","11,585","11,846",743,286,457,2.23,"3,167"
2013.2/4,강북구,송중동,"13,878","33,516","16,375","17,141","33,190","16,237","16,953",326,138,188,2.39,"4,597"
2013.2/4,강북구,송천동,"13,979","32,079","16,023","16,056","31,766","15,887","15,879",313,136,177,2.27,"4,587"
2013.2/4,강북구,삼각산동,"12,143","35,058","17,094","17,964","34,991","17,070","17,921",67,24,43,2.88,"3,019"
2013.2/4,강북구,우이동,"8,823","21,487","10,610","10,877","21,365","10,561","10,804",122,49,73,2.42,"3,478"
2013.2/4,강북구,인수동,"13,910","33,774","16,574","17,200","33,571","16,504","17,067",203,70,133,2.41,"5,138"
2013.2/4,도봉구,소계,"137,877","362,862","179,068","183,794","360,753","178,275","182,478","2,109",793,"1,316",2.62,"43,590"
2013.2/4,도봉구,쌍문1동,"8,603","22,300","10,882","11,418","22,075","10,819","11,256",225,63,162,2.57,"3,132"
2013.2/4,도봉구,쌍문2동,"8,503","21,552","10,541","11,011","21,436","10,498","10,938",116,43,73,2.52,"2,711"
2013.2/4,도봉구,쌍문3동,"7,563","18,577","9,112","9,465","18,431","9,061","9,370",146,51,95,2.44,"2,492"
2013.2/4,도봉구,쌍문4동,"7,378","21,625","10,452","11,173","21,578","10,433","11,145",47,19,28,2.92,"2,029"
2013.2/4,도봉구,방학1동,"12,562","32,394","16,276","16,118","32,138","16,179","15,959",256,97,159,2.56,"3,745"
2013.2/4,도봉구,방학2동,"9,831","23,998","12,129","11,869","23,811","12,068","11,743",187,61,126,2.42,"3,064"
2013.2/4,도봉구,방학3동,"10,787","31,897","15,630","16,267","31,833","15,607","16,226",64,23,41,2.95,"3,182"
2013.2/4,도봉구,창1동,"10,976","28,695","13,953","14,742","28,430","13,832","14,598",265,121,144,2.59,"3,285"
2013.2/4,도봉구,창2동,"11,841","31,651","15,631","16,020","31,429","15,518","15,911",222,113,109,2.65,"3,434"
2013.2/4,도봉구,창3동,"6,684","16,083","8,093","7,990","16,003","8,071","7,932",80,22,58,2.39,"2,002"
2013.2/4,도봉구,창4동,"10,881","30,786","14,942","15,844","30,725","14,920","15,805",61,22,39,2.82,"3,069"
2013.2/4,도봉구,창5동,"10,010","27,772","13,621","14,151","27,626","13,563","14,063",146,58,88,2.76,"2,912"
2013.2/4,도봉구,도봉1동,"10,440","24,429","12,411","12,018","24,243","12,348","11,895",186,63,123,2.32,"4,095"
2013.2/4,도봉구,도봉2동,"11,818","31,103","15,395","15,708","30,995","15,358","15,637",108,37,71,2.62,"4,438"
2013.2/4,노원구,소계,"222,539","597,405","291,770","305,635","593,840","290,270","303,570","3,565","1,500","2,065",2.67,"62,601"
2013.2/4,노원구,월계1동,"9,369","23,203","11,846","11,357","22,708","11,604","11,104",495,242,253,2.42,"2,849"
2013.2/4,노원구,월계2동,"12,099","30,313","14,746","15,567","30,120","14,677","15,443",193,69,124,2.49,"3,950"
2013.2/4,노원구,월계3동,"13,428","35,897","17,515","18,382","35,757","17,465","18,292",140,50,90,2.66,"4,116"
2013.2/4,노원구,공릉2동,"17,203","46,816","23,326","23,490","46,210","23,066","23,144",606,260,346,2.69,"3,912"
2013.2/4,노원구,하계1동,"11,337","30,706","14,856","15,850","30,565","14,781","15,784",141,75,66,2.7,"3,226"
2013.2/4,노원구,하계2동,"8,688","25,791","12,550","13,241","25,745","12,526","13,219",46,24,22,2.96,"2,356"
2013.2/4,노원구,중계본동,"9,870","29,796","14,689","15,107","29,641","14,613","15,028",155,76,79,3,"2,296"
2013.2/4,노원구,중계1동,"9,485","30,500","15,019","15,481","30,415","14,981","15,434",85,38,47,3.21,"1,927"
2013.2/4,노원구,중계4동,"8,194","22,515","11,023","11,492","22,431","10,994","11,437",84,29,55,2.74,"2,671"
2013.2/4,노원구,상계1동,"15,784","44,307","21,822","22,485","44,045","21,716","22,329",262,106,156,2.79,"4,912"
2013.2/4,노원구,상계2동,"8,570","22,616","11,167","11,449","22,485","11,116","11,369",131,51,80,2.62,"2,362"
2013.2/4,노원구,상계5동,"9,499","24,244","11,832","12,412","24,118","11,782","12,336",126,50,76,2.54,"2,910"
2013.2/4,노원구,상계8동,"9,513","27,162","13,081","14,081","27,119","13,073","14,046",43,8,35,2.85,"2,121"
2013.2/4,노원구,상계9동,"8,820","24,694","11,979","12,715","24,626","11,961","12,665",68,18,50,2.79,"2,232"
2013.2/4,노원구,상계10동,"7,736","20,557","9,668","10,889","20,512","9,656","10,856",45,12,33,2.65,"1,805"
2013.2/4,노원구,상계3.4동,"16,116","38,835","19,530","19,305","38,585","19,444","19,141",250,86,164,2.39,"5,845"
2013.2/4,노원구,상계6.7동,"14,284","36,934","17,427","19,507","36,762","17,353","19,409",172,74,98,2.57,"3,395"
2013.2/4,노원구,중계2.3동,"15,631","42,085","19,849","22,236","41,939","19,790","22,149",146,59,87,2.68,"5,487"
2013.2/4,노원구,공릉1동,"16,913","40,434","19,845","20,589","40,057","19,672","20,385",377,173,204,2.37,"4,229"
2013.2/4,은평구,소계,"201,865","508,765","249,233","259,532","504,354","247,380","256,974","4,411","1,853","2,558",2.5,"62,985"
2013.2/4,은평구,녹번동,"14,612","33,455","16,201","17,254","32,956","15,977","16,979",499,224,275,2.26,"4,599"
2013.2/4,은평구,불광1동,"16,801","42,318","20,469","21,849","41,935","20,298","21,637",383,171,212,2.5,"5,368"
2013.2/4,은평구,갈현1동,"10,959","26,469","13,079","13,390","26,224","12,983","13,241",245,96,149,2.39,"3,313"
2013.2/4,은평구,갈현2동,"11,338","29,220","14,217","15,003","28,955","14,099","14,856",265,118,147,2.55,"3,248"
2013.2/4,은평구,구산동,"12,261","34,123","17,435","16,688","33,900","17,348","16,552",223,87,136,2.76,"4,335"
2013.2/4,은평구,대조동,"14,414","32,497","15,532","16,965","32,152","15,383","16,769",345,149,196,2.23,"4,215"
2013.2/4,은평구,응암1동,"13,275","32,144","15,628","16,516","31,770","15,480","16,290",374,148,226,2.39,"3,922"
2013.2/4,은평구,응암2동,"10,919","26,978","13,387","13,591","26,803","13,308","13,495",175,79,96,2.45,"3,330"
2013.2/4,은평구,신사1동,"10,991","28,450","13,892","14,558","28,205","13,796","14,409",245,96,149,2.57,"3,261"
2013.2/4,은평구,신사2동,"8,941","22,966","11,523","11,443","22,836","11,475","11,361",130,48,82,2.55,"2,661"
2013.2/4,은평구,증산동,"8,311","21,046","10,520","10,526","20,877","10,452","10,425",169,68,101,2.51,"2,683"
2013.2/4,은평구,수색동,"7,942","19,625","9,854","9,771","19,425","9,784","9,641",200,70,130,2.45,"2,798"
2013.2/4,은평구,진관동,"16,381","51,478","24,747","26,731","51,308","24,684","26,624",170,63,107,3.13,"5,321"
2013.2/4,은평구,불광2동,"13,151","30,403","15,002","15,401","30,132","14,894","15,238",271,108,163,2.29,"4,304"
2013.2/4,은평구,응암3동,"12,226","27,923","13,775","14,148","27,636","13,673","13,963",287,102,185,2.26,"3,955"
2013.2/4,은평구,역촌동,"19,343","49,670","23,972","25,698","49,240","23,746","25,494",430,226,204,2.55,"5,672"
2013.2/4,서대문구,소계,"135,725","325,505","158,147","167,358","315,746","154,172","161,574","9,759","3,975","5,784",2.33,"43,123"
2013.2/4,서대문구,천연동,"8,601","20,489","9,942","10,547","20,264","9,835","10,429",225,107,118,2.36,"2,880"
2013.2/4,서대문구,홍제1동,"11,258","27,392","13,192","14,200","26,969","13,006","13,963",423,186,237,2.4,"3,803"
2013.2/4,서대문구,홍제3동,"8,335","20,222","9,884","10,338","20,048","9,801","10,247",174,83,91,2.41,"3,121"
2013.2/4,서대문구,홍제2동,"6,081","15,842","7,563","8,279","15,695","7,505","8,190",147,58,89,2.58,"2,068"
2013.2/4,서대문구,홍은1동,"10,376","26,416","12,932","13,484","26,101","12,798","13,303",315,134,181,2.52,"3,782"
2013.2/4,서대문구,홍은2동,"12,077","30,217","14,862","15,355","29,609","14,579","15,030",608,283,325,2.45,"3,981"
2013.2/4,서대문구,남가좌1동,"1,784","3,916","1,980","1,936","3,797","1,925","1,872",119,55,64,2.13,684
2013.2/4,서대문구,남가좌2동,"12,819","30,867","15,199","15,668","30,326","14,973","15,353",541,226,315,2.37,"4,236"
2013.2/4,서대문구,북가좌1동,"6,903","19,323","9,513","9,810","19,159","9,440","9,719",164,73,91,2.78,"2,050"
2013.2/4,서대문구,북가좌2동,"13,633","34,237","16,823","17,414","33,982","16,738","17,244",255,85,170,2.49,"4,358"
2013.2/4,서대문구,충현동,"9,219","20,822","10,100","10,722","20,005","9,843","10,162",817,257,560,2.17,"2,907"
2013.2/4,서대문구,북아현동,"4,929","11,030","5,383","5,647","10,735","5,239","5,496",295,144,151,2.18,"1,498"
2013.2/4,서대문구,신촌동,"10,884","21,558","9,761","11,797","18,376","8,652","9,724","3,182","1,109","2,073",1.69,"2,049"
2013.2/4,서대문구,연희동,"18,826","43,174","21,013","22,161","40,680","19,838","20,842","2,494","1,175","1,319",2.16,"5,706"
2013.2/4,마포구,소계,"166,991","393,175","190,197","202,978","384,004","186,089","197,915","9,171","4,108","5,063",2.3,"45,137"
2013.2/4,마포구,용강동,"7,628","19,238","9,300","9,938","18,887","9,096","9,791",351,204,147,2.48,"2,181"
2013.2/4,마포구,대흥동,"8,301","15,789","7,572","8,217","14,092","6,943","7,149","1,697",629,"1,068",1.7,"1,928"
2013.2/4,마포구,염리동,"8,028","17,891","8,790","9,101","17,307","8,540","8,767",584,250,334,2.16,"2,297"
