기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2015.3/4,종로구,숭인1동,"3,137","7,230","3,620","3,610","6,874","3,440","3,434",356,180,176,2.19,"1,012"
2015.3/4,종로구,숭인2동,"5,372","10,015","5,123","4,892","9,566","4,948","4,618",449,175,274,1.78,"1,520"
2015.3/4,종로구,청운효자동,"5,751","14,386","6,800","7,586","14,183","6,707","7,476",203,93,110,2.47,"2,083"
2015.3/4,종로구,혜화동,"9,292","20,168","9,537","10,631","17,833","8,751","9,082","2,335",786,"1,549",1.92,"2,490"
2015.3/4,중구,소계,"59,452","134,828","67,043","67,785","126,257","62,977","63,280","8,571","4,066","4,505",2.12,"20,239"
2015.3/4,중구,소공동,642,"1,839","1,038",801,"1,236",673,563,603,365,238,1.93,181
2015.3/4,중구,회현동,"3,452","6,318","3,446","2,872","5,649","3,096","2,553",669,350,319,1.64,"1,288"
2015.3/4,중구,명동,"1,453","3,556","1,603","1,953","3,029","1,306","1,723",527,297,230,2.08,648
2015.3/4,중구,필동,"2,359","5,114","2,562","2,552","4,325","2,243","2,082",789,319,470,1.83,769
2015.3/4,중구,장충동,"2,827","5,957","2,983","2,974","5,224","2,712","2,512",733,271,462,1.85,779
2015.3/4,중구,광희동,"2,818","5,861","3,060","2,801","5,051","2,696","2,355",810,364,446,1.79,"1,032"
2015.3/4,중구,을지로동,"1,260","1,878","1,175",703,"1,759","1,118",641,119,57,62,1.4,439
2015.3/4,중구,신당5동,"4,727","10,632","5,312","5,320","10,269","5,156","5,113",363,156,207,2.17,"1,506"
2015.3/4,중구,황학동,"6,058","13,199","6,575","6,624","12,264","6,127","6,137",935,448,487,2.02,"1,704"
2015.3/4,중구,중림동,"4,271","9,029","4,581","4,448","8,726","4,417","4,309",303,164,139,2.04,"1,534"
2015.3/4,중구,신당동,"4,020","8,944","4,561","4,383","7,448","3,840","3,608","1,496",721,775,1.85,"1,171"
2015.3/4,중구,다산동,"6,890","16,095","7,815","8,280","15,570","7,588","7,982",525,227,298,2.26,"2,277"
2015.3/4,중구,약수동,"7,914","19,086","9,158","9,928","18,792","9,011","9,781",294,147,147,2.37,"3,096"
2015.3/4,중구,청구동,"6,480","15,534","7,457","8,077","15,307","7,358","7,949",227,99,128,2.36,"2,293"
2015.3/4,중구,동화동,"4,281","11,786","5,717","6,069","11,608","5,636","5,972",178,81,97,2.71,"1,522"
2015.3/4,용산구,소계,"107,827","248,859","121,475","127,384","234,347","113,654","120,693","14,512","7,821","6,691",2.17,"35,606"
2015.3/4,용산구,후암동,"8,783","19,812","9,757","10,055","19,231","9,458","9,773",581,299,282,2.19,"2,827"
2015.3/4,용산구,용산2가동,"5,801","13,199","6,515","6,684","11,875","5,741","6,134","1,324",774,550,2.05,"1,983"
2015.3/4,용산구,남영동,"5,364","8,558","5,182","3,376","8,035","4,916","3,119",523,266,257,1.5,"1,427"
2015.3/4,용산구,원효로2동,"6,049","15,672","7,369","8,303","15,506","7,306","8,200",166,63,103,2.56,"2,113"
2015.3/4,용산구,효창동,"3,974","10,152","4,939","5,213","9,984","4,868","5,116",168,71,97,2.51,"1,430"
2015.3/4,용산구,용문동,"5,216","13,111","6,321","6,790","12,948","6,245","6,703",163,76,87,2.48,"1,807"
2015.3/4,용산구,이촌1동,"9,894","28,704","13,409","15,295","27,407","12,732","14,675","1,297",677,620,2.77,"3,876"
2015.3/4,용산구,이촌2동,"4,054","9,748","4,625","5,123","9,659","4,585","5,074",89,40,49,2.38,"1,617"
2015.3/4,용산구,이태원1동,"4,059","9,161","4,589","4,572","7,572","3,579","3,993","1,589","1,010",579,1.87,"1,452"
2015.3/4,용산구,이태원2동,"5,029","11,206","5,314","5,892","9,963","4,607","5,356","1,243",707,536,1.98,"1,824"
2015.3/4,용산구,서빙고동,"5,346","14,422","7,005","7,417","13,751","6,668","7,083",671,337,334,2.57,"1,958"
2015.3/4,용산구,보광동,"8,201","17,451","8,618","8,833","16,351","7,970","8,381","1,100",648,452,1.99,"2,581"
2015.3/4,용산구,청파동,"10,845","22,462","10,667","11,795","21,566","10,358","11,208",896,309,587,1.99,"3,007"
2015.3/4,용산구,원효로1동,"6,347","14,378","7,064","7,314","13,855","6,797","7,058",523,267,256,2.18,"1,644"
2015.3/4,용산구,한강로동,"7,633","16,413","8,215","8,198","14,870","7,408","7,462","1,543",807,736,1.95,"2,725"
2015.3/4,용산구,한남동,"11,232","24,410","11,886","12,524","21,774","10,416","11,358","2,636","1,470","1,166",1.94,"3,335"
2015.3/4,성동구,소계,"127,047","306,384","152,132","154,252","298,249","148,236","150,013","8,135","3,896","4,239",2.35,"37,908"
2015.3/4,성동구,왕십리2동,"6,757","16,613","8,160","8,453","16,243","7,996","8,247",370,164,206,2.4,"2,094"
2015.3/4,성동구,마장동,"10,416","25,042","12,419","12,623","24,344","12,091","12,253",698,328,370,2.34,"3,177"
2015.3/4,성동구,사근동,"6,522","13,101","6,750","6,351","11,583","6,074","5,509","1,518",676,842,1.78,"1,412"
2015.3/4,성동구,행당1동,"6,452","15,241","7,466","7,775","14,789","7,261","7,528",452,205,247,2.29,"1,990"
2015.3/4,성동구,행당2동,"9,420","26,202","12,490","13,712","26,093","12,443","13,650",109,47,62,2.77,"3,060"
2015.3/4,성동구,응봉동,"6,267","17,116","8,174","8,942","17,051","8,148","8,903",65,26,39,2.72,"2,279"
2015.3/4,성동구,금호1가동,"5,442","13,870","6,737","7,133","13,786","6,702","7,084",84,35,49,2.53,"1,998"
2015.3/4,성동구,금호4가동,"6,123","14,821","7,167","7,654","14,646","7,087","7,559",175,80,95,2.39,"1,857"
2015.3/4,성동구,성수1가1동,"7,191","17,642","8,944","8,698","17,245","8,713","8,532",397,231,166,2.4,"1,856"
2015.3/4,성동구,성수1가2동,"7,812","17,707","8,945","8,762","17,266","8,715","8,551",441,230,211,2.21,"1,924"
2015.3/4,성동구,성수2가1동,"8,826","20,191","10,480","9,711","19,351","10,074","9,277",840,406,434,2.19,"2,429"
2015.3/4,성동구,성수2가3동,"5,470","12,395","6,445","5,950","11,931","6,175","5,756",464,270,194,2.18,"1,569"
2015.3/4,성동구,송정동,"5,534","12,241","6,493","5,748","11,731","6,248","5,483",510,245,265,2.12,"1,408"
2015.3/4,성동구,용답동,"7,893","17,337","9,185","8,152","16,149","8,608","7,541","1,188",577,611,2.05,"2,312"
2015.3/4,성동구,왕십리도선동,"8,338","20,473","9,950","10,523","20,072","9,788","10,284",401,162,239,2.41,"2,493"
2015.3/4,성동구,금호2.3가동,"9,296","23,041","11,175","11,866","22,852","11,083","11,769",189,92,97,2.46,"3,184"
2015.3/4,성동구,옥수동,"9,288","23,351","11,152","12,199","23,117","11,030","12,087",234,122,112,2.49,"2,866"
2015.3/4,광진구,소계,"158,544","375,951","183,927","192,024","361,173","177,347","183,826","14,778","6,580","8,198",2.28,"40,035"
2015.3/4,광진구,화양동,"14,244","24,483","11,582","12,901","21,511","10,442","11,069","2,972","1,140","1,832",1.51,"2,092"
2015.3/4,광진구,군자동,"10,264","22,243","11,017","11,226","20,848","10,400","10,448","1,395",617,778,2.03,"2,458"
2015.3/4,광진구,중곡1동,"7,633","16,515","8,206","8,309","16,020","7,995","8,025",495,211,284,2.1,"2,003"
2015.3/4,광진구,중곡2동,"9,716","22,530","10,993","11,537","22,230","10,872","11,358",300,121,179,2.29,"2,438"
2015.3/4,광진구,중곡3동,"8,155","18,253","9,145","9,108","18,003","9,040","8,963",250,105,145,2.21,"2,171"
2015.3/4,광진구,중곡4동,"12,976","31,997","15,790","16,207","31,749","15,695","16,054",248,95,153,2.45,"3,877"
2015.3/4,광진구,능동,"5,816","11,654","5,524","6,130","11,346","5,381","5,965",308,143,165,1.95,"1,324"
2015.3/4,광진구,구의1동,"11,157","23,513","11,274","12,239","22,707","10,903","11,804",806,371,435,2.04,"2,569"
2015.3/4,광진구,구의2동,"10,468","25,946","12,712","13,234","25,626","12,574","13,052",320,138,182,2.45,"3,090"
2015.3/4,광진구,구의3동,"11,507","30,064","14,596","15,468","29,713","14,426","15,287",351,170,181,2.58,"3,046"
2015.3/4,광진구,광장동,"11,879","36,917","17,929","18,988","36,709","17,833","18,876",208,96,112,3.09,"2,942"
2015.3/4,광진구,자양1동,"10,821","24,289","11,893","12,396","22,917","11,224","11,693","1,372",669,703,2.12,"2,688"
2015.3/4,광진구,자양2동,"11,224","28,001","13,922","14,079","27,646","13,749","13,897",355,173,182,2.46,"2,971"
2015.3/4,광진구,자양3동,"11,132","31,272","15,182","16,090","30,876","15,006","15,870",396,176,220,2.77,"3,042"
2015.3/4,광진구,자양4동,"11,552","28,274","14,162","14,112","23,272","11,807","11,465","5,002","2,355","2,647",2.01,"3,324"
2015.3/4,동대문구,소계,"160,079","374,823","186,466","188,357","361,430","181,184","180,246","13,393","5,282","8,111",2.26,"52,148"
2015.3/4,동대문구,회기동,"5,841","12,618","5,884","6,734","10,883","5,277","5,606","1,735",607,"1,128",1.86,"1,394"
2015.3/4,동대문구,휘경1동,"7,526","15,700","7,755","7,945","14,620","7,343","7,277","1,080",412,668,1.94,"2,145"
2015.3/4,동대문구,휘경2동,"10,741","25,773","12,683","13,090","25,399","12,524","12,875",374,159,215,2.36,"3,105"
2015.3/4,동대문구,청량리동,"10,683","24,154","12,057","12,097","23,315","11,670","11,645",839,387,452,2.18,"4,659"
2015.3/4,동대문구,용신동,"15,963","33,301","17,122","16,179","31,771","16,408","15,363","1,530",714,816,1.99,"5,199"
2015.3/4,동대문구,제기동,"13,065","28,767","14,507","14,260","26,987","13,800","13,187","1,780",707,"1,073",2.07,"4,744"
2015.3/4,동대문구,전농1동,"14,246","31,325","15,894","15,431","30,813","15,680","15,133",512,214,298,2.16,"4,772"
2015.3/4,동대문구,전농2동,"7,707","21,305","10,298","11,007","20,891","10,158","10,733",414,140,274,2.71,"2,905"
2015.3/4,동대문구,답십리1동,"11,021","26,675","13,195","13,480","26,189","12,962","13,227",486,233,253,2.38,"3,291"
2015.3/4,동대문구,답십리2동,"11,426","29,706","14,647","15,059","29,399","14,514","14,885",307,133,174,2.57,"4,241"
2015.3/4,동대문구,장안1동,"15,391","37,686","18,949","18,737","37,045","18,669","18,376",641,280,361,2.41,"4,569"
2015.3/4,동대문구,장안2동,"12,784","32,418","16,385","16,033","32,159","16,277","15,882",259,108,151,2.52,"3,904"
2015.3/4,동대문구,이문1동,"15,035","32,555","15,865","16,690","29,545","14,846","14,699","3,010","1,019","1,991",1.97,"4,218"
2015.3/4,동대문구,이문2동,"8,650","22,840","11,225","11,615","22,414","11,056","11,358",426,169,257,2.59,"3,002"
2015.3/4,중랑구,소계,"176,441","420,151","209,204","210,947","415,474","207,315","208,159","4,677","1,889","2,788",2.35,"53,607"
2015.3/4,중랑구,면목2동,"12,060","27,751","13,908","13,843","27,375","13,773","13,602",376,135,241,2.27,"3,449"
2015.3/4,중랑구,면목4동,"9,670","22,273","10,972","11,301","22,020","10,866","11,154",253,106,147,2.28,"3,040"
2015.3/4,중랑구,면목5동,"5,315","12,176","6,240","5,936","12,042","6,189","5,853",134,51,83,2.27,"1,673"
2015.3/4,중랑구,면목7동,"10,433","24,323","12,091","12,232","24,020","11,970","12,050",303,121,182,2.3,"3,375"
2015.3/4,중랑구,상봉1동,"9,863","26,451","13,030","13,421","26,264","12,962","13,302",187,68,119,2.66,"2,849"
2015.3/4,중랑구,상봉2동,"9,493","18,625","9,402","9,223","18,261","9,235","9,026",364,167,197,1.92,"2,426"
2015.3/4,중랑구,중화1동,"8,417","21,108","10,463","10,645","20,939","10,393","10,546",169,70,99,2.49,"2,608"
2015.3/4,중랑구,중화2동,"13,993","29,092","15,008","14,084","28,463","14,730","13,733",629,278,351,2.03,"4,135"
2015.3/4,중랑구,묵1동,"13,473","35,172","17,195","17,977","34,988","17,131","17,857",184,64,120,2.6,"4,258"
2015.3/4,중랑구,묵2동,"8,439","19,572","9,706","9,866","19,393","9,632","9,761",179,74,105,2.3,"2,571"
2015.3/4,중랑구,망우3동,"8,198","18,546","9,292","9,254","18,379","9,235","9,144",167,57,110,2.24,"2,483"
2015.3/4,중랑구,신내1동,"14,209","42,093","20,666","21,427","41,932","20,585","21,347",161,81,80,2.95,"4,836"
2015.3/4,중랑구,신내2동,"9,085","23,947","11,627","12,320","23,872","11,602","12,270",75,25,50,2.63,"2,891"
2015.3/4,중랑구,면목본동,"16,527","36,642","18,279","18,363","35,902","17,978","17,924",740,301,439,2.17,"4,593"
2015.3/4,중랑구,면목3.8동,"12,558","28,654","14,307","14,347","28,280","14,154","14,126",374,153,221,2.25,"3,888"
2015.3/4,중랑구,망우본동,"14,708","33,726","17,018","16,708","33,344","16,880","16,464",382,138,244,2.27,"4,532"
2015.3/4,성북구,소계,"191,987","472,309","230,727","241,582","462,149","226,520","235,629","10,160","4,207","5,953",2.41,"63,108"
2015.3/4,성북구,돈암1동,"6,512","17,247","8,220","9,027","17,091","8,156","8,935",156,64,92,2.62,"2,316"
2015.3/4,성북구,돈암2동,"7,876","23,775","11,395","12,380","23,719","11,370","12,349",56,25,31,3.01,"2,598"
2015.3/4,성북구,안암동,"8,871","18,297","9,035","9,262","16,192","8,254","7,938","2,105",781,"1,324",1.83,"2,010"
2015.3/4,성북구,보문동,"7,034","15,101","7,352","7,749","14,759","7,207","7,552",342,145,197,2.1,"1,977"
2015.3/4,성북구,정릉1동,"7,143","19,379","9,320","10,059","19,034","9,203","9,831",345,117,228,2.66,"2,573"
2015.3/4,성북구,정릉2동,"9,550","24,663","12,175","12,488","24,513","12,103","12,410",150,72,78,2.57,"3,581"
2015.3/4,성북구,정릉3동,"7,731","17,984","8,967","9,017","16,909","8,425","8,484","1,075",542,533,2.19,"2,816"
2015.3/4,성북구,정릉4동,"10,956","27,884","13,613","14,271","27,673","13,520","14,153",211,93,118,2.53,"3,817"
2015.3/4,성북구,길음1동,"13,098","38,120","18,387","19,733","37,900","18,294","19,606",220,93,127,2.89,"3,802"
2015.3/4,성북구,길음2동,"6,973","16,574","8,177","8,397","16,365","8,074","8,291",209,103,106,2.35,"2,438"
2015.3/4,성북구,월곡1동,"10,781","28,753","14,049","14,704","28,480","13,935","14,545",273,114,159,2.64,"3,689"
2015.3/4,성북구,월곡2동,"8,812","21,546","10,656","10,890","21,060","10,401","10,659",486,255,231,2.39,"2,970"
2015.3/4,성북구,장위1동,"9,650","23,793","11,868","11,925","23,552","11,781","11,771",241,87,154,2.44,"3,479"
2015.3/4,성북구,장위2동,"8,903","21,166","10,574","10,592","20,909","10,465","10,444",257,109,148,2.35,"3,413"
2015.3/4,성북구,장위3동,"6,070","14,805","7,537","7,268","14,544","7,429","7,115",261,108,153,2.4,"2,247"
2015.3/4,성북구,성북동,"8,143","18,591","8,864","9,727","18,051","8,620","9,431",540,244,296,2.22,"2,881"
2015.3/4,성북구,삼선동,"12,679","27,955","13,550","14,405","27,465","13,321","14,144",490,229,261,2.17,"3,714"
2015.3/4,성북구,동선동,"8,970","17,146","7,487","9,659","16,453","7,215","9,238",693,272,421,1.83,"2,092"
2015.3/4,성북구,종암동,"17,149","43,477","21,446","22,031","42,138","20,975","21,163","1,339",471,868,2.46,"5,500"
2015.3/4,성북구,석관동,"15,086","36,053","18,055","17,998","35,342","17,772","17,570",711,283,428,2.34,"5,195"
2015.3/4,강북구,소계,"141,291","335,853","165,058","170,795","332,366","163,694","168,672","3,487","1,364","2,123",2.35,"52,318"
2015.3/4,강북구,번1동,"9,807","20,555","10,129","10,426","20,202","9,990","10,212",353,139,214,2.06,"2,989"
2015.3/4,강북구,번2동,"7,656","18,773","9,199","9,574","18,622","9,144","9,478",151,55,96,2.43,"3,226"
2015.3/4,강북구,번3동,"7,693","20,368","9,760","10,608","20,306","9,749","10,557",62,11,51,2.64,"3,933"
2015.3/4,강북구,수유1동,"9,910","22,867","11,429","11,438","22,524","11,289","11,235",343,140,203,2.27,"3,544"
2015.3/4,강북구,수유2동,"9,220","22,716","11,168","11,548","22,569","11,126","11,443",147,42,105,2.45,"3,833"
2015.3/4,강북구,수유3동,"11,200","23,791","11,820","11,971","23,475","11,700","11,775",316,120,196,2.1,"3,769"
2015.3/4,강북구,삼양동,"12,685","30,160","15,070","15,090","29,951","14,988","14,963",209,82,127,2.36,"4,410"
2015.3/4,강북구,미아동,"10,792","23,772","11,616","12,156","23,227","11,398","11,829",545,218,327,2.15,"3,569"
2015.3/4,강북구,송중동,"13,477","31,798","15,472","16,326","31,305","15,269","16,036",493,203,290,2.32,"4,963"
2015.3/4,강북구,송천동,"13,623","30,582","15,247","15,335","30,176","15,073","15,103",406,174,232,2.22,"5,057"
2015.3/4,강북구,삼각산동,"12,198","34,906","16,980","17,926","34,785","16,929","17,856",121,51,70,2.85,"3,446"
2015.3/4,강북구,우이동,"9,133","22,004","10,790","11,214","21,871","10,729","11,142",133,61,72,2.39,"3,899"
2015.3/4,강북구,인수동,"13,897","33,561","16,378","17,183","33,353","16,310","17,043",208,68,140,2.4,"5,680"
2015.3/4,도봉구,소계,"137,203","354,454","174,421","180,033","352,474","173,660","178,814","1,980",761,"1,219",2.57,"48,175"
2015.3/4,도봉구,쌍문1동,"8,937","22,719","11,092","11,627","22,505","11,028","11,477",214,64,150,2.52,"3,480"
2015.3/4,도봉구,쌍문2동,"8,559","21,224","10,340","10,884","21,079","10,279","10,800",145,61,84,2.46,"2,981"
2015.3/4,도봉구,쌍문3동,"7,625","18,185","8,867","9,318","18,038","8,826","9,212",147,41,106,2.37,"2,702"
2015.3/4,도봉구,쌍문4동,"7,246","21,103","10,144","10,959","21,054","10,122","10,932",49,22,27,2.91,"2,256"
2015.3/4,도봉구,방학1동,"12,766","31,739","15,875","15,864","31,502","15,777","15,725",237,98,139,2.47,"4,220"
2015.3/4,도봉구,방학2동,"9,589","22,656","11,452","11,204","22,455","11,381","11,074",201,71,130,2.34,"3,358"
2015.3/4,도봉구,방학3동,"10,530","31,045","15,185","15,860","30,976","15,166","15,810",69,19,50,2.94,"3,506"
2015.3/4,도봉구,창1동,"10,862","27,898","13,552","14,346","27,697","13,451","14,246",201,101,100,2.55,"3,563"
2015.3/4,도봉구,창2동,"11,939","31,379","15,510","15,869","31,174","15,400","15,774",205,110,95,2.61,"3,861"
2015.3/4,도봉구,창3동,"6,729","15,917","7,993","7,924","15,826","7,963","7,863",91,30,61,2.35,"2,312"
2015.3/4,도봉구,창4동,"10,668","29,947","14,472","15,475","29,881","14,449","15,432",66,23,43,2.8,"3,356"
2015.3/4,도봉구,창5동,"9,915","27,208","13,258","13,950","27,106","13,220","13,886",102,38,64,2.73,"3,192"
2015.3/4,도봉구,도봉1동,"10,210","23,573","11,944","11,629","23,411","11,888","11,523",162,56,106,2.29,"4,485"
2015.3/4,도봉구,도봉2동,"11,628","29,861","14,737","15,124","29,770","14,710","15,060",91,27,64,2.56,"4,903"
2015.3/4,노원구,소계,"220,243","581,088","283,034","298,054","577,434","281,457","295,977","3,654","1,577","2,077",2.62,"68,436"
2015.3/4,노원구,월계1동,"9,515","22,979","11,841","11,138","22,480","11,611","10,869",499,230,269,2.36,"3,151"
2015.3/4,노원구,월계2동,"11,845","29,089","14,152","14,937","28,919","14,093","14,826",170,59,111,2.44,"4,321"
2015.3/4,노원구,월계3동,"13,257","34,725","16,795","17,930","34,557","16,722","17,835",168,73,95,2.61,"4,569"
2015.3/4,노원구,공릉2동,"16,882","45,666","22,696","22,970","45,053","22,386","22,667",613,310,303,2.67,"4,247"
2015.3/4,노원구,하계1동,"11,093","29,790","14,376","15,414","29,648","14,304","15,344",142,72,70,2.67,"3,479"
2015.3/4,노원구,하계2동,"8,498","25,116","12,213","12,903","25,075","12,193","12,882",41,20,21,2.95,"2,577"
2015.3/4,노원구,중계본동,"9,553","28,687","14,137","14,550","28,589","14,095","14,494",98,42,56,2.99,"2,398"
2015.3/4,노원구,중계1동,"9,353","29,866","14,612","15,254","29,772","14,569","15,203",94,43,51,3.18,"2,005"
2015.3/4,노원구,중계4동,"8,329","22,810","11,168","11,642","22,721","11,137","11,584",89,31,58,2.73,"3,070"
2015.3/4,노원구,상계1동,"15,696","42,970","21,066","21,904","42,788","20,997","21,791",182,69,113,2.73,"5,342"
2015.3/4,노원구,상계2동,"8,699","22,361","11,061","11,300","22,229","11,010","11,219",132,51,81,2.56,"2,631"
2015.3/4,노원구,상계5동,"11,318","28,242","13,769","14,473","28,111","13,719","14,392",131,50,81,2.48,"4,086"
2015.3/4,노원구,상계8동,"9,406","26,101","12,562","13,539","26,067","12,554","13,513",34,8,26,2.77,"2,237"
2015.3/4,노원구,상계9동,"8,715","23,977","11,532","12,445","23,904","11,513","12,391",73,19,54,2.74,"2,447"
2015.3/4,노원구,상계10동,"7,638","19,882","9,299","10,583","19,806","9,270","10,536",76,29,47,2.59,"1,963"
2015.3/4,노원구,상계3.4동,"13,750","32,231","16,194","16,037","32,014","16,125","15,889",217,69,148,2.33,"5,601"
2015.3/4,노원구,상계6.7동,"13,970","35,954","16,825","19,129","35,791","16,756","19,035",163,69,94,2.56,"3,653"
2015.3/4,노원구,중계2.3동,"15,567","40,509","19,020","21,489","40,327","18,950","21,377",182,70,112,2.59,"5,942"
2015.3/4,노원구,공릉1동,"17,159","40,133","19,716","20,417","39,583","19,453","20,130",550,263,287,2.31,"4,717"
2015.3/4,은평구,소계,"203,609","504,345","246,025","258,320","499,668","244,019","255,649","4,677","2,006","2,671",2.45,"69,265"
2015.3/4,은평구,녹번동,"13,872","31,750","15,382","16,368","31,306","15,186","16,120",444,196,248,2.26,"4,746"
2015.3/4,은평구,불광1동,"17,438","42,954","20,669","22,285","42,567","20,506","22,061",387,163,224,2.44,"6,159"
2015.3/4,은평구,갈현1동,"11,090","25,997","12,808","13,189","25,751","12,703","13,048",246,105,141,2.32,"3,660"
2015.3/4,은평구,갈현2동,"11,959","30,315","14,586","15,729","29,987","14,453","15,534",328,133,195,2.51,"3,821"
2015.3/4,은평구,구산동,"12,426","34,409","17,476","16,933","34,158","17,347","16,811",251,129,122,2.75,"4,811"
2015.3/4,은평구,대조동,"15,218","33,237","15,839","17,398","32,788","15,645","17,143",449,194,255,2.15,"4,764"
2015.3/4,은평구,응암1동,"13,816","33,244","16,060","17,184","32,877","15,900","16,977",367,160,207,2.38,"4,500"
2015.3/4,은평구,응암2동,"9,777","24,070","11,856","12,214","23,836","11,755","12,081",234,101,133,2.44,"3,121"
2015.3/4,은평구,신사1동,"11,102","28,600","13,974","14,626","28,351","13,874","14,477",249,100,149,2.55,"3,686"
2015.3/4,은평구,신사2동,"8,793","22,281","11,170","11,111","22,156","11,115","11,041",125,55,70,2.52,"2,921"
2015.3/4,은평구,증산동,"7,994","20,113","10,040","10,073","19,894","9,930","9,964",219,110,109,2.49,"2,899"
2015.3/4,은평구,수색동,"7,260","17,521","8,802","8,719","17,352","8,745","8,607",169,57,112,2.39,"2,818"
2015.3/4,은평구,진관동,"17,769","53,520","25,604","27,916","53,319","25,508","27,811",201,96,105,3,"5,849"
2015.3/4,은평구,불광2동,"12,947","29,322","14,443","14,879","29,030","14,332","14,698",292,111,181,2.24,"4,650"
2015.3/4,은평구,응암3동,"12,392","27,376","13,425","13,951","27,074","13,307","13,767",302,118,184,2.18,"4,499"
2015.3/4,은평구,역촌동,"19,756","49,636","23,891","25,745","49,222","23,713","25,509",414,178,236,2.49,"6,361"
2015.3/4,서대문구,소계,"133,828","317,983","153,651","164,332","306,892","149,470","157,422","11,091","4,181","6,910",2.29,"46,211"
2015.3/4,서대문구,천연동,"8,647","20,295","9,870","10,425","20,051","9,747","10,304",244,123,121,2.32,"3,009"
2015.3/4,서대문구,홍제1동,"10,060","24,689","11,824","12,865","24,311","11,653","12,658",378,171,207,2.42,"3,770"
2015.3/4,서대문구,홍제3동,"8,193","19,716","9,651","10,065","19,487","9,545","9,942",229,106,123,2.38,"3,390"
2015.3/4,서대문구,홍제2동,"5,917","15,479","7,405","8,074","15,313","7,335","7,978",166,70,96,2.59,"2,306"
2015.3/4,서대문구,홍은1동,"10,071","25,286","12,397","12,889","24,949","12,255","12,694",337,142,195,2.48,"4,048"
2015.3/4,서대문구,홍은2동,"12,481","30,581","14,928","15,653","29,980","14,653","15,327",601,275,326,2.4,"4,441"
2015.3/4,서대문구,남가좌1동,"1,683","3,824","1,907","1,917","3,637","1,849","1,788",187,58,129,2.16,718
2015.3/4,서대문구,남가좌2동,"11,874","28,224","13,907","14,317","27,634","13,642","13,992",590,265,325,2.33,"4,368"
2015.3/4,서대문구,북가좌1동,"7,131","20,104","9,767","10,337","19,914","9,702","10,212",190,65,125,2.79,"2,542"
2015.3/4,서대문구,북가좌2동,"14,068","34,816","17,053","17,763","34,523","16,942","17,581",293,111,182,2.45,"4,918"
2015.3/4,서대문구,충현동,"8,962","19,513","9,530","9,983","18,963","9,350","9,613",550,180,370,2.12,"2,951"
2015.3/4,서대문구,북아현동,"4,697","10,318","5,035","5,283","10,053","4,911","5,142",265,124,141,2.14,"1,605"
2015.3/4,서대문구,신촌동,"11,309","22,799","9,897","12,902","18,602","8,703","9,899","4,197","1,194","3,003",1.64,"2,161"
2015.3/4,서대문구,연희동,"18,735","42,339","20,480","21,859","39,475","19,183","20,292","2,864","1,297","1,567",2.11,"5,984"
2015.3/4,마포구,소계,"171,759","400,596","192,299","208,297","389,788","187,783","202,005","10,808","4,516","6,292",2.27,"48,484"
2015.3/4,마포구,용강동,"8,715","22,123","10,673","11,450","21,621","10,405","11,216",502,268,234,2.48,"2,458"
2015.3/4,마포구,대흥동,"8,064","15,743","7,443","8,300","13,810","6,783","7,027","1,933",660,"1,273",1.71,"1,913"
