Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
2008.4/4,용산구,소계,"106,966","251,043","123,551","127,492","238,224","116,781","121,443","12,819","6,770","6,049",2.23,"27,167"
2008.4/4,용산구,후암동,"8,922","20,808","10,365","10,443","20,210","10,097","10,113",598,268,330,2.27,"2,186"
2008.4/4,용산구,용산2가동,"5,939","14,185","7,105","7,080","13,233","6,548","6,685",952,557,395,2.23,"1,561"
2008.4/4,용산구,남영동,"4,546","7,988","4,557","3,431","7,456","4,318","3,138",532,239,293,1.64,959
2008.4/4,용산구,원효로2동,"6,232","16,491","7,907","8,584","16,266","7,806","8,460",225,101,124,2.61,"1,636"
2008.4/4,용산구,효창동,"4,197","10,835","5,347","5,488","10,680","5,278","5,402",155,69,86,2.54,"1,170"
2008.4/4,용산구,용문동,"4,770","12,846","6,331","6,515","12,656","6,243","6,413",190,88,102,2.65,"1,300"
2008.4/4,용산구,이촌1동,"9,865","28,897","13,767","15,130","27,035","12,737","14,298","1,862","1,030",832,2.74,"2,949"
2008.4/4,용산구,이촌2동,"4,417","10,601","5,077","5,524","10,555","5,054","5,501",46,23,23,2.39,"1,250"
2008.4/4,용산구,이태원1동,"4,277","10,358","5,093","5,265","8,407","3,968","4,439","1,951","1,125",826,1.97,"1,207"
2008.4/4,용산구,이태원2동,"5,208","11,637","5,540","6,097","11,267","5,323","5,944",370,217,153,2.16,"1,553"
2008.4/4,용산구,서빙고동,"4,833","11,875","5,785","6,090","11,389","5,545","5,844",486,240,246,2.36,"1,599"
2008.4/4,용산구,보광동,"8,980","19,454","9,512","9,942","18,623","9,072","9,551",831,440,391,2.07,"2,088"
2008.4/4,용산구,청파동,"11,293","24,268","11,802","12,466","23,476","11,457","12,019",792,345,447,2.08,"2,320"
2008.4/4,용산구,원효로1동,"4,639","10,538","5,304","5,234","10,209","5,106","5,103",329,198,131,2.2,"1,052"
2008.4/4,용산구,한강로동,"7,333","15,377","7,759","7,618","14,550","7,367","7,183",827,392,435,1.98,"1,811"
2008.4/4,용산구,한남동,"11,515","24,885","12,300","12,585","22,212","10,862","11,350","2,673","1,438","1,235",1.93,"2,526"
2008.4/4,성동구,소계,"128,658","322,679","161,744","160,935","314,212","157,602","156,610","8,467","4,142","4,325",2.44,"29,525"
2008.4/4,성동구,왕십리2동,"7,447","19,128","9,487","9,641","18,993","9,433","9,560",135,54,81,2.55,"1,749"
2008.4/4,성동구,마장동,"10,103","26,587","13,394","13,193","26,084","13,145","12,939",503,249,254,2.58,"2,456"
2008.4/4,성동구,사근동,"5,476","12,014","6,442","5,572","10,835","5,849","4,986","1,179",593,586,1.98,"1,106"
2008.4/4,성동구,행당1동,"7,790","18,438","9,082","9,356","18,229","8,987","9,242",209,95,114,2.34,"1,799"
2008.4/4,성동구,행당2동,"8,943","25,406","12,277","13,129","25,334","12,247","13,087",72,30,42,2.83,"2,117"
2008.4/4,성동구,응봉동,"6,525","17,785","8,534","9,251","17,693","8,496","9,197",92,38,54,2.71,"1,665"
2008.4/4,성동구,금호1가동,"6,814","17,706","8,626","9,080","17,526","8,550","8,976",180,76,104,2.57,"1,724"
2008.4/4,성동구,금호4가동,"6,510","15,846","7,843","8,003","15,568","7,715","7,853",278,128,150,2.39,"1,475"
2008.4/4,성동구,성수1가1동,"7,448","19,368","9,950","9,418","18,690","9,592","9,098",678,358,320,2.51,"1,391"
2008.4/4,성동구,성수1가2동,"8,253","19,703","9,968","9,735","19,400","9,819","9,581",303,149,154,2.35,"1,510"
2008.4/4,성동구,성수2가1동,"8,404","21,151","10,962","10,189","19,995","10,375","9,620","1,156",587,569,2.38,"1,672"
2008.4/4,성동구,성수2가3동,"5,166","12,427","6,381","6,046","12,033","6,147","5,886",394,234,160,2.33,"1,091"
2008.4/4,성동구,송정동,"5,505","12,470","6,600","5,870","11,978","6,374","5,604",492,226,266,2.18,"1,011"
2008.4/4,성동구,용답동,"7,492","18,218","9,390","8,828","17,238","8,931","8,307",980,459,521,2.3,"1,635"
2008.4/4,성동구,왕십리도선동,"6,436","15,790","7,986","7,804","14,959","7,588","7,371",831,398,433,2.32,"1,709"
2008.4/4,성동구,금호2.3가동,"9,564","23,827","11,643","12,184","23,519","11,504","12,015",308,139,169,2.46,"2,532"
2008.4/4,성동구,옥수동,"10,782","26,815","13,179","13,636","26,138","12,850","13,288",677,329,348,2.42,"2,883"
2008.4/4,광진구,소계,"155,676","387,254","191,676","195,578","375,482","186,237","189,245","11,772","5,439","6,333",2.41,"28,702"
2008.4/4,광진구,화양동,"11,898","23,695","11,656","12,039","21,333","10,531","10,802","2,362","1,125","1,237",1.79,"1,641"
2008.4/4,광진구,군자동,"9,943","22,500","11,308","11,192","21,766","10,970","10,796",734,338,396,2.19,"1,821"
2008.4/4,광진구,중곡1동,"7,437","17,728","8,738","8,990","16,991","8,432","8,559",737,306,431,2.28,"1,395"
2008.4/4,광진구,중곡2동,"9,205","23,061","11,337","11,724","22,880","11,273","11,607",181,64,117,2.49,"1,710"
2008.4/4,광진구,중곡3동,"8,304","20,223","10,158","10,065","20,059","10,085","9,974",164,73,91,2.42,"1,556"
2008.4/4,광진구,중곡4동,"12,288","32,503","16,147","16,356","32,365","16,095","16,270",138,52,86,2.63,"2,531"
2008.4/4,광진구,능동,"4,997","10,978","5,336","5,642","10,774","5,239","5,535",204,97,107,2.16,920
2008.4/4,광진구,구의1동,"10,822","24,356","11,810","12,546","23,265","11,308","11,957","1,091",502,589,2.15,"1,839"
2008.4/4,광진구,구의2동,"10,351","26,785","13,298","13,487","26,560","13,220","13,340",225,78,147,2.57,"2,289"
2008.4/4,광진구,구의3동,"11,465","30,122","14,667","15,455","29,984","14,608","15,376",138,59,79,2.62,"2,189"
2008.4/4,광진구,광장동,"12,201","36,464","17,772","18,692","36,127","17,609","18,518",337,163,174,2.96,"2,326"
2008.4/4,광진구,자양1동,"11,002","26,456","13,097","13,359","24,804","12,344","12,460","1,652",753,899,2.25,"2,046"
2008.4/4,광진구,자양2동,"11,422","29,398","14,812","14,586","29,237","14,738","14,499",161,74,87,2.56,"2,065"
2008.4/4,광진구,자양3동,"11,456","32,199","16,002","16,197","31,680","15,758","15,922",519,244,275,2.77,"1,902"
2008.4/4,광진구,자양4동,"12,885","30,786","15,538","15,248","27,657","14,027","13,630","3,129","1,511","1,618",2.15,"2,472"
2008.4/4,동대문구,소계,"156,267","381,663","191,888","189,775","370,250","186,744","183,506","11,413","5,144","6,269",2.37,"38,563"
2008.4/4,동대문구,신설동,"4,125","9,674","4,982","4,692","8,915","4,639","4,276",759,343,416,2.16,"1,079"
2008.4/4,동대문구,제기1동,"5,878","13,896","7,057","6,839","12,998","6,653","6,345",898,404,494,2.21,"1,843"
2008.4/4,동대문구,제기2동,"7,149","16,509","8,391","8,118","16,143","8,226","7,917",366,165,201,2.26,"1,961"
2008.4/4,동대문구,전농1동,"4,856","11,673","5,940","5,733","11,109","5,696","5,413",564,244,320,2.29,"1,383"
2008.4/4,동대문구,전농3동,"7,124","19,561","9,687","9,874","19,448","9,636","9,812",113,51,62,2.73,"2,032"
2008.4/4,동대문구,답십리1동,"4,544","11,587","5,789","5,798","11,074","5,562","5,512",513,227,286,2.44,"1,069"
2008.4/4,동대문구,답십리2동,"5,731","15,755","7,837","7,918","15,657","7,791","7,866",98,46,52,2.73,"1,556"
2008.4/4,동대문구,답십리4동,"5,877","15,671","7,798","7,873","15,542","7,746","7,796",129,52,77,2.64,"1,451"
2008.4/4,동대문구,장안1동,"7,763","19,129","9,708","9,421","18,268","9,341","8,927",861,367,494,2.35,"1,679"
2008.4/4,동대문구,장안2동,"6,593","17,943","9,134","8,809","17,845","9,095","8,750",98,39,59,2.71,"1,185"
2008.4/4,동대문구,장안3동,"6,456","18,132","9,016","9,116","18,040","8,982","9,058",92,34,58,2.79,"1,399"
2008.4/4,동대문구,장안4동,"5,983","15,074","7,562","7,512","14,959","7,526","7,433",115,36,79,2.5,"1,458"
2008.4/4,동대문구,회기동,"5,528","12,024","5,872","6,152","11,047","5,441","5,606",977,431,546,2,"1,091"
2008.4/4,동대문구,휘경1동,"8,179","18,531","9,219","9,312","17,494","8,748","8,746","1,037",471,566,2.14,"1,725"
2008.4/4,동대문구,휘경2동,"9,722","24,926","12,251","12,675","24,745","12,170","12,575",181,81,100,2.55,"2,143"
2008.4/4,동대문구,이문1동,"6,642","15,771","7,843","7,928","14,269","7,099","7,170","1,502",744,758,2.15,"1,399"
2008.4/4,동대문구,이문2동,"9,486","19,898","9,961","9,937","19,191","9,630","9,561",707,331,376,2.02,"1,826"
2008.4/4,동대문구,이문3동,"9,030","24,392","12,118","12,274","24,210","12,046","12,164",182,72,110,2.68,"2,106"
2008.4/4,동대문구,용두동,"9,399","20,226","10,556","9,670","19,351","10,154","9,197",875,402,473,2.06,"2,586"
2008.4/4,동대문구,전농2동,"8,825","19,356","10,057","9,299","19,187","9,993","9,194",169,64,105,2.17,"2,272"
2008.4/4,동대문구,답십리3동,"6,567","15,712","7,975","7,737","15,466","7,865","7,601",246,110,136,2.36,"1,773"
2008.4/4,동대문구,청량리동,"10,810","26,223","13,135","13,088","25,292","12,705","12,587",931,430,501,2.34,"3,547"
2008.4/4,중랑구,소계,"171,183","432,845","216,344","216,501","427,871","214,351","213,520","4,974","1,993","2,981",2.5,"37,180"
2008.4/4,중랑구,면목2동,"11,880","28,980","14,625","14,355","28,758","14,534","14,224",222,91,131,2.42,"2,390"
2008.4/4,중랑구,면목4동,"10,130","24,060","11,724","12,336","23,882","11,646","12,236",178,78,100,2.36,"2,038"
2008.4/4,중랑구,면목5동,"6,243","15,054","7,650","7,404","14,904","7,602","7,302",150,48,102,2.39,"1,364"
2008.4/4,중랑구,면목7동,"10,690","26,961","13,467","13,494","26,802","13,410","13,392",159,57,102,2.51,"2,327"
2008.4/4,중랑구,상봉1동,"9,403","26,799","13,297","13,502","26,424","13,132","13,292",375,165,210,2.81,"2,062"
2008.4/4,중랑구,상봉2동,"8,805","19,185","9,718","9,467","18,980","9,630","9,350",205,88,117,2.16,"1,743"
2008.4/4,중랑구,중화1동,"8,155","22,688","11,300","11,388","22,137","11,079","11,058",551,221,330,2.71,"1,748"
2008.4/4,중랑구,중화2동,"14,662","32,887","16,765","16,122","32,459","16,583","15,876",428,182,246,2.21,"3,073"
2008.4/4,중랑구,묵1동,"12,753","35,031","17,311","17,720","34,723","17,188","17,535",308,123,185,2.72,"3,046"
2008.4/4,중랑구,묵2동,"8,234","20,495","10,350","10,145","20,379","10,312","10,067",116,38,78,2.47,"1,844"
2008.4/4,중랑구,망우3동,"8,324","20,457","10,320","10,137","20,337","10,273","10,064",120,47,73,2.44,"1,722"
2008.4/4,중랑구,신내1동,"9,973","29,110","14,495","14,615","28,853","14,381","14,472",257,114,143,2.89,"2,449"
2008.4/4,중랑구,신내2동,"9,442","26,400","12,945","13,455","26,361","12,929","13,432",39,16,23,2.79,"2,151"
2008.4/4,중랑구,면목본동,"15,739","38,781","19,289","19,492","37,581","18,821","18,760","1,200",468,732,2.39,"3,257"
2008.4/4,중랑구,면목3.8동,"12,692","30,908","15,537","15,371","30,697","15,453","15,244",211,84,127,2.42,"2,766"
2008.4/4,중랑구,망우본동,"14,058","35,049","17,551","17,498","34,594","17,378","17,216",455,173,282,2.46,"3,200"
2008.4/4,성북구,소계,"190,713","481,419","238,344","243,075","473,357","234,730","238,627","8,062","3,614","4,448",2.48,"47,242"
2008.4/4,성북구,돈암1동,"6,686","18,036","8,741","9,295","17,909","8,690","9,219",127,51,76,2.68,"1,763"
2008.4/4,성북구,돈암2동,"8,636","24,842","12,103","12,739","24,666","12,028","12,638",176,75,101,2.86,"2,218"
2008.4/4,성북구,안암동,"8,643","18,854","9,635","9,219","17,507","8,986","8,521","1,347",649,698,2.03,"1,616"
2008.4/4,성북구,보문동,"7,646","17,735","8,838","8,897","17,353","8,692","8,661",382,146,236,2.27,"1,796"
2008.4/4,성북구,정능1동,"6,867","19,272","9,192","10,080","18,552","8,890","9,662",720,302,418,2.7,"2,035"
2008.4/4,성북구,정능2동,"9,519","24,725","12,296","12,429","24,636","12,253","12,383",89,43,46,2.59,"2,499"
2008.4/4,성북구,정능3동,"8,157","19,240","9,633","9,607","19,049","9,552","9,497",191,81,110,2.34,"2,204"
2008.4/4,성북구,정능4동,"10,738","28,254","13,969","14,285","28,083","13,887","14,196",171,82,89,2.62,"2,753"
2008.4/4,성북구,길음1동,"10,198","28,909","14,079","14,830","28,579","13,917","14,662",330,162,168,2.8,"2,202"
2008.4/4,성북구,길음2동,"9,018","21,122","10,342","10,780","21,020","10,293","10,727",102,49,53,2.33,"2,169"
2008.4/4,성북구,월곡1동,"10,502","28,117","13,987","14,130","27,620","13,779","13,841",497,208,289,2.63,"2,556"
2008.4/4,성북구,월곡2동,"8,469","22,214","11,020","11,194","21,995","10,933","11,062",219,87,132,2.6,"2,233"
2008.4/4,성북구,장위1동,"10,776","28,276","14,085","14,191","27,690","13,825","13,865",586,260,326,2.57,"2,568"
2008.4/4,성북구,장위2동,"9,902","24,677","12,468","12,209","24,530","12,405","12,125",147,63,84,2.48,"2,499"
2008.4/4,성북구,장위3동,"7,945","19,272","9,906","9,366","19,061","9,801","9,260",211,105,106,2.4,"2,087"
2008.4/4,성북구,성북동,"8,302","20,045","9,719","10,326","19,308","9,395","9,913",737,324,413,2.33,"2,463"
2008.4/4,성북구,삼선동,"11,598","27,430","13,445","13,985","26,951","13,217","13,734",479,228,251,2.32,"2,810"
2008.4/4,성북구,동선동,"7,373","15,633","7,261","8,372","15,275","7,091","8,184",358,170,188,2.07,"1,667"
2008.4/4,성북구,종암동,"14,610","36,870","18,599","18,271","36,375","18,365","18,010",495,234,261,2.49,"3,521"
2008.4/4,성북구,석관동,"15,128","37,896","19,026","18,870","37,198","18,731","18,467",698,295,403,2.46,"3,583"
2008.4/4,강북구,소계,"136,300","345,754","171,180","174,574","342,274","169,887","172,387","3,480","1,293","2,187",2.51,"36,649"
2008.4/4,강북구,번1동,"8,570","20,389","10,035","10,354","19,995","9,891","10,104",394,144,250,2.33,"2,054"
2008.4/4,강북구,번2동,"8,200","21,171","10,483","10,688","21,073","10,456","10,617",98,27,71,2.57,"2,240"
2008.4/4,강북구,번3동,"7,824","22,334","10,813","11,521","22,279","10,797","11,482",55,16,39,2.85,"2,580"
2008.4/4,강북구,수유1동,"9,560","23,852","11,995","11,857","23,328","11,801","11,527",524,194,330,2.44,"2,560"
2008.4/4,강북구,수유2동,"9,070","23,620","11,644","11,976","23,523","11,615","11,908",97,29,68,2.59,"2,839"
2008.4/4,강북구,수유3동,"10,569","24,437","12,118","12,319","24,216","12,021","12,195",221,97,124,2.29,"2,727"
2008.4/4,강북구,삼양동,"13,326","33,821","16,915","16,906","33,095","16,647","16,448",726,268,458,2.48,"3,262"
2008.4/4,강북구,미아동,"10,355","25,245","12,630","12,615","24,863","12,471","12,392",382,159,223,2.4,"2,465"
2008.4/4,강북구,송중동,"14,388","36,753","17,935","18,818","36,455","17,836","18,619",298,99,199,2.53,"3,714"
2008.4/4,강북구,송천동,"13,839","33,314","16,577","16,737","33,033","16,467","16,566",281,110,171,2.39,"3,611"
2008.4/4,강북구,삼각산동,"8,440","24,635","12,182","12,453","24,571","12,155","12,416",64,27,37,2.91,"1,937"
2008.4/4,강북구,우이동,"8,622","21,864","11,001","10,863","21,718","10,941","10,777",146,60,86,2.52,"2,701"
2008.4/4,강북구,인수동,"13,537","34,319","16,852","17,467","34,125","16,789","17,336",194,63,131,2.52,"3,959"
2008.4/4,도봉구,소계,"139,733","376,698","186,476","190,222","373,936","185,376","188,560","2,762","1,100","1,662",2.68,"34,750"
2008.4/4,도봉구,쌍문1동,"8,955","23,732","11,693","12,039","23,323","11,540","11,783",409,153,256,2.6,"2,565"
2008.4/4,도봉구,쌍문2동,"8,296","21,781","10,745","11,036","21,688","10,713","10,975",93,32,61,2.61,"2,046"
2008.4/4,도봉구,쌍문3동,"7,359","19,091","9,374","9,717","18,991","9,332","9,659",100,42,58,2.58,"1,876"
2008.4/4,도봉구,쌍문4동,"7,580","22,231","10,818","11,413","22,197","10,809","11,388",34,9,25,2.93,"1,765"
2008.4/4,도봉구,방학1동,"11,960","33,448","16,693","16,755","32,992","16,507","16,485",456,186,270,2.76,"2,771"
2008.4/4,도봉구,방학2동,"9,876","25,098","12,711","12,387","24,931","12,643","12,288",167,68,99,2.52,"2,371"
2008.4/4,도봉구,방학3동,"11,008","33,088","16,340","16,748","33,024","16,312","16,712",64,28,36,3,"2,751"
2008.4/4,도봉구,창1동,"11,143","29,892","14,610","15,282","29,355","14,389","14,966",537,221,316,2.63,"2,700"
2008.4/4,도봉구,창2동,"12,255","31,937","15,772","16,165","31,731","15,671","16,060",206,101,105,2.59,"2,658"
2008.4/4,도봉구,창3동,"6,702","16,805","8,489","8,316","16,741","8,469","8,272",64,20,44,2.5,"1,532"
2008.4/4,도봉구,창4동,"11,446","31,630","15,382","16,248","31,573","15,353","16,220",57,29,28,2.76,"2,550"
2008.4/4,도봉구,창5동,"10,265","28,917","14,232","14,685","28,811","14,186","14,625",106,46,60,2.81,"2,409"
2008.4/4,도봉구,도봉1동,"10,699","26,128","13,225","12,903","25,742","13,082","12,660",386,143,243,2.41,"3,156"
2008.4/4,도봉구,도봉2동,"12,189","32,920","16,392","16,528","32,837","16,370","16,467",83,22,61,2.69,"3,600"
2008.4/4,노원구,소계,"225,065","620,808","304,068","316,740","615,981","301,982","313,999","4,827","2,086","2,741",2.74,"52,938"
2008.4/4,노원구,월계1동,"6,944","19,475","9,683","9,792","18,591","9,284","9,307",884,399,485,2.68,"1,715"
2008.4/4,노원구,월계2동,"10,677","28,070","13,645","14,425","27,951","13,597","14,354",119,48,71,2.62,"2,799"
2008.4/4,노원구,월계3동,"9,787","27,695","13,682","14,013","27,657","13,669","13,988",38,13,25,2.83,"2,219"
2008.4/4,노원구,월계4동,"8,770","20,640","10,309","10,331","20,458","10,242","10,216",182,67,115,2.33,"2,430"
2008.4/4,노원구,공릉2동,"16,610","47,194","23,449","23,745","46,779","23,260","23,519",415,189,226,2.82,"3,260"
2008.4/4,노원구,하계1동,"11,490","31,829","15,410","16,419","31,625","15,306","16,319",204,104,100,2.75,"2,916"
2008.4/4,노원구,하계2동,"8,906","26,888","13,125","13,763","26,850","13,110","13,740",38,15,23,3.01,"2,061"
2008.4/4,노원구,중계본동,"10,202","31,418","15,514","15,904","30,891","15,266","15,625",527,248,279,3.03,"2,155"
2008.4/4,노원구,중계1동,"9,997","31,860","15,647","16,213","31,794","15,621","16,173",66,26,40,3.18,"1,839"
2008.4/4,노원구,중계2동,"6,578","18,860","9,035","9,825","18,844","9,029","9,815",16,6,10,2.86,"1,656"
2008.4/4,노원구,중계3동,"9,256","25,078","11,835","13,243","24,966","11,784","13,182",112,51,61,2.7,"3,181"
2008.4/4,노원구,중계4동,"8,593","24,615","11,966","12,649","23,903","11,675","12,228",712,291,421,2.78,"2,270"
2008.4/4,노원구,상계1동,"14,330","41,126","20,394","20,732","40,988","20,341","20,647",138,53,85,2.86,"3,567"
2008.4/4,노원구,상계2동,"8,392","22,854","11,327","11,527","22,762","11,290","11,472",92,37,55,2.71,"1,929"
2008.4/4,노원구,상계5동,"9,356","25,128","12,314","12,814","25,002","12,270","12,732",126,44,82,2.67,"2,366"
2008.4/4,노원구,상계8동,"9,492","27,556","13,379","14,177","27,527","13,373","14,154",29,6,23,2.9,"1,884"
2008.4/4,노원구,상계9동,"9,312","26,058","12,743","13,315","26,010","12,727","13,283",48,16,32,2.79,"1,932"
2008.4/4,노원구,상계10동,"8,226","21,589","10,295","11,294","21,557","10,285","11,272",32,10,22,2.62,"1,637"
2008.4/4,노원구,공릉1.3동,"16,360","42,041","20,650","21,391","41,267","20,292","20,975",774,358,416,2.52,"3,334"
2008.4/4,노원구,상계3.4동,"16,966","42,371","21,393","20,978","42,208","21,342","20,866",163,51,112,2.49,"4,846"
2008.4/4,노원구,상계6.7동,"14,821","38,463","18,273","20,190","38,351","18,219","20,132",112,54,58,2.59,"2,942"
2008.4/4,은평구,소계,"182,762","463,364","228,740","234,624","458,401","226,636","231,765","4,963","2,104","2,859",2.51,"46,002"
2008.4/4,은평구,녹번동,"15,583","36,907","18,012","18,895","36,380","17,772","18,608",527,240,287,2.33,"3,854"
2008.4/4,은평구,불광1동,"14,807","36,353","17,780","18,573","35,841","17,538","18,303",512,242,270,2.42,"3,887"
2008.4/4,은평구,갈현1동,"10,798","27,489","13,585","13,904","27,135","13,451","13,684",354,134,220,2.51,"2,533"
2008.4/4,은평구,갈현2동,"10,621","27,892","13,572","14,320","27,681","13,484","14,197",211,88,123,2.61,"2,572"
2008.4/4,은평구,구산동,"11,268","33,072","17,074","15,998","32,908","17,015","15,893",164,59,105,2.92,"3,286"
2008.4/4,은평구,대조동,"13,316","31,952","15,360","16,592","31,570","15,188","16,382",382,172,210,2.37,"3,353"
2008.4/4,은평구,응암1동,"13,749","33,993","16,641","17,352","33,300","16,363","16,937",693,278,415,2.42,"3,223"
2008.4/4,은평구,응암2동,"9,178","21,533","10,736","10,797","21,367","10,677","10,690",166,59,107,2.33,"2,330"
2008.4/4,은평구,신사1동,"10,278","27,770","13,677","14,093","27,309","13,458","13,851",461,219,242,2.66,"2,432"
2008.4/4,은평구,신사2동,"9,326","24,642","12,553","12,089","24,557","12,522","12,035",85,31,54,2.63,"2,095"
2008.4/4,은평구,증산동,"8,645","22,327","11,137","11,190","22,142","11,071","11,071",185,66,119,2.56,"2,155"
2008.4/4,은평구,수색동,"8,482","21,189","10,522","10,667","20,909","10,410","10,499",280,112,168,2.47,"2,424"
2008.4/4,은평구,진관동,"3,730","10,841","5,338","5,503","10,783","5,316","5,467",58,22,36,2.89,"1,096"
2008.4/4,은평구,불광2동,"13,458","32,583","16,153","16,430","32,374","16,074","16,300",209,79,130,2.41,"3,442"
2008.4/4,은평구,응암3동,"11,606","28,204","14,031","14,173","28,038","13,970","14,068",166,61,105,2.42,"3,155"
2008.4/4,은평구,역촌동,"17,917","46,617","22,569","24,048","46,107","22,327","23,780",510,242,268,2.57,"4,165"
2008.4/4,서대문구,소계,"138,295","340,731","166,432","174,299","331,688","162,350","169,338","9,043","4,082","4,961",2.4,"36,342"
2008.4/4,서대문구,천연동,"7,820","19,132","9,358","9,774","18,910","9,259","9,651",222,99,123,2.42,"2,239"
2008.4/4,서대문구,홍제1동,"11,489","29,233","14,109","15,124","28,598","13,813","14,785",635,296,339,2.49,"3,221"
2008.4/4,서대문구,홍제3동,"8,348","20,950","10,231","10,719","20,821","10,181","10,640",129,50,79,2.49,"2,483"
2008.4/4,서대문구,홍제2동,"6,079","16,325","7,888","8,437","16,254","7,862","8,392",71,26,45,2.67,"1,680"
2008.4/4,서대문구,홍은1동,"11,186","29,452","14,586","14,866","28,850","14,314","14,536",602,272,330,2.58,"3,335"
2008.4/4,서대문구,홍은2동,"11,468","29,667","14,602","15,065","29,413","14,489","14,924",254,113,141,2.56,"3,091"
