기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2011.1/4,동대문구,장안1동,"14,642","37,674","19,005","18,669","36,652","18,599","18,053","1,022",406,616,2.5,"3,554"
2011.1/4,동대문구,장안2동,"13,018","33,169","16,752","16,417","32,943","16,668","16,275",226,84,142,2.53,"3,058"
2011.1/4,동대문구,이문1동,"15,952","34,912","17,403","17,509","32,595","16,380","16,215","2,317","1,023","1,294",2.04,"3,615"
2011.1/4,동대문구,이문2동,"8,887","24,368","12,028","12,340","23,645","11,716","11,929",723,312,411,2.66,"2,398"
2011.1/4,중랑구,소계,"176,003","431,787","215,949","215,838","426,852","214,026","212,826","4,935","1,923","3,012",2.43,"42,282"
2011.1/4,중랑구,면목2동,"12,315","29,449","14,909","14,540","28,779","14,590","14,189",670,319,351,2.34,"2,761"
2011.1/4,중랑구,면목4동,"10,237","23,684","11,675","12,009","23,464","11,588","11,876",220,87,133,2.29,"2,329"
2011.1/4,중랑구,면목5동,"6,318","14,711","7,518","7,193","14,563","7,477","7,086",148,41,107,2.31,"1,490"
2011.1/4,중랑구,면목7동,"10,873","26,633","13,292","13,341","26,455","13,231","13,224",178,61,117,2.43,"2,636"
2011.1/4,중랑구,상봉1동,"9,410","26,281","12,961","13,320","25,946","12,826","13,120",335,135,200,2.76,"2,287"
2011.1/4,중랑구,상봉2동,"9,104","18,971","9,611","9,360","18,782","9,541","9,241",189,70,119,2.06,"2,023"
2011.1/4,중랑구,중화1동,"8,398","22,414","11,125","11,289","21,890","10,923","10,967",524,202,322,2.61,"1,955"
2011.1/4,중랑구,중화2동,"14,807","32,082","16,504","15,578","31,654","16,323","15,331",428,181,247,2.14,"3,421"
2011.1/4,중랑구,묵1동,"13,455","35,748","17,624","18,124","35,489","17,521","17,968",259,103,156,2.64,"3,432"
2011.1/4,중랑구,묵2동,"8,480","20,448","10,267","10,181","20,326","10,229","10,097",122,38,84,2.4,"2,100"
2011.1/4,중랑구,망우3동,"8,421","19,896","10,024","9,872","19,767","9,983","9,784",129,41,88,2.35,"2,012"
2011.1/4,중랑구,신내1동,"11,131","32,706","16,220","16,486","32,452","16,102","16,350",254,118,136,2.92,"3,094"
2011.1/4,중랑구,신내2동,"9,354","25,623","12,531","13,092","25,577","12,514","13,063",46,17,29,2.73,"2,366"
2011.1/4,중랑구,면목본동,"16,189","37,770","18,834","18,936","36,974","18,555","18,419",796,279,517,2.28,"3,612"
2011.1/4,중랑구,면목3.8동,"12,917","30,415","15,216","15,199","30,204","15,142","15,062",211,74,137,2.34,"3,159"
2011.1/4,중랑구,망우본동,"14,594","34,956","17,638","17,318","34,530","17,481","17,049",426,157,269,2.37,"3,605"
2011.1/4,성북구,소계,"201,594","498,616","245,935","252,681","489,703","242,147","247,556","8,913","3,788","5,125",2.43,"53,839"
2011.1/4,성북구,돈암1동,"6,451","17,126","8,268","8,858","16,952","8,198","8,754",174,70,104,2.63,"1,913"
2011.1/4,성북구,돈암2동,"8,400","24,439","11,883","12,556","24,337","11,845","12,492",102,38,64,2.9,"2,309"
2011.1/4,성북구,안암동,"8,906","18,714","9,446","9,268","17,164","8,747","8,417","1,550",699,851,1.93,"1,804"
2011.1/4,성북구,보문동,"7,302","16,119","8,061","8,058","15,721","7,903","7,818",398,158,240,2.15,"1,818"
2011.1/4,성북구,정능1동,"7,746","21,555","10,298","11,257","20,730","9,977","10,753",825,321,504,2.68,"2,265"
2011.1/4,성북구,정능2동,"9,796","25,111","12,442","12,669","25,014","12,399","12,615",97,43,54,2.55,"2,893"
2011.1/4,성북구,정능3동,"8,223","18,923","9,451","9,472","18,603","9,302","9,301",320,149,171,2.26,"2,393"
2011.1/4,성북구,정능4동,"11,036","28,364","13,952","14,412","28,161","13,867","14,294",203,85,118,2.55,"3,129"
2011.1/4,성북구,길음1동,"13,014","37,157","18,120","19,037","36,825","17,990","18,835",332,130,202,2.83,"3,074"
2011.1/4,성북구,길음2동,"9,034","20,553","10,114","10,439","20,340","10,024","10,316",213,90,123,2.25,"2,387"
2011.1/4,성북구,월곡1동,"11,192","29,451","14,640","14,811","29,059","14,465","14,594",392,175,217,2.6,"3,042"
2011.1/4,성북구,월곡2동,"8,741","21,826","10,764","11,062","21,620","10,684","10,936",206,80,126,2.47,"2,441"
2011.1/4,성북구,장위1동,"10,784","27,518","13,730","13,788","26,991","13,512","13,479",527,218,309,2.5,"2,886"
2011.1/4,성북구,장위2동,"9,791","24,039","12,157","11,882","23,871","12,085","11,786",168,72,96,2.44,"2,791"
2011.1/4,성북구,장위3동,"8,297","20,160","10,304","9,856","19,982","10,226","9,756",178,78,100,2.41,"2,338"
2011.1/4,성북구,성북동,"8,669","19,906","9,534","10,372","19,244","9,274","9,970",662,260,402,2.22,"2,651"
2011.1/4,성북구,삼선동,"12,335","28,125","13,739","14,386","27,412","13,405","14,007",713,334,379,2.22,"3,150"
2011.1/4,성북구,동선동,"8,239","16,637","7,570","9,067","16,171","7,365","8,806",466,205,261,1.96,"1,917"
2011.1/4,성북구,종암동,"17,548","43,838","21,798","22,040","43,156","21,519","21,637",682,279,403,2.46,"4,419"
2011.1/4,성북구,석관동,"16,090","39,055","19,664","19,391","38,350","19,360","18,990",705,304,401,2.38,"4,219"
2011.1/4,강북구,소계,"142,892","349,943","173,250","176,693","346,367","171,946","174,421","3,576","1,304","2,272",2.42,"42,156"
2011.1/4,강북구,번1동,"9,400","21,193","10,467","10,726","20,765","10,320","10,445",428,147,281,2.21,"2,378"
2011.1/4,강북구,번2동,"8,262","20,673","10,190","10,483","20,600","10,172","10,428",73,18,55,2.49,"2,603"
2011.1/4,강북구,번3동,"7,901","21,705","10,525","11,180","21,646","10,512","11,134",59,13,46,2.74,"3,066"
2011.1/4,강북구,수유1동,"9,995","24,021","12,082","11,939","23,530","11,892","11,638",491,190,301,2.35,"2,923"
2011.1/4,강북구,수유2동,"9,355","23,874","11,810","12,064","23,750","11,773","11,977",124,37,87,2.54,"3,231"
2011.1/4,강북구,수유3동,"11,100","24,434","12,121","12,313","24,169","12,021","12,148",265,100,165,2.18,"3,098"
2011.1/4,강북구,삼양동,"13,598","33,212","16,600","16,612","32,819","16,479","16,340",393,121,272,2.41,"3,629"
2011.1/4,강북구,미아동,"10,571","25,097","12,546","12,551","24,197","12,154","12,043",900,392,508,2.29,"2,839"
2011.1/4,강북구,송중동,"14,686","35,816","17,493","18,323","35,562","17,412","18,150",254,81,173,2.42,"4,221"
2011.1/4,강북구,송천동,"14,387","33,076","16,560","16,516","32,849","16,486","16,363",227,74,153,2.28,"4,095"
2011.1/4,강북구,삼각산동,"10,814","30,857","15,165","15,692","30,794","15,137","15,657",63,28,35,2.85,"2,504"
2011.1/4,강북구,우이동,"8,883","21,903","10,946","10,957","21,764","10,894","10,870",139,52,87,2.45,"3,110"
2011.1/4,강북구,인수동,"13,940","34,082","16,745","17,337","33,922","16,694","17,228",160,51,109,2.43,"4,459"
2011.1/4,도봉구,소계,"140,438","370,209","182,989","187,220","367,783","182,077","185,706","2,426",912,"1,514",2.62,"38,518"
2011.1/4,도봉구,쌍문1동,"8,752","22,834","11,175","11,659","22,479","11,056","11,423",355,119,236,2.57,"2,707"
2011.1/4,도봉구,쌍문2동,"8,499","21,769","10,710","11,059","21,683","10,676","11,007",86,34,52,2.55,"2,420"
2011.1/4,도봉구,쌍문3동,"7,546","18,775","9,177","9,598","18,669","9,144","9,525",106,33,73,2.47,"2,186"
2011.1/4,도봉구,쌍문4동,"7,635","21,964","10,611","11,353","21,923","10,598","11,325",41,13,28,2.87,"1,893"
2011.1/4,도봉구,방학1동,"12,476","32,911","16,480","16,431","32,514","16,331","16,183",397,149,248,2.61,"3,183"
2011.1/4,도봉구,방학2동,"9,911","24,654","12,488","12,166","24,501","12,439","12,062",153,49,104,2.47,"2,647"
2011.1/4,도봉구,방학3동,"10,961","32,573","16,035","16,538","32,516","16,008","16,508",57,27,30,2.97,"2,893"
2011.1/4,도봉구,창1동,"11,170","29,425","14,374","15,051","28,982","14,181","14,801",443,193,250,2.59,"2,996"
2011.1/4,도봉구,창2동,"12,125","31,705","15,685","16,020","31,509","15,593","15,916",196,92,104,2.6,"2,988"
2011.1/4,도봉구,창3동,"6,830","16,658","8,393","8,265","16,602","8,376","8,226",56,17,39,2.43,"1,772"
2011.1/4,도봉구,창4동,"11,395","31,265","15,143","16,122","31,211","15,124","16,087",54,19,35,2.74,"2,732"
2011.1/4,도봉구,창5동,"10,208","28,371","13,994","14,377","28,261","13,951","14,310",110,43,67,2.77,"2,599"
2011.1/4,도봉구,도봉1동,"10,745","25,290","12,841","12,449","25,017","12,743","12,274",273,98,175,2.33,"3,565"
2011.1/4,도봉구,도봉2동,"12,185","32,015","15,883","16,132","31,916","15,857","16,059",99,26,73,2.62,"3,937"
2011.1/4,노원구,소계,"226,913","612,587","299,694","312,893","608,388","297,928","310,460","4,199","1,766","2,433",2.68,"57,325"
2011.1/4,노원구,월계1동,"9,766","24,860","12,639","12,221","24,045","12,283","11,762",815,356,459,2.46,"2,642"
2011.1/4,노원구,월계2동,"12,568","31,584","15,438","16,146","31,459","15,392","16,067",125,46,79,2.5,"3,586"
2011.1/4,노원구,월계3동,"13,822","36,721","17,918","18,803","36,611","17,878","18,733",110,40,70,2.65,"3,713"
2011.1/4,노원구,공릉2동,"16,932","46,856","23,279","23,577","46,150","22,960","23,190",706,319,387,2.73,"3,547"
2011.1/4,노원구,하계1동,"11,436","31,262","15,215","16,047","31,131","15,149","15,982",131,66,65,2.72,"2,999"
2011.1/4,노원구,하계2동,"8,859","26,313","12,831","13,482","26,278","12,817","13,461",35,14,21,2.97,"2,168"
2011.1/4,노원구,중계본동,"10,232","30,896","15,251","15,645","30,536","15,084","15,452",360,167,193,2.98,"2,241"
2011.1/4,노원구,중계1동,"9,687","30,942","15,167","15,775","30,881","15,140","15,741",61,27,34,3.19,"1,853"
2011.1/4,노원구,중계4동,"8,416","23,126","11,315","11,811","23,007","11,268","11,739",119,47,72,2.73,"2,405"
2011.1/4,노원구,상계1동,"15,887","44,973","22,247","22,726","44,623","22,101","22,522",350,146,204,2.81,"4,414"
2011.1/4,노원구,상계2동,"8,720","23,285","11,571","11,714","23,140","11,516","11,624",145,55,90,2.65,"2,145"
2011.1/4,노원구,상계5동,"9,611","24,840","12,195","12,645","24,715","12,145","12,570",125,50,75,2.57,"2,654"
2011.1/4,노원구,상계8동,"9,764","27,630","13,259","14,371","27,584","13,246","14,338",46,13,33,2.83,"1,989"
2011.1/4,노원구,상계9동,"9,094","25,270","12,309","12,961","25,201","12,285","12,916",69,24,45,2.77,"2,029"
2011.1/4,노원구,상계10동,"8,018","21,015","9,973","11,042","20,961","9,958","11,003",54,15,39,2.61,"1,688"
2011.1/4,노원구,공릉1.3동,"16,666","41,159","20,248","20,911","40,736","20,058","20,678",423,190,233,2.44,"3,775"
2011.1/4,노원구,상계3.4동,"17,021","41,068","20,652","20,416","40,809","20,580","20,229",259,72,187,2.4,"5,294"
2011.1/4,노원구,상계6.7동,"14,633","37,817","17,890","19,927","37,663","17,827","19,836",154,63,91,2.57,"3,129"
2011.1/4,노원구,중계2.3동,"15,781","42,970","20,297","22,673","42,858","20,241","22,617",112,56,56,2.72,"5,054"
2011.1/4,은평구,소계,"197,298","496,310","244,017","252,293","491,525","242,012","249,513","4,785","2,005","2,780",2.49,"54,528"
2011.1/4,은평구,녹번동,"15,765","36,415","17,742","18,673","35,912","17,519","18,393",503,223,280,2.28,"4,360"
2011.1/4,은평구,불광1동,"15,783","39,333","19,247","20,086","38,844","19,024","19,820",489,223,266,2.46,"4,502"
2011.1/4,은평구,갈현1동,"11,002","26,976","13,352","13,624","26,648","13,243","13,405",328,109,219,2.42,"2,805"
2011.1/4,은평구,갈현2동,"10,828","28,138","13,586","14,552","27,881","13,477","14,404",257,109,148,2.57,"2,848"
2011.1/4,은평구,구산동,"12,060","33,940","17,526","16,414","33,773","17,463","16,310",167,63,104,2.8,"3,792"
2011.1/4,은평구,대조동,"13,719","31,888","15,297","16,591","31,492","15,135","16,357",396,162,234,2.3,"3,737"
2011.1/4,은평구,응암1동,"13,645","32,910","16,096","16,814","32,343","15,845","16,498",567,251,316,2.37,"3,509"
2011.1/4,은평구,응암2동,"8,800","20,066","9,963","10,103","19,962","9,932","10,030",104,31,73,2.27,"2,548"
2011.1/4,은평구,신사1동,"10,689","28,193","13,829","14,364","27,724","13,618","14,106",469,211,258,2.59,"2,810"
2011.1/4,은평구,신사2동,"9,238","23,840","12,023","11,817","23,728","11,979","11,749",112,44,68,2.57,"2,317"
2011.1/4,은평구,증산동,"8,623","22,059","10,984","11,075","21,890","10,917","10,973",169,67,102,2.54,"2,413"
2011.1/4,은평구,수색동,"8,353","20,903","10,461","10,442","20,684","10,380","10,304",219,81,138,2.48,"2,594"
2011.1/4,은평구,진관동,"14,515","44,221","21,381","22,840","44,081","21,321","22,760",140,60,80,3.04,"4,221"
2011.1/4,은평구,불광2동,"13,431","31,235","15,336","15,899","31,042","15,276","15,766",193,60,133,2.31,"3,732"
2011.1/4,은평구,응암3동,"11,930","27,895","13,773","14,122","27,674","13,673","14,001",221,100,121,2.32,"3,469"
2011.1/4,은평구,역촌동,"18,917","48,298","23,421","24,877","47,847","23,210","24,637",451,211,240,2.53,"4,871"
2011.1/4,서대문구,소계,"137,520","331,607","161,609","169,998","321,991","157,572","164,419","9,616","4,037","5,579",2.34,"39,623"
2011.1/4,서대문구,천연동,"8,644","20,857","10,171","10,686","20,591","10,046","10,545",266,125,141,2.38,"2,582"
2011.1/4,서대문구,홍제1동,"11,682","28,792","13,889","14,903","28,247","13,638","14,609",545,251,294,2.42,"3,530"
2011.1/4,서대문구,홍제3동,"8,549","20,843","10,179","10,664","20,683","10,109","10,574",160,70,90,2.42,"2,811"
2011.1/4,서대문구,홍제2동,"6,273","16,410","7,919","8,491","16,269","7,858","8,411",141,61,80,2.59,"1,882"
2011.1/4,서대문구,홍은1동,"10,715","27,417","13,469","13,948","26,978","13,273","13,705",439,196,243,2.52,"3,499"
2011.1/4,서대문구,홍은2동,"12,011","30,439","15,034","15,405","30,016","14,835","15,181",423,199,224,2.5,"3,537"
2011.1/4,서대문구,남가좌1동,"2,098","4,693","2,372","2,321","4,372","2,232","2,140",321,140,181,2.08,640
2011.1/4,서대문구,남가좌2동,"12,950","31,797","15,628","16,169","31,444","15,465","15,979",353,163,190,2.43,"3,835"
2011.1/4,서대문구,북가좌1동,"4,123","10,720","5,372","5,348","10,560","5,317","5,243",160,55,105,2.56,"1,260"
2011.1/4,서대문구,북가좌2동,"13,797","35,265","17,385","17,880","35,076","17,323","17,753",189,62,127,2.54,"3,986"
2011.1/4,서대문구,충현동,"10,746","23,787","11,782","12,005","23,506","11,643","11,863",281,139,142,2.19,"3,044"
2011.1/4,서대문구,북아현동,"6,412","14,414","6,928","7,486","13,918","6,721","7,197",496,207,289,2.17,"1,699"
2011.1/4,서대문구,신촌동,"10,566","21,793","9,825","11,968","18,535","8,698","9,837","3,258","1,127","2,131",1.75,"1,940"
2011.1/4,서대문구,연희동,"18,954","44,380","21,656","22,724","41,796","20,414","21,382","2,584","1,242","1,342",2.21,"5,378"
2011.1/4,마포구,소계,"170,861","402,028","195,771","206,257","393,110","191,543","201,567","8,918","4,228","4,690",2.3,"41,831"
2011.1/4,마포구,용강동,"8,720","21,472","10,380","11,092","21,043","10,169","10,874",429,211,218,2.41,"2,187"
2011.1/4,마포구,대흥동,"8,593","16,195","7,847","8,348","14,875","7,262","7,613","1,320",585,735,1.73,"1,776"
2011.1/4,마포구,염리동,"8,493","18,932","9,376","9,556","18,417","9,153","9,264",515,223,292,2.17,"2,120"
