기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2014.3/4,성동구,송정동,"5,551","12,359","6,532","5,827","11,866","6,293","5,573",493,239,254,2.14,"1,359"
2014.3/4,성동구,용답동,"7,853","17,449","9,222","8,227","16,373","8,706","7,667","1,076",516,560,2.08,"2,211"
2014.3/4,성동구,왕십리도선동,"6,717","15,722","7,714","8,008","15,332","7,524","7,808",390,190,200,2.28,"2,077"
2014.3/4,성동구,금호2.3가동,"9,322","23,195","11,228","11,967","22,985","11,130","11,855",210,98,112,2.47,"3,091"
2014.3/4,성동구,옥수동,"9,409","23,598","11,322","12,276","23,369","11,199","12,170",229,123,106,2.48,"2,784"
2014.3/4,성동구,기타,-,1,-,1,-,-,-,1,-,1,-,-
2014.3/4,광진구,소계,"159,025","379,408","186,044","193,364","365,356","179,774","185,582","14,052","6,270","7,782",2.3,"38,786"
2014.3/4,광진구,화양동,"13,910","24,443","11,687","12,756","21,512","10,534","10,978","2,931","1,153","1,778",1.55,"2,062"
2014.3/4,광진구,군자동,"10,303","22,264","11,073","11,191","21,120","10,578","10,542","1,144",495,649,2.05,"2,408"
2014.3/4,광진구,중곡1동,"7,609","16,796","8,322","8,474","16,305","8,101","8,204",491,221,270,2.14,"1,904"
2014.3/4,광진구,중곡2동,"9,706","22,760","11,094","11,666","22,482","10,982","11,500",278,112,166,2.32,"2,358"
2014.3/4,광진구,중곡3동,"8,216","18,543","9,313","9,230","18,316","9,219","9,097",227,94,133,2.23,"2,145"
2014.3/4,광진구,중곡4동,"12,840","31,960","15,784","16,176","31,728","15,693","16,035",232,91,141,2.47,"3,652"
2014.3/4,광진구,능동,"5,729","11,513","5,440","6,073","11,219","5,293","5,926",294,147,147,1.96,"1,254"
2014.3/4,광진구,구의1동,"10,906","23,289","11,223","12,066","22,476","10,858","11,618",813,365,448,2.06,"2,431"
2014.3/4,광진구,구의2동,"10,871","27,144","13,274","13,870","26,802","13,139","13,663",342,135,207,2.47,"3,119"
2014.3/4,광진구,구의3동,"11,495","29,963","14,514","15,449","29,638","14,359","15,279",325,155,170,2.58,"2,885"
2014.3/4,광진구,광장동,"12,098","37,258","18,112","19,146","37,094","18,031","19,063",164,81,83,3.07,"2,844"
2014.3/4,광진구,자양1동,"10,769","24,554","12,129","12,425","23,058","11,414","11,644","1,496",715,781,2.14,"2,637"
2014.3/4,광진구,자양2동,"11,396","28,539","14,241","14,298","28,186","14,060","14,126",353,181,172,2.47,"2,883"
2014.3/4,광진구,자양3동,"11,335","31,663","15,403","16,260","31,292","15,246","16,046",371,157,214,2.76,"2,946"
2014.3/4,광진구,자양4동,"11,842","28,719","14,435","14,284","24,128","12,267","11,861","4,591","2,168","2,423",2.04,"3,258"
2014.3/4,동대문구,소계,"159,413","375,232","187,150","188,082","362,468","181,952","180,516","12,764","5,198","7,566",2.27,"50,359"
2014.3/4,동대문구,회기동,"5,962","12,826","5,979","6,847","11,160","5,407","5,753","1,666",572,"1,094",1.87,"1,371"
2014.3/4,동대문구,휘경1동,"8,166","17,248","8,499","8,749","16,184","8,072","8,112","1,064",427,637,1.98,"2,305"
2014.3/4,동대문구,휘경2동,"10,668","25,946","12,820","13,126","25,555","12,658","12,897",391,162,229,2.4,"2,968"
2014.3/4,동대문구,청량리동,"10,798","24,787","12,398","12,389","23,807","11,914","11,893",980,484,496,2.2,"4,542"
2014.3/4,동대문구,용신동,"15,630","32,785","16,873","15,912","31,314","16,180","15,134","1,471",693,778,2,"4,976"
2014.3/4,동대문구,제기동,"12,972","28,932","14,641","14,291","27,255","13,972","13,283","1,677",669,"1,008",2.1,"4,549"
2014.3/4,동대문구,전농1동,"14,853","32,840","16,662","16,178","32,363","16,463","15,900",477,199,278,2.18,"4,785"
2014.3/4,동대문구,전농2동,"7,735","21,541","10,436","11,105","21,161","10,308","10,853",380,128,252,2.74,"2,785"
2014.3/4,동대문구,답십리1동,"9,199","22,041","10,975","11,066","21,595","10,761","10,834",446,214,232,2.35,"2,956"
2014.3/4,동대문구,답십리2동,"11,641","30,444","15,045","15,399","30,154","14,921","15,233",290,124,166,2.59,"4,111"
2014.3/4,동대문구,장안1동,"15,171","37,637","18,952","18,685","36,914","18,626","18,288",723,326,397,2.43,"4,359"
2014.3/4,동대문구,장안2동,"12,889","32,698","16,505","16,193","32,462","16,423","16,039",236,82,154,2.52,"3,738"
2014.3/4,동대문구,이문1동,"15,093","32,556","16,050","16,506","30,010","15,103","14,907","2,546",947,"1,599",1.99,"4,071"
2014.3/4,동대문구,이문2동,"8,636","22,951","11,315","11,636","22,534","11,144","11,390",417,171,246,2.61,"2,843"
2014.3/4,중랑구,소계,"176,683","424,054","211,625","212,429","419,463","209,757","209,706","4,591","1,868","2,723",2.37,"51,451"
2014.3/4,중랑구,면목2동,"12,096","28,055","14,071","13,984","27,673","13,913","13,760",382,158,224,2.29,"3,287"
2014.3/4,중랑구,면목4동,"9,536","21,781","10,771","11,010","21,542","10,671","10,871",239,100,139,2.26,"2,806"
2014.3/4,중랑구,면목5동,"5,904","13,716","7,042","6,674","13,577","6,997","6,580",139,45,94,2.3,"1,778"
2014.3/4,중랑구,면목7동,"10,580","24,973","12,473","12,500","24,707","12,370","12,337",266,103,163,2.34,"3,189"
2014.3/4,중랑구,상봉1동,"9,736","26,525","13,094","13,431","26,310","13,018","13,292",215,76,139,2.7,"2,752"
2014.3/4,중랑구,상봉2동,"9,386","18,535","9,339","9,196","18,224","9,190","9,034",311,149,162,1.94,"2,369"
2014.3/4,중랑구,중화1동,"8,296","21,238","10,548","10,690","21,023","10,451","10,572",215,97,118,2.53,"2,441"
2014.3/4,중랑구,중화2동,"14,189","29,891","15,409","14,482","29,283","15,139","14,144",608,270,338,2.06,"4,060"
2014.3/4,중랑구,묵1동,"13,493","35,301","17,299","18,002","35,091","17,227","17,864",210,72,138,2.6,"4,093"
2014.3/4,중랑구,묵2동,"8,449","19,637","9,789","9,848","19,469","9,727","9,742",168,62,106,2.3,"2,488"
2014.3/4,중랑구,망우3동,"8,225","18,852","9,489","9,363","18,699","9,438","9,261",153,51,102,2.27,"2,423"
2014.3/4,중랑구,신내1동,"13,972","41,687","20,504","21,183","41,500","20,414","21,086",187,90,97,2.97,"4,656"
2014.3/4,중랑구,신내2동,"9,251","24,407","11,891","12,516","24,321","11,857","12,464",86,34,52,2.63,"2,804"
2014.3/4,중랑구,면목본동,"16,407","36,662","18,329","18,333","35,961","18,049","17,912",701,280,421,2.19,"4,382"
2014.3/4,중랑구,면목3.8동,"12,481","28,744","14,360","14,384","28,404","14,222","14,182",340,138,202,2.28,"3,676"
2014.3/4,중랑구,망우본동,"14,682","34,050","17,217","16,833","33,679","17,074","16,605",371,143,228,2.29,"4,247"
2014.3/4,성북구,소계,"194,541","479,810","234,995","244,815","470,326","231,086","239,240","9,484","3,909","5,575",2.42,"61,880"
2014.3/4,성북구,돈암1동,"6,103","16,191","7,761","8,430","16,041","7,700","8,341",150,61,89,2.63,"2,174"
2014.3/4,성북구,돈암2동,"7,908","23,668","11,360","12,308","23,608","11,333","12,275",60,27,33,2.99,"2,507"
2014.3/4,성북구,안암동,"8,940","18,489","9,146","9,343","16,499","8,382","8,117","1,990",764,"1,226",1.85,"1,979"
2014.3/4,성북구,보문동,"7,010","15,204","7,443","7,761","14,865","7,294","7,571",339,149,190,2.12,"1,934"
2014.3/4,성북구,정릉1동,"7,443","20,044","9,653","10,391","19,759","9,555","10,204",285,98,187,2.65,"2,572"
2014.3/4,성북구,정릉2동,"9,279","24,126","11,916","12,210","23,965","11,845","12,120",161,71,90,2.58,"3,334"
2014.3/4,성북구,정릉3동,"7,755","18,211","9,080","9,131","17,153","8,583","8,570","1,058",497,561,2.21,"2,746"
2014.3/4,성북구,정릉4동,"10,879","27,948","13,687","14,261","27,761","13,607","14,154",187,80,107,2.55,"3,673"
2014.3/4,성북구,길음1동,"13,036","38,107","18,418","19,689","37,888","18,323","19,565",219,95,124,2.91,"3,682"
2014.3/4,성북구,길음2동,"7,814","18,409","9,071","9,338","18,189","8,978","9,211",220,93,127,2.33,"2,584"
2014.3/4,성북구,월곡1동,"10,813","28,870","14,163","14,707","28,590","14,048","14,542",280,115,165,2.64,"3,544"
2014.3/4,성북구,월곡2동,"8,775","21,515","10,637","10,878","21,095","10,431","10,664",420,206,214,2.4,"2,856"
2014.3/4,성북구,장위1동,"9,923","24,701","12,291","12,410","24,453","12,203","12,250",248,88,160,2.46,"3,398"
2014.3/4,성북구,장위2동,"8,926","21,610","10,854","10,756","21,372","10,753","10,619",238,101,137,2.39,"3,272"
2014.3/4,성북구,장위3동,"7,376","17,874","9,145","8,729","17,618","9,035","8,583",256,110,146,2.39,"2,649"
2014.3/4,성북구,성북동,"8,305","18,878","9,026","9,852","18,391","8,824","9,567",487,202,285,2.21,"2,903"
2014.3/4,성북구,삼선동,"12,658","28,417","13,774","14,643","27,893","13,539","14,354",524,235,289,2.2,"3,668"
2014.3/4,성북구,동선동,"8,692","16,759","7,364","9,395","16,165","7,116","9,049",594,248,346,1.86,"2,077"
2014.3/4,성북구,종암동,"17,410","43,801","21,700","22,101","42,751","21,315","21,436","1,050",385,665,2.46,"5,256"
2014.3/4,성북구,석관동,"15,496","36,988","18,506","18,482","36,270","18,222","18,048",718,284,434,2.34,"5,072"
2014.3/4,강북구,소계,"141,230","339,692","167,173","172,519","336,329","165,873","170,456","3,363","1,300","2,063",2.38,"50,391"
2014.3/4,강북구,번1동,"9,681","20,756","10,239","10,517","20,416","10,117","10,299",340,122,218,2.11,"2,893"
2014.3/4,강북구,번2동,"7,681","19,058","9,356","9,702","18,934","9,313","9,621",124,43,81,2.47,"3,060"
2014.3/4,강북구,번3동,"7,709","20,718","9,987","10,731","20,656","9,974","10,682",62,13,49,2.68,"3,775"
2014.3/4,강북구,수유1동,"9,837","23,148","11,595","11,553","22,798","11,465","11,333",350,130,220,2.32,"3,447"
2014.3/4,강북구,수유2동,"9,231","23,084","11,334","11,750","22,936","11,296","11,640",148,38,110,2.48,"3,721"
2014.3/4,강북구,수유3동,"11,097","24,029","11,909","12,120","23,718","11,793","11,925",311,116,195,2.14,"3,636"
2014.3/4,강북구,삼양동,"12,708","30,404","15,215","15,189","30,224","15,147","15,077",180,68,112,2.38,"4,236"
2014.3/4,강북구,미아동,"10,623","23,916","11,728","12,188","23,351","11,508","11,843",565,220,345,2.2,"3,474"
2014.3/4,강북구,송중동,"13,636","32,584","15,869","16,715","32,149","15,681","16,468",435,188,247,2.36,"4,828"
2014.3/4,강북구,송천동,"13,731","31,234","15,569","15,665","30,847","15,400","15,447",387,169,218,2.25,"4,859"
2014.3/4,강북구,삼각산동,"12,234","35,044","17,035","18,009","34,939","16,990","17,949",105,45,60,2.86,"3,253"
2014.3/4,강북구,우이동,"9,057","21,868","10,774","11,094","21,726","10,696","11,030",142,78,64,2.4,"3,687"
2014.3/4,강북구,인수동,"14,005","33,849","16,563","17,286","33,635","16,493","17,142",214,70,144,2.4,"5,522"
2014.3/4,도봉구,소계,"137,412","357,298","176,151","181,147","355,272","175,406","179,866","2,026",745,"1,281",2.59,"46,005"
2014.3/4,도봉구,쌍문1동,"8,920","22,746","11,104","11,642","22,521","11,043","11,478",225,61,164,2.52,"3,335"
2014.3/4,도봉구,쌍문2동,"8,507","21,289","10,437","10,852","21,141","10,374","10,767",148,63,85,2.49,"2,879"
2014.3/4,도봉구,쌍문3동,"7,574","18,139","8,874","9,265","17,991","8,828","9,163",148,46,102,2.38,"2,613"
2014.3/4,도봉구,쌍문4동,"7,274","21,252","10,264","10,988","21,205","10,245","10,960",47,19,28,2.92,"2,154"
2014.3/4,도봉구,방학1동,"12,528","31,726","15,895","15,831","31,479","15,803","15,676",247,92,155,2.51,"3,980"
2014.3/4,도봉구,방학2동,"9,675","23,150","11,690","11,460","22,953","11,629","11,324",197,61,136,2.37,"3,209"
2014.3/4,도봉구,방학3동,"10,715","31,406","15,408","15,998","31,340","15,389","15,951",66,19,47,2.92,"3,322"
2014.3/4,도봉구,창1동,"11,005","28,314","13,776","14,538","28,103","13,677","14,426",211,99,112,2.55,"3,411"
2014.3/4,도봉구,창2동,"11,738","31,314","15,446","15,868","31,100","15,338","15,762",214,108,106,2.65,"3,646"
2014.3/4,도봉구,창3동,"6,674","15,954","7,999","7,955","15,863","7,969","7,894",91,30,61,2.38,"2,179"
2014.3/4,도봉구,창4동,"10,864","30,399","14,702","15,697","30,328","14,675","15,653",71,27,44,2.79,"3,258"
2014.3/4,도봉구,창5동,"9,949","27,471","13,430","14,041","27,362","13,391","13,971",109,39,70,2.75,"3,076"
2014.3/4,도봉구,도봉1동,"10,298","23,851","12,132","11,719","23,684","12,075","11,609",167,57,110,2.3,"4,302"
2014.3/4,도봉구,도봉2동,"11,691","30,287","14,994","15,293","30,202","14,970","15,232",85,24,61,2.58,"4,641"
2014.3/4,노원구,소계,"221,706","588,767","287,060","301,707","585,272","285,592","299,680","3,495","1,468","2,027",2.64,"65,972"
2014.3/4,노원구,월계1동,"9,409","22,947","11,791","11,156","22,541","11,594","10,947",406,197,209,2.4,"2,988"
2014.3/4,노원구,월계2동,"12,076","29,879","14,601","15,278","29,722","14,549","15,173",157,52,105,2.46,"4,158"
2014.3/4,노원구,월계3동,"13,350","35,149","17,010","18,139","34,988","16,952","18,036",161,58,103,2.62,"4,356"
2014.3/4,노원구,공릉2동,"17,149","46,347","23,027","23,320","45,677","22,742","22,935",670,285,385,2.66,"4,138"
2014.3/4,노원구,하계1동,"11,176","30,192","14,584","15,608","30,049","14,510","15,539",143,74,69,2.69,"3,361"
2014.3/4,노원구,하계2동,"8,592","25,430","12,354","13,076","25,391","12,335","13,056",39,19,20,2.96,"2,478"
2014.3/4,노원구,중계본동,"9,727","29,323","14,437","14,886","29,200","14,383","14,817",123,54,69,3,"2,365"
2014.3/4,노원구,중계1동,"9,460","30,292","14,872","15,420","30,208","14,834","15,374",84,38,46,3.19,"1,987"
2014.3/4,노원구,중계4동,"8,175","22,360","10,985","11,375","22,281","10,954","11,327",79,31,48,2.73,"2,878"
2014.3/4,노원구,상계1동,"15,776","43,528","21,371","22,157","43,306","21,278","22,028",222,93,129,2.75,"5,114"
2014.3/4,노원구,상계2동,"8,678","22,540","11,110","11,430","22,405","11,058","11,347",135,52,83,2.58,"2,556"
2014.3/4,노원구,상계5동,"9,408","23,853","11,654","12,199","23,740","11,608","12,132",113,46,67,2.52,"3,147"
2014.3/4,노원구,상계8동,"9,457","26,360","12,653","13,707","26,319","12,644","13,675",41,9,32,2.78,"2,151"
2014.3/4,노원구,상계9동,"8,781","24,331","11,709","12,622","24,256","11,692","12,564",75,17,58,2.76,"2,359"
2014.3/4,노원구,상계10동,"7,709","20,149","9,464","10,685","20,082","9,445","10,637",67,19,48,2.61,"1,899"
2014.3/4,노원구,상계3.4동,"15,730","37,719","18,918","18,801","37,465","18,830","18,635",254,88,166,2.38,"6,162"
2014.3/4,노원구,상계6.7동,"14,134","36,394","17,076","19,318","36,233","17,010","19,223",161,66,95,2.56,"3,521"
2014.3/4,노원구,중계2.3동,"15,660","41,450","19,480","21,970","41,271","19,403","21,868",179,77,102,2.64,"5,786"
2014.3/4,노원구,공릉1동,"17,259","40,524","19,964","20,560","40,138","19,771","20,367",386,193,193,2.33,"4,568"
2014.3/4,은평구,소계,"202,342","504,603","246,692","257,911","499,969","244,699","255,270","4,634","1,993","2,641",2.47,"66,410"
2014.3/4,은평구,녹번동,"14,025","31,898","15,448","16,450","31,433","15,221","16,212",465,227,238,2.24,"4,694"
2014.3/4,은평구,불광1동,"17,455","43,453","20,959","22,494","43,056","20,776","22,280",397,183,214,2.47,"5,866"
2014.3/4,은평구,갈현1동,"10,992","26,132","12,899","13,233","25,881","12,794","13,087",251,105,146,2.35,"3,519"
2014.3/4,은평구,갈현2동,"11,695","29,787","14,391","15,396","29,489","14,266","15,223",298,125,173,2.52,"3,569"
2014.3/4,은평구,구산동,"12,125","33,577","17,106","16,471","33,349","17,004","16,345",228,102,126,2.75,"4,557"
2014.3/4,은평구,대조동,"14,765","32,640","15,564","17,076","32,246","15,403","16,843",394,161,233,2.18,"4,500"
2014.3/4,은평구,응암1동,"13,390","32,624","15,829","16,795","32,242","15,678","16,564",382,151,231,2.41,"4,239"
2014.3/4,은평구,응암2동,"10,289","25,447","12,580","12,867","25,228","12,482","12,746",219,98,121,2.45,"3,239"
2014.3/4,은평구,신사1동,"10,997","28,418","13,898","14,520","28,189","13,806","14,383",229,92,137,2.56,"3,427"
2014.3/4,은평구,신사2동,"8,782","22,331","11,190","11,141","22,202","11,137","11,065",129,53,76,2.53,"2,801"
2014.3/4,은평구,증산동,"8,118","20,505","10,229","10,276","20,253","10,108","10,145",252,121,131,2.49,"2,799"
2014.3/4,은평구,수색동,"7,799","19,037","9,557","9,480","18,841","9,488","9,353",196,69,127,2.42,"2,879"
2014.3/4,은평구,진관동,"17,054","51,938","24,902","27,036","51,761","24,828","26,933",177,74,103,3.04,"5,543"
2014.3/4,은평구,불광2동,"13,012","29,612","14,594","15,018","29,320","14,478","14,842",292,116,176,2.25,"4,532"
2014.3/4,은평구,응암3동,"12,365","27,757","13,652","14,105","27,458","13,536","13,922",299,116,183,2.22,"4,269"
2014.3/4,은평구,역촌동,"19,479","49,447","23,894","25,553","49,021","23,694","25,327",426,200,226,2.52,"5,977"
2014.3/4,서대문구,소계,"135,352","323,560","156,781","166,779","312,752","152,540","160,212","10,808","4,241","6,567",2.31,"45,093"
2014.3/4,서대문구,천연동,"8,623","20,458","9,930","10,528","20,218","9,804","10,414",240,126,114,2.34,"2,993"
2014.3/4,서대문구,홍제1동,"11,031","26,825","12,870","13,955","26,409","12,687","13,722",416,183,233,2.39,"3,958"
2014.3/4,서대문구,홍제3동,"8,225","19,944","9,757","10,187","19,749","9,664","10,085",195,93,102,2.4,"3,254"
2014.3/4,서대문구,홍제2동,"5,993","15,701","7,542","8,159","15,538","7,478","8,060",163,64,99,2.59,"2,201"
2014.3/4,서대문구,홍은1동,"10,118","25,857","12,679","13,178","25,482","12,510","12,972",375,169,206,2.52,"3,908"
2014.3/4,서대문구,홍은2동,"12,252","30,462","14,938","15,524","29,825","14,630","15,195",637,308,329,2.43,"4,178"
2014.3/4,서대문구,남가좌1동,"1,713","3,765","1,919","1,846","3,675","1,878","1,797",90,41,49,2.15,701
2014.3/4,서대문구,남가좌2동,"12,627","30,304","14,948","15,356","29,618","14,668","14,950",686,280,406,2.35,"4,456"
2014.3/4,서대문구,북가좌1동,"7,206","20,182","9,871","10,311","20,006","9,815","10,191",176,56,120,2.78,"2,381"
2014.3/4,서대문구,북가좌2동,"13,708","34,234","16,806","17,428","33,941","16,699","17,242",293,107,186,2.48,"4,629"
2014.3/4,서대문구,충현동,"9,090","19,954","9,724","10,230","19,411","9,551","9,860",543,173,370,2.14,"2,941"
2014.3/4,서대문구,북아현동,"4,793","10,686","5,161","5,525","10,398","5,026","5,372",288,135,153,2.17,"1,555"
2014.3/4,서대문구,신촌동,"11,147","22,541","9,942","12,599","18,493","8,678","9,815","4,048","1,264","2,784",1.66,"2,133"
2014.3/4,서대문구,연희동,"18,826","42,647","20,694","21,953","39,989","19,452","20,537","2,658","1,242","1,416",2.12,"5,805"
2014.3/4,마포구,소계,"167,262","390,092","188,043","202,049","380,090","183,631","196,459","10,002","4,412","5,590",2.27,"46,754"
2014.3/4,마포구,용강동,"7,941","20,009","9,669","10,340","19,593","9,438","10,155",416,231,185,2.47,"2,254"
2014.3/4,마포구,대흥동,"8,952","17,503","8,319","9,184","15,542","7,605","7,937","1,961",714,"1,247",1.74,"2,078"
