기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2013.4/4,성동구,용답동,"7,745","17,389","9,154","8,235","16,438","8,697","7,741",951,457,494,2.12,"2,133"
2013.4/4,성동구,왕십리도선동,"5,755","12,993","6,416","6,577","12,673","6,261","6,412",320,155,165,2.2,"1,843"
2013.4/4,성동구,금호2.3가동,"9,413","23,517","11,392","12,125","23,303","11,286","12,017",214,106,108,2.48,"2,994"
2013.4/4,성동구,옥수동,"9,523","23,688","11,380","12,308","23,459","11,267","12,192",229,113,116,2.46,"2,694"
2013.4/4,성동구,기타,-,3,-,3,-,-,-,3,-,3,-,-
2013.4/4,광진구,소계,"159,173","381,439","187,584","193,855","368,927","181,864","187,063","12,512","5,720","6,792",2.32,"37,623"
2013.4/4,광진구,화양동,"13,658","24,293","11,740","12,553","21,559","10,580","10,979","2,734","1,160","1,574",1.58,"1,997"
2013.4/4,광진구,군자동,"10,239","22,136","11,094","11,042","21,229","10,656","10,573",907,438,469,2.07,"2,337"
2013.4/4,광진구,중곡1동,"7,654","17,021","8,443","8,578","16,532","8,226","8,306",489,217,272,2.16,"1,868"
2013.4/4,광진구,중곡2동,"9,814","23,156","11,292","11,864","22,920","11,191","11,729",236,101,135,2.34,"2,302"
2013.4/4,광진구,중곡3동,"8,218","18,843","9,472","9,371","18,631","9,381","9,250",212,91,121,2.27,"2,027"
2013.4/4,광진구,중곡4동,"12,736","31,966","15,837","16,129","31,764","15,764","16,000",202,73,129,2.49,"3,485"
2013.4/4,광진구,능동,"5,609","11,331","5,350","5,981","11,102","5,251","5,851",229,99,130,1.98,"1,226"
2013.4/4,광진구,구의1동,"10,831","23,226","11,218","12,008","22,454","10,870","11,584",772,348,424,2.07,"2,346"
2013.4/4,광진구,구의2동,"11,030","27,787","13,643","14,144","27,459","13,528","13,931",328,115,213,2.49,"3,065"
2013.4/4,광진구,구의3동,"11,381","29,808","14,481","15,327","29,524","14,341","15,183",284,140,144,2.59,"2,754"
2013.4/4,광진구,광장동,"12,125","37,493","18,273","19,220","37,309","18,183","19,126",184,90,94,3.08,"2,819"
2013.4/4,광진구,자양1동,"11,041","25,374","12,541","12,833","23,777","11,783","11,994","1,597",758,839,2.15,"2,645"
2013.4/4,광진구,자양2동,"11,285","28,596","14,220","14,376","28,312","14,080","14,232",284,140,144,2.51,"2,795"
2013.4/4,광진구,자양3동,"11,503","31,929","15,529","16,400","31,595","15,382","16,213",334,147,187,2.75,"2,823"
2013.4/4,광진구,자양4동,"12,049","28,480","14,451","14,029","24,760","12,648","12,112","3,720","1,803","1,917",2.05,"3,134"
2013.4/4,동대문구,소계,"159,256","376,445","188,167","188,278","364,273","182,987","181,286","12,172","5,180","6,992",2.29,"49,097"
2013.4/4,동대문구,회기동,"5,911","12,770","6,023","6,747","11,249","5,452","5,797","1,521",571,950,1.9,"1,367"
2013.4/4,동대문구,휘경1동,"8,089","17,352","8,560","8,792","16,324","8,151","8,173","1,028",409,619,2.02,"2,238"
2013.4/4,동대문구,휘경2동,"10,562","26,133","12,908","13,225","25,741","12,743","12,998",392,165,227,2.44,"2,908"
2013.4/4,동대문구,청량리동,"10,795","24,821","12,482","12,339","23,940","12,026","11,914",881,456,425,2.22,"4,439"
2013.4/4,동대문구,용신동,"15,573","32,856","16,986","15,870","31,482","16,352","15,130","1,374",634,740,2.02,"4,875"
2013.4/4,동대문구,제기동,"12,942","28,945","14,696","14,249","27,421","14,038","13,383","1,524",658,866,2.12,"4,452"
2013.4/4,동대문구,전농1동,"14,834","33,027","16,763","16,264","32,514","16,556","15,958",513,207,306,2.19,"4,687"
2013.4/4,동대문구,전농2동,"7,797","21,593","10,519","11,074","21,288","10,403","10,885",305,116,189,2.73,"2,698"
2013.4/4,동대문구,답십리1동,"8,676","20,294","10,122","10,172","19,861","9,898","9,963",433,224,209,2.29,"2,773"
2013.4/4,동대문구,답십리2동,"12,032","31,563","15,607","15,956","31,272","15,469","15,803",291,138,153,2.6,"4,103"
2013.4/4,동대문구,장안1동,"15,214","37,990","19,119","18,871","37,284","18,802","18,482",706,317,389,2.45,"4,204"
2013.4/4,동대문구,장안2동,"12,842","32,682","16,529","16,153","32,417","16,429","15,988",265,100,165,2.52,"3,569"
2013.4/4,동대문구,이문1동,"15,288","33,194","16,403","16,791","30,672","15,397","15,275","2,522","1,006","1,516",2.01,"4,018"
2013.4/4,동대문구,이문2동,"8,701","23,225","11,450","11,775","22,808","11,271","11,537",417,179,238,2.62,"2,766"
2013.4/4,중랑구,소계,"174,938","421,237","210,390","210,847","416,798","208,641","208,157","4,439","1,749","2,690",2.38,"48,998"
2013.4/4,중랑구,면목2동,"12,043","28,235","14,159","14,076","27,844","14,003","13,841",391,156,235,2.31,"3,201"
2013.4/4,중랑구,면목4동,"9,709","22,236","10,984","11,252","22,009","10,903","11,106",227,81,146,2.27,"2,691"
2013.4/4,중랑구,면목5동,"5,967","13,911","7,125","6,786","13,757","7,077","6,680",154,48,106,2.31,"1,693"
2013.4/4,중랑구,면목7동,"10,627","25,362","12,705","12,657","25,137","12,623","12,514",225,82,143,2.37,"3,077"
2013.4/4,중랑구,상봉1동,"9,461","26,165","12,893","13,272","25,935","12,802","13,133",230,91,139,2.74,"2,632"
2013.4/4,중랑구,상봉2동,"9,268","18,605","9,458","9,147","18,329","9,318","9,011",276,140,136,1.98,"2,292"
2013.4/4,중랑구,중화1동,"8,337","21,566","10,697","10,869","21,329","10,596","10,733",237,101,136,2.56,"2,317"
2013.4/4,중랑구,중화2동,"14,349","30,438","15,698","14,740","29,903","15,466","14,437",535,232,303,2.08,"3,928"
2013.4/4,중랑구,묵1동,"13,864","36,370","17,871","18,499","36,159","17,790","18,369",211,81,130,2.61,"4,053"
2013.4/4,중랑구,묵2동,"8,555","20,019","10,013","10,006","19,879","9,965","9,914",140,48,92,2.32,"2,377"
2013.4/4,중랑구,망우3동,"8,264","19,207","9,664","9,543","19,048","9,614","9,434",159,50,109,2.3,"2,308"
2013.4/4,중랑구,신내1동,"11,348","33,301","16,414","16,887","33,152","16,341","16,811",149,73,76,2.92,"3,742"
2013.4/4,중랑구,신내2동,"9,279","24,878","12,148","12,730","24,785","12,108","12,677",93,40,53,2.67,"2,708"
2013.4/4,중랑구,면목본동,"16,508","37,197","18,538","18,659","36,475","18,274","18,201",722,264,458,2.21,"4,251"
2013.4/4,중랑구,면목3.8동,"12,599","29,121","14,543","14,578","28,795","14,417","14,378",326,126,200,2.29,"3,593"
2013.4/4,중랑구,망우본동,"14,760","34,626","17,480","17,146","34,262","17,344","16,918",364,136,228,2.32,"4,135"
2013.4/4,성북구,소계,"196,693","485,347","238,228","247,119","476,589","234,573","242,016","8,758","3,655","5,103",2.42,"60,499"
2013.4/4,성북구,돈암1동,"6,157","16,374","7,885","8,489","16,212","7,818","8,394",162,67,95,2.63,"2,109"
2013.4/4,성북구,돈암2동,"7,983","23,797","11,449","12,348","23,722","11,419","12,303",75,30,45,2.97,"2,440"
2013.4/4,성북구,안암동,"8,894","18,255","9,102","9,153","16,547","8,408","8,139","1,708",694,"1,014",1.86,"1,960"
2013.4/4,성북구,보문동,"6,731","14,285","7,017","7,268","13,961","6,884","7,077",324,133,191,2.07,"1,836"
2013.4/4,성북구,정릉1동,"7,479","20,191","9,718","10,473","19,888","9,605","10,283",303,113,190,2.66,"2,510"
2013.4/4,성북구,정릉2동,"9,277","24,182","11,971","12,211","24,054","11,916","12,138",128,55,73,2.59,"3,248"
2013.4/4,성북구,정릉3동,"7,872","18,371","9,165","9,206","17,441","8,724","8,717",930,441,489,2.22,"2,696"
2013.4/4,성북구,정릉4동,"10,939","28,050","13,733","14,317","27,845","13,649","14,196",205,84,121,2.55,"3,551"
2013.4/4,성북구,길음1동,"12,958","37,951","18,398","19,553","37,729","18,309","19,420",222,89,133,2.91,"3,526"
2013.4/4,성북구,길음2동,"8,883","20,815","10,257","10,558","20,555","10,144","10,411",260,113,147,2.31,"2,796"
2013.4/4,성북구,월곡1동,"10,903","29,199","14,422","14,777","28,915","14,294","14,621",284,128,156,2.65,"3,478"
2013.4/4,성북구,월곡2동,"8,796","21,611","10,658","10,953","21,278","10,500","10,778",333,158,175,2.42,"2,769"
2013.4/4,성북구,장위1동,"10,082","25,420","12,605","12,815","25,160","12,518","12,642",260,87,173,2.5,"3,294"
2013.4/4,성북구,장위2동,"9,062","22,150","11,148","11,002","21,951","11,058","10,893",199,90,109,2.42,"3,128"
2013.4/4,성북구,장위3동,"7,732","18,804","9,646","9,158","18,558","9,539","9,019",246,107,139,2.4,"2,669"
2013.4/4,성북구,성북동,"8,487","19,316","9,217","10,099","18,768","8,997","9,771",548,220,328,2.21,"2,876"
2013.4/4,성북구,삼선동,"12,617","28,551","13,909","14,642","28,038","13,681","14,357",513,228,285,2.22,"3,586"
2013.4/4,성북구,동선동,"8,769","16,963","7,487","9,476","16,435","7,282","9,153",528,205,323,1.87,"2,059"
2013.4/4,성북구,종암동,"17,417","43,664","21,706","21,958","42,823","21,363","21,460",841,343,498,2.46,"5,075"
2013.4/4,성북구,석관동,"15,655","37,398","18,735","18,663","36,709","18,465","18,244",689,270,419,2.34,"4,893"
2013.4/4,강북구,소계,"141,246","341,921","168,546","173,375","338,707","167,342","171,365","3,214","1,204","2,010",2.4,"48,547"
2013.4/4,강북구,번1동,"9,683","21,013","10,374","10,639","20,672","10,252","10,420",341,122,219,2.13,"2,783"
2013.4/4,강북구,번2동,"7,811","19,457","9,610","9,847","19,355","9,578","9,777",102,32,70,2.48,"3,003"
2013.4/4,강북구,번3동,"7,753","21,018","10,160","10,858","20,950","10,144","10,806",68,16,52,2.7,"3,601"
2013.4/4,강북구,수유1동,"9,928","23,300","11,719","11,581","22,958","11,595","11,363",342,124,218,2.31,"3,326"
2013.4/4,강북구,수유2동,"9,088","22,965","11,316","11,649","22,839","11,285","11,554",126,31,95,2.51,"3,568"
2013.4/4,강북구,수유3동,"11,053","24,295","12,018","12,277","23,982","11,901","12,081",313,117,196,2.17,"3,518"
2013.4/4,강북구,삼양동,"12,894","31,165","15,558","15,607","31,007","15,494","15,513",158,64,94,2.4,"4,169"
2013.4/4,강북구,미아동,"10,563","24,116","11,814","12,302","23,437","11,549","11,888",679,265,414,2.22,"3,293"
2013.4/4,강북구,송중동,"13,712","32,963","16,059","16,904","32,606","15,913","16,693",357,146,211,2.38,"4,645"
2013.4/4,강북구,송천동,"13,815","31,507","15,754","15,753","31,186","15,614","15,572",321,140,181,2.26,"4,652"
2013.4/4,강북구,삼각산동,"12,218","35,035","17,068","17,967","34,954","17,043","17,911",81,25,56,2.86,"3,115"
2013.4/4,강북구,우이동,"8,854","21,436","10,568","10,868","21,325","10,523","10,802",111,45,66,2.41,"3,571"
2013.4/4,강북구,인수동,"13,874","33,651","16,528","17,123","33,436","16,451","16,985",215,77,138,2.41,"5,303"
2013.4/4,도봉구,소계,"137,714","360,609","177,925","182,684","358,582","177,153","181,429","2,027",772,"1,255",2.6,"44,469"
2013.4/4,도봉구,쌍문1동,"8,829","22,731","11,101","11,630","22,502","11,037","11,465",229,64,165,2.55,"3,236"
2013.4/4,도봉구,쌍문2동,"8,447","21,342","10,455","10,887","21,217","10,400","10,817",125,55,70,2.51,"2,770"
2013.4/4,도봉구,쌍문3동,"7,622","18,357","8,967","9,390","18,221","8,915","9,306",136,52,84,2.39,"2,559"
2013.4/4,도봉구,쌍문4동,"7,309","21,388","10,341","11,047","21,342","10,326","11,016",46,15,31,2.92,"2,054"
2013.4/4,도봉구,방학1동,"12,543","32,130","16,110","16,020","31,879","16,017","15,862",251,93,158,2.54,"3,835"
2013.4/4,도봉구,방학2동,"9,778","23,623","11,950","11,673","23,435","11,888","11,547",188,62,126,2.4,"3,116"
2013.4/4,도봉구,방학3동,"10,822","31,732","15,560","16,172","31,671","15,538","16,133",61,22,39,2.93,"3,207"
2013.4/4,도봉구,창1동,"11,065","28,658","13,966","14,692","28,426","13,861","14,565",232,105,127,2.57,"3,373"
2013.4/4,도봉구,창2동,"11,728","31,379","15,490","15,889","31,175","15,385","15,790",204,105,99,2.66,"3,486"
2013.4/4,도봉구,창3동,"6,650","15,950","8,009","7,941","15,872","7,983","7,889",78,26,52,2.39,"2,044"
2013.4/4,도봉구,창4동,"10,849","30,668","14,871","15,797","30,600","14,849","15,751",68,22,46,2.82,"3,132"
2013.4/4,도봉구,창5동,"9,999","27,754","13,582","14,172","27,614","13,526","14,088",140,56,84,2.76,"2,965"
2013.4/4,도봉구,도봉1동,"10,315","24,102","12,271","11,831","23,935","12,210","11,725",167,61,106,2.32,"4,140"
2013.4/4,도봉구,도봉2동,"11,758","30,795","15,252","15,543","30,693","15,218","15,475",102,34,68,2.61,"4,552"
2013.4/4,노원구,소계,"222,132","594,027","289,967","304,060","590,479","288,435","302,044","3,548","1,532","2,016",2.66,"63,810"
2013.4/4,노원구,월계1동,"9,302","23,056","11,841","11,215","22,603","11,601","11,002",453,240,213,2.43,"2,903"
2013.4/4,노원구,월계2동,"12,051","30,189","14,684","15,505","29,988","14,616","15,372",201,68,133,2.49,"4,017"
2013.4/4,노원구,월계3동,"13,357","35,551","17,284","18,267","35,397","17,232","18,165",154,52,102,2.65,"4,168"
2013.4/4,노원구,공릉2동,"17,248","46,738","23,278","23,460","46,121","22,998","23,123",617,280,337,2.67,"3,994"
2013.4/4,노원구,하계1동,"11,278","30,548","14,785","15,763","30,402","14,712","15,690",146,73,73,2.7,"3,274"
2013.4/4,노원구,하계2동,"8,605","25,529","12,414","13,115","25,481","12,386","13,095",48,28,20,2.96,"2,379"
2013.4/4,노원구,중계본동,"9,801","29,658","14,653","15,005","29,514","14,579","14,935",144,74,70,3.01,"2,309"
2013.4/4,노원구,중계1동,"9,555","30,571","15,015","15,556","30,484","14,975","15,509",87,40,47,3.19,"1,958"
2013.4/4,노원구,중계4동,"8,156","22,335","10,906","11,429","22,251","10,877","11,374",84,29,55,2.73,"2,750"
2013.4/4,노원구,상계1동,"15,823","44,029","21,636","22,393","43,792","21,543","22,249",237,93,144,2.77,"5,016"
2013.4/4,노원구,상계2동,"8,611","22,574","11,179","11,395","22,437","11,131","11,306",137,48,89,2.61,"2,412"
2013.4/4,노원구,상계5동,"9,483","24,084","11,751","12,333","23,972","11,707","12,265",112,44,68,2.53,"2,999"
2013.4/4,노원구,상계8동,"9,399","26,646","12,785","13,861","26,607","12,778","13,829",39,7,32,2.83,"2,133"
2013.4/4,노원구,상계9동,"8,803","24,552","11,871","12,681","24,484","11,855","12,629",68,16,52,2.78,"2,258"
2013.4/4,노원구,상계10동,"7,701","20,345","9,587","10,758","20,271","9,553","10,718",74,34,40,2.63,"1,839"
2013.4/4,노원구,상계3.4동,"15,947","38,405","19,303","19,102","38,140","19,203","18,937",265,100,165,2.39,"5,972"
2013.4/4,노원구,상계6.7동,"14,260","36,756","17,299","19,457","36,584","17,232","19,352",172,67,105,2.57,"3,450"
2013.4/4,노원구,중계2.3동,"15,691","41,977","19,785","22,192","41,833","19,722","22,111",144,63,81,2.67,"5,641"
2013.4/4,노원구,공릉1동,"17,061","40,484","19,911","20,573","40,118","19,735","20,383",366,176,190,2.35,"4,338"
2013.4/4,은평구,소계,"202,487","508,111","248,722","259,389","503,660","246,858","256,802","4,451","1,864","2,587",2.49,"64,328"
2013.4/4,은평구,녹번동,"14,480","32,991","15,974","17,017","32,482","15,743","16,739",509,231,278,2.24,"4,680"
2013.4/4,은평구,불광1동,"17,288","43,220","20,910","22,310","42,847","20,740","22,107",373,170,203,2.48,"5,582"
2013.4/4,은평구,갈현1동,"10,924","26,315","13,014","13,301","26,070","12,920","13,150",245,94,151,2.39,"3,352"
2013.4/4,은평구,갈현2동,"11,420","29,351","14,224","15,127","29,083","14,109","14,974",268,115,153,2.55,"3,359"
2013.4/4,은평구,구산동,"12,211","33,804","17,273","16,531","33,583","17,179","16,404",221,94,127,2.75,"4,413"
2013.4/4,은평구,대조동,"14,550","32,449","15,499","16,950","32,090","15,348","16,742",359,151,208,2.21,"4,337"
2013.4/4,은평구,응암1동,"13,450","32,745","15,930","16,815","32,382","15,783","16,599",363,147,216,2.41,"4,072"
2013.4/4,은평구,응암2동,"10,828","26,769","13,247","13,522","26,581","13,172","13,409",188,75,113,2.45,"3,361"
2013.4/4,은평구,신사1동,"11,038","28,492","13,916","14,576","28,254","13,820","14,434",238,96,142,2.56,"3,338"
2013.4/4,은평구,신사2동,"8,894","22,678","11,351","11,327","22,554","11,305","11,249",124,46,78,2.54,"2,728"
2013.4/4,은평구,증산동,"8,225","20,815","10,431","10,384","20,625","10,349","10,276",190,82,108,2.51,"2,699"
2013.4/4,은평구,수색동,"7,872","19,277","9,619","9,658","19,077","9,548","9,529",200,71,129,2.42,"2,807"
2013.4/4,은평구,진관동,"16,534","51,666","24,781","26,885","51,495","24,717","26,778",171,64,107,3.11,"5,454"
2013.4/4,은평구,불광2동,"13,032","29,948","14,747","15,201","29,667","14,635","15,032",281,112,169,2.28,"4,329"
2013.4/4,은평구,응암3동,"12,236","27,795","13,678","14,117","27,506","13,573","13,933",289,105,184,2.25,"4,025"
2013.4/4,은평구,역촌동,"19,505","49,796","24,128","25,668","49,364","23,917","25,447",432,211,221,2.53,"5,792"
2013.4/4,서대문구,소계,"135,272","324,067","157,314","166,753","314,110","153,315","160,795","9,957","3,999","5,958",2.32,"43,850"
2013.4/4,서대문구,천연동,"8,570","20,413","9,862","10,551","20,187","9,748","10,439",226,114,112,2.36,"2,916"
2013.4/4,서대문구,홍제1동,"11,113","26,991","12,984","14,007","26,586","12,799","13,787",405,185,220,2.39,"3,844"
2013.4/4,서대문구,홍제3동,"8,299","20,054","9,810","10,244","19,880","9,729","10,151",174,81,93,2.4,"3,167"
2013.4/4,서대문구,홍제2동,"6,031","15,745","7,532","8,213","15,604","7,479","8,125",141,53,88,2.59,"2,115"
2013.4/4,서대문구,홍은1동,"10,291","26,236","12,851","13,385","25,946","12,732","13,214",290,119,171,2.52,"3,835"
2013.4/4,서대문구,홍은2동,"12,146","30,330","14,901","15,429","29,711","14,600","15,111",619,301,318,2.45,"4,028"
2013.4/4,서대문구,남가좌1동,"1,766","3,893","1,980","1,913","3,774","1,922","1,852",119,58,61,2.14,694
2013.4/4,서대문구,남가좌2동,"12,701","30,514","15,042","15,472","29,932","14,794","15,138",582,248,334,2.36,"4,308"
2013.4/4,서대문구,북가좌1동,"7,127","19,872","9,755","10,117","19,709","9,695","10,014",163,60,103,2.77,"2,227"
2013.4/4,서대문구,북가좌2동,"13,647","34,234","16,825","17,409","33,947","16,720","17,227",287,105,182,2.49,"4,458"
2013.4/4,서대문구,충현동,"9,150","20,555","9,938","10,617","19,685","9,693","9,992",870,245,625,2.15,"2,935"
2013.4/4,서대문구,북아현동,"4,862","10,856","5,263","5,593","10,569","5,119","5,450",287,144,143,2.17,"1,513"
2013.4/4,서대문구,신촌동,"10,897","21,634","9,763","11,871","18,356","8,668","9,688","3,278","1,095","2,183",1.68,"2,077"
2013.4/4,서대문구,연희동,"18,672","42,740","20,808","21,932","40,224","19,617","20,607","2,516","1,191","1,325",2.15,"5,733"
2013.4/4,마포구,소계,"166,780","391,098","188,874","202,224","381,856","184,774","197,082","9,242","4,100","5,142",2.29,"45,758"
2013.4/4,마포구,용강동,"7,663","19,256","9,265","9,991","18,917","9,080","9,837",339,185,154,2.47,"2,207"
2013.4/4,마포구,대흥동,"8,388","15,791","7,580","8,211","14,094","6,931","7,163","1,697",649,"1,048",1.68,"1,933"
