기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2012.1/4,용산구,원효로1동,"5,666","12,835","6,406","6,429","12,540","6,261","6,279",295,145,150,2.21,"1,379"
2012.1/4,용산구,한강로동,"7,867","16,516","8,291","8,225","15,452","7,755","7,697","1,064",536,528,1.96,"2,340"
2012.1/4,용산구,한남동,"12,207","26,130","12,678","13,452","23,757","11,429","12,328","2,373","1,249","1,124",1.95,"3,064"
2012.1/4,용산구,기타,-,2,-,2,-,-,-,2,-,2,-,-
2012.1/4,성동구,소계,"125,880","308,020","154,187","153,833","300,078","150,388","149,690","7,942","3,799","4,143",2.38,"33,341"
2012.1/4,성동구,왕십리2동,"7,027","17,612","8,726","8,886","17,331","8,607","8,724",281,119,162,2.47,"1,836"
2012.1/4,성동구,마장동,"10,305","26,086","13,054","13,032","25,538","12,790","12,748",548,264,284,2.48,"2,819"
2012.1/4,성동구,사근동,"5,921","11,815","6,245","5,570","10,709","5,727","4,982","1,106",518,588,1.81,"1,253"
2012.1/4,성동구,행당1동,"7,606","18,269","8,978","9,291","17,757","8,748","9,009",512,230,282,2.33,"2,090"
2012.1/4,성동구,행당2동,"9,671","27,095","12,990","14,105","27,025","12,962","14,063",70,28,42,2.79,"2,681"
2012.1/4,성동구,응봉동,"6,544","17,645","8,499","9,146","17,578","8,470","9,108",67,29,38,2.69,"1,974"
2012.1/4,성동구,금호1가동,"6,285","16,210","7,913","8,297","16,070","7,855","8,215",140,58,82,2.56,"1,902"
2012.1/4,성동구,금호4가동,"6,076","14,753","7,266","7,487","14,530","7,165","7,365",223,101,122,2.39,"1,685"
2012.1/4,성동구,성수1가1동,"7,411","18,853","9,683","9,170","18,271","9,359","8,912",582,324,258,2.47,"1,612"
2012.1/4,성동구,성수1가2동,"8,117","18,963","9,607","9,356","18,604","9,436","9,168",359,171,188,2.29,"1,734"
2012.1/4,성동구,성수2가1동,"9,214","21,932","11,383","10,549","20,939","10,899","10,040",993,484,509,2.27,"2,087"
2012.1/4,성동구,성수2가3동,"5,314","12,270","6,404","5,866","11,911","6,185","5,726",359,219,140,2.24,"1,318"
2012.1/4,성동구,송정동,"5,663","12,913","6,791","6,122","12,263","6,498","5,765",650,293,357,2.17,"1,240"
2012.1/4,성동구,용답동,"7,716","17,892","9,380","8,512","16,808","8,869","7,939","1,084",511,573,2.18,"1,911"
2012.1/4,성동구,왕십리도선동,"5,766","13,205","6,553","6,652","12,844","6,392","6,452",361,161,200,2.23,"1,739"
2012.1/4,성동구,금호2.3가동,"8,316","20,496","9,975","10,521","20,262","9,863","10,399",234,112,122,2.44,"2,646"
2012.1/4,성동구,옥수동,"8,928","21,997","10,732","11,265","21,638","10,563","11,075",359,169,190,2.42,"2,814"
2012.1/4,성동구,기타,-,14,8,6,-,-,-,14,8,6,-,-
2012.1/4,광진구,소계,"158,486","386,283","190,593","195,690","371,769","183,961","187,808","14,514","6,632","7,882",2.35,"34,340"
2012.1/4,광진구,화양동,"12,911","24,326","11,917","12,409","21,192","10,501","10,691","3,134","1,416","1,718",1.64,"1,874"
2012.1/4,광진구,군자동,"10,194","22,368","11,300","11,068","21,448","10,848","10,600",920,452,468,2.1,"2,161"
2012.1/4,광진구,중곡1동,"7,713","17,462","8,648","8,814","16,773","8,354","8,419",689,294,395,2.17,"1,703"
2012.1/4,광진구,중곡2동,"9,651","23,255","11,440","11,815","23,062","11,361","11,701",193,79,114,2.39,"2,027"
2012.1/4,광진구,중곡3동,"8,205","19,248","9,667","9,581","19,059","9,588","9,471",189,79,110,2.32,"1,834"
2012.1/4,광진구,중곡4동,"12,659","32,218","16,002","16,216","32,057","15,948","16,109",161,54,107,2.53,"3,146"
2012.1/4,광진구,능동,"5,520","11,369","5,395","5,974","11,094","5,273","5,821",275,122,153,2.01,"1,132"
2012.1/4,광진구,구의1동,"10,885","23,882","11,494","12,388","22,882","11,051","11,831","1,000",443,557,2.1,"2,182"
2012.1/4,광진구,구의2동,"10,701","27,281","13,515","13,766","26,959","13,412","13,547",322,103,219,2.52,"2,754"
2012.1/4,광진구,구의3동,"11,556","30,360","14,794","15,566","30,096","14,667","15,429",264,127,137,2.6,"2,560"
2012.1/4,광진구,광장동,"11,541","35,736","17,442","18,294","35,504","17,334","18,170",232,108,124,3.08,"2,665"
2012.1/4,광진구,자양1동,"11,228","27,394","13,506","13,888","24,567","12,174","12,393","2,827","1,332","1,495",2.19,"2,438"
2012.1/4,광진구,자양2동,"11,583","29,353","14,648","14,705","29,068","14,519","14,549",285,129,156,2.51,"2,529"
2012.1/4,광진구,자양3동,"11,654","32,400","15,897","16,503","32,001","15,711","16,290",399,186,213,2.75,"2,502"
2012.1/4,광진구,자양4동,"12,485","29,625","14,927","14,698","26,007","13,220","12,787","3,618","1,707","1,911",2.08,"2,833"
2012.1/4,광진구,기타,-,6,1,5,-,-,-,6,1,5,-,-
2012.1/4,동대문구,소계,"158,294","378,791","189,689","189,102","365,699","184,103","181,596","13,092","5,586","7,506",2.31,"45,141"
2012.1/4,동대문구,회기동,"5,809","12,715","6,044","6,671","11,219","5,441","5,778","1,496",603,893,1.93,"1,285"
2012.1/4,동대문구,휘경1동,"8,160","18,105","8,974","9,131","16,963","8,500","8,463","1,142",474,668,2.08,"2,059"
2012.1/4,동대문구,휘경2동,"10,573","26,262","12,933","13,329","25,951","12,810","13,141",311,123,188,2.45,"2,642"
2012.1/4,동대문구,청량리동,"10,926","25,759","12,932","12,827","24,685","12,408","12,277","1,074",524,550,2.26,"4,169"
2012.1/4,동대문구,용신동,"15,957","33,902","17,548","16,354","32,361","16,841","15,520","1,541",707,834,2.03,"4,628"
2012.1/4,동대문구,제기동,"13,108","29,763","15,063","14,700","28,106","14,353","13,753","1,657",710,947,2.14,"4,131"
2012.1/4,동대문구,전농1동,"12,857","27,784","14,279","13,505","27,202","14,034","13,168",582,245,337,2.12,"3,992"
2012.1/4,동대문구,전농2동,"7,781","21,761","10,596","11,165","21,501","10,505","10,996",260,91,169,2.76,"2,584"
2012.1/4,동대문구,답십리1동,"8,788","21,030","10,535","10,495","20,481","10,299","10,182",549,236,313,2.33,"2,588"
2012.1/4,동대문구,답십리2동,"12,252","32,496","16,133","16,363","32,256","16,036","16,220",240,97,143,2.63,"3,781"
2012.1/4,동대문구,장안1동,"14,784","38,135","19,159","18,976","37,221","18,785","18,436",914,374,540,2.52,"3,777"
2012.1/4,동대문구,장안2동,"12,908","33,001","16,669","16,332","32,764","16,584","16,180",237,85,152,2.54,"3,242"
2012.1/4,동대문구,이문1동,"15,603","34,391","17,021","17,370","31,812","15,933","15,879","2,579","1,088","1,491",2.04,"3,759"
2012.1/4,동대문구,이문2동,"8,788","23,687","11,803","11,884","23,177","11,574","11,603",510,229,281,2.64,"2,504"
2012.1/4,중랑구,소계,"174,927","427,522","213,697","213,825","422,621","211,771","210,850","4,901","1,926","2,975",2.42,"44,801"
2012.1/4,중랑구,면목2동,"12,143","28,844","14,572","14,272","28,235","14,289","13,946",609,283,326,2.33,"2,881"
2012.1/4,중랑구,면목4동,"10,065","23,280","11,498","11,782","23,036","11,403","11,633",244,95,149,2.29,"2,452"
2012.1/4,중랑구,면목5동,"6,183","14,579","7,468","7,111","14,404","7,418","6,986",175,50,125,2.33,"1,551"
2012.1/4,중랑구,면목7동,"10,794","26,237","13,078","13,159","26,029","13,008","13,021",208,70,138,2.41,"2,793"
2012.1/4,중랑구,상봉1동,"9,318","26,084","12,876","13,208","25,794","12,754","13,040",290,122,168,2.77,"2,406"
2012.1/4,중랑구,상봉2동,"9,219","18,977","9,666","9,311","18,731","9,558","9,173",246,108,138,2.03,"2,129"
2012.1/4,중랑구,중화1동,"8,334","22,065","10,967","11,098","21,617","10,786","10,831",448,181,267,2.59,"2,047"
2012.1/4,중랑구,중화2동,"14,582","31,502","16,206","15,296","31,015","16,010","15,005",487,196,291,2.13,"3,631"
2012.1/4,중랑구,묵1동,"13,614","36,126","17,794","18,332","35,865","17,681","18,184",261,113,148,2.63,"3,715"
2012.1/4,중랑구,묵2동,"8,460","20,311","10,131","10,180","20,176","10,094","10,082",135,37,98,2.38,"2,256"
2012.1/4,중랑구,망우3동,"8,380","19,620","9,870","9,750","19,459","9,812","9,647",161,58,103,2.32,"2,115"
2012.1/4,중랑구,신내1동,"11,009","32,407","16,002","16,405","32,203","15,906","16,297",204,96,108,2.93,"3,280"
2012.1/4,중랑구,신내2동,"9,315","25,527","12,463","13,064","25,444","12,429","13,015",83,34,49,2.73,"2,523"
2012.1/4,중랑구,면목본동,"16,273","37,508","18,709","18,799","36,796","18,453","18,343",712,256,456,2.26,"3,851"
2012.1/4,중랑구,면목3.8동,"12,778","29,939","14,965","14,974","29,682","14,871","14,811",257,94,163,2.32,"3,342"
2012.1/4,중랑구,망우본동,"14,460","34,516","17,432","17,084","34,135","17,299","16,836",381,133,248,2.36,"3,829"
2012.1/4,성북구,소계,"199,168","493,973","243,328","250,645","484,653","239,339","245,314","9,320","3,989","5,331",2.43,"56,146"
2012.1/4,성북구,돈암1동,"6,311","16,873","8,157","8,716","16,679","8,083","8,596",194,74,120,2.64,"1,989"
2012.1/4,성북구,돈암2동,"8,064","23,816","11,511","12,305","23,731","11,479","12,252",85,32,53,2.94,"2,301"
2012.1/4,성북구,안암동,"8,846","18,534","9,341","9,193","16,851","8,586","8,265","1,683",755,928,1.9,"1,850"
2012.1/4,성북구,보문동,"6,892","14,881","7,359","7,522","14,497","7,208","7,289",384,151,233,2.1,"1,763"
2012.1/4,성북구,정릉1동,"7,631","20,933","10,098","10,835","20,369","9,868","10,501",564,230,334,2.67,"2,318"
2012.1/4,성북구,정릉2동,"9,634","24,835","12,322","12,513","24,714","12,273","12,441",121,49,72,2.57,"3,009"
2012.1/4,성북구,정릉3동,"8,010","18,861","9,410","9,451","18,046","9,023","9,023",815,387,428,2.25,"2,526"
2012.1/4,성북구,정릉4동,"10,952","28,363","13,949","14,414","28,161","13,856","14,305",202,93,109,2.57,"3,302"
2012.1/4,성북구,길음1동,"12,918","37,468","18,236","19,232","37,175","18,120","19,055",293,116,177,2.88,"3,205"
2012.1/4,성북구,길음2동,"9,091","21,006","10,347","10,659","20,785","10,265","10,520",221,82,139,2.29,"2,512"
2012.1/4,성북구,월곡1동,"11,078","29,375","14,565","14,810","29,053","14,427","14,626",322,138,184,2.62,"3,186"
2012.1/4,성북구,월곡2동,"8,864","21,939","10,834","11,105","21,685","10,717","10,968",254,117,137,2.45,"2,618"
2012.1/4,성북구,장위1동,"10,441","26,762","13,271","13,491","26,334","13,110","13,224",428,161,267,2.52,"3,026"
2012.1/4,성북구,장위2동,"9,514","23,335","11,796","11,539","23,139","11,720","11,419",196,76,120,2.43,"2,920"
2012.1/4,성북구,장위3동,"8,014","19,590","10,025","9,565","19,359","9,925","9,434",231,100,131,2.42,"2,430"
2012.1/4,성북구,성북동,"8,719","19,818","9,490","10,328","19,187","9,225","9,962",631,265,366,2.2,"2,735"
2012.1/4,성북구,삼선동,"12,251","27,982","13,676","14,306","27,302","13,382","13,920",680,294,386,2.23,"3,316"
2012.1/4,성북구,동선동,"8,466","16,844","7,602","9,242","16,323","7,365","8,958",521,237,284,1.93,"1,948"
2012.1/4,성북구,종암동,"17,504","43,910","21,815","22,095","43,160","21,507","21,653",750,308,442,2.47,"4,682"
2012.1/4,성북구,석관동,"15,968","38,846","19,522","19,324","38,103","19,200","18,903",743,322,421,2.39,"4,510"
2012.1/4,성북구,기타,-,2,2,-,-,-,-,2,2,-,-,-
2012.1/4,강북구,소계,"142,951","349,569","172,594","176,975","345,926","171,218","174,708","3,643","1,376","2,267",2.42,"44,480"
2012.1/4,강북구,번1동,"9,666","21,262","10,531","10,731","20,840","10,372","10,468",422,159,263,2.16,"2,549"
2012.1/4,강북구,번2동,"8,055","20,136","9,906","10,230","20,053","9,890","10,163",83,16,67,2.49,"2,687"
2012.1/4,강북구,번3동,"7,831","21,463","10,382","11,081","21,400","10,365","11,035",63,17,46,2.73,"3,275"
2012.1/4,강북구,수유1동,"10,047","23,941","12,030","11,911","23,506","11,868","11,638",435,162,273,2.34,"3,077"
2012.1/4,강북구,수유2동,"9,250","23,542","11,591","11,951","23,428","11,560","11,868",114,31,83,2.53,"3,306"
2012.1/4,강북구,수유3동,"11,019","24,334","12,073","12,261","23,989","11,934","12,055",345,139,206,2.18,"3,204"
2012.1/4,강북구,삼양동,"13,209","32,163","16,084","16,079","32,022","16,035","15,987",141,49,92,2.42,"3,811"
2012.1/4,강북구,미아동,"10,592","25,292","12,454","12,838","24,016","11,949","12,067","1,276",505,771,2.27,"3,015"
2012.1/4,강북구,송중동,"14,518","35,302","17,225","18,077","35,070","17,124","17,946",232,101,131,2.42,"4,420"
2012.1/4,강북구,송천동,"14,216","32,573","16,308","16,265","32,387","16,227","16,160",186,81,105,2.28,"4,291"
2012.1/4,강북구,삼각산동,"11,801","33,792","16,527","17,265","33,748","16,511","17,237",44,16,28,2.86,"2,773"
2012.1/4,강북구,우이동,"8,892","21,837","10,837","11,000","21,706","10,787","10,919",131,50,81,2.44,"3,321"
2012.1/4,강북구,인수동,"13,855","33,930","16,646","17,284","33,761","16,596","17,165",169,50,119,2.44,"4,751"
2012.1/4,강북구,기타,-,2,-,2,-,-,-,2,-,2,-,-
2012.1/4,도봉구,소계,"138,689","366,821","181,248","185,573","364,483","180,350","184,133","2,338",898,"1,440",2.63,"40,587"
2012.1/4,도봉구,쌍문1동,"8,637","22,576","11,044","11,532","22,285","10,947","11,338",291,97,194,2.58,"2,912"
2012.1/4,도봉구,쌍문2동,"8,561","21,949","10,801","11,148","21,842","10,751","11,091",107,50,57,2.55,"2,529"
2012.1/4,도봉구,쌍문3동,"7,657","18,881","9,232","9,649","18,757","9,194","9,563",124,38,86,2.45,"2,307"
2012.1/4,도봉구,쌍문4동,"7,525","21,836","10,569","11,267","21,790","10,553","11,237",46,16,30,2.9,"1,957"
2012.1/4,도봉구,방학1동,"12,361","32,474","16,240","16,234","32,137","16,109","16,028",337,131,206,2.6,"3,400"
2012.1/4,도봉구,방학2동,"9,775","24,218","12,253","11,965","24,041","12,203","11,838",177,50,127,2.46,"2,786"
2012.1/4,도봉구,방학3동,"10,882","32,311","15,871","16,440","32,251","15,845","16,406",60,26,34,2.96,"3,038"
2012.1/4,도봉구,창1동,"10,873","28,818","14,043","14,775","28,492","13,887","14,605",326,156,170,2.62,"3,066"
2012.1/4,도봉구,창2동,"11,966","31,936","15,796","16,140","31,705","15,680","16,025",231,116,115,2.65,"3,153"
2012.1/4,도봉구,창3동,"6,605","16,031","8,066","7,965","15,952","8,044","7,908",79,22,57,2.42,"1,852"
2012.1/4,도봉구,창4동,"11,142","31,031","15,082","15,949","30,975","15,063","15,912",56,19,37,2.78,"2,869"
2012.1/4,도봉구,창5동,"10,114","28,103","13,831","14,272","27,945","13,766","14,179",158,65,93,2.76,"2,743"
2012.1/4,도봉구,도봉1동,"10,625","25,041","12,726","12,315","24,806","12,646","12,160",235,80,155,2.33,"3,844"
2012.1/4,도봉구,도봉2동,"11,966","31,616","15,694","15,922","31,505","15,662","15,843",111,32,79,2.63,"4,131"
2012.1/4,노원구,소계,"224,647","606,399","296,563","309,836","602,372","294,861","307,511","4,027","1,702","2,325",2.68,"59,520"
2012.1/4,노원구,월계1동,"9,687","24,311","12,410","11,901","23,639","12,092","11,547",672,318,354,2.44,"2,777"
2012.1/4,노원구,월계2동,"12,436","31,183","15,202","15,981","31,008","15,142","15,866",175,60,115,2.49,"3,728"
2012.1/4,노원구,월계3동,"13,644","36,287","17,688","18,599","36,167","17,647","18,520",120,41,79,2.65,"3,851"
2012.1/4,노원구,공릉2동,"17,274","46,978","23,401","23,577","46,297","23,097","23,200",681,304,377,2.68,"3,688"
2012.1/4,노원구,하계1동,"11,368","30,960","14,995","15,965","30,817","14,926","15,891",143,69,74,2.71,"3,106"
2012.1/4,노원구,하계2동,"8,759","26,054","12,693","13,361","26,020","12,682","13,338",34,11,23,2.97,"2,250"
2012.1/4,노원구,중계본동,"10,019","30,456","15,035","15,421","30,209","14,924","15,285",247,111,136,3.02,"2,274"
2012.1/4,노원구,중계1동,"9,500","30,649","15,075","15,574","30,564","15,034","15,530",85,41,44,3.22,"1,853"
2012.1/4,노원구,중계4동,"8,339","22,973","11,234","11,739","22,862","11,192","11,670",111,42,69,2.74,"2,541"
2012.1/4,노원구,상계1동,"15,684","44,660","22,029","22,631","44,307","21,880","22,427",353,149,204,2.82,"4,572"
2012.1/4,노원구,상계2동,"8,684","22,925","11,369","11,556","22,797","11,322","11,475",128,47,81,2.63,"2,269"
2012.1/4,노원구,상계5동,"9,605","24,651","12,052","12,599","24,520","12,000","12,520",131,52,79,2.55,"2,780"
2012.1/4,노원구,상계8동,"9,632","27,527","13,240","14,287","27,482","13,229","14,253",45,11,34,2.85,"2,033"
2012.1/4,노원구,상계9동,"8,914","24,989","12,181","12,808","24,919","12,160","12,759",70,21,49,2.8,"2,078"
2012.1/4,노원구,상계10동,"7,883","20,892","9,878","11,014","20,843","9,864","10,979",49,14,35,2.64,"1,709"
2012.1/4,노원구,상계3.4동,"16,508","39,954","20,144","19,810","39,714","20,071","19,643",240,73,167,2.41,"5,507"
2012.1/4,노원구,상계6.7동,"14,445","37,541","17,758","19,783","37,362","17,683","19,679",179,75,104,2.59,"3,269"
2012.1/4,노원구,중계2.3동,"15,667","42,596","20,101","22,495","42,471","20,038","22,433",125,63,62,2.71,"5,262"
2012.1/4,노원구,공릉1동,"16,599","40,813","20,078","20,735","40,374","19,878","20,496",439,200,239,2.43,"3,973"
2012.1/4,은평구,소계,"199,192","503,115","246,967","256,148","498,496","245,049","253,447","4,619","1,918","2,701",2.5,"58,110"
2012.1/4,은평구,녹번동,"14,726","33,902","16,464","17,438","33,390","16,237","17,153",512,227,285,2.27,"4,331"
2012.1/4,은평구,불광1동,"16,666","42,223","20,615","21,608","41,794","20,424","21,370",429,191,238,2.51,"4,956"
2012.1/4,은평구,갈현1동,"10,977","26,768","13,183","13,585","26,474","13,079","13,395",294,104,190,2.41,"3,081"
2012.1/4,은평구,갈현2동,"10,963","28,593","13,833","14,760","28,299","13,705","14,594",294,128,166,2.58,"2,959"
2012.1/4,은평구,구산동,"12,141","34,192","17,551","16,641","33,993","17,469","16,524",199,82,117,2.8,"3,993"
2012.1/4,은평구,대조동,"13,839","31,811","15,257","16,554","31,406","15,085","16,321",405,172,233,2.27,"3,917"
2012.1/4,은평구,응암1동,"13,449","32,371","15,771","16,600","31,912","15,584","16,328",459,187,272,2.37,"3,677"
2012.1/4,은평구,응암2동,"10,097","24,152","12,010","12,142","24,044","11,973","12,071",108,37,71,2.38,"2,927"
2012.1/4,은평구,신사1동,"10,824","28,285","13,847","14,438","27,958","13,705","14,253",327,142,185,2.58,"3,018"
2012.1/4,은평구,신사2동,"9,053","23,511","11,811","11,700","23,373","11,753","11,620",138,58,80,2.58,"2,430"
2012.1/4,은평구,증산동,"8,436","21,456","10,731","10,725","21,297","10,674","10,623",159,57,102,2.52,"2,529"
2012.1/4,은평구,수색동,"8,131","20,287","10,144","10,143","20,078","10,067","10,011",209,77,132,2.47,"2,655"
2012.1/4,은평구,진관동,"15,505","47,938","23,063","24,875","47,776","22,995","24,781",162,68,94,3.08,"4,724"
2012.1/4,은평구,불광2동,"13,313","30,859","15,239","15,620","30,625","15,146","15,479",234,93,141,2.3,"3,978"
2012.1/4,은평구,응암3동,"12,001","27,819","13,746","14,073","27,541","13,636","13,905",278,110,168,2.29,"3,704"
2012.1/4,은평구,역촌동,"19,071","48,944","23,701","25,243","48,536","23,517","25,019",408,184,224,2.55,"5,230"
2012.1/4,은평구,기타,-,4,1,3,-,-,-,4,1,3,-,1
2012.1/4,서대문구,소계,"134,196","322,617","157,119","165,498","312,867","153,029","159,838","9,750","4,090","5,660",2.33,"40,580"
2012.1/4,서대문구,천연동,"8,562","20,554","10,031","10,523","20,294","9,909","10,385",260,122,138,2.37,"2,670"
2012.1/4,서대문구,홍제1동,"11,531","28,282","13,653","14,629","27,767","13,426","14,341",515,227,288,2.41,"3,675"
2012.1/4,서대문구,홍제3동,"8,473","20,622","10,103","10,519","20,481","10,036","10,445",141,67,74,2.42,"2,922"
2012.1/4,서대문구,홍제2동,"6,180","16,202","7,733","8,469","16,037","7,664","8,373",165,69,96,2.59,"1,960"
2012.1/4,서대문구,홍은1동,"10,570","27,020","13,284","13,736","26,618","13,099","13,519",402,185,217,2.52,"3,605"
2012.1/4,서대문구,홍은2동,"12,038","30,374","15,016","15,358","29,954","14,812","15,142",420,204,216,2.49,"3,740"
2012.1/4,서대문구,남가좌1동,"1,985","4,381","2,215","2,166","4,156","2,110","2,046",225,105,120,2.09,680
2012.1/4,서대문구,남가좌2동,"12,888","31,408","15,432","15,976","30,923","15,231","15,692",485,201,284,2.4,"4,060"
2012.1/4,서대문구,북가좌1동,"4,004","10,448","5,234","5,214","10,323","5,182","5,141",125,52,73,2.58,"1,332"
2012.1/4,서대문구,북가좌2동,"13,676","34,868","17,151","17,717","34,661","17,083","17,578",207,68,139,2.53,"4,168"
2012.1/4,서대문구,충현동,"9,666","21,224","10,491","10,733","20,900","10,323","10,577",324,168,156,2.16,"2,821"
2012.1/4,서대문구,북아현동,"5,163","11,647","5,617","6,030","11,245","5,439","5,806",402,178,224,2.18,"1,427"
2012.1/4,서대문구,신촌동,"10,625","21,715","9,774","11,941","18,214","8,570","9,644","3,501","1,204","2,297",1.71,"1,966"
