기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2014.1/4,성동구,용답동,"7,848","17,493","9,205","8,288","16,539","8,750","7,789",954,455,499,2.11,"2,165"
2014.1/4,성동구,왕십리도선동,"6,082","13,869","6,847","7,022","13,544","6,688","6,856",325,159,166,2.23,"1,897"
2014.1/4,성동구,금호2.3가동,"9,392","23,449","11,336","12,113","23,238","11,234","12,004",211,102,109,2.47,"3,019"
2014.1/4,성동구,옥수동,"9,483","23,694","11,363","12,331","23,457","11,244","12,213",237,119,118,2.47,"2,720"
2014.1/4,성동구,기타,-,1,-,1,-,-,-,1,-,1,-,-
2014.1/4,광진구,소계,"159,650","381,017","187,140","193,877","368,325","181,376","186,949","12,692","5,764","6,928",2.31,"38,075"
2014.1/4,광진구,화양동,"13,825","24,288","11,664","12,624","21,533","10,525","11,008","2,755","1,139","1,616",1.56,"2,013"
2014.1/4,광진구,군자동,"10,339","22,270","11,142","11,128","21,319","10,679","10,640",951,463,488,2.06,"2,367"
2014.1/4,광진구,중곡1동,"7,628","16,890","8,372","8,518","16,407","8,157","8,250",483,215,268,2.15,"1,884"
2014.1/4,광진구,중곡2동,"9,802","23,068","11,246","11,822","22,827","11,148","11,679",241,98,143,2.33,"2,315"
2014.1/4,광진구,중곡3동,"8,231","18,740","9,420","9,320","18,523","9,330","9,193",217,90,127,2.25,"2,063"
2014.1/4,광진구,중곡4동,"12,751","31,948","15,804","16,144","31,735","15,724","16,011",213,80,133,2.49,"3,546"
2014.1/4,광진구,능동,"5,704","11,452","5,396","6,056","11,225","5,296","5,929",227,100,127,1.97,"1,224"
2014.1/4,광진구,구의1동,"10,886","23,261","11,222","12,039","22,524","10,893","11,631",737,329,408,2.07,"2,377"
2014.1/4,광진구,구의2동,"11,071","27,815","13,633","14,182","27,488","13,514","13,974",327,119,208,2.48,"3,081"
2014.1/4,광진구,구의3동,"11,452","29,836","14,483","15,353","29,558","14,353","15,205",278,130,148,2.58,"2,817"
2014.1/4,광진구,광장동,"12,119","37,428","18,237","19,191","37,251","18,148","19,103",177,89,88,3.07,"2,804"
2014.1/4,광진구,자양1동,"11,081","25,189","12,440","12,749","23,670","11,728","11,942","1,519",712,807,2.14,"2,661"
2014.1/4,광진구,자양2동,"11,311","28,557","14,190","14,367","28,254","14,036","14,218",303,154,149,2.5,"2,836"
2014.1/4,광진구,자양3동,"11,462","31,854","15,484","16,370","31,491","15,325","16,166",363,159,204,2.75,"2,886"
2014.1/4,광진구,자양4동,"11,988","28,421","14,407","14,014","24,520","12,520","12,000","3,901","1,887","2,014",2.05,"3,201"
2014.1/4,동대문구,소계,"159,399","375,709","187,701","188,008","363,567","182,569","180,998","12,142","5,132","7,010",2.28,"49,664"
2014.1/4,동대문구,회기동,"6,021","12,812","6,034","6,778","11,277","5,445","5,832","1,535",589,946,1.87,"1,371"
2014.1/4,동대문구,휘경1동,"8,130","17,294","8,531","8,763","16,305","8,139","8,166",989,392,597,2.01,"2,254"
2014.1/4,동대문구,휘경2동,"10,612","26,034","12,864","13,170","25,641","12,703","12,938",393,161,232,2.42,"2,940"
2014.1/4,동대문구,청량리동,"10,799","24,834","12,463","12,371","23,915","11,977","11,938",919,486,433,2.21,"4,488"
2014.1/4,동대문구,용신동,"15,594","32,795","16,942","15,853","31,417","16,304","15,113","1,378",638,740,2.01,"4,903"
2014.1/4,동대문구,제기동,"12,968","28,882","14,647","14,235","27,359","14,009","13,350","1,523",638,885,2.11,"4,470"
2014.1/4,동대문구,전농1동,"14,930","33,178","16,823","16,355","32,687","16,618","16,069",491,205,286,2.19,"4,744"
2014.1/4,동대문구,전농2동,"7,770","21,563","10,463","11,100","21,226","10,347","10,879",337,116,221,2.73,"2,734"
2014.1/4,동대문구,답십리1동,"8,684","20,296","10,137","10,159","19,869","9,921","9,948",427,216,211,2.29,"2,843"
2014.1/4,동대문구,답십리2동,"11,926","31,350","15,505","15,845","31,067","15,377","15,690",283,128,155,2.6,"4,122"
2014.1/4,동대문구,장안1동,"15,173","37,853","19,069","18,784","37,149","18,744","18,405",704,325,379,2.45,"4,279"
2014.1/4,동대문구,장안2동,"12,861","32,710","16,519","16,191","32,468","16,428","16,040",242,91,151,2.52,"3,653"
2014.1/4,동대문구,이문1동,"15,264","32,985","16,284","16,701","30,463","15,308","15,155","2,522",976,"1,546",2,"4,058"
2014.1/4,동대문구,이문2동,"8,667","23,123","11,420","11,703","22,724","11,249","11,475",399,171,228,2.62,"2,805"
2014.1/4,중랑구,소계,"175,731","422,930","211,180","211,750","418,475","209,437","209,038","4,455","1,743","2,712",2.38,"49,935"
2014.1/4,중랑구,면목2동,"12,072","28,194","14,137","14,057","27,814","13,984","13,830",380,153,227,2.3,"3,238"
2014.1/4,중랑구,면목4동,"9,644","22,025","10,893","11,132","21,798","10,807","10,991",227,86,141,2.26,"2,733"
2014.1/4,중랑구,면목5동,"5,916","13,776","7,070","6,706","13,626","7,024","6,602",150,46,104,2.3,"1,714"
2014.1/4,중랑구,면목7동,"10,597","25,263","12,633","12,630","25,029","12,546","12,483",234,87,147,2.36,"3,116"
2014.1/4,중랑구,상봉1동,"9,593","26,451","13,043","13,408","26,221","12,960","13,261",230,83,147,2.73,"2,670"
2014.1/4,중랑구,상봉2동,"9,356","18,665","9,447","9,218","18,376","9,307","9,069",289,140,149,1.96,"2,331"
2014.1/4,중랑구,중화1동,"8,315","21,405","10,609","10,796","21,166","10,505","10,661",239,104,135,2.55,"2,357"
2014.1/4,중랑구,중화2동,"14,246","30,169","15,579","14,590","29,623","15,345","14,278",546,234,312,2.08,"3,976"
2014.1/4,중랑구,묵1동,"13,633","35,745","17,541","18,204","35,533","17,464","18,069",212,77,135,2.61,"4,045"
2014.1/4,중랑구,묵2동,"8,529","19,882","9,964","9,918","19,736","9,918","9,818",146,46,100,2.31,"2,417"
2014.1/4,중랑구,망우3동,"8,240","19,094","9,619","9,475","18,935","9,567","9,368",159,52,107,2.3,"2,368"
2014.1/4,중랑구,신내1동,"12,513","37,176","18,300","18,876","37,026","18,231","18,795",150,69,81,2.96,"4,157"
2014.1/4,중랑구,신내2동,"9,249","24,580","12,002","12,578","24,493","11,967","12,526",87,35,52,2.65,"2,719"
2014.1/4,중랑구,면목본동,"16,544","37,151","18,491","18,660","36,443","18,226","18,217",708,265,443,2.2,"4,307"
2014.1/4,중랑구,면목3.8동,"12,570","28,990","14,482","14,508","28,660","14,353","14,307",330,129,201,2.28,"3,605"
2014.1/4,중랑구,망우본동,"14,714","34,364","17,370","16,994","33,996","17,233","16,763",368,137,231,2.31,"4,182"
2014.1/4,성북구,소계,"196,661","484,786","237,678","247,108","475,951","234,031","241,920","8,835","3,647","5,188",2.42,"61,058"
2014.1/4,성북구,돈암1동,"6,137","16,318","7,822","8,496","16,168","7,761","8,407",150,61,89,2.63,"2,134"
2014.1/4,성북구,돈암2동,"7,941","23,717","11,423","12,294","23,650","11,397","12,253",67,26,41,2.98,"2,452"
2014.1/4,성북구,안암동,"8,961","18,313","9,104","9,209","16,537","8,403","8,134","1,776",701,"1,075",1.85,"1,963"
2014.1/4,성북구,보문동,"6,971","15,030","7,353","7,677","14,708","7,212","7,496",322,141,181,2.11,"1,892"
2014.1/4,성북구,정릉1동,"7,480","20,161","9,700","10,461","19,874","9,596","10,278",287,104,183,2.66,"2,534"
2014.1/4,성북구,정릉2동,"9,259","24,089","11,895","12,194","23,951","11,835","12,116",138,60,78,2.59,"3,287"
2014.1/4,성북구,정릉3동,"7,843","18,332","9,163","9,169","17,375","8,714","8,661",957,449,508,2.22,"2,698"
2014.1/4,성북구,정릉4동,"10,914","27,997","13,723","14,274","27,805","13,643","14,162",192,80,112,2.55,"3,561"
2014.1/4,성북구,길음1동,"12,945","37,941","18,354","19,587","37,729","18,268","19,461",212,86,126,2.91,"3,554"
2014.1/4,성북구,길음2동,"8,950","20,859","10,260","10,599","20,618","10,159","10,459",241,101,140,2.3,"2,823"
2014.1/4,성북구,월곡1동,"10,830","29,005","14,308","14,697","28,720","14,176","14,544",285,132,153,2.65,"3,494"
2014.1/4,성북구,월곡2동,"8,794","21,600","10,641","10,959","21,251","10,480","10,771",349,161,188,2.42,"2,797"
2014.1/4,성북구,장위1동,"10,024","25,184","12,506","12,678","24,936","12,423","12,513",248,83,165,2.49,"3,333"
2014.1/4,성북구,장위2동,"9,017","21,982","11,062","10,920","21,778","10,970","10,808",204,92,112,2.42,"3,187"
2014.1/4,성북구,장위3동,"7,667","18,631","9,541","9,090","18,386","9,433","8,953",245,108,137,2.4,"2,697"
2014.1/4,성북구,성북동,"8,477","19,267","9,181","10,086","18,743","8,965","9,778",524,216,308,2.21,"2,888"
2014.1/4,성북구,삼선동,"12,659","28,554","13,867","14,687","28,046","13,641","14,405",508,226,282,2.22,"3,614"
2014.1/4,성북구,동선동,"8,786","16,901","7,433","9,468","16,361","7,226","9,135",540,207,333,1.86,"2,081"
2014.1/4,성북구,종암동,"17,394","43,661","21,691","21,970","42,761","21,348","21,413",900,343,557,2.46,"5,132"
2014.1/4,성북구,석관동,"15,612","37,244","18,651","18,593","36,554","18,381","18,173",690,270,420,2.34,"4,937"
2014.1/4,강북구,소계,"140,959","340,418","167,685","172,733","337,210","166,477","170,733","3,208","1,208","2,000",2.39,"49,173"
2014.1/4,강북구,번1동,"9,702","20,913","10,333","10,580","20,580","10,214","10,366",333,119,214,2.12,"2,850"
2014.1/4,강북구,번2동,"7,756","19,279","9,489","9,790","19,172","9,457","9,715",107,32,75,2.47,"3,024"
2014.1/4,강북구,번3동,"7,699","20,846","10,062","10,784","20,777","10,044","10,733",69,18,51,2.7,"3,650"
2014.1/4,강북구,수유1동,"9,921","23,357","11,717","11,640","23,012","11,591","11,421",345,126,219,2.32,"3,386"
2014.1/4,강북구,수유2동,"9,110","22,899","11,246","11,653","22,772","11,213","11,559",127,33,94,2.5,"3,630"
2014.1/4,강북구,수유3동,"11,025","24,142","11,953","12,189","23,844","11,841","12,003",298,112,186,2.16,"3,553"
2014.1/4,강북구,삼양동,"12,794","30,806","15,387","15,419","30,647","15,322","15,325",159,65,94,2.4,"4,181"
2014.1/4,강북구,미아동,"10,590","24,005","11,770","12,235","23,385","11,533","11,852",620,237,383,2.21,"3,362"
2014.1/4,강북구,송중동,"13,653","32,783","15,968","16,815","32,392","15,807","16,585",391,161,230,2.37,"4,716"
2014.1/4,강북구,송천동,"13,798","31,383","15,685","15,698","31,057","15,542","15,515",326,143,183,2.25,"4,716"
2014.1/4,강북구,삼각산동,"12,119","34,887","16,976","17,911","34,794","16,944","17,850",93,32,61,2.87,"3,155"
2014.1/4,강북구,우이동,"8,887","21,455","10,584","10,871","21,337","10,531","10,806",118,53,65,2.4,"3,575"
2014.1/4,강북구,인수동,"13,905","33,663","16,515","17,148","33,441","16,438","17,003",222,77,145,2.4,"5,375"
2014.1/4,도봉구,소계,"137,632","359,731","177,381","182,350","357,736","176,633","181,103","1,995",748,"1,247",2.6,"45,067"
2014.1/4,도봉구,쌍문1동,"8,844","22,761","11,104","11,657","22,540","11,048","11,492",221,56,165,2.55,"3,278"
2014.1/4,도봉구,쌍문2동,"8,479","21,365","10,453","10,912","21,236","10,396","10,840",129,57,72,2.5,"2,806"
2014.1/4,도봉구,쌍문3동,"7,613","18,288","8,949","9,339","18,145","8,900","9,245",143,49,94,2.38,"2,590"
2014.1/4,도봉구,쌍문4동,"7,282","21,313","10,315","10,998","21,268","10,297","10,971",45,18,27,2.92,"2,097"
2014.1/4,도봉구,방학1동,"12,532","32,066","16,054","16,012","31,823","15,965","15,858",243,89,154,2.54,"3,888"
2014.1/4,도봉구,방학2동,"9,739","23,367","11,829","11,538","23,180","11,764","11,416",187,65,122,2.38,"3,137"
2014.1/4,도봉구,방학3동,"10,804","31,684","15,515","16,169","31,618","15,493","16,125",66,22,44,2.93,"3,256"
2014.1/4,도봉구,창1동,"11,046","28,492","13,877","14,615","28,270","13,775","14,495",222,102,120,2.56,"3,379"
2014.1/4,도봉구,창2동,"11,738","31,402","15,481","15,921","31,197","15,378","15,819",205,103,102,2.66,"3,552"
2014.1/4,도봉구,창3동,"6,657","15,958","8,003","7,955","15,880","7,976","7,904",78,27,51,2.39,"2,098"
2014.1/4,도봉구,창4동,"10,834","30,583","14,817","15,766","30,511","14,792","15,719",72,25,47,2.82,"3,176"
2014.1/4,도봉구,창5동,"10,011","27,756","13,559","14,197","27,632","13,513","14,119",124,46,78,2.76,"3,023"
2014.1/4,도봉구,도봉1동,"10,295","24,042","12,244","11,798","23,874","12,183","11,691",168,61,107,2.32,"4,198"
2014.1/4,도봉구,도봉2동,"11,758","30,654","15,181","15,473","30,562","15,153","15,409",92,28,64,2.6,"4,589"
2014.1/4,노원구,소계,"221,823","591,596","288,735","302,861","588,143","287,263","300,880","3,453","1,472","1,981",2.65,"64,564"
2014.1/4,노원구,월계1동,"9,374","23,113","11,860","11,253","22,690","11,631","11,059",423,229,194,2.42,"2,950"
2014.1/4,노원구,월계2동,"12,073","30,099","14,666","15,433","29,893","14,596","15,297",206,70,136,2.48,"4,062"
2014.1/4,노원구,월계3동,"13,316","35,330","17,156","18,174","35,183","17,101","18,082",147,55,92,2.64,"4,220"
2014.1/4,노원구,공릉2동,"17,257","46,676","23,265","23,411","46,067","22,995","23,072",609,270,339,2.67,"4,056"
2014.1/4,노원구,하계1동,"11,205","30,364","14,685","15,679","30,230","14,622","15,608",134,63,71,2.7,"3,293"
2014.1/4,노원구,하계2동,"8,585","25,438","12,388","13,050","25,397","12,364","13,033",41,24,17,2.96,"2,391"
2014.1/4,노원구,중계본동,"9,780","29,538","14,599","14,939","29,412","14,540","14,872",126,59,67,3.01,"2,350"
2014.1/4,노원구,중계1동,"9,465","30,400","14,942","15,458","30,315","14,901","15,414",85,41,44,3.2,"1,967"
2014.1/4,노원구,중계4동,"8,121","22,178","10,855","11,323","22,106","10,827","11,279",72,28,44,2.72,"2,804"
2014.1/4,노원구,상계1동,"15,807","43,807","21,515","22,292","43,577","21,422","22,155",230,93,137,2.76,"5,034"
2014.1/4,노원구,상계2동,"8,636","22,619","11,161","11,458","22,479","11,114","11,365",140,47,93,2.6,"2,469"
2014.1/4,노원구,상계5동,"9,454","24,018","11,734","12,284","23,904","11,693","12,211",114,41,73,2.53,"3,049"
2014.1/4,노원구,상계8동,"9,382","26,406","12,699","13,707","26,367","12,690","13,677",39,9,30,2.81,"2,144"
2014.1/4,노원구,상계9동,"8,764","24,439","11,808","12,631","24,368","11,791","12,577",71,17,54,2.78,"2,298"
2014.1/4,노원구,상계10동,"7,695","20,228","9,539","10,689","20,162","9,515","10,647",66,24,42,2.62,"1,858"
2014.1/4,노원구,상계3.4동,"15,835","38,172","19,128","19,044","37,914","19,037","18,877",258,91,167,2.39,"6,048"
2014.1/4,노원구,상계6.7동,"14,204","36,555","17,191","19,364","36,390","17,123","19,267",165,68,97,2.56,"3,478"
2014.1/4,노원구,중계2.3동,"15,673","41,718","19,643","22,075","41,567","19,578","21,989",151,65,86,2.65,"5,689"
2014.1/4,노원구,공릉1동,"17,197","40,498","19,901","20,597","40,122","19,723","20,399",376,178,198,2.33,"4,404"
2014.1/4,은평구,소계,"202,366","506,560","247,845","258,715","502,088","245,964","256,124","4,472","1,881","2,591",2.48,"65,080"
2014.1/4,은평구,녹번동,"14,219","32,327","15,650","16,677","31,850","15,434","16,416",477,216,261,2.24,"4,635"
2014.1/4,은평구,불광1동,"17,370","43,430","21,020","22,410","43,061","20,849","22,212",369,171,198,2.48,"5,683"
2014.1/4,은평구,갈현1동,"10,919","26,234","12,960","13,274","26,000","12,868","13,132",234,92,142,2.38,"3,420"
2014.1/4,은평구,갈현2동,"11,467","29,402","14,225","15,177","29,125","14,103","15,022",277,122,155,2.54,"3,436"
2014.1/4,은평구,구산동,"12,183","33,819","17,259","16,560","33,576","17,152","16,424",243,107,136,2.76,"4,488"
2014.1/4,은평구,대조동,"14,631","32,552","15,517","17,035","32,181","15,366","16,815",371,151,220,2.2,"4,390"
2014.1/4,은평구,응암1동,"13,507","32,907","15,973","16,934","32,523","15,824","16,699",384,149,235,2.41,"4,191"
2014.1/4,은평구,응암2동,"10,331","25,612","12,687","12,925","25,427","12,609","12,818",185,78,107,2.46,"3,222"
2014.1/4,은평구,신사1동,"11,050","28,518","13,920","14,598","28,286","13,827","14,459",232,93,139,2.56,"3,367"
2014.1/4,은평구,신사2동,"8,854","22,578","11,333","11,245","22,451","11,286","11,165",127,47,80,2.54,"2,772"
2014.1/4,은평구,증산동,"8,184","20,647","10,348","10,299","20,446","10,255","10,191",201,93,108,2.5,"2,732"
2014.1/4,은평구,수색동,"7,846","19,150","9,572","9,578","18,948","9,495","9,453",202,77,125,2.41,"2,826"
2014.1/4,은평구,진관동,"16,888","51,870","24,830","27,040","51,696","24,767","26,929",174,63,111,3.06,"5,485"
2014.1/4,은평구,불광2동,"13,046","29,886","14,720","15,166","29,594","14,608","14,986",292,112,180,2.27,"4,411"
2014.1/4,은평구,응암3동,"12,380","28,011","13,787","14,224","27,728","13,680","14,048",283,107,176,2.24,"4,145"
2014.1/4,은평구,역촌동,"19,491","49,617","24,044","25,573","49,196","23,841","25,355",421,203,218,2.52,"5,877"
2014.1/4,서대문구,소계,"135,563","324,080","157,283","166,797","314,025","153,228","160,797","10,055","4,055","6,000",2.32,"44,377"
2014.1/4,서대문구,천연동,"8,578","20,409","9,864","10,545","20,187","9,749","10,438",222,115,107,2.35,"2,974"
2014.1/4,서대문구,홍제1동,"11,068","26,851","12,908","13,943","26,448","12,726","13,722",403,182,221,2.39,"3,857"
2014.1/4,서대문구,홍제3동,"8,289","20,060","9,825","10,235","19,873","9,731","10,142",187,94,93,2.4,"3,206"
2014.1/4,서대문구,홍제2동,"6,029","15,769","7,579","8,190","15,617","7,520","8,097",152,59,93,2.59,"2,138"
2014.1/4,서대문구,홍은1동,"10,258","26,163","12,833","13,330","25,868","12,705","13,163",295,128,167,2.52,"3,876"
2014.1/4,서대문구,홍은2동,"12,174","30,322","14,874","15,448","29,701","14,575","15,126",621,299,322,2.44,"4,073"
2014.1/4,서대문구,남가좌1동,"1,744","3,838","1,949","1,889","3,734","1,899","1,835",104,50,54,2.14,693
2014.1/4,서대문구,남가좌2동,"12,695","30,441","14,981","15,460","29,852","14,733","15,119",589,248,341,2.35,"4,379"
2014.1/4,서대문구,북가좌1동,"7,178","20,038","9,818","10,220","19,868","9,762","10,106",170,56,114,2.77,"2,296"
2014.1/4,서대문구,북가좌2동,"13,717","34,308","16,858","17,450","34,022","16,751","17,271",286,107,179,2.48,"4,538"
2014.1/4,서대문구,충현동,"9,151","20,471","9,878","10,593","19,596","9,653","9,943",875,225,650,2.14,"2,916"
2014.1/4,서대문구,북아현동,"4,828","10,809","5,216","5,593","10,537","5,084","5,453",272,132,140,2.18,"1,541"
2014.1/4,서대문구,신촌동,"11,071","21,871","9,853","12,018","18,561","8,714","9,847","3,310","1,139","2,171",1.68,"2,113"
2014.1/4,서대문구,연희동,"18,783","42,730","20,847","21,883","40,161","19,626","20,535","2,569","1,221","1,348",2.14,"5,777"
2014.1/4,마포구,소계,"167,305","391,177","188,765","202,412","381,986","184,701","197,285","9,191","4,064","5,127",2.28,"46,283"
2014.1/4,마포구,용강동,"7,656","19,162","9,222","9,940","18,815","9,032","9,783",347,190,157,2.46,"2,232"
2014.1/4,마포구,대흥동,"8,602","16,363","7,798","8,565","14,621","7,142","7,479","1,742",656,"1,086",1.7,"2,017"
