기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2010.2/4,중구,신당3동,"7,924","19,845","9,596","10,249","19,612","9,491","10,121",233,105,128,2.48,"2,482"
2010.2/4,중구,신당4동,"6,503","16,378","7,920","8,458","16,207","7,844","8,363",171,76,95,2.49,"1,900"
2010.2/4,중구,신당5동,"3,682","8,301","4,205","4,096","8,065","4,098","3,967",236,107,129,2.19,"1,026"
2010.2/4,중구,신당6동,"3,605","9,698","4,759","4,939","9,579","4,708","4,871",119,51,68,2.66,"1,054"
2010.2/4,중구,황학동,"5,642","13,015","6,598","6,417","12,169","6,201","5,968",846,397,449,2.16,"1,385"
2010.2/4,중구,중림동,"5,499","12,790","6,390","6,400","12,448","6,235","6,213",342,155,187,2.26,"1,672"
2010.2/4,용산구,소계,"107,298","250,345","122,990","127,355","238,027","116,545","121,482","12,318","6,445","5,873",2.22,"28,608"
2010.2/4,용산구,후암동,"8,757","20,331","10,154","10,177","19,763","9,887","9,876",568,267,301,2.26,"2,289"
2010.2/4,용산구,용산2가동,"6,006","14,064","6,991","7,073","13,080","6,427","6,653",984,564,420,2.18,"1,643"
2010.2/4,용산구,남영동,"4,643","7,937","4,623","3,314","7,451","4,400","3,051",486,223,263,1.6,"1,013"
2010.2/4,용산구,원효로2동,"6,123","16,202","7,775","8,427","15,989","7,685","8,304",213,90,123,2.61,"1,705"
2010.2/4,용산구,효창동,"4,196","10,784","5,268","5,516","10,642","5,205","5,437",142,63,79,2.54,"1,250"
2010.2/4,용산구,용문동,"4,843","13,005","6,350","6,655","12,831","6,261","6,570",174,89,85,2.65,"1,423"
2010.2/4,용산구,이촌1동,"9,910","28,776","13,685","15,091","27,147","12,749","14,398","1,629",936,693,2.74,"3,075"
2010.2/4,용산구,이촌2동,"4,332","10,534","5,088","5,446","10,473","5,062","5,411",61,26,35,2.42,"1,337"
2010.2/4,용산구,이태원1동,"4,064","9,971","4,872","5,099","8,105","3,810","4,295","1,866","1,062",804,1.99,"1,196"
2010.2/4,용산구,이태원2동,"5,149","11,366","5,453","5,913","10,957","5,212","5,745",409,241,168,2.13,"1,592"
2010.2/4,용산구,서빙고동,"4,790","11,715","5,661","6,054","11,247","5,438","5,809",468,223,245,2.35,"1,652"
2010.2/4,용산구,보광동,"8,753","19,075","9,331","9,744","18,232","8,885","9,347",843,446,397,2.08,"2,136"
2010.2/4,용산구,청파동,"11,588","24,524","11,883","12,641","23,718","11,583","12,135",806,300,506,2.05,"2,466"
2010.2/4,용산구,원효로1동,"4,795","10,798","5,397","5,401","10,512","5,252","5,260",286,145,141,2.19,"1,099"
2010.2/4,용산구,한강로동,"7,697","16,428","8,249","8,179","15,535","7,802","7,733",893,447,446,2.02,"2,029"
2010.2/4,용산구,한남동,"11,652","24,835","12,210","12,625","22,345","10,887","11,458","2,490","1,323","1,167",1.92,"2,703"
2010.2/4,성동구,소계,"126,484","315,005","157,680","157,325","307,273","153,979","153,294","7,732","3,701","4,031",2.43,"30,943"
2010.2/4,성동구,왕십리2동,"7,493","19,201","9,530","9,671","19,007","9,440","9,567",194,90,104,2.54,"1,890"
2010.2/4,성동구,마장동,"10,154","26,250","13,222","13,028","25,764","12,978","12,786",486,244,242,2.54,"2,608"
2010.2/4,성동구,사근동,"5,671","11,686","6,186","5,500","10,727","5,737","4,990",959,449,510,1.89,"1,136"
2010.2/4,성동구,행당1동,"7,600","18,433","9,069","9,364","18,021","8,894","9,127",412,175,237,2.37,"1,894"
2010.2/4,성동구,행당2동,"9,084","25,799","12,416","13,383","25,736","12,388","13,348",63,28,35,2.83,"2,331"
2010.2/4,성동구,응봉동,"6,484","17,529","8,420","9,109","17,459","8,392","9,067",70,28,42,2.69,"1,777"
2010.2/4,성동구,금호1가동,"6,177","16,238","7,894","8,344","16,078","7,821","8,257",160,73,87,2.6,"1,722"
2010.2/4,성동구,금호4가동,"6,471","15,658","7,711","7,947","15,426","7,615","7,811",232,96,136,2.38,"1,577"
2010.2/4,성동구,성수1가1동,"7,326","18,854","9,677","9,177","18,212","9,328","8,884",642,349,293,2.49,"1,464"
2010.2/4,성동구,성수1가2동,"8,130","19,122","9,704","9,418","18,814","9,549","9,265",308,155,153,2.31,"1,581"
2010.2/4,성동구,성수2가1동,"9,059","22,211","11,490","10,721","21,155","10,980","10,175","1,056",510,546,2.34,"1,896"
2010.2/4,성동구,성수2가3동,"5,242","12,304","6,351","5,953","11,964","6,133","5,831",340,218,122,2.28,"1,139"
2010.2/4,성동구,송정동,"5,613","12,891","6,766","6,125","12,367","6,541","5,826",524,225,299,2.2,"1,117"
2010.2/4,성동구,용답동,"7,474","17,936","9,325","8,611","16,991","8,883","8,108",945,442,503,2.27,"1,769"
2010.2/4,성동구,왕십리도선동,"5,458","13,236","6,625","6,611","12,733","6,397","6,336",503,228,275,2.33,"1,569"
2010.2/4,성동구,금호2.3가동,"9,107","22,737","11,062","11,675","22,467","10,949","11,518",270,113,157,2.47,"2,649"
2010.2/4,성동구,옥수동,"9,941","24,920","12,232","12,688","24,352","11,954","12,398",568,278,290,2.45,"2,824"
2010.2/4,광진구,소계,"156,034","385,166","190,275","194,891","372,609","184,598","188,011","12,557","5,677","6,880",2.39,"31,039"
2010.2/4,광진구,화양동,"12,309","23,921","11,691","12,230","21,227","10,478","10,749","2,694","1,213","1,481",1.72,"1,730"
2010.2/4,광진구,군자동,"10,054","22,471","11,300","11,171","21,678","10,916","10,762",793,384,409,2.16,"2,004"
2010.2/4,광진구,중곡1동,"7,519","17,518","8,650","8,868","16,809","8,345","8,464",709,305,404,2.24,"1,509"
2010.2/4,광진구,중곡2동,"9,336","22,997","11,307","11,690","22,820","11,247","11,573",177,60,117,2.44,"1,874"
2010.2/4,광진구,중곡3동,"8,191","19,883","9,939","9,944","19,724","9,878","9,846",159,61,98,2.41,"1,655"
2010.2/4,광진구,중곡4동,"12,242","31,858","15,860","15,998","31,731","15,817","15,914",127,43,84,2.59,"2,786"
2010.2/4,광진구,능동,"5,172","10,935","5,228","5,707","10,717","5,128","5,589",218,100,118,2.07,964
2010.2/4,광진구,구의1동,"10,768","23,939","11,553","12,386","22,943","11,122","11,821",996,431,565,2.13,"1,966"
2010.2/4,광진구,구의2동,"10,367","26,866","13,315","13,551","26,557","13,208","13,349",309,107,202,2.56,"2,463"
2010.2/4,광진구,구의3동,"11,555","30,466","14,752","15,714","30,269","14,664","15,605",197,88,109,2.62,"2,380"
2010.2/4,광진구,광장동,"11,706","35,809","17,480","18,329","35,527","17,360","18,167",282,120,162,3.03,"2,415"
2010.2/4,광진구,자양1동,"11,036","26,849","13,292","13,557","24,593","12,225","12,368","2,256","1,067","1,189",2.23,"2,227"
2010.2/4,광진구,자양2동,"11,475","29,312","14,740","14,572","29,093","14,641","14,452",219,99,120,2.54,"2,268"
2010.2/4,광진구,자양3동,"11,603","32,593","16,139","16,454","32,126","15,911","16,215",467,228,239,2.77,"2,191"
2010.2/4,광진구,자양4동,"12,701","29,749","15,029","14,720","26,795","13,658","13,137","2,954","1,371","1,583",2.11,"2,607"
2010.2/4,동대문구,소계,"153,338","373,501","187,216","186,285","361,310","181,927","179,383","12,191","5,289","6,902",2.36,"40,794"
2010.2/4,동대문구,회기동,"5,483","11,961","5,751","6,210","10,711","5,210","5,501","1,250",541,709,1.95,"1,151"
2010.2/4,동대문구,휘경1동,"8,144","18,427","9,148","9,279","17,252","8,641","8,611","1,175",507,668,2.12,"1,874"
2010.2/4,동대문구,휘경2동,"9,561","24,177","11,933","12,244","23,988","11,861","12,127",189,72,117,2.51,"2,286"
2010.2/4,동대문구,청량리동,"10,800","25,914","12,943","12,971","24,969","12,515","12,454",945,428,517,2.31,"3,855"
2010.2/4,동대문구,용신동,"15,258","33,641","17,342","16,299","32,151","16,666","15,485","1,490",676,814,2.11,"4,198"
2010.2/4,동대문구,제기동,"12,683","29,600","15,016","14,584","28,200","14,419","13,781","1,400",597,803,2.22,"3,903"
2010.2/4,동대문구,전농1동,"12,742","28,762","14,786","13,976","28,003","14,449","13,554",759,337,422,2.2,"3,647"
2010.2/4,동대문구,전농2동,"6,866","19,076","9,368","9,708","18,989","9,331","9,658",87,37,50,2.77,"2,200"
2010.2/4,동대문구,답십리1동,"8,008","19,575","9,852","9,723","18,925","9,555","9,370",650,297,353,2.36,"2,235"
2010.2/4,동대문구,답십리2동,"12,095","32,743","16,197","16,546","32,549","16,114","16,435",194,83,111,2.69,"3,455"
2010.2/4,동대문구,장안1동,"14,290","37,376","18,796","18,580","36,302","18,369","17,933","1,074",427,647,2.54,"3,387"
2010.2/4,동대문구,장안2동,"12,663","32,951","16,658","16,293","32,737","16,584","16,153",214,74,140,2.59,"2,868"
2010.2/4,동대문구,이문1동,"15,904","34,684","17,282","17,402","32,823","16,446","16,377","1,861",836,"1,025",2.06,"3,466"
2010.2/4,동대문구,이문2동,"8,841","24,614","12,144","12,470","23,711","11,767","11,944",903,377,526,2.68,"2,269"
2010.2/4,중랑구,소계,"171,924","429,677","214,626","215,051","424,892","212,771","212,121","4,785","1,855","2,930",2.47,"40,409"
2010.2/4,중랑구,면목2동,"12,036","29,090","14,670","14,420","28,718","14,523","14,195",372,147,225,2.39,"2,613"
2010.2/4,중랑구,면목4동,"10,069","23,624","11,603","12,021","23,432","11,523","11,909",192,80,112,2.33,"2,200"
2010.2/4,중랑구,면목5동,"6,220","14,748","7,507","7,241","14,616","7,465","7,151",132,42,90,2.35,"1,469"
2010.2/4,중랑구,면목7동,"10,723","26,609","13,293","13,316","26,444","13,235","13,209",165,58,107,2.47,"2,491"
2010.2/4,중랑구,상봉1동,"9,208","26,205","12,971","13,234","25,848","12,828","13,020",357,143,214,2.81,"2,188"
2010.2/4,중랑구,상봉2동,"8,856","18,949","9,586","9,363","18,762","9,511","9,251",187,75,112,2.12,"1,938"
2010.2/4,중랑구,중화1동,"8,099","22,226","11,061","11,165","21,706","10,854","10,852",520,207,313,2.68,"1,854"
2010.2/4,중랑구,중화2동,"14,476","31,999","16,377","15,622","31,601","16,208","15,393",398,169,229,2.18,"3,287"
2010.2/4,중랑구,묵1동,"12,844","34,689","17,138","17,551","34,412","17,022","17,390",277,116,161,2.68,"3,296"
2010.2/4,중랑구,묵2동,"8,355","20,464","10,263","10,201","20,344","10,224","10,120",120,39,81,2.43,"2,034"
2010.2/4,중랑구,망우3동,"8,228","19,839","9,999","9,840","19,725","9,961","9,764",114,38,76,2.4,"1,878"
2010.2/4,중랑구,신내1동,"10,958","32,562","16,095","16,467","32,303","15,976","16,327",259,119,140,2.95,"2,999"
2010.2/4,중랑구,신내2동,"9,377","25,823","12,644","13,179","25,784","12,628","13,156",39,16,23,2.75,"2,310"
2010.2/4,중랑구,면목본동,"15,769","38,024","18,871","19,153","36,981","18,488","18,493","1,043",383,660,2.35,"3,442"
2010.2/4,중랑구,면목3.8동,"12,568","30,201","15,097","15,104","30,007","15,030","14,977",194,67,127,2.39,"2,994"
2010.2/4,중랑구,망우본동,"14,138","34,625","17,451","17,174","34,209","17,295","16,914",416,156,260,2.42,"3,416"
2010.2/4,성북구,소계,"192,902","483,595","239,013","244,582","475,192","235,339","239,853","8,403","3,674","4,729",2.46,"50,473"
2010.2/4,성북구,돈암1동,"6,669","17,736","8,565","9,171","17,581","8,507","9,074",155,58,97,2.64,"1,915"
2010.2/4,성북구,돈암2동,"8,394","24,512","11,937","12,575","24,364","11,876","12,488",148,61,87,2.9,"2,267"
2010.2/4,성북구,안암동,"8,611","18,353","9,350","9,003","16,919","8,668","8,251","1,434",682,752,1.96,"1,688"
2010.2/4,성북구,보문동,"7,435","16,884","8,388","8,496","16,485","8,247","8,238",399,141,258,2.22,"1,836"
2010.2/4,성북구,정능1동,"7,573","21,272","10,218","11,054","20,573","9,928","10,645",699,290,409,2.72,"2,192"
2010.2/4,성북구,정능2동,"9,607","25,128","12,470","12,658","25,022","12,416","12,606",106,54,52,2.6,"2,741"
2010.2/4,성북구,정능3동,"8,076","18,878","9,450","9,428","18,591","9,324","9,267",287,126,161,2.3,"2,313"
2010.2/4,성북구,정능4동,"10,794","28,231","13,900","14,331","28,044","13,818","14,226",187,82,105,2.6,"2,953"
2010.2/4,성북구,길음1동,"9,748","28,371","13,825","14,546","28,060","13,695","14,365",311,130,181,2.88,"2,330"
2010.2/4,성북구,길음2동,"8,942","20,761","10,188","10,573","20,605","10,120","10,485",156,68,88,2.3,"2,268"
2010.2/4,성북구,월곡1동,"10,808","28,887","14,411","14,476","28,469","14,229","14,240",418,182,236,2.63,"2,813"
2010.2/4,성북구,월곡2동,"8,568","21,880","10,808","11,072","21,667","10,718","10,949",213,90,123,2.53,"2,350"
2010.2/4,성북구,장위1동,"10,591","27,511","13,759","13,752","26,987","13,542","13,445",524,217,307,2.55,"2,723"
2010.2/4,성북구,장위2동,"9,685","24,096","12,140","11,956","23,937","12,069","11,868",159,71,88,2.47,"2,630"
2010.2/4,성북구,장위3동,"8,278","20,299","10,394","9,905","20,111","10,307","9,804",188,87,101,2.43,"2,268"
2010.2/4,성북구,성북동,"8,367","19,684","9,508","10,176","19,025","9,228","9,797",659,280,379,2.27,"2,520"
2010.2/4,성북구,삼선동,"11,814","27,553","13,431","14,122","26,877","13,137","13,740",676,294,382,2.28,"2,978"
2010.2/4,성북구,동선동,"7,629","15,597","7,127","8,470","15,176","6,928","8,248",421,199,222,1.99,"1,725"
2010.2/4,성북구,종암동,"15,694","39,330","19,742","19,588","38,777","19,482","19,295",553,260,293,2.47,"3,939"
2010.2/4,성북구,석관동,"15,619","38,632","19,402","19,230","37,922","19,100","18,822",710,302,408,2.43,"4,024"
2010.2/4,강북구,소계,"137,232","343,442","169,940","173,502","339,935","168,656","171,279","3,507","1,284","2,223",2.48,"39,943"
2010.2/4,강북구,번1동,"8,944","20,924","10,291","10,633","20,509","10,161","10,348",415,130,285,2.29,"2,291"
2010.2/4,강북구,번2동,"8,155","20,627","10,169","10,458","20,551","10,142","10,409",76,27,49,2.52,"2,475"
2010.2/4,강북구,번3동,"7,736","21,699","10,527","11,172","21,633","10,507","11,126",66,20,46,2.8,"2,907"
2010.2/4,강북구,수유1동,"9,697","23,852","11,936","11,916","23,323","11,734","11,589",529,202,327,2.41,"2,769"
2010.2/4,강북구,수유2동,"9,171","23,714","11,704","12,010","23,613","11,671","11,942",101,33,68,2.57,"3,113"
2010.2/4,강북구,수유3동,"10,693","24,201","12,009","12,192","23,965","11,920","12,045",236,89,147,2.24,"2,938"
2010.2/4,강북구,삼양동,"13,322","33,222","16,677","16,545","32,786","16,524","16,262",436,153,283,2.46,"3,494"
2010.2/4,강북구,미아동,"10,270","24,792","12,348","12,444","24,076","12,058","12,018",716,290,426,2.34,"2,741"
2010.2/4,강북구,송중동,"14,258","35,671","17,405","18,266","35,399","17,309","18,090",272,96,176,2.48,"4,034"
2010.2/4,강북구,송천동,"13,682","32,424","16,214","16,210","32,144","16,107","16,037",280,107,173,2.35,"3,858"
2010.2/4,강북구,삼각산동,"9,140","26,743","13,129","13,614","26,686","13,107","13,579",57,22,35,2.92,"2,144"
2010.2/4,강북구,우이동,"8,669","21,864","10,970","10,894","21,717","10,911","10,806",147,59,88,2.51,"2,913"
2010.2/4,강북구,인수동,"13,495","33,709","16,561","17,148","33,533","16,505","17,028",176,56,120,2.48,"4,266"
2010.2/4,도봉구,소계,"138,068","369,434","182,671","186,763","366,892","181,710","185,182","2,542",961,"1,581",2.66,"37,114"
2010.2/4,도봉구,쌍문1동,"8,554","22,681","11,122","11,559","22,311","10,991","11,320",370,131,239,2.61,"2,604"
2010.2/4,도봉구,쌍문2동,"8,203","21,518","10,630","10,888","21,423","10,597","10,826",95,33,62,2.61,"2,274"
2010.2/4,도봉구,쌍문3동,"7,316","18,719","9,154","9,565","18,594","9,108","9,486",125,46,79,2.54,"2,053"
2010.2/4,도봉구,쌍문4동,"7,538","21,963","10,670","11,293","21,926","10,660","11,266",37,10,27,2.91,"1,852"
2010.2/4,도봉구,방학1동,"12,183","32,808","16,416","16,392","32,416","16,257","16,159",392,159,233,2.66,"3,030"
2010.2/4,도봉구,방학2동,"9,741","24,608","12,383","12,225","24,445","12,329","12,116",163,54,109,2.51,"2,530"
2010.2/4,도봉구,방학3동,"10,837","32,557","15,995","16,562","32,493","15,970","16,523",64,25,39,3,"2,823"
2010.2/4,도봉구,창1동,"11,141","29,602","14,474","15,128","29,122","14,278","14,844",480,196,284,2.61,"2,923"
2010.2/4,도봉구,창2동,"12,084","31,615","15,650","15,965","31,415","15,551","15,864",200,99,101,2.6,"2,903"
2010.2/4,도봉구,창3동,"6,666","16,502","8,333","8,169","16,451","8,319","8,132",51,14,37,2.47,"1,683"
2010.2/4,도봉구,창4동,"11,363","31,353","15,233","16,120","31,294","15,210","16,084",59,23,36,2.75,"2,711"
2010.2/4,도봉구,창5동,"10,111","28,422","14,007","14,415","28,325","13,964","14,361",97,43,54,2.8,"2,506"
2010.2/4,도봉구,도봉1동,"10,465","25,205","12,747","12,458","24,901","12,643","12,258",304,104,200,2.38,"3,416"
2010.2/4,도봉구,도봉2동,"11,866","31,881","15,857","16,024","31,776","15,833","15,943",105,24,81,2.68,"3,806"
2010.2/4,노원구,소계,"224,846","613,120","299,949","313,171","608,787","298,114","310,673","4,333","1,835","2,498",2.71,"55,808"
2010.2/4,노원구,월계1동,"9,729","25,115","12,772","12,343","24,289","12,415","11,874",826,357,469,2.5,"2,547"
2010.2/4,노원구,월계2동,"12,431","31,580","15,449","16,131","31,468","15,406","16,062",112,43,69,2.53,"3,473"
2010.2/4,노원구,월계3동,"13,779","36,960","18,010","18,950","36,843","17,966","18,877",117,44,73,2.67,"3,607"
2010.2/4,노원구,공릉2동,"16,880","46,856","23,289","23,567","46,321","23,064","23,257",535,225,310,2.74,"3,405"
2010.2/4,노원구,하계1동,"11,340","31,193","15,198","15,995","31,032","15,115","15,917",161,83,78,2.74,"2,979"
2010.2/4,노원구,하계2동,"8,794","26,329","12,841","13,488","26,291","12,827","13,464",38,14,24,2.99,"2,112"
2010.2/4,노원구,중계본동,"10,149","31,024","15,337","15,687","30,595","15,142","15,453",429,195,234,3.01,"2,207"
2010.2/4,노원구,중계1동,"9,667","31,026","15,201","15,825","30,953","15,172","15,781",73,29,44,3.2,"1,815"
2010.2/4,노원구,중계4동,"8,460","23,408","11,426","11,982","23,351","11,406","11,945",57,20,37,2.76,"2,357"
2010.2/4,노원구,상계1동,"15,401","43,982","21,716","22,266","43,700","21,582","22,118",282,134,148,2.84,"4,164"
2010.2/4,노원구,상계2동,"8,452","23,079","11,455","11,624","22,899","11,383","11,516",180,72,108,2.71,"2,073"
2010.2/4,노원구,상계5동,"9,292","24,721","12,103","12,618","24,592","12,049","12,543",129,54,75,2.65,"2,521"
2010.2/4,노원구,상계8동,"9,776","27,780","13,358","14,422","27,728","13,343","14,385",52,15,37,2.84,"1,989"
2010.2/4,노원구,상계9동,"9,076","25,392","12,367","13,025","25,319","12,340","12,979",73,27,46,2.79,"2,017"
2010.2/4,노원구,상계10동,"8,047","21,223","10,070","11,153","21,152","10,052","11,100",71,18,53,2.63,"1,704"
2010.2/4,노원구,공릉1.3동,"16,547","41,406","20,341","21,065","40,849","20,074","20,775",557,267,290,2.47,"3,665"
2010.2/4,노원구,상계3.4동,"16,824","41,294","20,789","20,505","40,985","20,694","20,291",309,95,214,2.44,"5,151"
2010.2/4,노원구,상계6.7동,"14,549","37,822","17,884","19,938","37,607","17,795","19,812",215,89,126,2.58,"3,059"
2010.2/4,노원구,중계2.3동,"15,653","42,930","20,343","22,587","42,813","20,289","22,524",117,54,63,2.74,"4,963"
2010.2/4,은평구,소계,"187,511","475,538","234,103","241,435","470,694","232,027","238,667","4,844","2,076","2,768",2.51,"50,684"
2010.2/4,은평구,녹번동,"15,503","36,414","17,773","18,641","35,902","17,557","18,345",512,216,296,2.32,"4,146"
2010.2/4,은평구,불광1동,"14,025","34,665","16,940","17,725","34,216","16,746","17,470",449,194,255,2.44,"4,012"
2010.2/4,은평구,갈현1동,"10,766","26,944","13,336","13,608","26,602","13,203","13,399",342,133,209,2.47,"2,737"
2010.2/4,은평구,갈현2동,"10,657","27,955","13,491","14,464","27,719","13,386","14,333",236,105,131,2.6,"2,730"
2010.2/4,은평구,구산동,"11,584","33,578","17,197","16,381","33,415","17,133","16,282",163,64,99,2.88,"3,536"
2010.2/4,은평구,대조동,"13,399","31,718","15,261","16,457","31,334","15,097","16,237",384,164,220,2.34,"3,573"
2010.2/4,은평구,응암1동,"13,744","33,709","16,500","17,209","33,082","16,230","16,852",627,270,357,2.41,"3,421"
2010.2/4,은평구,응암2동,"8,708","20,218","10,072","10,146","20,082","10,031","10,051",136,41,95,2.31,"2,395"
2010.2/4,은평구,신사1동,"10,348","27,734","13,686","14,048","27,308","13,497","13,811",426,189,237,2.64,"2,651"
2010.2/4,은평구,신사2동,"9,104","23,805","12,056","11,749","23,702","12,017","11,685",103,39,64,2.6,"2,213"
2010.2/4,은평구,증산동,"8,550","22,293","11,074","11,219","22,122","11,004","11,118",171,70,101,2.59,"2,352"
2010.2/4,은평구,수색동,"8,439","21,360","10,670","10,690","21,113","10,568","10,545",247,102,145,2.5,"2,557"
2010.2/4,은평구,진관동,"9,819","29,151","14,190","14,961","29,036","14,136","14,900",115,54,61,2.96,"2,819"
2010.2/4,은평구,불광2동,"13,331","31,652","15,556","16,096","31,467","15,494","15,973",185,62,123,2.36,"3,626"
2010.2/4,은평구,응암3동,"11,511","27,749","13,761","13,988","27,524","13,651","13,873",225,110,115,2.39,"3,351"
2010.2/4,은평구,역촌동,"18,023","46,593","22,540","24,053","46,070","22,277","23,793",523,263,260,2.56,"4,565"
2010.2/4,서대문구,소계,"136,273","334,709","163,307","171,402","325,545","159,340","166,205","9,164","3,967","5,197",2.39,"38,309"
2010.2/4,서대문구,천연동,"8,284","20,416","9,963","10,453","20,180","9,852","10,328",236,111,125,2.44,"2,425"
2010.2/4,서대문구,홍제1동,"11,419","28,678","13,811","14,867","28,201","13,604","14,597",477,207,270,2.47,"3,383"
2010.2/4,서대문구,홍제3동,"8,318","20,717","10,128","10,589","20,519","10,037","10,482",198,91,107,2.47,"2,705"
2010.2/4,서대문구,홍제2동,"6,052","16,193","7,796","8,397","16,061","7,742","8,319",132,54,78,2.65,"1,754"
2010.2/4,서대문구,홍은1동,"10,970","28,344","13,922","14,422","28,044","13,806","14,238",300,116,184,2.56,"3,512"
2010.2/4,서대문구,홍은2동,"11,614","29,985","14,795","15,190","29,454","14,540","14,914",531,255,276,2.54,"3,315"
2010.2/4,서대문구,남가좌1동,"1,885","4,465","2,237","2,228","4,208","2,127","2,081",257,110,147,2.23,564
2010.2/4,서대문구,남가좌2동,"12,668","31,863","15,667","16,196","31,464","15,482","15,982",399,185,214,2.48,"3,594"
2010.2/4,서대문구,북가좌1동,"4,003","10,592","5,349","5,243","10,494","5,311","5,183",98,38,60,2.62,"1,196"
2010.2/4,서대문구,북가좌2동,"13,448","35,044","17,269","17,775","34,816","17,190","17,626",228,79,149,2.59,"3,827"
2010.2/4,서대문구,충현동,"10,638","24,142","12,006","12,136","23,791","11,841","11,950",351,165,186,2.24,"2,921"
2010.2/4,서대문구,북아현동,"8,348","19,018","9,153","9,865","18,495","8,921","9,574",523,232,291,2.22,"2,069"
2010.2/4,서대문구,신촌동,"10,127","20,996","9,544","11,452","18,134","8,474","9,660","2,862","1,070","1,792",1.79,"1,843"
2010.2/4,서대문구,연희동,"18,499","44,256","21,667","22,589","41,684","20,413","21,271","2,572","1,254","1,318",2.25,"5,201"
2010.2/4,마포구,소계,"165,451","391,578","190,848","200,730","383,309","186,886","196,423","8,269","3,962","4,307",2.32,"39,163"
2010.2/4,마포구,용강동,"8,713","21,586","10,457","11,129","21,167","10,243","10,924",419,214,205,2.43,"2,152"
2010.2/4,마포구,대흥동,"8,746","16,696","8,108","8,588","15,559","7,594","7,965","1,137",514,623,1.78,"1,759"
