기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2017.4/4,종로구,숭인1동,"3,014","6,865","3,405","3,460","6,566","3,272","3,294",299,133,166,2.18,"1,088"
2017.4/4,종로구,숭인2동,"5,620","10,140","5,154","4,986","9,643","4,964","4,679",497,190,307,1.72,"1,584"
2017.4/4,종로구,청운효자동,"5,452","13,606","6,465","7,141","13,272","6,254","7,018",334,211,123,2.43,"2,142"
2017.4/4,종로구,혜화동,"9,153","20,429","9,501","10,928","17,306","8,444","8,862","3,123","1,057","2,066",1.89,"2,543"
2017.4/4,중구,소계,"60,412","134,593","66,337","68,256","125,709","62,253","63,456","8,884","4,084","4,800",2.08,"21,384"
2017.4/4,중구,소공동,"1,048","2,787","1,470","1,317","2,022","1,007","1,015",765,463,302,1.93,257
2017.4/4,중구,회현동,"3,281","5,953","3,261","2,692","5,331","2,930","2,401",622,331,291,1.62,"1,369"
2017.4/4,중구,명동,"1,435","3,469","1,523","1,946","2,942","1,244","1,698",527,279,248,2.05,662
2017.4/4,중구,필동,"2,249","4,885","2,425","2,460","4,078","2,113","1,965",807,312,495,1.81,780
2017.4/4,중구,장충동,"2,628","5,648","2,755","2,893","4,782","2,455","2,327",866,300,566,1.82,756
2017.4/4,중구,광희동,"2,920","5,875","3,038","2,837","5,001","2,657","2,344",874,381,493,1.71,"1,103"
2017.4/4,중구,을지로동,"1,170","1,786","1,110",676,"1,623","1,030",593,163,80,83,1.39,446
2017.4/4,중구,신당5동,"4,467","9,830","4,891","4,939","9,495","4,742","4,753",335,149,186,2.13,"1,486"
2017.4/4,중구,황학동,"6,205","13,095","6,433","6,662","12,170","6,009","6,161",925,424,501,1.96,"1,760"
2017.4/4,중구,중림동,"5,297","11,575","5,827","5,748","11,279","5,668","5,611",296,159,137,2.13,"1,730"
2017.4/4,중구,신당동,"4,368","9,544","4,717","4,827","7,878","3,984","3,894","1,666",733,933,1.8,"1,274"
2017.4/4,중구,다산동,"6,863","15,399","7,453","7,946","14,923","7,242","7,681",476,211,265,2.17,"2,392"
2017.4/4,중구,약수동,"7,819","18,400","8,792","9,608","18,181","8,676","9,505",219,116,103,2.33,"3,329"
2017.4/4,중구,청구동,"6,449","14,999","7,170","7,829","14,807","7,087","7,720",192,83,109,2.3,"2,412"
2017.4/4,중구,동화동,"4,213","11,348","5,472","5,876","11,197","5,409","5,788",151,63,88,2.66,"1,628"
2017.4/4,용산구,소계,"107,666","244,444","119,423","125,021","229,161","110,878","118,283","15,283","8,545","6,738",2.13,"36,882"
2017.4/4,용산구,후암동,"8,502","18,846","9,229","9,617","18,327","8,951","9,376",519,278,241,2.16,"2,910"
2017.4/4,용산구,용산2가동,"5,531","12,355","6,046","6,309","10,981","5,282","5,699","1,374",764,610,1.99,"1,985"
2017.4/4,용산구,남영동,"5,460","8,585","5,217","3,368","7,974","4,919","3,055",611,298,313,1.46,"1,504"
2017.4/4,용산구,원효로2동,"6,022","15,233","7,118","8,115","15,077","7,057","8,020",156,61,95,2.5,"2,241"
2017.4/4,용산구,효창동,"3,892","9,594","4,602","4,992","9,467","4,550","4,917",127,52,75,2.43,"1,401"
2017.4/4,용산구,용문동,"5,251","12,759","6,150","6,609","12,635","6,094","6,541",124,56,68,2.41,"1,903"
2017.4/4,용산구,이촌1동,"10,015","28,960","13,553","15,407","27,769","12,907","14,862","1,191",646,545,2.77,"4,142"
2017.4/4,용산구,이촌2동,"3,846","9,229","4,358","4,871","9,136","4,314","4,822",93,44,49,2.38,"1,676"
2017.4/4,용산구,이태원1동,"3,904","8,791","4,490","4,301","7,147","3,380","3,767","1,644","1,110",534,1.83,"1,480"
2017.4/4,용산구,이태원2동,"4,920","11,014","5,273","5,741","9,468","4,394","5,074","1,546",879,667,1.92,"1,842"
2017.4/4,용산구,서빙고동,"5,301","14,274","6,909","7,365","13,595","6,553","7,042",679,356,323,2.56,"1,994"
2017.4/4,용산구,보광동,"7,846","16,541","8,273","8,268","15,365","7,528","7,837","1,176",745,431,1.96,"2,633"
2017.4/4,용산구,청파동,"10,549","21,233","10,067","11,166","20,415","9,794","10,621",818,273,545,1.94,"3,181"
2017.4/4,용산구,원효로1동,"6,885","15,266","7,431","7,835","14,630","7,110","7,520",636,321,315,2.12,"1,737"
2017.4/4,용산구,한강로동,"8,861","18,059","8,900","9,159","16,533","8,097","8,436","1,526",803,723,1.87,"2,883"
2017.4/4,용산구,한남동,"10,881","23,705","11,807","11,898","20,642","9,948","10,694","3,063","1,859","1,204",1.9,"3,370"
2017.4/4,성동구,소계,"132,902","312,711","154,077","158,634","304,808","150,368","154,440","7,903","3,709","4,194",2.29,"41,273"
2017.4/4,성동구,왕십리2동,"7,598","18,185","8,919","9,266","17,787","8,747","9,040",398,172,226,2.34,"2,331"
2017.4/4,성동구,마장동,"10,249","24,193","11,921","12,272","23,461","11,606","11,855",732,315,417,2.29,"3,387"
2017.4/4,성동구,사근동,"6,578","12,812","6,452","6,360","11,194","5,813","5,381","1,618",639,979,1.7,"1,409"
2017.4/4,성동구,행당1동,"6,251","14,387","7,058","7,329","13,973","6,857","7,116",414,201,213,2.24,"2,060"
2017.4/4,성동구,행당2동,"9,439","25,423","11,997","13,426","25,327","11,957","13,370",96,40,56,2.68,"3,302"
2017.4/4,성동구,응봉동,"6,245","16,696","7,937","8,759","16,636","7,914","8,722",60,23,37,2.66,"2,304"
2017.4/4,성동구,금호1가동,"5,318","13,191","6,386","6,805","13,108","6,350","6,758",83,36,47,2.46,"2,033"
2017.4/4,성동구,금호4가동,"6,040","14,452","6,963","7,489","14,311","6,901","7,410",141,62,79,2.37,"2,009"
2017.4/4,성동구,성수1가1동,"7,564","17,676","8,926","8,750","17,349","8,722","8,627",327,204,123,2.29,"1,963"
2017.4/4,성동구,성수1가2동,"7,410","16,413","8,237","8,176","15,991","8,014","7,977",422,223,199,2.16,"2,012"
2017.4/4,성동구,성수2가1동,"8,638","18,783","9,759","9,024","18,089","9,428","8,661",694,331,363,2.09,"2,549"
2017.4/4,성동구,성수2가3동,"5,590","12,056","6,266","5,790","11,664","6,034","5,630",392,232,160,2.09,"1,638"
2017.4/4,성동구,송정동,"5,491","11,987","6,369","5,618","11,487","6,117","5,370",500,252,248,2.09,"1,564"
2017.4/4,성동구,용답동,"8,101","16,687","8,790","7,897","15,622","8,276","7,346","1,065",514,551,1.93,"2,425"
2017.4/4,성동구,왕십리도선동,"11,302","27,582","13,237","14,345","27,100","13,030","14,070",482,207,275,2.4,"3,190"
2017.4/4,성동구,금호2.3가동,"10,215","24,735","11,892","12,843","24,522","11,793","12,729",213,99,114,2.4,"3,584"
2017.4/4,성동구,옥수동,"10,873","27,453","12,968","14,485","27,187","12,809","14,378",266,159,107,2.5,"3,513"
2017.4/4,광진구,소계,"160,798","372,298","180,645","191,653","357,703","174,414","183,289","14,595","6,231","8,364",2.22,"43,953"
2017.4/4,광진구,화양동,"15,031","24,610","11,392","13,218","21,591","10,337","11,254","3,019","1,055","1,964",1.44,"2,174"
2017.4/4,광진구,군자동,"10,279","21,980","10,829","11,151","20,193","10,010","10,183","1,787",819,968,1.96,"2,594"
2017.4/4,광진구,중곡1동,"7,661","16,359","8,043","8,316","15,883","7,848","8,035",476,195,281,2.07,"2,178"
2017.4/4,광진구,중곡2동,"10,111","22,808","11,082","11,726","22,464","10,941","11,523",344,141,203,2.22,"2,775"
2017.4/4,광진구,중곡3동,"8,326","17,992","8,921","9,071","17,749","8,838","8,911",243,83,160,2.13,"2,432"
2017.4/4,광진구,중곡4동,"13,115","31,618","15,573","16,045","31,301","15,455","15,846",317,118,199,2.39,"4,220"
2017.4/4,광진구,능동,"6,031","11,838","5,519","6,319","11,533","5,359","6,174",305,160,145,1.91,"1,395"
2017.4/4,광진구,구의1동,"11,394","23,396","11,209","12,187","22,669","10,874","11,795",727,335,392,1.99,"2,802"
2017.4/4,광진구,구의2동,"10,602","25,936","12,624","13,312","25,556","12,461","13,095",380,163,217,2.41,"3,531"
2017.4/4,광진구,구의3동,"12,016","30,483","14,581","15,902","30,175","14,435","15,740",308,146,162,2.51,"3,412"
2017.4/4,광진구,광장동,"11,930","36,589","17,796","18,793","36,404","17,708","18,696",185,88,97,3.05,"3,237"
2017.4/4,광진구,자양1동,"11,196","24,450","11,896","12,554","23,285","11,345","11,940","1,165",551,614,2.08,"2,950"
2017.4/4,광진구,자양2동,"11,215","27,727","13,605","14,122","27,379","13,455","13,924",348,150,198,2.44,"3,311"
2017.4/4,광진구,자양3동,"11,023","30,517","14,710","15,807","30,201","14,576","15,625",316,134,182,2.74,"3,396"
2017.4/4,광진구,자양4동,"10,868","25,995","12,865","13,130","21,320","10,772","10,548","4,675","2,093","2,582",1.96,"3,546"
2017.4/4,동대문구,소계,"159,938","366,011","181,185","184,826","350,647","175,324","175,323","15,364","5,861","9,503",2.19,"55,718"
2017.4/4,동대문구,회기동,"5,714","12,521","5,746","6,775","10,271","4,985","5,286","2,250",761,"1,489",1.8,"1,417"
2017.4/4,동대문구,휘경1동,"6,852","14,589","7,111","7,478","13,106","6,599","6,507","1,483",512,971,1.91,"2,134"
2017.4/4,동대문구,휘경2동,"10,986","25,205","12,373","12,832","24,751","12,202","12,549",454,171,283,2.25,"3,360"
2017.4/4,동대문구,청량리동,"10,518","23,063","11,555","11,508","22,317","11,194","11,123",746,361,385,2.12,"4,900"
2017.4/4,동대문구,용신동,"16,488","32,957","16,957","16,000","31,391","16,243","15,148","1,566",714,852,1.9,"5,393"
2017.4/4,동대문구,제기동,"12,647","27,770","13,898","13,872","25,395","12,975","12,420","2,375",923,"1,452",2.01,"5,105"
2017.4/4,동대문구,전농1동,"13,920","29,916","15,115","14,801","29,381","14,873","14,508",535,242,293,2.11,"4,983"
2017.4/4,동대문구,전농2동,"7,600","20,436","9,833","10,603","20,119","9,728","10,391",317,105,212,2.65,"3,138"
2017.4/4,동대문구,답십리1동,"10,599","25,166","12,303","12,863","24,759","12,124","12,635",407,179,228,2.34,"3,325"
2017.4/4,동대문구,답십리2동,"11,996","29,722","14,616","15,106","29,448","14,490","14,958",274,126,148,2.45,"4,761"
2017.4/4,동대문구,장안1동,"16,969","39,593","19,780","19,813","38,960","19,504","19,456",633,276,357,2.3,"5,282"
2017.4/4,동대문구,장안2동,"12,507","31,447","15,836","15,611","31,182","15,736","15,446",265,100,165,2.49,"4,106"
2017.4/4,동대문구,이문1동,"14,425","31,172","15,058","16,114","27,666","13,909","13,757","3,506","1,149","2,357",1.92,"4,431"
2017.4/4,동대문구,이문2동,"8,717","22,454","11,004","11,450","21,901","10,762","11,139",553,242,311,2.51,"3,383"
2017.4/4,중랑구,소계,"179,132","412,780","205,125","207,655","408,226","203,325","204,901","4,554","1,800","2,754",2.28,"59,262"
2017.4/4,중랑구,면목2동,"12,243","27,057","13,570","13,487","26,702","13,443","13,259",355,127,228,2.18,"3,815"
2017.4/4,중랑구,면목4동,"9,446","21,098","10,481","10,617","20,823","10,358","10,465",275,123,152,2.2,"3,279"
2017.4/4,중랑구,면목5동,"4,708","10,487","5,356","5,131","10,368","5,306","5,062",119,50,69,2.2,"1,521"
2017.4/4,중랑구,면목7동,"10,126","22,707","11,290","11,417","22,439","11,185","11,254",268,105,163,2.22,"3,583"
2017.4/4,중랑구,상봉1동,"10,069","25,960","12,670","13,290","25,811","12,610","13,201",149,60,89,2.56,"3,186"
2017.4/4,중랑구,상봉2동,"9,656","18,645","9,226","9,419","18,331","9,100","9,231",314,126,188,1.9,"2,557"
2017.4/4,중랑구,중화1동,"8,769","21,179","10,456","10,723","21,028","10,398","10,630",151,58,93,2.4,"2,913"
2017.4/4,중랑구,중화2동,"14,168","28,723","14,790","13,933","28,135","14,559","13,576",588,231,357,1.99,"4,524"
2017.4/4,중랑구,묵1동,"14,228","36,269","17,758","18,511","36,120","17,701","18,419",149,57,92,2.54,"4,887"
2017.4/4,중랑구,묵2동,"9,076","20,443","10,111","10,332","20,230","10,033","10,197",213,78,135,2.23,"2,871"
2017.4/4,중랑구,망우3동,"8,490","18,757","9,390","9,367","18,499","9,291","9,208",258,99,159,2.18,"2,864"
2017.4/4,중랑구,신내1동,"14,486","41,561","20,393","21,168","41,422","20,331","21,091",139,62,77,2.86,"5,538"
2017.4/4,중랑구,신내2동,"9,037","23,018","11,137","11,881","22,950","11,114","11,836",68,23,45,2.54,"3,256"
2017.4/4,중랑구,면목본동,"17,314","36,780","18,305","18,475","36,031","17,991","18,040",749,314,435,2.08,"5,212"
2017.4/4,중랑구,면목3.8동,"12,590","27,685","13,874","13,811","27,271","13,711","13,560",414,163,251,2.17,"4,271"
2017.4/4,중랑구,망우본동,"14,726","32,411","16,318","16,093","32,066","16,194","15,872",345,124,221,2.18,"4,985"
2017.4/4,성북구,소계,"187,112","455,407","221,103","234,304","444,055","216,556","227,499","11,352","4,547","6,805",2.37,"66,251"
2017.4/4,성북구,돈암1동,"6,414","16,745","7,890","8,855","16,625","7,846","8,779",120,44,76,2.59,"2,509"
2017.4/4,성북구,돈암2동,"8,460","25,269","12,100","13,169","25,177","12,059","13,118",92,41,51,2.98,"2,971"
2017.4/4,성북구,안암동,"8,602","17,387","8,508","8,879","15,286","7,765","7,521","2,101",743,"1,358",1.78,"2,012"
2017.4/4,성북구,보문동,"7,973","17,260","8,372","8,888","16,927","8,234","8,693",333,138,195,2.12,"2,272"
2017.4/4,성북구,정릉1동,"7,027","18,901","9,042","9,859","18,334","8,880","9,454",567,162,405,2.61,"2,706"
2017.4/4,성북구,정릉2동,"9,653","24,495","12,016","12,479","24,279","11,933","12,346",216,83,133,2.52,"3,922"
2017.4/4,성북구,정릉3동,"7,503","17,366","8,712","8,654","16,095","8,057","8,038","1,271",655,616,2.15,"2,981"
2017.4/4,성북구,정릉4동,"11,019","27,423","13,317","14,106","27,161","13,227","13,934",262,90,172,2.46,"4,247"
2017.4/4,성북구,길음1동,"12,954","37,797","18,068","19,729","37,600","17,987","19,613",197,81,116,2.9,"4,113"
2017.4/4,성북구,길음2동,"5,160","12,345","6,023","6,322","12,205","5,953","6,252",140,70,70,2.37,"1,927"
2017.4/4,성북구,월곡1동,"10,741","28,161","13,678","14,483","27,935","13,593","14,342",226,85,141,2.6,"4,137"
2017.4/4,성북구,월곡2동,"8,774","20,823","10,148","10,675","20,249","9,891","10,358",574,257,317,2.31,"3,140"
2017.4/4,성북구,장위1동,"8,878","21,336","10,569","10,767","21,121","10,494","10,627",215,75,140,2.38,"3,319"
2017.4/4,성북구,장위2동,"7,948","18,517","9,276","9,241","18,200","9,132","9,068",317,144,173,2.29,"3,464"
2017.4/4,성북구,장위3동,"5,039","12,336","6,250","6,086","12,122","6,145","5,977",214,105,109,2.41,"1,972"
2017.4/4,성북구,성북동,"8,001","17,996","8,530","9,466","17,501","8,308","9,193",495,222,273,2.19,"2,913"
2017.4/4,성북구,삼선동,"12,490","27,082","13,130","13,952","26,548","12,895","13,653",534,235,299,2.13,"3,922"
2017.4/4,성북구,동선동,"8,800","16,614","7,129","9,485","15,819","6,883","8,936",795,246,549,1.8,"2,114"
2017.4/4,성북구,종암동,"16,964","42,926","21,086","21,840","41,148","20,458","20,690","1,778",628,"1,150",2.43,"5,904"
2017.4/4,성북구,석관동,"14,712","34,628","17,259","17,369","33,723","16,816","16,907",905,443,462,2.29,"5,706"
2017.4/4,강북구,소계,"142,533","328,002","160,252","167,750","324,479","158,918","165,561","3,523","1,334","2,189",2.28,"56,530"
2017.4/4,강북구,번1동,"9,886","19,912","9,848","10,064","19,584","9,717","9,867",328,131,197,1.98,"3,251"
2017.4/4,강북구,번2동,"7,565","17,937","8,718","9,219","17,791","8,672","9,119",146,46,100,2.35,"3,552"
2017.4/4,강북구,번3동,"7,621","19,314","9,196","10,118","19,237","9,182","10,055",77,14,63,2.52,"4,271"
2017.4/4,강북구,수유1동,"10,195","22,471","11,101","11,370","22,212","11,013","11,199",259,88,171,2.18,"3,900"
2017.4/4,강북구,수유2동,"9,365","22,512","10,913","11,599","22,377","10,873","11,504",135,40,95,2.39,"4,115"
2017.4/4,강북구,수유3동,"12,026","24,223","12,082","12,141","23,865","11,952","11,913",358,130,228,1.98,"4,011"
2017.4/4,강북구,삼양동,"12,596","29,079","14,458","14,621","28,860","14,376","14,484",219,82,137,2.29,"4,826"
2017.4/4,강북구,미아동,"11,082","23,431","11,263","12,168","22,915","11,077","11,838",516,186,330,2.07,"3,860"
2017.4/4,강북구,송중동,"13,090","30,293","14,606","15,687","29,777","14,373","15,404",516,233,283,2.27,"5,204"
2017.4/4,강북구,송천동,"13,765","29,970","14,936","15,034","29,494","14,727","14,767",476,209,267,2.14,"5,442"
2017.4/4,강북구,삼각산동,"11,888","33,834","16,325","17,509","33,705","16,268","17,437",129,57,72,2.84,"3,807"
2017.4/4,강북구,우이동,"9,288","21,897","10,680","11,217","21,777","10,627","11,150",120,53,67,2.34,"4,180"
2017.4/4,강북구,인수동,"14,166","33,129","16,126","17,003","32,885","16,061","16,824",244,65,179,2.32,"6,111"
2017.4/4,도봉구,소계,"137,378","346,234","169,553","176,681","344,166","168,759","175,407","2,068",794,"1,274",2.51,"53,488"
2017.4/4,도봉구,쌍문1동,"9,011","22,326","10,858","11,468","22,112","10,795","11,317",214,63,151,2.45,"3,756"
2017.4/4,도봉구,쌍문2동,"8,550","20,627","10,047","10,580","20,439","9,930","10,509",188,117,71,2.39,"3,282"
2017.4/4,도봉구,쌍문3동,"7,606","17,482","8,489","8,993","17,330","8,432","8,898",152,57,95,2.28,"3,014"
2017.4/4,도봉구,쌍문4동,"7,188","20,480","9,803","10,677","20,428","9,785","10,643",52,18,34,2.84,"2,482"
2017.4/4,도봉구,방학1동,"12,550","30,730","15,187","15,543","30,469","15,099","15,370",261,88,173,2.43,"4,771"
2017.4/4,도봉구,방학2동,"9,625","22,304","11,288","11,016","22,113","11,214","10,899",191,74,117,2.3,"3,736"
2017.4/4,도봉구,방학3동,"10,183","29,784","14,562","15,222","29,717","14,544","15,173",67,18,49,2.92,"3,947"
2017.4/4,도봉구,창1동,"10,904","27,347","13,103","14,244","27,180","13,043","14,137",167,60,107,2.49,"3,874"
2017.4/4,도봉구,창2동,"12,330","31,758","15,599","16,159","31,519","15,498","16,021",239,101,138,2.56,"4,356"
2017.4/4,도봉구,창3동,"6,639","15,338","7,644","7,694","15,256","7,614","7,642",82,30,52,2.3,"2,611"
2017.4/4,도봉구,창4동,"10,552","28,899","13,978","14,921","28,821","13,949","14,872",78,29,49,2.73,"3,626"
2017.4/4,도봉구,창5동,"9,877","26,457","12,782","13,675","26,360","12,750","13,610",97,32,65,2.67,"3,626"
2017.4/4,도봉구,도봉1동,"10,314","23,383","11,793","11,590","23,228","11,738","11,490",155,55,100,2.25,"4,934"
2017.4/4,도봉구,도봉2동,"12,049","29,319","14,420","14,899","29,194","14,368","14,826",125,52,73,2.42,"5,473"
2017.4/4,노원구,소계,"217,619","558,075","271,025","287,050","554,403","269,508","284,895","3,672","1,517","2,155",2.55,"74,243"
2017.4/4,노원구,월계1동,"10,335","24,144","12,440","11,704","23,742","12,255","11,487",402,185,217,2.3,"3,759"
2017.4/4,노원구,월계2동,"11,288","27,306","13,197","14,109","27,167","13,153","14,014",139,44,95,2.41,"4,700"
2017.4/4,노원구,월계3동,"13,080","33,314","16,089","17,225","33,152","16,023","17,129",162,66,96,2.53,"5,066"
2017.4/4,노원구,공릉2동,"16,076","41,895","20,651","21,244","41,489","20,429","21,060",406,222,184,2.58,"4,429"
2017.4/4,노원구,하계1동,"11,858","29,899","14,558","15,341","29,362","14,282","15,080",537,276,261,2.48,"3,726"
2017.4/4,노원구,하계2동,"8,387","24,393","11,684","12,709","24,338","11,661","12,677",55,23,32,2.9,"2,806"
2017.4/4,노원구,중계본동,"9,314","27,449","13,436","14,013","27,359","13,399","13,960",90,37,53,2.94,"2,496"
2017.4/4,노원구,중계1동,"9,169","28,828","14,080","14,748","28,748","14,047","14,701",80,33,47,3.14,"2,149"
2017.4/4,노원구,중계4동,"8,406","22,098","10,800","11,298","22,011","10,769","11,242",87,31,56,2.62,"3,449"
2017.4/4,노원구,상계1동,"15,710","41,695","20,377","21,318","41,516","20,316","21,200",179,61,118,2.64,"5,872"
2017.4/4,노원구,상계2동,"8,726","21,926","10,830","11,096","21,769","10,767","11,002",157,63,94,2.49,"2,867"
2017.4/4,노원구,상계5동,"11,254","27,048","13,247","13,801","26,909","13,204","13,705",139,43,96,2.39,"4,516"
2017.4/4,노원구,상계8동,"9,316","25,143","12,122","13,021","25,094","12,110","12,984",49,12,37,2.69,"2,423"
2017.4/4,노원구,상계9동,"8,572","22,854","10,950","11,904","22,776","10,932","11,844",78,18,60,2.66,"2,769"
2017.4/4,노원구,상계10동,"6,719","17,446","8,092","9,354","17,387","8,063","9,324",59,29,30,2.59,"1,919"
2017.4/4,노원구,상계3.4동,"12,068","27,742","13,872","13,870","27,594","13,830","13,764",148,42,106,2.29,"5,367"
2017.4/4,노원구,상계6.7동,"14,049","36,103","16,893","19,210","35,941","16,834","19,107",162,59,103,2.56,"4,128"
2017.4/4,노원구,중계2.3동,"15,536","38,764","18,128","20,636","38,607","18,068","20,539",157,60,97,2.49,"6,463"
2017.4/4,노원구,공릉1동,"17,756","40,028","19,579","20,449","39,442","19,366","20,076",586,213,373,2.22,"5,339"
2017.4/4,은평구,소계,"202,839","491,202","238,223","252,979","486,794","236,353","250,441","4,408","1,870","2,538",2.4,"74,559"
2017.4/4,은평구,녹번동,"14,595","33,053","15,966","17,087","32,645","15,782","16,863",408,184,224,2.24,"5,491"
2017.4/4,은평구,불광1동,"17,661","42,356","20,238","22,118","42,038","20,114","21,924",318,124,194,2.38,"6,744"
2017.4/4,은평구,갈현1동,"11,075","25,591","12,545","13,046","25,271","12,357","12,914",320,188,132,2.28,"3,989"
2017.4/4,은평구,갈현2동,"12,386","30,907","14,811","16,096","30,523","14,638","15,885",384,173,211,2.46,"4,327"
2017.4/4,은평구,구산동,"12,551","33,819","16,940","16,879","33,589","16,842","16,747",230,98,132,2.68,"5,339"
2017.4/4,은평구,대조동,"15,743","33,362","15,789","17,573","32,944","15,610","17,334",418,179,239,2.09,"5,201"
2017.4/4,은평구,응암1동,"11,227","26,400","12,668","13,732","26,130","12,556","13,574",270,112,158,2.33,"3,795"
2017.4/4,은평구,응암2동,"8,507","21,712","10,637","11,075","21,515","10,552","10,963",197,85,112,2.53,"2,838"
2017.4/4,은평구,신사1동,"11,196","28,169","13,713","14,456","27,936","13,619","14,317",233,94,139,2.5,"4,160"
2017.4/4,은평구,신사2동,"8,960","22,210","11,124","11,086","22,070","11,072","10,998",140,52,88,2.46,"3,267"
2017.4/4,은평구,증산동,"6,979","16,924","8,376","8,548","16,808","8,328","8,480",116,48,68,2.41,"2,797"
2017.4/4,은평구,수색동,"5,903","13,830","6,976","6,854","13,706","6,929","6,777",124,47,77,2.32,"2,492"
2017.4/4,은평구,진관동,"19,521","55,569","26,490","29,079","55,348","26,396","28,952",221,94,127,2.84,"6,686"
2017.4/4,은평구,불광2동,"13,576","30,208","14,747","15,461","29,902","14,626","15,276",306,121,185,2.2,"5,199"
2017.4/4,은평구,응암3동,"12,362","26,639","13,034","13,605","26,321","12,918","13,403",318,116,202,2.13,"4,990"
2017.4/4,은평구,역촌동,"20,597","50,453","24,169","26,284","50,048","24,014","26,034",405,155,250,2.43,"7,244"
2017.4/4,서대문구,소계,"137,266","325,028","155,250","169,778","312,800","151,144","161,656","12,228","4,106","8,122",2.28,"49,266"
2017.4/4,서대문구,천연동,"8,331","19,365","9,288","10,077","19,144","9,181","9,963",221,107,114,2.3,"3,082"
2017.4/4,서대문구,홍제1동,"9,885","24,422","11,530","12,892","24,110","11,390","12,720",312,140,172,2.44,"4,034"
2017.4/4,서대문구,홍제3동,"7,241","17,201","8,323","8,878","17,024","8,243","8,781",177,80,97,2.35,"3,236"
2017.4/4,서대문구,홍제2동,"5,849","15,009","7,196","7,813","14,893","7,147","7,746",116,49,67,2.55,"2,446"
2017.4/4,서대문구,홍은1동,"9,425","23,321","11,372","11,949","23,008","11,235","11,773",313,137,176,2.44,"4,096"
2017.4/4,서대문구,홍은2동,"12,550","30,116","14,723","15,393","29,492","14,460","15,032",624,263,361,2.35,"4,740"
2017.4/4,서대문구,남가좌1동,"6,030","17,266","8,290","8,976","16,807","8,128","8,679",459,162,297,2.79,"2,047"
2017.4/4,서대문구,남가좌2동,"10,141","23,238","11,231","12,007","22,691","10,996","11,695",547,235,312,2.24,"3,824"
2017.4/4,서대문구,북가좌1동,"7,047","19,779","9,595","10,184","19,627","9,533","10,094",152,62,90,2.79,"2,727"
2017.4/4,서대문구,북가좌2동,"14,674","34,718","16,949","17,769","34,417","16,831","17,586",301,118,183,2.35,"5,507"
2017.4/4,서대문구,충현동,"8,790","18,768","9,152","9,616","18,319","8,962","9,357",449,190,259,2.08,"3,077"
2017.4/4,서대문구,북아현동,"7,493","17,688","8,426","9,262","17,316","8,269","9,047",372,157,215,2.31,"2,217"
2017.4/4,서대문구,신촌동,"11,307","23,309","9,508","13,801","18,120","8,361","9,759","5,189","1,147","4,042",1.6,"2,180"
2017.4/4,서대문구,연희동,"18,503","40,828","19,667","21,161","37,832","18,408","19,424","2,996","1,259","1,737",2.04,"6,053"
2017.4/4,마포구,소계,"169,408","385,783","183,248","202,535","374,915","178,939","195,976","10,868","4,309","6,559",2.21,"49,615"
2017.4/4,마포구,용강동,"9,021","22,525","10,824","11,701","21,937","10,502","11,435",588,322,266,2.43,"2,628"
