기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2015.2/4,성동구,송정동,"5,554","12,325","6,529","5,796","11,829","6,290","5,539",496,239,257,2.13,"1,389"
2015.2/4,성동구,용답동,"7,912","17,358","9,185","8,173","16,197","8,621","7,576","1,161",564,597,2.05,"2,293"
2015.2/4,성동구,왕십리도선동,"7,898","19,212","9,358","9,854","18,847","9,188","9,659",365,170,195,2.39,"2,391"
2015.2/4,성동구,금호2.3가동,"9,273","23,019","11,176","11,843","22,833","11,086","11,747",186,90,96,2.46,"3,172"
2015.2/4,성동구,옥수동,"9,305","23,378","11,174","12,204","23,159","11,054","12,105",219,120,99,2.49,"2,880"
2015.2/4,광진구,소계,"158,769","376,620","184,434","192,186","362,197","177,946","184,251","14,423","6,488","7,935",2.28,"39,758"
2015.2/4,광진구,화양동,"14,203","24,416","11,615","12,801","21,520","10,453","11,067","2,896","1,162","1,734",1.52,"2,095"
2015.2/4,광진구,군자동,"10,284","22,149","10,986","11,163","20,927","10,456","10,471","1,222",530,692,2.03,"2,457"
2015.2/4,광진구,중곡1동,"7,596","16,513","8,182","8,331","16,027","7,975","8,052",486,207,279,2.11,"1,968"
2015.2/4,광진구,중곡2동,"9,722","22,540","11,017","11,523","22,256","10,899","11,357",284,118,166,2.29,"2,435"
2015.2/4,광진구,중곡3동,"8,200","18,406","9,230","9,176","18,163","9,127","9,036",243,103,140,2.22,"2,185"
2015.2/4,광진구,중곡4동,"12,913","31,867","15,716","16,151","31,623","15,627","15,996",244,89,155,2.45,"3,813"
2015.2/4,광진구,능동,"5,767","11,577","5,488","6,089","11,258","5,328","5,930",319,160,159,1.95,"1,297"
2015.2/4,광진구,구의1동,"11,148","23,558","11,307","12,251","22,738","10,931","11,807",820,376,444,2.04,"2,545"
2015.2/4,광진구,구의2동,"10,506","26,133","12,789","13,344","25,820","12,654","13,166",313,135,178,2.46,"3,059"
2015.2/4,광진구,구의3동,"11,577","30,166","14,632","15,534","29,830","14,474","15,356",336,158,178,2.58,"3,026"
2015.2/4,광진구,광장동,"11,899","36,967","17,952","19,015","36,752","17,851","18,901",215,101,114,3.09,"2,908"
2015.2/4,광진구,자양1동,"10,918","24,473","12,028","12,445","23,086","11,351","11,735","1,387",677,710,2.11,"2,687"
2015.2/4,광진구,자양2동,"11,276","28,169","14,032","14,137","27,819","13,860","13,959",350,172,178,2.47,"2,963"
2015.2/4,광진구,자양3동,"11,178","31,341","15,248","16,093","30,944","15,069","15,875",397,179,218,2.77,"3,010"
2015.2/4,광진구,자양4동,"11,582","28,345","14,212","14,133","23,434","11,891","11,543","4,911","2,321","2,590",2.02,"3,310"
2015.2/4,동대문구,소계,"160,110","375,254","186,842","188,412","362,604","181,825","180,779","12,650","5,017","7,633",2.26,"51,819"
2015.2/4,동대문구,회기동,"5,855","12,556","5,854","6,702","10,922","5,282","5,640","1,634",572,"1,062",1.87,"1,381"
2015.2/4,동대문구,휘경1동,"7,644","15,928","7,891","8,037","14,878","7,488","7,390","1,050",403,647,1.95,"2,183"
2015.2/4,동대문구,휘경2동,"10,666","25,722","12,639","13,083","25,369","12,489","12,880",353,150,203,2.38,"3,078"
2015.2/4,동대문구,청량리동,"10,703","24,278","12,096","12,182","23,412","11,699","11,713",866,397,469,2.19,"4,645"
2015.2/4,동대문구,용신동,"15,931","33,205","17,075","16,130","31,740","16,377","15,363","1,465",698,767,1.99,"5,184"
2015.2/4,동대문구,제기동,"13,068","28,862","14,548","14,314","27,105","13,871","13,234","1,757",677,"1,080",2.07,"4,711"
2015.2/4,동대문구,전농1동,"14,370","31,621","16,056","15,565","31,135","15,853","15,282",486,203,283,2.17,"4,778"
2015.2/4,동대문구,전농2동,"7,694","21,246","10,263","10,983","20,928","10,171","10,757",318,92,226,2.72,"2,869"
2015.2/4,동대문구,답십리1동,"10,981","26,761","13,246","13,515","26,277","13,011","13,266",484,235,249,2.39,"3,282"
2015.2/4,동대문구,답십리2동,"11,441","29,871","14,732","15,139","29,569","14,604","14,965",302,128,174,2.58,"4,192"
2015.2/4,동대문구,장안1동,"15,323","37,677","18,967","18,710","37,023","18,689","18,334",654,278,376,2.42,"4,503"
2015.2/4,동대문구,장안2동,"12,853","32,594","16,467","16,127","32,343","16,363","15,980",251,104,147,2.52,"3,859"
2015.2/4,동대문구,이문1동,"14,941","32,115","15,757","16,358","29,502","14,841","14,661","2,613",916,"1,697",1.97,"4,179"
2015.2/4,동대문구,이문2동,"8,640","22,818","11,251","11,567","22,401","11,087","11,314",417,164,253,2.59,"2,975"
2015.2/4,중랑구,소계,"177,077","422,597","210,523","212,074","417,976","208,657","209,319","4,621","1,866","2,755",2.36,"53,343"
2015.2/4,중랑구,면목2동,"12,115","27,917","13,997","13,920","27,547","13,857","13,690",370,140,230,2.27,"3,405"
2015.2/4,중랑구,면목4동,"9,742","22,337","11,032","11,305","22,091","10,926","11,165",246,106,140,2.27,"3,010"
2015.2/4,중랑구,면목5동,"5,612","12,930","6,641","6,289","12,786","6,591","6,195",144,50,94,2.28,"1,781"
2015.2/4,중랑구,면목7동,"10,604","24,746","12,318","12,428","24,450","12,202","12,248",296,116,180,2.31,"3,362"
2015.2/4,중랑구,상봉1동,"9,856","26,589","13,124","13,465","26,390","13,054","13,336",199,70,129,2.68,"2,840"
2015.2/4,중랑구,상봉2동,"9,455","18,649","9,404","9,245","18,278","9,230","9,048",371,174,197,1.93,"2,423"
2015.2/4,중랑구,중화1동,"8,356","21,050","10,431","10,619","20,875","10,362","10,513",175,69,106,2.5,"2,562"
2015.2/4,중랑구,중화2동,"14,079","29,377","15,155","14,222","28,755","14,878","13,877",622,277,345,2.04,"4,140"
2015.2/4,중랑구,묵1동,"13,460","35,280","17,249","18,031","35,095","17,183","17,912",185,66,119,2.61,"4,215"
2015.2/4,중랑구,묵2동,"8,441","19,556","9,709","9,847","19,374","9,637","9,737",182,72,110,2.3,"2,562"
2015.2/4,중랑구,망우3동,"8,233","18,702","9,392","9,310","18,551","9,342","9,209",151,50,101,2.25,"2,497"
2015.2/4,중랑구,신내1동,"14,215","42,222","20,742","21,480","42,050","20,652","21,398",172,90,82,2.96,"4,818"
2015.2/4,중랑구,신내2동,"9,115","24,017","11,683","12,334","23,932","11,657","12,275",85,26,59,2.63,"2,870"
2015.2/4,중랑구,면목본동,"16,543","36,689","18,301","18,388","35,977","18,021","17,956",712,280,432,2.17,"4,574"
2015.2/4,중랑구,면목3.8동,"12,541","28,733","14,286","14,447","28,379","14,138","14,241",354,148,206,2.26,"3,824"
2015.2/4,중랑구,망우본동,"14,710","33,803","17,059","16,744","33,446","16,927","16,519",357,132,225,2.27,"4,460"
2015.2/4,성북구,소계,"192,670","473,642","231,590","242,052","464,176","227,676","236,500","9,466","3,914","5,552",2.41,"62,839"
2015.2/4,성북구,돈암1동,"6,443","17,146","8,195","8,951","16,997","8,134","8,863",149,61,88,2.64,"2,293"
2015.2/4,성북구,돈암2동,"7,894","23,760","11,389","12,371","23,703","11,363","12,340",57,26,31,3,"2,576"
2015.2/4,성북구,안암동,"8,923","18,152","8,986","9,166","16,321","8,306","8,015","1,831",680,"1,151",1.83,"2,000"
2015.2/4,성북구,보문동,"7,004","15,076","7,350","7,726","14,740","7,202","7,538",336,148,188,2.1,"1,974"
2015.2/4,성북구,정릉1동,"7,297","19,679","9,469","10,210","19,402","9,368","10,034",277,101,176,2.66,"2,608"
2015.2/4,성북구,정릉2동,"9,488","24,556","12,129","12,427","24,405","12,056","12,349",151,73,78,2.57,"3,522"
2015.2/4,성북구,정릉3동,"7,745","17,925","8,921","9,004","16,912","8,426","8,486","1,013",495,518,2.18,"2,765"
2015.2/4,성북구,정릉4동,"10,908","27,822","13,599","14,223","27,618","13,513","14,105",204,86,118,2.53,"3,778"
2015.2/4,성북구,길음1동,"13,033","38,018","18,343","19,675","37,801","18,252","19,549",217,91,126,2.9,"3,775"
2015.2/4,성북구,길음2동,"7,062","16,712","8,266","8,446","16,519","8,171","8,348",193,95,98,2.34,"2,414"
2015.2/4,성북구,월곡1동,"10,802","28,813","14,113","14,700","28,527","13,991","14,536",286,122,164,2.64,"3,651"
2015.2/4,성북구,월곡2동,"8,799","21,479","10,621","10,858","21,020","10,388","10,632",459,233,226,2.39,"2,965"
2015.2/4,성북구,장위1동,"9,748","24,063","11,997","12,066","23,823","11,911","11,912",240,86,154,2.44,"3,429"
2015.2/4,성북구,장위2동,"8,919","21,348","10,666","10,682","21,102","10,562","10,540",246,104,142,2.37,"3,386"
2015.2/4,성북구,장위3동,"6,367","15,510","7,914","7,596","15,245","7,805","7,440",265,109,156,2.39,"2,360"
2015.2/4,성북구,성북동,"8,146","18,645","8,887","9,758","18,090","8,643","9,447",555,244,311,2.22,"2,909"
2015.2/4,성북구,삼선동,"12,721","28,144","13,642","14,502","27,637","13,411","14,226",507,231,276,2.17,"3,691"
2015.2/4,성북구,동선동,"8,954","16,936","7,445","9,491","16,421","7,230","9,191",515,215,300,1.83,"2,091"
2015.2/4,성북구,종암동,"17,213","43,493","21,464","22,029","42,252","21,032","21,220","1,241",432,809,2.45,"5,455"
2015.2/4,성북구,석관동,"15,204","36,365","18,194","18,171","35,641","17,912","17,729",724,282,442,2.34,"5,197"
2015.2/4,강북구,소계,"141,325","336,981","165,671","171,310","333,523","164,304","169,219","3,458","1,367","2,091",2.36,"51,920"
2015.2/4,강북구,번1동,"9,779","20,607","10,131","10,476","20,266","10,002","10,264",341,129,212,2.07,"2,971"
2015.2/4,강북구,번2동,"7,677","18,893","9,234","9,659","18,745","9,184","9,561",148,50,98,2.44,"3,187"
2015.2/4,강북구,번3동,"7,685","20,486","9,835","10,651","20,430","9,825","10,605",56,10,46,2.66,"3,911"
2015.2/4,강북구,수유1동,"9,919","22,966","11,487","11,479","22,605","11,338","11,267",361,149,212,2.28,"3,524"
2015.2/4,강북구,수유2동,"9,242","22,907","11,264","11,643","22,763","11,221","11,542",144,43,101,2.46,"3,833"
2015.2/4,강북구,수유3동,"11,209","23,875","11,882","11,993","23,566","11,762","11,804",309,120,189,2.1,"3,757"
2015.2/4,강북구,삼양동,"12,633","30,136","15,064","15,072","29,919","14,969","14,950",217,95,122,2.37,"4,365"
2015.2/4,강북구,미아동,"10,807","23,796","11,635","12,161","23,263","11,421","11,842",533,214,319,2.15,"3,526"
2015.2/4,강북구,송중동,"13,563","32,054","15,614","16,440","31,578","15,414","16,164",476,200,276,2.33,"4,929"
2015.2/4,강북구,송천동,"13,653","30,712","15,289","15,423","30,302","15,114","15,188",410,175,235,2.22,"5,022"
2015.2/4,강북구,삼각산동,"12,167","34,963","17,022","17,941","34,844","16,971","17,873",119,51,68,2.86,"3,389"
2015.2/4,강북구,우이동,"9,051","21,853","10,731","11,122","21,713","10,665","11,048",140,66,74,2.4,"3,841"
2015.2/4,강북구,인수동,"13,940","33,733","16,483","17,250","33,529","16,418","17,111",204,65,139,2.41,"5,665"
2015.2/4,도봉구,소계,"137,260","355,256","174,842","180,414","353,284","174,075","179,209","1,972",767,"1,205",2.57,"47,659"
2015.2/4,도봉구,쌍문1동,"8,871","22,581","10,999","11,582","22,370","10,935","11,435",211,64,147,2.52,"3,421"
2015.2/4,도봉구,쌍문2동,"8,537","21,184","10,327","10,857","21,050","10,274","10,776",134,53,81,2.47,"2,970"
2015.2/4,도봉구,쌍문3동,"7,640","18,278","8,923","9,355","18,126","8,879","9,247",152,44,108,2.37,"2,680"
2015.2/4,도봉구,쌍문4동,"7,235","21,164","10,207","10,957","21,115","10,185","10,930",49,22,27,2.92,"2,250"
2015.2/4,도봉구,방학1동,"12,727","31,788","15,883","15,905","31,551","15,788","15,763",237,95,142,2.48,"4,160"
2015.2/4,도봉구,방학2동,"9,618","22,764","11,514","11,250","22,563","11,444","11,119",201,70,131,2.35,"3,313"
2015.2/4,도봉구,방학3동,"10,598","31,115","15,239","15,876","31,048","15,221","15,827",67,18,49,2.93,"3,452"
2015.2/4,도봉구,창1동,"10,925","28,059","13,626","14,433","27,861","13,522","14,339",198,104,94,2.55,"3,527"
2015.2/4,도봉구,창2동,"11,881","31,330","15,476","15,854","31,118","15,358","15,760",212,118,94,2.62,"3,802"
2015.2/4,도봉구,창3동,"6,688","15,904","7,974","7,930","15,810","7,944","7,866",94,30,64,2.36,"2,273"
2015.2/4,도봉구,창4동,"10,746","30,124","14,567","15,557","30,055","14,541","15,514",69,26,43,2.8,"3,341"
2015.2/4,도봉구,창5동,"9,928","27,263","13,287","13,976","27,167","13,250","13,917",96,37,59,2.74,"3,180"
2015.2/4,도봉구,도봉1동,"10,257","23,791","12,043","11,748","23,624","11,982","11,642",167,61,106,2.3,"4,460"
2015.2/4,도봉구,도봉2동,"11,609","29,911","14,777","15,134","29,826","14,752","15,074",85,25,60,2.57,"4,830"
2015.2/4,노원구,소계,"220,403","582,799","284,084","298,715","579,324","282,601","296,723","3,475","1,483","1,992",2.63,"67,936"
2015.2/4,노원구,월계1동,"9,514","22,941","11,852","11,089","22,515","11,637","10,878",426,215,211,2.37,"3,127"
2015.2/4,노원구,월계2동,"11,863","29,234","14,236","14,998","29,067","14,181","14,886",167,55,112,2.45,"4,267"
2015.2/4,노원구,월계3동,"13,274","34,850","16,880","17,970","34,681","16,814","17,867",169,66,103,2.61,"4,524"
2015.2/4,노원구,공릉2동,"16,941","45,892","22,791","23,101","45,230","22,481","22,749",662,310,352,2.67,"4,229"
2015.2/4,노원구,하계1동,"11,072","29,839","14,435","15,404","29,698","14,365","15,333",141,70,71,2.68,"3,458"
2015.2/4,노원구,하계2동,"8,518","25,188","12,237","12,951","25,148","12,217","12,931",40,20,20,2.95,"2,565"
2015.2/4,노원구,중계본동,"9,561","28,706","14,174","14,532","28,604","14,130","14,474",102,44,58,2.99,"2,388"
2015.2/4,노원구,중계1동,"9,335","29,911","14,659","15,252","29,821","14,616","15,205",90,43,47,3.19,"1,996"
2015.2/4,노원구,중계4동,"8,326","22,862","11,224","11,638","22,774","11,193","11,581",88,31,57,2.74,"3,045"
2015.2/4,노원구,상계1동,"15,641","43,142","21,154","21,988","42,945","21,079","21,866",197,75,122,2.75,"5,303"
2015.2/4,노원구,상계2동,"8,714","22,489","11,128","11,361","22,358","11,078","11,280",131,50,81,2.57,"2,628"
2015.2/4,노원구,상계5동,"11,259","28,186","13,741","14,445","28,057","13,694","14,363",129,47,82,2.49,"4,017"
2015.2/4,노원구,상계8동,"9,405","26,097","12,526","13,571","26,062","12,517","13,545",35,9,26,2.77,"2,220"
2015.2/4,노원구,상계9동,"8,750","24,129","11,609","12,520","24,056","11,590","12,466",73,19,54,2.75,"2,424"
2015.2/4,노원구,상계10동,"7,651","19,975","9,380","10,595","19,899","9,354","10,545",76,26,50,2.6,"1,948"
2015.2/4,노원구,상계3.4동,"13,773","32,393","16,283","16,110","32,170","16,208","15,962",223,75,148,2.34,"5,560"
2015.2/4,노원구,상계6.7동,"14,041","36,099","16,920","19,179","35,938","16,854","19,084",161,66,95,2.56,"3,635"
2015.2/4,노원구,중계2.3동,"15,592","40,742","19,123","21,619","40,560","19,051","21,509",182,72,110,2.6,"5,911"
2015.2/4,노원구,공릉1동,"17,173","40,124","19,732","20,392","39,741","19,542","20,199",383,190,193,2.31,"4,691"
2015.2/4,은평구,소계,"203,159","504,055","246,172","257,883","499,399","244,160","255,239","4,656","2,012","2,644",2.46,"68,726"
2015.2/4,은평구,녹번동,"13,223","29,976","14,505","15,471","29,550","14,311","15,239",426,194,232,2.23,"4,587"
2015.2/4,은평구,불광1동,"17,522","43,381","20,918","22,463","42,983","20,741","22,242",398,177,221,2.45,"6,105"
2015.2/4,은평구,갈현1동,"11,054","26,003","12,791","13,212","25,750","12,681","13,069",253,110,143,2.33,"3,639"
2015.2/4,은평구,갈현2동,"11,954","30,271","14,611","15,660","29,936","14,471","15,465",335,140,195,2.5,"3,747"
2015.2/4,은평구,구산동,"12,362","34,352","17,470","16,882","34,096","17,338","16,758",256,132,124,2.76,"4,786"
2015.2/4,은평구,대조동,"15,130","33,096","15,791","17,305","32,672","15,607","17,065",424,184,240,2.16,"4,689"
2015.2/4,은평구,응암1동,"13,818","33,324","16,106","17,218","32,953","15,951","17,002",371,155,216,2.38,"4,479"
2015.2/4,은평구,응암2동,"9,855","24,250","11,958","12,292","24,016","11,858","12,158",234,100,134,2.44,"3,127"
2015.2/4,은평구,신사1동,"11,071","28,530","13,933","14,597","28,291","13,833","14,458",239,100,139,2.56,"3,644"
2015.2/4,은평구,신사2동,"8,811","22,304","11,153","11,151","22,176","11,094","11,082",128,59,69,2.52,"2,923"
2015.2/4,은평구,증산동,"8,063","20,293","10,129","10,164","20,067","10,019","10,048",226,110,116,2.49,"2,892"
2015.2/4,은평구,수색동,"7,612","18,500","9,307","9,193","18,314","9,241","9,073",186,66,120,2.41,"2,935"
2015.2/4,은평구,진관동,"17,645","53,358","25,577","27,781","53,161","25,483","27,678",197,94,103,3.01,"5,787"
2015.2/4,은평구,불광2동,"12,927","29,406","14,497","14,909","29,128","14,396","14,732",278,101,177,2.25,"4,635"
2015.2/4,은평구,응암3동,"12,399","27,449","13,539","13,910","27,158","13,423","13,735",291,116,175,2.19,"4,456"
2015.2/4,은평구,역촌동,"19,713","49,562","23,887","25,675","49,148","23,713","25,435",414,174,240,2.49,"6,295"
2015.2/4,서대문구,소계,"134,004","318,206","153,954","164,252","307,843","149,921","157,922","10,363","4,033","6,330",2.3,"45,967"
2015.2/4,서대문구,천연동,"8,556","20,230","9,783","10,447","19,979","9,657","10,322",251,126,125,2.34,"3,011"
2015.2/4,서대문구,홍제1동,"10,231","25,007","11,980","13,027","24,642","11,813","12,829",365,167,198,2.41,"3,776"
2015.2/4,서대문구,홍제3동,"8,260","19,886","9,722","10,164","19,664","9,620","10,044",222,102,120,2.38,"3,360"
2015.2/4,서대문구,홍제2동,"5,922","15,522","7,420","8,102","15,352","7,351","8,001",170,69,101,2.59,"2,283"
2015.2/4,서대문구,홍은1동,"10,123","25,502","12,523","12,979","25,162","12,385","12,777",340,138,202,2.49,"4,023"
2015.2/4,서대문구,홍은2동,"12,509","30,753","15,052","15,701","30,158","14,772","15,386",595,280,315,2.41,"4,425"
2015.2/4,서대문구,남가좌1동,"1,689","3,700","1,871","1,829","3,627","1,837","1,790",73,34,39,2.15,721
2015.2/4,서대문구,남가좌2동,"11,914","28,414","14,007","14,407","27,750","13,719","14,031",664,288,376,2.33,"4,345"
2015.2/4,서대문구,북가좌1동,"7,153","20,114","9,781","10,333","19,928","9,720","10,208",186,61,125,2.79,"2,522"
2015.2/4,서대문구,북가좌2동,"13,969","34,681","16,997","17,684","34,384","16,887","17,497",297,110,187,2.46,"4,823"
2015.2/4,서대문구,충현동,"8,997","19,560","9,570","9,990","19,102","9,391","9,711",458,179,279,2.12,"2,969"
2015.2/4,서대문구,북아현동,"4,711","10,346","5,045","5,301","10,073","4,915","5,158",273,130,143,2.14,"1,586"
2015.2/4,서대문구,신촌동,"11,237","22,162","9,699","12,463","18,489","8,622","9,867","3,673","1,077","2,596",1.65,"2,167"
2015.2/4,서대문구,연희동,"18,733","42,328","20,504","21,824","39,533","19,232","20,301","2,795","1,272","1,523",2.11,"5,956"
2015.2/4,서대문구,기타,-,1,-,1,-,-,-,1,-,1,-,-
2015.2/4,마포구,소계,"171,691","400,367","192,438","207,929","389,937","187,989","201,948","10,430","4,449","5,981",2.27,"48,293"
2015.2/4,마포구,용강동,"8,654","21,937","10,612","11,325","21,433","10,335","11,098",504,277,227,2.48,"2,412"
2015.2/4,마포구,대흥동,"8,221","15,865","7,509","8,356","14,050","6,893","7,157","1,815",616,"1,199",1.71,"1,903"
