기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2010.3/4,종로구,창신3동,"3,090","8,609","4,294","4,315","8,529","4,266","4,263",80,28,52,2.76,849
2010.3/4,종로구,숭인1동,"3,201","8,088","4,004","4,084","7,485","3,728","3,757",603,276,327,2.34,793
2010.3/4,종로구,숭인2동,"4,595","9,185","4,796","4,389","8,997","4,709","4,288",188,87,101,1.96,"1,176"
2010.3/4,종로구,청운효자동,"5,976","15,602","7,596","8,006","15,389","7,510","7,879",213,86,127,2.58,"1,918"
2010.3/4,중구,소계,"58,286","137,361","68,917","68,444","129,203","65,042","64,161","8,158","3,875","4,283",2.22,"16,393"
2010.3/4,중구,소공동,606,"1,569",866,703,"1,163",613,550,406,253,153,1.92,141
2010.3/4,중구,회현동,"2,849","5,730","3,157","2,573","4,890","2,698","2,192",840,459,381,1.72,826
2010.3/4,중구,명동,"1,487","3,714","1,779","1,935","3,092","1,397","1,695",622,382,240,2.08,530
2010.3/4,중구,필동,"2,240","5,034","2,663","2,371","4,478","2,402","2,076",556,261,295,2,647
2010.3/4,중구,장충동,"2,915","6,166","3,095","3,071","5,629","2,877","2,752",537,218,319,1.93,687
2010.3/4,중구,광희동,"2,883","6,444","3,404","3,040","5,431","2,964","2,467","1,013",440,573,1.88,778
2010.3/4,중구,을지로동,"1,290","2,028","1,255",773,"1,907","1,196",711,121,59,62,1.48,338
2010.3/4,중구,신당1동,"4,080","10,105","5,054","5,051","8,225","4,233","3,992","1,880",821,"1,059",2.02,"1,006"
2010.3/4,중구,신당2동,"7,211","16,939","8,340","8,599","16,648","8,213","8,435",291,127,164,2.31,"1,874"
2010.3/4,중구,신당3동,"7,853","19,720","9,527","10,193","19,490","9,424","10,066",230,103,127,2.48,"2,478"
2010.3/4,중구,신당4동,"6,488","16,272","7,859","8,413","16,106","7,789","8,317",166,70,96,2.48,"1,906"
2010.3/4,중구,신당5동,"3,627","8,206","4,176","4,030","7,971","4,068","3,903",235,108,127,2.2,"1,032"
2010.3/4,중구,신당6동,"3,557","9,603","4,718","4,885","9,482","4,668","4,814",121,50,71,2.67,"1,052"
2010.3/4,중구,황학동,"5,659","13,018","6,601","6,417","12,197","6,219","5,978",821,382,439,2.16,"1,399"
2010.3/4,중구,중림동,"5,541","12,813","6,423","6,390","12,494","6,281","6,213",319,142,177,2.25,"1,699"
2010.3/4,용산구,소계,"107,200","250,069","122,645","127,424","237,793","116,315","121,478","12,276","6,330","5,946",2.22,"28,828"
2010.3/4,용산구,후암동,"8,742","20,265","10,096","10,169","19,746","9,859","9,887",519,237,282,2.26,"2,326"
2010.3/4,용산구,용산2가동,"5,956","14,001","6,937","7,064","13,010","6,379","6,631",991,558,433,2.18,"1,658"
2010.3/4,용산구,남영동,"4,664","7,905","4,606","3,299","7,426","4,393","3,033",479,213,266,1.59,"1,024"
2010.3/4,용산구,원효로2동,"6,045","16,020","7,676","8,344","15,818","7,595","8,223",202,81,121,2.62,"1,706"
2010.3/4,용산구,효창동,"4,405","11,328","5,534","5,794","11,187","5,467","5,720",141,67,74,2.54,"1,288"
2010.3/4,용산구,용문동,"4,904","13,093","6,400","6,693","12,928","6,318","6,610",165,82,83,2.64,"1,429"
2010.3/4,용산구,이촌1동,"9,906","28,691","13,607","15,084","27,068","12,689","14,379","1,623",918,705,2.73,"3,096"
2010.3/4,용산구,이촌2동,"4,324","10,524","5,070","5,454","10,466","5,045","5,421",58,25,33,2.42,"1,342"
2010.3/4,용산구,이태원1동,"4,075","10,050","4,886","5,164","8,120","3,810","4,310","1,930","1,076",854,1.99,"1,208"
2010.3/4,용산구,이태원2동,"5,101","11,274","5,406","5,868","10,903","5,188","5,715",371,218,153,2.14,"1,592"
2010.3/4,용산구,서빙고동,"4,788","11,739","5,660","6,079","11,271","5,439","5,832",468,221,247,2.35,"1,653"
2010.3/4,용산구,보광동,"8,668","18,867","9,224","9,643","18,018","8,777","9,241",849,447,402,2.08,"2,145"
2010.3/4,용산구,청파동,"11,530","24,425","11,827","12,598","23,555","11,517","12,038",870,310,560,2.04,"2,479"
2010.3/4,용산구,원효로1동,"4,899","10,983","5,482","5,501","10,727","5,360","5,367",256,122,134,2.19,"1,118"
2010.3/4,용산구,한강로동,"7,640","16,299","8,173","8,126","15,398","7,722","7,676",901,451,450,2.02,"2,056"
2010.3/4,용산구,한남동,"11,553","24,605","12,061","12,544","22,152","10,757","11,395","2,453","1,304","1,149",1.92,"2,708"
2010.3/4,성동구,소계,"126,163","313,666","156,896","156,770","306,100","153,327","152,773","7,566","3,569","3,997",2.43,"31,130"
2010.3/4,성동구,왕십리2동,"7,465","19,089","9,487","9,602","18,880","9,390","9,490",209,97,112,2.53,"1,886"
2010.3/4,성동구,마장동,"10,140","26,164","13,165","12,999","25,672","12,929","12,743",492,236,256,2.53,"2,621"
2010.3/4,성동구,사근동,"5,719","11,606","6,122","5,484","10,713","5,719","4,994",893,403,490,1.87,"1,149"
2010.3/4,성동구,행당1동,"7,576","18,485","9,089","9,396","17,909","8,830","9,079",576,259,317,2.36,"1,913"
2010.3/4,성동구,행당2동,"9,057","25,797","12,410","13,387","25,730","12,379","13,351",67,31,36,2.84,"2,341"
2010.3/4,성동구,응봉동,"6,501","17,552","8,416","9,136","17,490","8,390","9,100",62,26,36,2.69,"1,792"
2010.3/4,성동구,금호1가동,"6,133","16,086","7,829","8,257","15,945","7,764","8,181",141,65,76,2.6,"1,720"
2010.3/4,성동구,금호4가동,"6,452","15,540","7,660","7,880","15,318","7,571","7,747",222,89,133,2.37,"1,582"
2010.3/4,성동구,성수1가1동,"7,291","18,823","9,667","9,156","18,200","9,335","8,865",623,332,291,2.5,"1,480"
2010.3/4,성동구,성수1가2동,"8,083","19,057","9,667","9,390","18,754","9,518","9,236",303,149,154,2.32,"1,594"
2010.3/4,성동구,성수2가1동,"9,062","22,098","11,450","10,648","21,081","10,953","10,128","1,017",497,520,2.33,"1,908"
2010.3/4,성동구,성수2가3동,"5,204","12,237","6,297","5,940","11,910","6,092","5,818",327,205,122,2.29,"1,147"
2010.3/4,성동구,송정동,"5,610","12,847","6,724","6,123","12,348","6,515","5,833",499,209,290,2.2,"1,122"
2010.3/4,성동구,용답동,"7,469","17,803","9,259","8,544","16,885","8,841","8,044",918,418,500,2.26,"1,793"
2010.3/4,성동구,왕십리도선동,"5,459","13,192","6,563","6,629","12,732","6,360","6,372",460,203,257,2.33,"1,590"
2010.3/4,성동구,금호2.3가동,"9,069","22,606","11,008","11,598","22,357","10,899","11,458",249,109,140,2.47,"2,662"
2010.3/4,성동구,옥수동,"9,873","24,684","12,083","12,601","24,176","11,842","12,334",508,241,267,2.45,"2,830"
2010.3/4,광진구,소계,"155,735","384,118","189,608","194,510","371,691","184,026","187,665","12,427","5,582","6,845",2.39,"31,224"
2010.3/4,광진구,화양동,"12,313","23,820","11,648","12,172","21,075","10,419","10,656","2,745","1,229","1,516",1.71,"1,726"
2010.3/4,광진구,군자동,"9,966","22,324","11,258","11,066","21,540","10,875","10,665",784,383,401,2.16,"2,007"
2010.3/4,광진구,중곡1동,"7,555","17,525","8,624","8,901","16,805","8,316","8,489",720,308,412,2.22,"1,534"
2010.3/4,광진구,중곡2동,"9,305","22,910","11,265","11,645","22,740","11,203","11,537",170,62,108,2.44,"1,883"
2010.3/4,광진구,중곡3동,"8,161","19,746","9,861","9,885","19,607","9,811","9,796",139,50,89,2.4,"1,667"
2010.3/4,광진구,중곡4동,"12,307","31,892","15,878","16,014","31,770","15,837","15,933",122,41,81,2.58,"2,814"
2010.3/4,광진구,능동,"5,237","10,961","5,217","5,744","10,750","5,123","5,627",211,94,117,2.05,973
2010.3/4,광진구,구의1동,"10,701","23,830","11,480","12,350","22,854","11,062","11,792",976,418,558,2.14,"1,959"
2010.3/4,광진구,구의2동,"10,359","26,834","13,274","13,560","26,524","13,173","13,351",310,101,209,2.56,"2,472"
2010.3/4,광진구,구의3동,"11,520","30,400","14,714","15,686","30,211","14,632","15,579",189,82,107,2.62,"2,406"
2010.3/4,광진구,광장동,"11,660","35,780","17,484","18,296","35,513","17,372","18,141",267,112,155,3.05,"2,445"
2010.3/4,광진구,자양1동,"10,985","26,928","13,294","13,634","24,537","12,173","12,364","2,391","1,121","1,270",2.23,"2,251"
2010.3/4,광진구,자양2동,"11,495","29,317","14,731","14,586","29,107","14,640","14,467",210,91,119,2.53,"2,276"
2010.3/4,광진구,자양3동,"11,578","32,513","16,061","16,452","32,082","15,841","16,241",431,220,211,2.77,"2,216"
2010.3/4,광진구,자양4동,"12,593","29,338","14,819","14,519","26,576","13,549","13,027","2,762","1,270","1,492",2.11,"2,595"
2010.3/4,동대문구,소계,"153,252","373,092","186,926","186,166","360,629","181,519","179,110","12,463","5,407","7,056",2.35,"41,105"
2010.3/4,동대문구,회기동,"5,442","12,003","5,761","6,242","10,645","5,173","5,472","1,358",588,770,1.96,"1,152"
2010.3/4,동대문구,휘경1동,"8,132","18,268","9,075","9,193","17,164","8,595","8,569","1,104",480,624,2.11,"1,881"
2010.3/4,동대문구,휘경2동,"9,605","24,154","11,923","12,231","23,962","11,846","12,116",192,77,115,2.49,"2,298"
2010.3/4,동대문구,청량리동,"10,747","25,745","12,901","12,844","24,800","12,465","12,335",945,436,509,2.31,"3,864"
2010.3/4,동대문구,용신동,"15,402","33,787","17,419","16,368","32,319","16,756","15,563","1,468",663,805,2.1,"4,224"
2010.3/4,동대문구,제기동,"12,603","29,436","14,916","14,520","27,978","14,294","13,684","1,458",622,836,2.22,"3,898"
2010.3/4,동대문구,전농1동,"12,626","28,514","14,660","13,854","27,751","14,329","13,422",763,331,432,2.2,"3,688"
2010.3/4,동대문구,전농2동,"6,837","19,021","9,338","9,683","18,939","9,305","9,634",82,33,49,2.77,"2,208"
2010.3/4,동대문구,답십리1동,"8,275","20,233","10,173","10,060","19,605","9,883","9,722",628,290,338,2.37,"2,308"
2010.3/4,동대문구,답십리2동,"12,083","32,689","16,178","16,511","32,492","16,095","16,397",197,83,114,2.69,"3,477"
2010.3/4,동대문구,장안1동,"14,278","37,245","18,725","18,520","36,215","18,316","17,899","1,030",409,621,2.54,"3,400"
2010.3/4,동대문구,장안2동,"12,642","32,798","16,553","16,245","32,578","16,468","16,110",220,85,135,2.58,"2,903"
2010.3/4,동대문구,이문1동,"15,798","34,710","17,241","17,469","32,602","16,305","16,297","2,108",936,"1,172",2.06,"3,497"
2010.3/4,동대문구,이문2동,"8,782","24,489","12,063","12,426","23,579","11,689","11,890",910,374,536,2.68,"2,307"
2010.3/4,중랑구,소계,"171,676","428,252","213,895","214,357","423,592","212,121","211,471","4,660","1,774","2,886",2.47,"40,734"
2010.3/4,중랑구,면목2동,"12,013","29,095","14,667","14,428","28,654","14,486","14,168",441,181,260,2.39,"2,630"
2010.3/4,중랑구,면목4동,"10,084","23,589","11,599","11,990","23,374","11,516","11,858",215,83,132,2.32,"2,231"
2010.3/4,중랑구,면목5동,"6,188","14,579","7,442","7,137","14,458","7,406","7,052",121,36,85,2.34,"1,477"
2010.3/4,중랑구,면목7동,"10,709","26,530","13,249","13,281","26,371","13,193","13,178",159,56,103,2.46,"2,521"
2010.3/4,중랑구,상봉1동,"9,210","26,217","12,957","13,260","25,878","12,825","13,053",339,132,207,2.81,"2,189"
2010.3/4,중랑구,상봉2동,"8,783","18,780","9,486","9,294","18,603","9,419","9,184",177,67,110,2.12,"1,951"
2010.3/4,중랑구,중화1동,"8,139","22,226","11,050","11,176","21,729","10,858","10,871",497,192,305,2.67,"1,880"
2010.3/4,중랑구,중화2동,"14,501","31,926","16,361","15,565","31,536","16,201","15,335",390,160,230,2.17,"3,305"
2010.3/4,중랑구,묵1동,"12,907","34,750","17,141","17,609","34,498","17,042","17,456",252,99,153,2.67,"3,309"
2010.3/4,중랑구,묵2동,"8,285","20,287","10,178","10,109","20,164","10,137","10,027",123,41,82,2.43,"2,035"
2010.3/4,중랑구,망우3동,"8,203","19,743","9,928","9,815","19,621","9,888","9,733",122,40,82,2.39,"1,901"
2010.3/4,중랑구,신내1동,"10,959","32,560","16,085","16,475","32,304","15,968","16,336",256,117,139,2.95,"3,023"
2010.3/4,중랑구,신내2동,"9,361","25,732","12,576","13,156","25,693","12,558","13,135",39,18,21,2.74,"2,327"
2010.3/4,중랑구,면목본동,"15,700","37,681","18,746","18,935","36,741","18,400","18,341",940,346,594,2.34,"3,481"
2010.3/4,중랑구,면목3.8동,"12,551","30,082","15,051","15,031","29,891","14,985","14,906",191,66,125,2.38,"3,021"
2010.3/4,중랑구,망우본동,"14,083","34,475","17,379","17,096","34,077","17,239","16,838",398,140,258,2.42,"3,453"
2010.3/4,성북구,소계,"194,198","486,982","240,525","246,457","478,388","236,826","241,562","8,594","3,699","4,895",2.46,"51,105"
2010.3/4,성북구,돈암1동,"6,494","17,380","8,407","8,973","17,199","8,340","8,859",181,67,114,2.65,"1,893"
2010.3/4,성북구,돈암2동,"8,347","24,398","11,886","12,512","24,268","11,834","12,434",130,52,78,2.91,"2,279"
2010.3/4,성북구,안암동,"8,590","18,361","9,321","9,040","16,839","8,624","8,215","1,522",697,825,1.96,"1,718"
2010.3/4,성북구,보문동,"7,262","16,422","8,170","8,252","16,037","8,031","8,006",385,139,246,2.21,"1,786"
2010.3/4,성북구,정능1동,"7,532","21,162","10,144","11,018","20,433","9,850","10,583",729,294,435,2.71,"2,199"
2010.3/4,성북구,정능2동,"9,538","24,872","12,337","12,535","24,774","12,289","12,485",98,48,50,2.6,"2,769"
2010.3/4,성북구,정능3동,"8,073","18,826","9,399","9,427","18,517","9,264","9,253",309,135,174,2.29,"2,308"
2010.3/4,성북구,정능4동,"10,749","28,096","13,841","14,255","27,900","13,756","14,144",196,85,111,2.6,"2,977"
2010.3/4,성북구,길음1동,"11,432","33,005","16,128","16,877","32,699","16,002","16,697",306,126,180,2.86,"2,638"
2010.3/4,성북구,길음2동,"8,786","20,371","9,994","10,377","20,201","9,917","10,284",170,77,93,2.3,"2,250"
2010.3/4,성북구,월곡1동,"10,866","29,001","14,446","14,555","28,604","14,272","14,332",397,174,223,2.63,"2,860"
2010.3/4,성북구,월곡2동,"8,531","21,694","10,678","11,016","21,484","10,592","10,892",210,86,124,2.52,"2,374"
2010.3/4,성북구,장위1동,"10,562","27,330","13,648","13,682","26,843","13,450","13,393",487,198,289,2.54,"2,745"
2010.3/4,성북구,장위2동,"9,599","23,881","12,046","11,835","23,726","11,981","11,745",155,65,90,2.47,"2,660"
2010.3/4,성북구,장위3동,"8,200","20,121","10,313","9,808","19,946","10,238","9,708",175,75,100,2.43,"2,277"
2010.3/4,성북구,성북동,"8,366","19,606","9,452","10,154","18,924","9,177","9,747",682,275,407,2.26,"2,528"
2010.3/4,성북구,삼선동,"11,859","27,580","13,439","14,141","26,938","13,150","13,788",642,289,353,2.27,"3,010"
2010.3/4,성북구,동선동,"7,690","15,692","7,167","8,525","15,239","6,956","8,283",453,211,242,1.98,"1,746"
2010.3/4,성북구,종암동,"16,170","40,781","20,435","20,346","40,120","20,142","19,978",661,293,368,2.48,"4,052"
2010.3/4,성북구,석관동,"15,552","38,403","19,274","19,129","37,697","18,961","18,736",706,313,393,2.42,"4,036"
2010.3/4,강북구,소계,"137,993","344,727","170,598","174,129","341,342","169,372","171,970","3,385","1,226","2,159",2.47,"40,353"
2010.3/4,강북구,번1동,"8,977","20,851","10,258","10,593","20,445","10,128","10,317",406,130,276,2.28,"2,308"
2010.3/4,강북구,번2동,"8,115","20,515","10,106","10,409","20,444","10,084","10,360",71,22,49,2.52,"2,494"
2010.3/4,강북구,번3동,"7,739","21,701","10,541","11,160","21,638","10,522","11,116",63,19,44,2.8,"2,955"
2010.3/4,강북구,수유1동,"9,675","23,725","11,891","11,834","23,216","11,700","11,516",509,191,318,2.4,"2,782"
2010.3/4,강북구,수유2동,"9,131","23,684","11,690","11,994","23,572","11,654","11,918",112,36,76,2.58,"3,117"
2010.3/4,강북구,수유3동,"10,643","23,958","11,895","12,063","23,729","11,809","11,920",229,86,143,2.23,"2,944"
2010.3/4,강북구,삼양동,"13,264","32,889","16,478","16,411","32,510","16,358","16,152",379,120,259,2.45,"3,521"
2010.3/4,강북구,미아동,"10,266","24,724","12,348","12,376","23,977","12,034","11,943",747,314,433,2.34,"2,767"
2010.3/4,강북구,송중동,"14,190","35,410","17,264","18,146","35,166","17,180","17,986",244,84,160,2.48,"4,048"
2010.3/4,강북구,송천동,"13,648","32,184","16,091","16,093","31,925","15,996","15,929",259,95,164,2.34,"3,853"
2010.3/4,강북구,삼각산동,"10,257","29,778","14,659","15,119","29,711","14,633","15,078",67,26,41,2.9,"2,345"
2010.3/4,강북구,우이동,"8,604","21,687","10,872","10,815","21,551","10,819","10,732",136,53,83,2.5,"2,936"
2010.3/4,강북구,인수동,"13,484","33,621","16,505","17,116","33,458","16,455","17,003",163,50,113,2.48,"4,283"
2010.3/4,도봉구,소계,"137,696","367,861","181,834","186,027","365,433","180,951","184,482","2,428",883,"1,545",2.65,"37,403"
2010.3/4,도봉구,쌍문1동,"8,502","22,530","11,033","11,497","22,165","10,913","11,252",365,120,245,2.61,"2,621"
2010.3/4,도봉구,쌍문2동,"8,200","21,450","10,565","10,885","21,362","10,534","10,828",88,31,57,2.61,"2,311"
2010.3/4,도봉구,쌍문3동,"7,319","18,674","9,113","9,561","18,555","9,071","9,484",119,42,77,2.54,"2,095"
2010.3/4,도봉구,쌍문4동,"7,492","21,815","10,573","11,242","21,778","10,562","11,216",37,11,26,2.91,"1,855"
2010.3/4,도봉구,방학1동,"12,212","32,653","16,311","16,342","32,281","16,168","16,113",372,143,229,2.64,"3,052"
2010.3/4,도봉구,방학2동,"9,720","24,562","12,370","12,192","24,405","12,320","12,085",157,50,107,2.51,"2,574"
2010.3/4,도봉구,방학3동,"10,853","32,555","16,001","16,554","32,493","15,974","16,519",62,27,35,2.99,"2,828"
2010.3/4,도봉구,창1동,"11,059","29,418","14,382","15,036","28,967","14,207","14,760",451,175,276,2.62,"2,934"
2010.3/4,도봉구,창2동,"12,055","31,518","15,612","15,906","31,328","15,517","15,811",190,95,95,2.6,"2,912"
2010.3/4,도봉구,창3동,"6,636","16,438","8,323","8,115","16,384","8,308","8,076",54,15,39,2.47,"1,699"
2010.3/4,도봉구,창4동,"11,345","31,272","15,183","16,089","31,217","15,165","16,052",55,18,37,2.75,"2,707"
2010.3/4,도봉구,창5동,"10,079","28,314","13,939","14,375","28,212","13,896","14,316",102,43,59,2.8,"2,526"
2010.3/4,도봉구,도봉1동,"10,404","24,999","12,654","12,345","24,723","12,563","12,160",276,91,185,2.38,"3,460"
2010.3/4,도봉구,도봉2동,"11,820","31,663","15,775","15,888","31,563","15,753","15,810",100,22,78,2.67,"3,829"
2010.3/4,노원구,소계,"224,385","611,692","299,175","312,517","607,491","297,408","310,083","4,201","1,767","2,434",2.71,"56,046"
2010.3/4,노원구,월계1동,"9,676","24,926","12,665","12,261","24,120","12,314","11,806",806,351,455,2.49,"2,555"
2010.3/4,노원구,월계2동,"12,431","31,610","15,488","16,122","31,486","15,442","16,044",124,46,78,2.53,"3,499"
2010.3/4,노원구,월계3동,"13,724","36,732","17,924","18,808","36,617","17,883","18,734",115,41,74,2.67,"3,618"
2010.3/4,노원구,공릉2동,"16,800","46,838","23,266","23,572","46,233","23,010","23,223",605,256,349,2.75,"3,454"
2010.3/4,노원구,하계1동,"11,329","31,176","15,184","15,992","31,033","15,106","15,927",143,78,65,2.74,"2,970"
2010.3/4,노원구,하계2동,"8,770","26,275","12,828","13,447","26,238","12,815","13,423",37,13,24,2.99,"2,124"
2010.3/4,노원구,중계본동,"10,124","30,941","15,297","15,644","30,540","15,112","15,428",401,185,216,3.02,"2,185"
2010.3/4,노원구,중계1동,"9,662","31,014","15,176","15,838","30,944","15,143","15,801",70,33,37,3.2,"1,816"
2010.3/4,노원구,중계4동,"8,463","23,419","11,428","11,991","23,337","11,397","11,940",82,31,51,2.76,"2,389"
2010.3/4,노원구,상계1동,"15,519","44,361","21,884","22,477","44,074","21,751","22,323",287,133,154,2.84,"4,221"
2010.3/4,노원구,상계2동,"8,468","23,036","11,439","11,597","22,881","11,381","11,500",155,58,97,2.7,"2,092"
2010.3/4,노원구,상계5동,"9,254","24,525","12,007","12,518","24,403","11,957","12,446",122,50,72,2.64,"2,537"
2010.3/4,노원구,상계8동,"9,787","27,662","13,293","14,369","27,614","13,279","14,335",48,14,34,2.82,"1,972"
2010.3/4,노원구,상계9동,"9,067","25,362","12,360","13,002","25,294","12,336","12,958",68,24,44,2.79,"2,029"
2010.3/4,노원구,상계10동,"8,035","21,091","9,993","11,098","21,028","9,976","11,052",63,17,46,2.62,"1,704"
2010.3/4,노원구,공릉1.3동,"16,454","41,184","20,227","20,957","40,694","20,001","20,693",490,226,264,2.47,"3,666"
2010.3/4,노원구,상계3.4동,"16,701","40,939","20,606","20,333","40,653","20,522","20,131",286,84,202,2.43,"5,143"
2010.3/4,노원구,상계6.7동,"14,490","37,745","17,832","19,913","37,560","17,758","19,802",185,74,111,2.59,"3,076"
2010.3/4,노원구,중계2.3동,"15,631","42,856","20,278","22,578","42,742","20,225","22,517",114,53,61,2.73,"4,996"
2010.3/4,은평구,소계,"189,153","480,750","236,468","244,282","476,016","234,466","241,550","4,734","2,002","2,732",2.52,"51,563"
2010.3/4,은평구,녹번동,"15,429","36,136","17,629","18,507","35,652","17,422","18,230",484,207,277,2.31,"4,178"
2010.3/4,은평구,불광1동,"14,607","36,358","17,796","18,562","35,905","17,609","18,296",453,187,266,2.46,"4,176"
2010.3/4,은평구,갈현1동,"10,818","26,911","13,291","13,620","26,582","13,169","13,413",329,122,207,2.46,"2,742"
2010.3/4,은평구,갈현2동,"10,613","27,921","13,470","14,451","27,684","13,369","14,315",237,101,136,2.61,"2,731"
2010.3/4,은평구,구산동,"11,531","33,437","17,097","16,340","33,279","17,037","16,242",158,60,98,2.89,"3,571"
2010.3/4,은평구,대조동,"13,326","31,484","15,147","16,337","31,084","14,974","16,110",400,173,227,2.33,"3,574"
2010.3/4,은평구,응암1동,"13,502","33,072","16,177","16,895","32,464","15,921","16,543",608,256,352,2.4,"3,414"
2010.3/4,은평구,응암2동,"8,632","19,964","9,931","10,033","19,838","9,890","9,948",126,41,85,2.3,"2,427"
2010.3/4,은평구,신사1동,"10,367","27,706","13,661","14,045","27,288","13,472","13,816",418,189,229,2.63,"2,687"
2010.3/4,은평구,신사2동,"9,037","23,660","11,985","11,675","23,562","11,951","11,611",98,34,64,2.61,"2,225"
2010.3/4,은평구,증산동,"8,474","22,070","10,948","11,122","21,897","10,877","11,020",173,71,102,2.58,"2,344"
2010.3/4,은평구,수색동,"8,343","21,054","10,531","10,523","20,816","10,430","10,386",238,101,137,2.5,"2,555"
2010.3/4,은평구,진관동,"11,688","35,640","17,338","18,302","35,514","17,280","18,234",126,58,68,3.04,"3,323"
2010.3/4,은평구,불광2동,"13,216","31,231","15,364","15,867","31,050","15,301","15,749",181,63,118,2.35,"3,627"
2010.3/4,은평구,응암3동,"11,511","27,620","13,663","13,957","27,388","13,553","13,835",232,110,122,2.38,"3,365"
2010.3/4,은평구,역촌동,"18,059","46,486","22,440","24,046","46,013","22,211","23,802",473,229,244,2.55,"4,624"
2010.3/4,서대문구,소계,"135,026","331,585","161,741","169,844","322,147","157,714","164,433","9,438","4,027","5,411",2.39,"38,322"
2010.3/4,서대문구,천연동,"8,248","20,402","9,979","10,423","20,156","9,865","10,291",246,114,132,2.44,"2,437"
2010.3/4,서대문구,홍제1동,"11,364","28,433","13,687","14,746","27,967","13,481","14,486",466,206,260,2.46,"3,388"
2010.3/4,서대문구,홍제3동,"8,324","20,624","10,065","10,559","20,450","9,986","10,464",174,79,95,2.46,"2,728"
2010.3/4,서대문구,홍제2동,"6,085","16,245","7,820","8,425","16,109","7,762","8,347",136,58,78,2.65,"1,779"
2010.3/4,서대문구,홍은1동,"10,866","28,052","13,772","14,280","27,707","13,630","14,077",345,142,203,2.55,"3,496"
2010.3/4,서대문구,홍은2동,"11,602","29,877","14,749","15,128","29,390","14,509","14,881",487,240,247,2.53,"3,333"
2010.3/4,서대문구,남가좌1동,"1,848","4,423","2,200","2,223","4,133","2,089","2,044",290,111,179,2.24,559
2010.3/4,서대문구,남가좌2동,"12,621","31,667","15,568","16,099","31,282","15,384","15,898",385,184,201,2.48,"3,628"
2010.3/4,서대문구,북가좌1동,"3,979","10,546","5,314","5,232","10,440","5,275","5,165",106,39,67,2.62,"1,207"
2010.3/4,서대문구,북가좌2동,"13,430","34,967","17,253","17,714","34,757","17,180","17,577",210,73,137,2.59,"3,872"
2010.3/4,서대문구,충현동,"10,620","24,032","11,957","12,075","23,714","11,811","11,903",318,146,172,2.23,"2,952"
2010.3/4,서대문구,북아현동,"7,466","17,049","8,224","8,825","16,564","8,011","8,553",485,213,272,2.22,"1,877"
2010.3/4,서대문구,신촌동,"10,081","21,253","9,577","11,676","18,035","8,418","9,617","3,218","1,159","2,059",1.79,"1,854"
2010.3/4,서대문구,연희동,"18,492","44,015","21,576","22,439","41,443","20,313","21,130","2,572","1,263","1,309",2.24,"5,212"
2010.3/4,마포구,소계,"165,664","393,119","191,535","201,584","384,716","187,494","197,222","8,403","4,041","4,362",2.32,"39,683"
2010.3/4,마포구,용강동,"8,656","21,467","10,396","11,071","21,059","10,192","10,867",408,204,204,2.43,"2,157"
2010.3/4,마포구,대흥동,"8,480","16,164","7,855","8,309","14,938","7,295","7,643","1,226",560,666,1.76,"1,669"
