기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
기간,자치구,행정동,세대,합계,합계,합계,한국인,한국인,한국인,외국인,외국인,외국인,세대당인구,65세이상고령자
기간,자치구,행정동,세대,계,남자,여자,계,남자,여자,계,남자,여자,세대당인구,65세이상고령자
2016.3/4,영등포구,양평1동,"7,823","17,354","8,675","8,679","17,048","8,542","8,506",306,133,173,2.18,"2,192"
2016.3/4,영등포구,양평2동,"9,187","22,592","11,336","11,256","22,315","11,199","11,116",277,137,140,2.43,"2,139"
2016.3/4,영등포구,신길1동,"10,126","22,076","11,288","10,788","19,596","9,977","9,619","2,480","1,311","1,169",1.94,"3,229"
2016.3/4,영등포구,신길3동,"7,130","18,067","9,107","8,960","16,640","8,324","8,316","1,427",783,644,2.33,"2,474"
2016.3/4,영등포구,신길4동,"4,800","11,946","6,067","5,879","10,694","5,392","5,302","1,252",675,577,2.23,"1,807"
2016.3/4,영등포구,신길5동,"5,910","15,985","8,085","7,900","13,348","6,642","6,706","2,637","1,443","1,194",2.26,"2,223"
2016.3/4,영등포구,신길6동,"8,728","21,957","10,970","10,987","20,303","10,074","10,229","1,654",896,758,2.33,"2,921"
2016.3/4,영등포구,신길7동,"5,126","13,311","6,704","6,607","13,122","6,610","6,512",189,94,95,2.56,"1,348"
2016.3/4,영등포구,대림1동,"6,754","18,563","9,550","9,013","15,032","7,601","7,431","3,531","1,949","1,582",2.23,"2,608"
2016.3/4,영등포구,대림2동,"6,725","23,458","12,113","11,345","14,019","6,935","7,084","9,439","5,178","4,261",2.08,"2,667"
2016.3/4,영등포구,대림3동,"10,816","30,822","15,762","15,060","26,064","13,202","12,862","4,758","2,560","2,198",2.41,"3,501"
2016.3/4,영등포구,영등포본동,"10,382","26,517","13,496","13,021","23,370","11,797","11,573","3,147","1,699","1,448",2.25,"3,351"
2016.3/4,영등포구,영등포동,"12,591","20,568","11,684","8,884","19,907","11,357","8,550",661,327,334,1.58,"2,795"
2016.3/4,영등포구,도림동,"9,423","23,317","11,814","11,503","19,956","10,056","9,900","3,361","1,758","1,603",2.12,"2,861"
2016.3/4,영등포구,문래동,"12,238","32,098","15,957","16,141","31,818","15,808","16,010",280,149,131,2.6,"3,894"
2016.3/4,동작구,소계,"172,672","414,261","202,623","211,638","402,229","197,045","205,184","12,032","5,578","6,454",2.33,"54,953"
2016.3/4,동작구,노량진2동,"7,194","15,158","7,746","7,412","14,076","7,185","6,891","1,082",561,521,1.96,"2,415"
2016.3/4,동작구,상도1동,"20,855","48,339","23,744","24,595","46,948","23,128","23,820","1,391",616,775,2.25,"5,799"
2016.3/4,동작구,상도2동,"11,633","26,957","13,071","13,886","26,525","12,871","13,654",432,200,232,2.28,"3,535"
2016.3/4,동작구,상도3동,"10,911","25,999","12,675","13,324","25,565","12,466","13,099",434,209,225,2.34,"3,712"
2016.3/4,동작구,상도4동,"12,576","30,572","15,120","15,452","30,142","14,927","15,215",430,193,237,2.4,"4,095"
2016.3/4,동작구,사당1동,"11,624","24,018","11,529","12,489","23,250","11,161","12,089",768,368,400,2,"3,028"
2016.3/4,동작구,사당3동,"9,765","24,721","12,062","12,659","24,400","11,915","12,485",321,147,174,2.5,"3,569"
2016.3/4,동작구,사당4동,"6,520","15,146","7,359","7,787","14,963","7,277","7,686",183,82,101,2.29,"2,165"
2016.3/4,동작구,사당5동,"5,654","13,382","6,557","6,825","13,246","6,494","6,752",136,63,73,2.34,"1,706"
2016.3/4,동작구,대방동,"16,077","40,654","19,526","21,128","40,252","19,327","20,925",402,199,203,2.5,"4,689"
2016.3/4,동작구,신대방1동,"9,844","28,064","13,804","14,260","25,026","12,218","12,808","3,038","1,586","1,452",2.54,"3,092"
2016.3/4,동작구,신대방2동,"8,797","21,508","10,503","11,005","21,143","10,336","10,807",365,167,198,2.4,"2,613"
2016.3/4,동작구,흑석동,"14,264","35,337","17,075","18,262","33,250","16,337","16,913","2,087",738,"1,349",2.33,"5,262"
2016.3/4,동작구,노량진1동,"14,642","33,766","16,896","16,870","33,396","16,721","16,675",370,175,195,2.28,"4,829"
2016.3/4,동작구,사당2동,"12,316","30,640","14,956","15,684","30,047","14,682","15,365",593,274,319,2.44,"4,444"
2016.3/4,관악구,소계,"251,948","528,187","266,531","261,656","509,161","257,459","251,702","19,026","9,072","9,954",2.02,"66,492"
2016.3/4,관악구,보라매동,"11,435","26,934","13,322","13,612","25,561","12,676","12,885","1,373",646,727,2.24,"3,686"
2016.3/4,관악구,청림동,"6,637","17,045","8,357","8,688","16,929","8,310","8,619",116,47,69,2.55,"2,374"
2016.3/4,관악구,행운동,"15,949","30,459","14,948","15,511","29,865","14,679","15,186",594,269,325,1.87,"3,697"
2016.3/4,관악구,낙성대동,"10,438","18,409","9,330","9,079","17,524","8,924","8,600",885,406,479,1.68,"1,833"
2016.3/4,관악구,중앙동,"8,155","15,427","7,481","7,946","14,897","7,240","7,657",530,241,289,1.83,"2,076"
2016.3/4,관악구,인헌동,"13,583","28,216","13,965","14,251","27,847","13,813","14,034",369,152,217,2.05,"3,397"
2016.3/4,관악구,남현동,"8,720","18,910","9,110","9,800","18,696","9,014","9,682",214,96,118,2.14,"2,182"
2016.3/4,관악구,서원동,"12,656","24,165","12,374","11,791","23,281","11,971","11,310",884,403,481,1.84,"2,794"
2016.3/4,관악구,신원동,"9,574","20,250","10,070","10,180","18,892","9,408","9,484","1,358",662,696,1.97,"2,783"
2016.3/4,관악구,서림동,"14,003","25,527","14,012","11,515","24,882","13,770","11,112",645,242,403,1.78,"2,891"
2016.3/4,관악구,신사동,"12,066","26,781","13,603","13,178","23,419","11,846","11,573","3,362","1,757","1,605",1.94,"2,963"
2016.3/4,관악구,신림동,"14,715","21,360","10,771","10,589","20,294","10,285","10,009","1,066",486,580,1.38,"1,765"
2016.3/4,관악구,난향동,"6,447","17,056","8,476","8,580","16,900","8,400","8,500",156,76,80,2.62,"2,275"
2016.3/4,관악구,조원동,"9,713","20,543","10,569","9,974","18,119","9,257","8,862","2,424","1,312","1,112",1.87,"2,389"
2016.3/4,관악구,대학동,"14,846","24,481","14,554","9,927","23,462","14,142","9,320","1,019",412,607,1.58,"2,371"
2016.3/4,관악구,은천동,"15,026","36,324","17,944","18,380","35,562","17,592","17,970",762,352,410,2.37,"4,736"
2016.3/4,관악구,성현동,"12,880","34,236","16,739","17,497","33,999","16,633","17,366",237,106,131,2.64,"4,812"
2016.3/4,관악구,청룡동,"16,638","29,838","14,608","15,230","28,192","13,825","14,367","1,646",783,863,1.69,"3,530"
2016.3/4,관악구,난곡동,"12,867","30,655","15,511","15,144","30,148","15,275","14,873",507,236,271,2.34,"4,462"
2016.3/4,관악구,삼성동,"11,791","27,777","13,974","13,803","27,581","13,901","13,680",196,73,123,2.34,"4,974"
2016.3/4,관악구,미성동,"13,809","33,794","16,813","16,981","33,111","16,498","16,613",683,315,368,2.4,"4,502"
2016.3/4,서초구,소계,"173,572","450,906","216,647","234,259","446,634","214,471","232,163","4,272","2,176","2,096",2.57,"50,533"
2016.3/4,서초구,서초1동,"9,064","21,561","10,431","11,130","21,312","10,297","11,015",249,134,115,2.35,"2,404"
2016.3/4,서초구,서초2동,"8,453","21,216","10,301","10,915","20,916","10,118","10,798",300,183,117,2.47,"2,269"
2016.3/4,서초구,서초3동,"12,195","30,247","14,865","15,382","29,898","14,692","15,206",349,173,176,2.45,"3,882"
2016.3/4,서초구,서초4동,"9,746","29,017","14,123","14,894","28,754","13,966","14,788",263,157,106,2.95,"3,082"
2016.3/4,서초구,잠원동,"13,724","34,713","16,500","18,213","34,493","16,390","18,103",220,110,110,2.51,"3,207"
2016.3/4,서초구,반포본동,"4,287","13,118","6,222","6,896","13,070","6,198","6,872",48,24,24,3.05,"1,725"
2016.3/4,서초구,반포1동,"13,535","30,570","14,654","15,916","30,219","14,490","15,729",351,164,187,2.23,"2,644"
2016.3/4,서초구,반포2동,"6,703","20,885","9,910","10,975","20,761","9,856","10,905",124,54,70,3.1,"2,241"
2016.3/4,서초구,반포3동,"7,037","20,439","9,715","10,724","20,385","9,689","10,696",54,26,28,2.9,"2,151"
2016.3/4,서초구,반포4동,"7,313","20,624","9,780","10,844","20,111","9,505","10,606",513,275,238,2.75,"2,159"
2016.3/4,서초구,방배본동,"7,819","21,792","10,197","11,595","21,596","10,095","11,501",196,102,94,2.76,"2,556"
2016.3/4,서초구,방배1동,"7,248","17,416","8,286","9,130","17,280","8,224","9,056",136,62,74,2.38,"2,179"
2016.3/4,서초구,방배2동,"11,106","28,071","13,432","14,639","27,841","13,322","14,519",230,110,120,2.51,"3,767"
2016.3/4,서초구,방배3동,"8,994","24,103","11,666","12,437","23,976","11,601","12,375",127,65,62,2.67,"3,193"
2016.3/4,서초구,방배4동,"10,307","26,453","12,222","14,231","26,121","12,063","14,058",332,159,173,2.53,"3,016"
2016.3/4,서초구,양재1동,"17,991","47,837","23,019","24,818","47,424","22,815","24,609",413,204,209,2.64,"5,268"
2016.3/4,서초구,양재2동,"10,854","23,782","11,923","11,859","23,494","11,775","11,719",288,148,140,2.16,"2,241"
2016.3/4,서초구,내곡동,"7,196","19,062","9,401","9,661","18,983","9,375","9,608",79,26,53,2.64,"2,549"
2016.3/4,강남구,소계,"235,299","574,974","275,494","299,480","569,961","272,872","297,089","5,013","2,622","2,391",2.42,"61,464"
2016.3/4,강남구,신사동,"7,703","18,463","8,592","9,871","18,216","8,464","9,752",247,128,119,2.36,"2,582"
2016.3/4,강남구,논현1동,"14,327","24,975","11,567","13,408","24,423","11,292","13,131",552,275,277,1.7,"2,541"
2016.3/4,강남구,논현2동,"11,081","22,787","10,680","12,107","22,508","10,531","11,977",279,149,130,2.03,"2,652"
2016.3/4,강남구,삼성1동,"5,791","15,430","7,748","7,682","15,071","7,511","7,560",359,237,122,2.6,"1,814"
2016.3/4,강남구,삼성2동,"13,434","31,119","14,900","16,219","30,879","14,750","16,129",240,150,90,2.3,"2,827"
2016.3/4,강남구,대치1동,"7,240","24,707","12,369","12,338","24,625","12,317","12,308",82,52,30,3.4,"1,870"
2016.3/4,강남구,대치4동,"9,977","21,245","10,040","11,205","20,965","9,902","11,063",280,138,142,2.1,"1,710"
2016.3/4,강남구,역삼1동,"22,509","36,747","17,666","19,081","35,801","17,153","18,648",946,513,433,1.59,"3,139"
2016.3/4,강남구,역삼2동,"14,902","36,872","17,400","19,472","36,566","17,226","19,340",306,174,132,2.45,"3,149"
2016.3/4,강남구,도곡1동,"8,454","22,962","10,897","12,065","22,823","10,830","11,993",139,67,72,2.7,"2,281"
2016.3/4,강남구,도곡2동,"12,008","35,032","16,304","18,728","34,895","16,226","18,669",137,78,59,2.91,"3,652"
2016.3/4,강남구,개포1동,"8,291","21,418","10,296","11,122","21,352","10,267","11,085",66,29,37,2.58,"2,732"
2016.3/4,강남구,개포4동,"7,749","18,765","9,251","9,514","18,603","9,178","9,425",162,73,89,2.4,"1,773"
2016.3/4,강남구,일원본동,"8,357","25,198","12,370","12,828","25,159","12,357","12,802",39,13,26,3.01,"2,034"
2016.3/4,강남구,일원1동,"7,421","17,440","8,496","8,944","17,287","8,449","8,838",153,47,106,2.33,"2,502"
2016.3/4,강남구,일원2동,"6,555","16,508","7,964","8,544","16,437","7,931","8,506",71,33,38,2.51,"2,235"
2016.3/4,강남구,수서동,"7,558","16,202","7,392","8,810","16,118","7,367","8,751",84,25,59,2.13,"3,253"
2016.3/4,강남구,세곡동,"16,139","44,102","21,077","23,025","43,920","21,008","22,912",182,69,113,2.72,"5,025"
2016.3/4,강남구,압구정동,"10,886","28,570","13,256","15,314","28,415","13,179","15,236",155,77,78,2.61,"4,268"
2016.3/4,강남구,청담동,"12,288","30,886","14,608","16,278","30,609","14,447","16,162",277,161,116,2.49,"3,523"
2016.3/4,강남구,대치2동,"13,725","42,171","21,327","20,844","41,976","21,214","20,762",195,113,82,3.06,"3,751"
2016.3/4,강남구,개포2동,"8,904","23,375","11,294","12,081","23,313","11,273","12,040",62,21,41,2.62,"2,151"
2016.3/4,송파구,소계,"255,825","662,413","323,007","339,406","655,427","319,578","335,849","6,986","3,429","3,557",2.56,"70,208"
2016.3/4,송파구,풍납1동,"7,397","18,362","9,025","9,337","17,327","8,521","8,806","1,035",504,531,2.34,"2,507"
2016.3/4,송파구,풍납2동,"10,287","25,892","12,431","13,461","25,702","12,347","13,355",190,84,106,2.5,"2,819"
2016.3/4,송파구,거여1동,"5,629","14,948","7,632","7,316","14,819","7,584","7,235",129,48,81,2.63,"1,802"
2016.3/4,송파구,거여2동,"8,061","20,093","10,025","10,068","19,978","9,983","9,995",115,42,73,2.48,"2,817"
2016.3/4,송파구,마천1동,"9,406","22,995","11,622","11,373","22,748","11,527","11,221",247,95,152,2.42,"3,492"
2016.3/4,송파구,마천2동,"8,471","21,184","10,792","10,392","20,970","10,722","10,248",214,70,144,2.48,"3,118"
2016.3/4,송파구,방이1동,"5,930","16,291","7,972","8,319","16,151","7,893","8,258",140,79,61,2.72,"1,619"
2016.3/4,송파구,방이2동,"11,857","25,663","12,533","13,130","25,228","12,319","12,909",435,214,221,2.13,"2,564"
2016.3/4,송파구,오륜동,"5,978","19,659","9,590","10,069","19,640","9,577","10,063",19,13,6,3.29,"1,875"
2016.3/4,송파구,오금동,"13,778","37,122","18,299","18,823","36,882","18,186","18,696",240,113,127,2.68,"4,189"
2016.3/4,송파구,송파1동,"11,900","26,815","12,815","14,000","26,370","12,585","13,785",445,230,215,2.22,"2,707"
2016.3/4,송파구,송파2동,"7,369","22,095","10,778","11,317","21,867","10,653","11,214",228,125,103,2.97,"2,216"
2016.3/4,송파구,석촌동,"16,206","35,354","17,147","18,207","34,560","16,771","17,789",794,376,418,2.13,"3,570"
2016.3/4,송파구,삼전동,"15,692","34,054","16,353","17,701","33,678","16,187","17,491",376,166,210,2.15,"3,148"
2016.3/4,송파구,가락본동,"11,275","28,606","14,328","14,278","28,198","14,112","14,086",408,216,192,2.5,"2,772"
2016.3/4,송파구,가락1동,385,927,465,462,914,457,457,13,8,5,2.37,108
2016.3/4,송파구,가락2동,"12,100","35,194","17,281","17,913","34,987","17,176","17,811",207,105,102,2.89,"3,108"
2016.3/4,송파구,문정1동,"8,300","21,720","10,701","11,019","21,525","10,611","10,914",195,90,105,2.59,"2,193"
2016.3/4,송파구,문정2동,"8,072","19,296","9,234","10,062","19,217","9,188","10,029",79,46,33,2.38,"2,597"
2016.3/4,송파구,장지동,"13,250","35,860","17,469","18,391","35,632","17,348","18,284",228,121,107,2.69,"3,546"
2016.3/4,송파구,위례동,"5,583","16,929","8,396","8,533","16,926","8,395","8,531",3,1,2,3.03,974
2016.3/4,송파구,잠실본동,"14,336","30,416","14,533","15,883","29,697","14,147","15,550",719,386,333,2.07,"2,922"
2016.3/4,송파구,잠실4동,"10,393","30,676","14,840","15,836","30,567","14,784","15,783",109,56,53,2.94,"3,022"
2016.3/4,송파구,잠실6동,"5,947","17,667","8,405","9,262","17,573","8,351","9,222",94,54,40,2.95,"2,060"
2016.3/4,송파구,잠실7동,"3,472","10,472","4,893","5,579","10,461","4,886","5,575",11,7,4,3.01,"1,634"
2016.3/4,송파구,잠실2동,"12,194","37,032","17,635","19,397","36,913","17,566","19,347",119,69,50,3.03,"2,643"
2016.3/4,송파구,잠실3동,"12,557","37,090","17,813","19,277","36,897","17,702","19,195",193,111,82,2.94,"4,186"
2016.3/4,송파구,기타,-,1,-,1,-,-,-,1,-,1,-,-
2016.3/4,강동구,소계,"177,965","452,299","225,015","227,284","447,881","222,989","224,892","4,418","2,026","2,392",2.52,"52,861"
2016.3/4,강동구,강일동,"11,303","34,338","16,753","17,585","34,179","16,683","17,496",159,70,89,3.02,"3,896"
2016.3/4,강동구,상일동,"5,451","15,103","7,564","7,539","15,018","7,526","7,492",85,38,47,2.76,"1,637"
2016.3/4,강동구,명일1동,"8,215","23,127","11,304","11,823","23,059","11,281","11,778",68,23,45,2.81,"2,537"
2016.3/4,강동구,명일2동,"5,965","18,550","9,304","9,246","18,522","9,291","9,231",28,13,15,3.11,"1,751"
2016.3/4,강동구,고덕1동,"5,505","16,358","8,308","8,050","16,257","8,256","8,001",101,52,49,2.95,"1,598"
2016.3/4,강동구,고덕2동,"3,835","8,885","4,721","4,164","8,810","4,688","4,122",75,33,42,2.3,"1,352"
2016.3/4,강동구,암사2동,"6,164","15,910","7,827","8,083","15,840","7,796","8,044",70,31,39,2.57,"1,768"
2016.3/4,강동구,암사3동,"6,299","19,309","9,485","9,824","19,274","9,466","9,808",35,19,16,3.06,"1,816"
2016.3/4,강동구,천호1동,"12,536","29,666","14,739","14,927","29,320","14,609","14,711",346,130,216,2.34,"3,988"
2016.3/4,강동구,천호3동,"12,042","25,968","13,099","12,869","25,411","12,849","12,562",557,250,307,2.11,"3,682"
2016.3/4,강동구,성내1동,"7,674","20,317","9,894","10,423","20,186","9,833","10,353",131,61,70,2.63,"2,253"
2016.3/4,강동구,성내2동,"11,893","26,128","12,986","13,142","25,332","12,601","12,731",796,385,411,2.13,"3,374"
2016.3/4,강동구,성내3동,"10,255","24,861","12,365","12,496","24,616","12,258","12,358",245,107,138,2.4,"2,812"
2016.3/4,강동구,둔촌1동,"6,372","18,930","9,697","9,233","18,876","9,663","9,213",54,34,20,2.96,"1,594"
2016.3/4,강동구,둔촌2동,"10,861","28,851","14,290","14,561","28,708","14,216","14,492",143,74,69,2.64,"3,244"
2016.3/4,강동구,암사1동,"15,754","37,905","18,930","18,975","37,501","18,751","18,750",404,179,225,2.38,"4,705"
2016.3/4,강동구,천호2동,"16,732","36,294","18,287","18,007","35,515","17,889","17,626",779,398,381,2.12,"4,886"
2016.3/4,강동구,길동,"21,109","51,799","25,462","26,337","51,457","25,333","26,124",342,129,213,2.44,"5,968"
