기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2016.2/4,종로구,숭인1동,"3,126","7,213","3,603","3,610","6,855","3,424","3,431",358,179,179,2.19,"1,031"
2016.2/4,종로구,숭인2동,"5,527","10,199","5,162","5,037","9,736","4,980","4,756",463,182,281,1.76,"1,558"
2016.2/4,종로구,청운효자동,"5,699","14,183","6,703","7,480","13,923","6,567","7,356",260,136,124,2.44,"2,096"
2016.2/4,종로구,혜화동,"9,439","20,308","9,565","10,743","17,872","8,745","9,127","2,436",820,"1,616",1.89,"2,521"
2016.2/4,중구,소계,"59,315","134,175","66,582","67,593","125,457","62,458","62,999","8,718","4,124","4,594",2.12,"20,434"
2016.2/4,중구,소공동,650,"1,889","1,059",830,"1,270",689,581,619,370,249,1.95,190
2016.2/4,중구,회현동,"3,360","6,175","3,410","2,765","5,516","3,052","2,464",659,358,301,1.64,"1,295"
2016.2/4,중구,명동,"1,445","3,583","1,605","1,978","3,048","1,310","1,738",535,295,240,2.11,653
2016.2/4,중구,필동,"2,309","5,072","2,520","2,552","4,280","2,192","2,088",792,328,464,1.85,771
2016.2/4,중구,장충동,"2,785","5,885","2,900","2,985","5,130","2,616","2,514",755,284,471,1.84,764
2016.2/4,중구,광희동,"2,801","5,830","3,000","2,830","4,976","2,628","2,348",854,372,482,1.78,"1,049"
2016.2/4,중구,을지로동,"1,245","1,882","1,174",708,"1,751","1,108",643,131,66,65,1.41,437
2016.2/4,중구,신당5동,"4,662","10,292","5,139","5,153","9,948","4,978","4,970",344,161,183,2.13,"1,487"
2016.2/4,중구,황학동,"6,130","13,305","6,629","6,676","12,332","6,165","6,167",973,464,509,2.01,"1,725"
2016.2/4,중구,중림동,"4,248","8,991","4,547","4,444","8,677","4,377","4,300",314,170,144,2.04,"1,533"
2016.2/4,중구,신당동,"4,033","9,086","4,624","4,462","7,575","3,920","3,655","1,511",704,807,1.88,"1,168"
2016.2/4,중구,다산동,"6,940","16,081","7,814","8,267","15,531","7,571","7,960",550,243,307,2.24,"2,325"
2016.2/4,중구,약수동,"7,910","18,992","9,091","9,901","18,688","8,937","9,751",304,154,150,2.36,"3,165"
2016.2/4,중구,청구동,"6,523","15,468","7,415","8,053","15,256","7,333","7,923",212,82,130,2.34,"2,339"
2016.2/4,중구,동화동,"4,274","11,644","5,655","5,989","11,479","5,582","5,897",165,73,92,2.69,"1,533"
2016.2/4,용산구,소계,"107,277","246,934","120,512","126,422","232,335","112,538","119,797","14,599","7,974","6,625",2.17,"35,990"
2016.2/4,용산구,후암동,"8,748","19,519","9,631","9,888","18,962","9,331","9,631",557,300,257,2.17,"2,878"
2016.2/4,용산구,용산2가동,"5,736","13,020","6,371","6,649","11,663","5,603","6,060","1,357",768,589,2.03,"1,975"
2016.2/4,용산구,남영동,"5,506","8,778","5,292","3,486","8,178","5,002","3,176",600,290,310,1.49,"1,447"
2016.2/4,용산구,원효로2동,"6,043","15,587","7,328","8,259","15,425","7,266","8,159",162,62,100,2.55,"2,149"
2016.2/4,용산구,효창동,"3,797","9,732","4,720","5,012","9,571","4,656","4,915",161,64,97,2.52,"1,387"
2016.2/4,용산구,용문동,"5,241","13,013","6,271","6,742","12,870","6,206","6,664",143,65,78,2.46,"1,827"
2016.2/4,용산구,이촌1동,"10,027","29,002","13,532","15,470","27,745","12,858","14,887","1,257",674,583,2.77,"3,987"
2016.2/4,용산구,이촌2동,"3,928","9,493","4,515","4,978","9,405","4,478","4,927",88,37,51,2.39,"1,601"
2016.2/4,용산구,이태원1동,"4,017","8,999","4,499","4,500","7,481","3,519","3,962","1,518",980,538,1.86,"1,451"
2016.2/4,용산구,이태원2동,"4,935","11,107","5,264","5,843","9,784","4,518","5,266","1,323",746,577,1.98,"1,841"
2016.2/4,용산구,서빙고동,"5,349","14,585","7,083","7,502","13,916","6,729","7,187",669,354,315,2.6,"2,017"
2016.2/4,용산구,보광동,"8,120","17,186","8,542","8,644","16,057","7,844","8,213","1,129",698,431,1.98,"2,623"
2016.2/4,용산구,청파동,"10,792","22,084","10,502","11,582","21,250","10,192","11,058",834,310,524,1.97,"3,042"
2016.2/4,용산구,원효로1동,"6,421","14,486","7,110","7,376","13,906","6,815","7,091",580,295,285,2.17,"1,685"
2016.2/4,용산구,한강로동,"7,648","16,470","8,208","8,262","14,893","7,377","7,516","1,577",831,746,1.95,"2,769"
2016.2/4,용산구,한남동,"10,969","23,873","11,644","12,229","21,229","10,144","11,085","2,644","1,500","1,144",1.94,"3,311"
2016.2/4,성동구,소계,"127,341","305,525","151,449","154,076","297,558","147,650","149,908","7,967","3,799","4,168",2.34,"38,739"
2016.2/4,성동구,왕십리2동,"6,906","16,944","8,320","8,624","16,598","8,170","8,428",346,150,196,2.4,"2,148"
2016.2/4,성동구,마장동,"10,354","24,872","12,316","12,556","24,139","11,995","12,144",733,321,412,2.33,"3,271"
2016.2/4,성동구,사근동,"6,498","12,870","6,614","6,256","11,393","5,969","5,424","1,477",645,832,1.75,"1,426"
2016.2/4,성동구,행당1동,"6,350","14,979","7,335","7,644","14,543","7,136","7,407",436,199,237,2.29,"2,032"
2016.2/4,성동구,행당2동,"9,366","26,016","12,333","13,683","25,908","12,290","13,618",108,43,65,2.77,"3,153"
2016.2/4,성동구,응봉동,"6,227","16,918","8,082","8,836","16,845","8,048","8,797",73,34,39,2.71,"2,238"
2016.2/4,성동구,금호1가동,"5,382","13,655","6,610","7,045","13,576","6,579","6,997",79,31,48,2.52,"1,981"
2016.2/4,성동구,금호4가동,"6,136","14,796","7,153","7,643","14,641","7,083","7,558",155,70,85,2.39,"1,935"
2016.2/4,성동구,성수1가1동,"7,239","17,473","8,869","8,604","17,111","8,652","8,459",362,217,145,2.36,"1,867"
2016.2/4,성동구,성수1가2동,"7,693","17,352","8,777","8,575","16,877","8,521","8,356",475,256,219,2.19,"1,948"
2016.2/4,성동구,성수2가1동,"8,790","19,807","10,298","9,509","19,016","9,904","9,112",791,394,397,2.16,"2,481"
2016.2/4,성동구,성수2가3동,"5,459","12,251","6,368","5,883","11,812","6,130","5,682",439,238,201,2.16,"1,576"
2016.2/4,성동구,송정동,"5,425","11,939","6,315","5,624","11,457","6,087","5,370",482,228,254,2.11,"1,451"
2016.2/4,성동구,용답동,"7,864","17,101","9,042","8,059","15,930","8,477","7,453","1,171",565,606,2.03,"2,334"
2016.2/4,성동구,왕십리도선동,"8,601","21,085","10,237","10,848","20,694","10,062","10,632",391,175,216,2.41,"2,600"
2016.2/4,성동구,금호2.3가동,"9,895","24,231","11,726","12,505","24,040","11,633","12,407",191,93,98,2.43,"3,348"
2016.2/4,성동구,옥수동,"9,156","23,236","11,054","12,182","22,978","10,914","12,064",258,140,118,2.51,"2,950"
2016.2/4,광진구,소계,"158,454","374,053","182,418","191,635","359,310","175,937","183,373","14,743","6,481","8,262",2.27,"40,990"
2016.2/4,광진구,화양동,"14,422","24,506","11,441","13,065","21,469","10,317","11,152","3,037","1,124","1,913",1.49,"2,123"
2016.2/4,광진구,군자동,"10,279","22,058","10,896","11,162","20,606","10,263","10,343","1,452",633,819,2,"2,453"
2016.2/4,광진구,중곡1동,"7,601","16,397","8,125","8,272","15,884","7,909","7,975",513,216,297,2.09,"2,056"
2016.2/4,광진구,중곡2동,"9,843","22,811","11,108","11,703","22,508","10,983","11,525",303,125,178,2.29,"2,525"
2016.2/4,광진구,중곡3동,"8,138","18,152","9,011","9,141","17,892","8,913","8,979",260,98,162,2.2,"2,229"
2016.2/4,광진구,중곡4동,"13,035","32,052","15,841","16,211","31,793","15,746","16,047",259,95,164,2.44,"3,989"
2016.2/4,광진구,능동,"5,834","11,673","5,523","6,150","11,365","5,368","5,997",308,155,153,1.95,"1,324"
2016.2/4,광진구,구의1동,"11,278","23,523","11,301","12,222","22,748","10,929","11,819",775,372,403,2.02,"2,650"
2016.2/4,광진구,구의2동,"10,463","25,863","12,673","13,190","25,546","12,534","13,012",317,139,178,2.44,"3,227"
2016.2/4,광진구,구의3동,"11,545","29,953","14,455","15,498","29,609","14,297","15,312",344,158,186,2.56,"3,114"
2016.2/4,광진구,광장동,"11,846","36,670","17,859","18,811","36,496","17,763","18,733",174,96,78,3.08,"3,032"
2016.2/4,광진구,자양1동,"10,790","24,205","11,822","12,383","22,873","11,198","11,675","1,332",624,708,2.12,"2,730"
2016.2/4,광진구,자양2동,"11,102","27,747","13,688","14,059","27,389","13,524","13,865",358,164,194,2.47,"3,032"
2016.2/4,광진구,자양3동,"11,005","30,927","14,956","15,971","30,553","14,789","15,764",374,167,207,2.78,"3,145"
2016.2/4,광진구,자양4동,"11,273","27,516","13,719","13,797","22,579","11,404","11,175","4,937","2,315","2,622",2,"3,361"
2016.2/4,동대문구,소계,"159,914","372,214","184,750","187,464","358,218","179,387","178,831","13,996","5,363","8,633",2.24,"53,140"
2016.2/4,동대문구,회기동,"5,874","12,569","5,825","6,744","10,798","5,230","5,568","1,771",595,"1,176",1.84,"1,415"
2016.2/4,동대문구,휘경1동,"7,282","15,299","7,521","7,778","14,081","7,084","6,997","1,218",437,781,1.93,"2,117"
2016.2/4,동대문구,휘경2동,"10,804","25,603","12,575","13,028","25,196","12,417","12,779",407,158,249,2.33,"3,169"
2016.2/4,동대문구,청량리동,"10,584","23,725","11,844","11,881","22,957","11,486","11,471",768,358,410,2.17,"4,736"
2016.2/4,동대문구,용신동,"16,018","33,162","17,001","16,161","31,592","16,299","15,293","1,570",702,868,1.97,"5,276"
2016.2/4,동대문구,제기동,"12,902","28,479","14,326","14,153","26,410","13,563","12,847","2,069",763,"1,306",2.05,"4,810"
2016.2/4,동대문구,전농1동,"14,231","31,177","15,769","15,408","30,569","15,534","15,035",608,235,373,2.15,"4,903"
2016.2/4,동대문구,전농2동,"7,692","21,042","10,212","10,830","20,762","10,109","10,653",280,103,177,2.7,"2,987"
2016.2/4,동대문구,답십리1동,"10,937","26,445","12,990","13,455","25,977","12,772","13,205",468,218,250,2.38,"3,314"
2016.2/4,동대문구,답십리2동,"11,370","29,308","14,417","14,891","29,034","14,295","14,739",274,122,152,2.55,"4,320"
2016.2/4,동대문구,장안1동,"16,063","38,440","19,321","19,119","37,793","19,033","18,760",647,288,359,2.35,"4,764"
2016.2/4,동대문구,장안2동,"12,491","31,737","16,009","15,728","31,475","15,899","15,576",262,110,152,2.52,"3,887"
2016.2/4,동대문구,이문1동,"14,917","32,278","15,656","16,622","29,128","14,600","14,528","3,150","1,056","2,094",1.95,"4,279"
2016.2/4,동대문구,이문2동,"8,749","22,950","11,284","11,666","22,446","11,066","11,380",504,218,286,2.57,"3,163"
2016.2/4,중랑구,소계,"177,105","418,134","208,143","209,991","413,400","206,215","207,185","4,734","1,928","2,806",2.33,"55,133"
2016.2/4,중랑구,면목2동,"12,140","27,581","13,864","13,717","27,208","13,733","13,475",373,131,242,2.24,"3,539"
2016.2/4,중랑구,면목4동,"9,718","22,199","11,001","11,198","21,927","10,877","11,050",272,124,148,2.26,"3,152"
2016.2/4,중랑구,면목5동,"4,947","11,223","5,739","5,484","11,092","5,686","5,406",131,53,78,2.24,"1,571"
2016.2/4,중랑구,면목7동,"10,340","23,774","11,808","11,966","23,487","11,691","11,796",287,117,170,2.27,"3,423"
2016.2/4,중랑구,상봉1동,"9,874","26,229","12,885","13,344","26,058","12,823","13,235",171,62,109,2.64,"2,937"
2016.2/4,중랑구,상봉2동,"9,701","19,075","9,579","9,496","18,726","9,422","9,304",349,157,192,1.93,"2,478"
2016.2/4,중랑구,중화1동,"8,581","21,334","10,577","10,757","21,171","10,508","10,663",163,69,94,2.47,"2,699"
2016.2/4,중랑구,중화2동,"13,999","29,043","14,920","14,123","28,404","14,643","13,761",639,277,362,2.03,"4,200"
2016.2/4,중랑구,묵1동,"13,427","34,756","16,996","17,760","34,603","16,939","17,664",153,57,96,2.58,"4,411"
2016.2/4,중랑구,묵2동,"8,652","19,896","9,862","10,034","19,704","9,782","9,922",192,80,112,2.28,"2,637"
2016.2/4,중랑구,망우3동,"8,220","18,547","9,294","9,253","18,309","9,196","9,113",238,98,140,2.23,"2,561"
2016.2/4,중랑구,신내1동,"14,348","42,094","20,661","21,433","41,950","20,593","21,357",144,68,76,2.92,"5,116"
2016.2/4,중랑구,신내2동,"9,078","23,792","11,554","12,238","23,718","11,533","12,185",74,21,53,2.61,"2,977"
2016.2/4,중랑구,면목본동,"16,781","36,737","18,314","18,423","35,964","17,997","17,967",773,317,456,2.14,"4,742"
2016.2/4,중랑구,면목3.8동,"12,553","28,361","14,178","14,183","27,973","14,021","13,952",388,157,231,2.23,"4,011"
2016.2/4,중랑구,망우본동,"14,746","33,493","16,911","16,582","33,106","16,771","16,335",387,140,247,2.25,"4,679"
2016.2/4,성북구,소계,"190,406","467,142","227,567","239,575","456,795","223,363","233,432","10,347","4,204","6,143",2.4,"63,899"
2016.2/4,성북구,돈암1동,"6,529","17,217","8,137","9,080","17,078","8,081","8,997",139,56,83,2.62,"2,361"
2016.2/4,성북구,돈암2동,"7,828","23,694","11,359","12,335","23,627","11,328","12,299",67,31,36,3.02,"2,655"
2016.2/4,성북구,안암동,"8,799","18,016","8,866","9,150","15,973","8,116","7,857","2,043",750,"1,293",1.82,"2,014"
2016.2/4,성북구,보문동,"7,096","15,094","7,353","7,741","14,746","7,206","7,540",348,147,201,2.08,"2,049"
2016.2/4,성북구,정릉1동,"7,052","19,210","9,230","9,980","18,799","9,095","9,704",411,135,276,2.67,"2,588"
2016.2/4,성북구,정릉2동,"9,696","24,784","12,190","12,594","24,619","12,120","12,499",165,70,95,2.54,"3,674"
2016.2/4,성북구,정릉3동,"7,675","17,772","8,882","8,890","16,698","8,314","8,384","1,074",568,506,2.18,"2,868"
2016.2/4,성북구,정릉4동,"11,032","27,964","13,635","14,329","27,741","13,537","14,204",223,98,125,2.51,"3,961"
2016.2/4,성북구,길음1동,"13,015","38,004","18,286","19,718","37,799","18,201","19,598",205,85,120,2.9,"3,884"
2016.2/4,성북구,길음2동,"6,573","15,625","7,683","7,942","15,447","7,591","7,856",178,92,86,2.35,"2,386"
2016.2/4,성북구,월곡1동,"10,746","28,537","13,869","14,668","28,298","13,777","14,521",239,92,147,2.63,"3,836"
2016.2/4,성북구,월곡2동,"8,783","21,381","10,510","10,871","20,855","10,267","10,588",526,243,283,2.37,"2,997"
2016.2/4,성북구,장위1동,"9,597","23,503","11,694","11,809","23,260","11,616","11,644",243,78,165,2.42,"3,537"
2016.2/4,성북구,장위2동,"8,803","20,766","10,370","10,396","20,457","10,238","10,219",309,132,177,2.32,"3,460"
2016.2/4,성북구,장위3동,"5,602","13,589","6,894","6,695","13,367","6,809","6,558",222,85,137,2.39,"2,083"
2016.2/4,성북구,성북동,"8,122","18,484","8,768","9,716","18,000","8,550","9,450",484,218,266,2.22,"2,883"
2016.2/4,성북구,삼선동,"12,632","27,743","13,425","14,318","27,262","13,198","14,064",481,227,254,2.16,"3,765"
2016.2/4,성북구,동선동,"8,999","17,050","7,431","9,619","16,381","7,189","9,192",669,242,427,1.82,"2,081"
2016.2/4,성북구,종암동,"17,064","43,444","21,338","22,106","41,857","20,793","21,064","1,587",545,"1,042",2.45,"5,589"
2016.2/4,성북구,석관동,"14,763","35,265","17,647","17,618","34,531","17,337","17,194",734,310,424,2.34,"5,228"
2016.2/4,강북구,소계,"141,129","332,737","163,273","169,464","329,230","161,924","167,306","3,507","1,349","2,158",2.33,"53,248"
2016.2/4,강북구,번1동,"9,894","20,514","10,104","10,410","20,177","9,981","10,196",337,123,214,2.04,"3,065"
2016.2/4,강북구,번2동,"7,563","18,494","9,051","9,443","18,352","9,004","9,348",142,47,95,2.43,"3,328"
2016.2/4,강북구,번3동,"7,696","20,139","9,649","10,490","20,064","9,639","10,425",75,10,65,2.61,"4,043"
2016.2/4,강북구,수유1동,"10,056","22,950","11,426","11,524","22,646","11,310","11,336",304,116,188,2.25,"3,649"
2016.2/4,강북구,수유2동,"9,191","22,403","10,992","11,411","22,273","10,956","11,317",130,36,94,2.42,"3,884"
2016.2/4,강북구,수유3동,"11,552","24,178","12,041","12,137","23,870","11,923","11,947",308,118,190,2.07,"3,811"
2016.2/4,강북구,삼양동,"12,725","30,101","15,038","15,063","29,874","14,946","14,928",227,92,135,2.35,"4,524"
2016.2/4,강북구,미아동,"10,825","23,732","11,503","12,229","23,176","11,287","11,889",556,216,340,2.14,"3,603"
2016.2/4,강북구,송중동,"12,851","29,983","14,573","15,410","29,464","14,352","15,112",519,221,298,2.29,"4,910"
2016.2/4,강북구,송천동,"13,714","30,477","15,161","15,316","30,044","14,978","15,066",433,183,250,2.19,"5,159"
2016.2/4,강북구,삼각산동,"12,115","34,664","16,827","17,837","34,540","16,774","17,766",124,53,71,2.85,"3,570"
2016.2/4,강북구,우이동,"9,183","21,982","10,754","11,228","21,848","10,693","11,155",134,61,73,2.38,"3,964"
2016.2/4,강북구,인수동,"13,764","33,120","16,154","16,966","32,902","16,081","16,821",218,73,145,2.39,"5,738"
2016.2/4,도봉구,소계,"136,913","352,164","173,132","179,032","350,192","172,381","177,811","1,972",751,"1,221",2.56,"49,576"
2016.2/4,도봉구,쌍문1동,"8,989","22,651","11,057","11,594","22,450","10,994","11,456",201,63,138,2.5,"3,554"
2016.2/4,도봉구,쌍문2동,"8,672","21,328","10,363","10,965","21,190","10,309","10,881",138,54,84,2.44,"3,107"
2016.2/4,도봉구,쌍문3동,"7,566","17,933","8,769","9,164","17,776","8,714","9,062",157,55,102,2.35,"2,756"
2016.2/4,도봉구,쌍문4동,"7,224","20,978","10,065","10,913","20,920","10,043","10,877",58,22,36,2.9,"2,315"
2016.2/4,도봉구,방학1동,"12,693","31,463","15,684","15,779","31,196","15,572","15,624",267,112,155,2.46,"4,390"
2016.2/4,도봉구,방학2동,"9,686","22,703","11,511","11,192","22,509","11,440","11,069",194,71,123,2.32,"3,487"
2016.2/4,도봉구,방학3동,"10,365","30,626","14,966","15,660","30,560","14,951","15,609",66,15,51,2.95,"3,632"
2016.2/4,도봉구,창1동,"10,852","27,842","13,485","14,357","27,653","13,394","14,259",189,91,98,2.55,"3,653"
2016.2/4,도봉구,창2동,"11,879","31,276","15,389","15,887","31,064","15,286","15,778",212,103,109,2.62,"3,972"
2016.2/4,도봉구,창3동,"6,681","15,700","7,863","7,837","15,610","7,839","7,771",90,24,66,2.34,"2,377"
2016.2/4,도봉구,창4동,"10,655","29,645","14,376","15,269","29,581","14,356","15,225",64,20,44,2.78,"3,426"
2016.2/4,도봉구,창5동,"9,880","26,991","13,134","13,857","26,887","13,093","13,794",104,41,63,2.72,"3,317"
2016.2/4,도봉구,도봉1동,"10,196","23,521","11,930","11,591","23,383","11,883","11,500",138,47,91,2.29,"4,572"
2016.2/4,도봉구,도봉2동,"11,575","29,507","14,540","14,967","29,413","14,507","14,906",94,33,61,2.54,"5,018"
2016.2/4,노원구,소계,"220,804","576,782","280,787","295,995","573,156","279,247","293,909","3,626","1,540","2,086",2.6,"70,065"
2016.2/4,노원구,월계1동,"10,078","24,096","12,430","11,666","23,681","12,230","11,451",415,200,215,2.35,"3,401"
2016.2/4,노원구,월계2동,"11,227","27,480","13,343","14,137","27,306","13,283","14,023",174,60,114,2.43,"4,247"
2016.2/4,노원구,월계3동,"13,173","34,268","16,605","17,663","34,090","16,530","17,560",178,75,103,2.59,"4,694"
2016.2/4,노원구,공릉2동,"16,842","45,030","22,324","22,706","44,469","22,015","22,454",561,309,252,2.64,"4,318"
2016.2/4,노원구,하계1동,"11,688","30,043","14,548","15,495","29,874","14,463","15,411",169,85,84,2.56,"3,506"
2016.2/4,노원구,하계2동,"8,463","24,866","12,032","12,834","24,813","12,007","12,806",53,25,28,2.93,"2,647"
2016.2/4,노원구,중계본동,"9,417","28,145","13,829","14,316","28,049","13,792","14,257",96,37,59,2.98,"2,410"
2016.2/4,노원구,중계1동,"9,249","29,469","14,462","15,007","29,374","14,420","14,954",95,42,53,3.18,"2,064"
2016.2/4,노원구,중계4동,"8,319","22,578","11,062","11,516","22,492","11,034","11,458",86,28,58,2.7,"3,181"
2016.2/4,노원구,상계1동,"15,757","42,706","20,908","21,798","42,511","20,841","21,670",195,67,128,2.7,"5,468"
2016.2/4,노원구,상계2동,"8,602","22,168","10,965","11,203","22,033","10,912","11,121",135,53,82,2.56,"2,641"
2016.2/4,노원구,상계5동,"11,344","27,976","13,595","14,381","27,826","13,540","14,286",150,55,95,2.45,"4,166"
2016.2/4,노원구,상계8동,"9,365","25,897","12,494","13,403","25,857","12,485","13,372",40,9,31,2.76,"2,263"
2016.2/4,노원구,상계9동,"8,662","23,535","11,338","12,197","23,451","11,318","12,133",84,20,64,2.71,"2,535"
2016.2/4,노원구,상계10동,"7,551","19,521","9,127","10,394","19,448","9,102","10,346",73,25,48,2.58,"1,962"
2016.2/4,노원구,상계3.4동,"13,754","31,721","15,986","15,735","31,517","15,918","15,599",204,68,136,2.29,"5,724"
2016.2/4,노원구,상계6.7동,"14,207","36,762","17,221","19,541","36,608","17,159","19,449",154,62,92,2.58,"3,829"
2016.2/4,노원구,중계2.3동,"15,677","40,052","18,756","21,296","39,865","18,686","21,179",187,70,117,2.54,"6,117"
2016.2/4,노원구,공릉1동,"17,429","40,469","19,762","20,707","39,892","19,512","20,380",577,250,327,2.29,"4,892"
2016.2/4,은평구,소계,"202,731","499,850","243,290","256,560","495,312","241,389","253,923","4,538","1,901","2,637",2.44,"70,590"
2016.2/4,은평구,녹번동,"14,403","33,206","16,103","17,103","32,755","15,907","16,848",451,196,255,2.27,"5,091"
2016.2/4,은평구,불광1동,"17,588","43,034","20,603","22,431","42,661","20,448","22,213",373,155,218,2.43,"6,339"
2016.2/4,은평구,갈현1동,"11,042","25,982","12,733","13,249","25,740","12,623","13,117",242,110,132,2.33,"3,783"
2016.2/4,은평구,갈현2동,"12,192","30,704","14,771","15,933","30,349","14,626","15,723",355,145,210,2.49,"3,961"
2016.2/4,은평구,구산동,"12,462","34,443","17,452","16,991","34,205","17,348","16,857",238,104,134,2.74,"4,983"
2016.2/4,은평구,대조동,"15,572","33,660","15,995","17,665","33,213","15,804","17,409",447,191,256,2.13,"4,944"
2016.2/4,은평구,응암1동,"12,076","28,902","13,894","15,008","28,577","13,759","14,818",325,135,190,2.37,"3,957"
2016.2/4,은평구,응암2동,"8,563","21,237","10,431","10,806","21,036","10,344","10,692",201,87,114,2.46,"2,771"
2016.2/4,은평구,신사1동,"11,182","28,639","13,963","14,676","28,408","13,872","14,536",231,91,140,2.54,"3,807"
2016.2/4,은평구,신사2동,"8,845","22,325","11,180","11,145","22,198","11,128","11,070",127,52,75,2.51,"3,037"
2016.2/4,은평구,증산동,"8,030","19,880","9,912","9,968","19,712","9,835","9,877",168,77,91,2.45,"2,963"
2016.2/4,은평구,수색동,"6,798","16,281","8,184","8,097","16,108","8,122","7,986",173,62,111,2.37,"2,687"
2016.2/4,은평구,진관동,"17,980","53,790","25,674","28,116","53,581","25,572","28,009",209,102,107,2.98,"6,068"
2016.2/4,은평구,불광2동,"13,298","29,883","14,694","15,189","29,577","14,577","15,000",306,117,189,2.22,"4,878"
2016.2/4,은평구,응암3동,"12,490","27,363","13,401","13,962","27,067","13,291","13,776",296,110,186,2.17,"4,659"
2016.2/4,은평구,역촌동,"20,210","50,521","24,300","26,221","50,125","24,133","25,992",396,167,229,2.48,"6,662"
2016.2/4,서대문구,소계,"137,497","327,113","157,694","169,419","316,201","153,702","162,499","10,912","3,992","6,920",2.3,"47,411"
2016.2/4,서대문구,천연동,"8,531","19,936","9,661","10,275","19,700","9,539","10,161",236,122,114,2.31,"3,060"
2016.2/4,서대문구,홍제1동,"10,185","25,237","12,005","13,232","24,904","11,847","13,057",333,158,175,2.45,"3,895"
2016.2/4,서대문구,홍제3동,"8,189","19,669","9,615","10,054","19,440","9,506","9,934",229,109,120,2.37,"3,481"
2016.2/4,서대문구,홍제2동,"5,867","15,305","7,341","7,964","15,161","7,283","7,878",144,58,86,2.58,"2,330"
2016.2/4,서대문구,홍은1동,"9,683","24,253","11,914","12,339","23,916","11,762","12,154",337,152,185,2.47,"3,961"
2016.2/4,서대문구,홍은2동,"12,688","30,670","14,934","15,736","30,121","14,689","15,432",549,245,304,2.37,"4,543"
2016.2/4,서대문구,남가좌1동,"5,580","15,973","7,763","8,210","15,631","7,630","8,001",342,133,209,2.8,"1,679"
2016.2/4,서대문구,남가좌2동,"10,892","25,270","12,405","12,865","24,746","12,177","12,569",524,228,296,2.27,"3,974"
2016.2/4,서대문구,북가좌1동,"7,106","19,895","9,687","10,208","19,708","9,619","10,089",187,68,119,2.77,"2,613"
2016.2/4,서대문구,북가좌2동,"14,224","34,781","17,022","17,759","34,500","16,911","17,589",281,111,170,2.43,"5,075"
2016.2/4,서대문구,충현동,"8,897","19,361","9,416","9,945","18,780","9,220","9,560",581,196,385,2.11,"2,992"
2016.2/4,서대문구,북아현동,"5,603","12,560","6,074","6,486","12,270","5,938","6,332",290,136,154,2.19,"1,766"
2016.2/4,서대문구,신촌동,"11,426","22,585","9,716","12,869","18,639","8,729","9,910","3,946",987,"2,959",1.63,"2,109"
2016.2/4,서대문구,연희동,"18,626","41,618","20,141","21,477","38,685","18,852","19,833","2,933","1,289","1,644",2.08,"5,933"
2016.2/4,마포구,소계,"170,792","395,687","189,332","206,355","384,990","184,916","200,074","10,697","4,416","6,281",2.25,"48,584"
2016.2/4,마포구,용강동,"8,829","22,311","10,736","11,575","21,764","10,435","11,329",547,301,246,2.47,"2,504"
