Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
2008.1/4,성동구,성수2가3동,"5,168","12,598","6,463","6,135","12,152","6,198","5,954",446,265,181,2.35,"1,057"
2008.1/4,성동구,송정동,"5,425","12,537","6,617","5,920","12,063","6,393","5,670",474,224,250,2.22,960
2008.1/4,성동구,용답동,"7,434","18,148","9,390","8,758","17,162","8,921","8,241",986,469,517,2.31,"1,595"
2008.1/4,광진구,합계,"154,892","388,123","192,396","195,727","377,272","187,341","189,931","10,851","5,055","5,796",2.44,"27,805"
2008.1/4,광진구,화양동,"11,960","23,644","11,691","11,953","21,726","10,787","10,939","1,918",904,"1,014",1.82,"1,614"
2008.1/4,광진구,군자동,"9,742","22,225","11,196","11,029","21,660","10,945","10,715",565,251,314,2.22,"1,738"
2008.1/4,광진구,중곡1동,"7,368","17,706","8,789","8,917","17,013","8,487","8,526",693,302,391,2.31,"1,309"
2008.1/4,광진구,중곡2동,"9,074","23,176","11,403","11,773","23,003","11,339","11,664",173,64,109,2.54,"1,644"
2008.1/4,광진구,중곡3동,"8,240","20,285","10,114","10,171","20,131","10,047","10,084",154,67,87,2.44,"1,475"
2008.1/4,광진구,중곡4동,"12,131","32,563","16,260","16,303","32,440","16,208","16,232",123,52,71,2.67,"2,451"
2008.1/4,광진구,능동,"4,945","10,942","5,345","5,597","10,714","5,233","5,481",228,112,116,2.17,907
2008.1/4,광진구,구의1동,"10,749","24,529","11,960","12,569","23,443","11,450","11,993","1,086",510,576,2.18,"1,792"
2008.1/4,광진구,구의2동,"10,267","26,756","13,262","13,494","26,529","13,184","13,345",227,78,149,2.58,"2,177"
2008.1/4,광진구,구의3동,"11,463","30,371","14,788","15,583","30,246","14,746","15,500",125,42,83,2.64,"2,121"
2008.1/4,광진구,광장동,"12,187","36,491","17,869","18,622","36,145","17,711","18,434",346,158,188,2.97,"2,292"
2008.1/4,광진구,자양1동,"10,962","26,164","12,982","13,182","24,704","12,314","12,390","1,460",668,792,2.25,"1,970"
2008.1/4,광진구,자양2동,"11,409","29,718","14,912","14,806","29,567","14,844","14,723",151,68,83,2.59,"1,992"
2008.1/4,광진구,자양3동,"11,342","32,196","15,958","16,238","31,693","15,709","15,984",503,249,254,2.79,"1,868"
2008.1/4,광진구,자양4동,"13,053","31,357","15,867","15,490","28,258","14,337","13,921","3,099","1,530","1,569",2.16,"2,455"
2008.1/4,동대문구,합계,"156,977","385,849","193,857","191,992","375,465","189,150","186,315","10,384","4,707","5,677",2.39,"37,776"
2008.1/4,동대문구,신설동,"4,065","9,799","5,053","4,746","8,914","4,656","4,258",885,397,488,2.19,"1,031"
2008.1/4,동대문구,용두1동,"4,266","9,204","4,748","4,456","8,749","4,533","4,216",455,215,240,2.05,"1,297"
2008.1/4,동대문구,용두2동,"4,813","10,639","5,530","5,109","10,377","5,405","4,972",262,125,137,2.16,"1,185"
2008.1/4,동대문구,제기1동,"6,039","14,443","7,290","7,153","13,611","6,907","6,704",832,383,449,2.25,"1,852"
2008.1/4,동대문구,제기2동,"7,174","16,422","8,381","8,041","16,147","8,252","7,895",275,129,146,2.25,"1,889"
2008.1/4,동대문구,전농1동,"6,268","15,376","7,745","7,631","14,802","7,512","7,290",574,233,341,2.36,"1,667"
2008.1/4,동대문구,전농2동,"3,580","7,089","3,826","3,263","7,030","3,798","3,232",59,28,31,1.96,858
2008.1/4,동대문구,전농3동,"7,063","19,570","9,696","9,874","19,483","9,661","9,822",87,35,52,2.76,"1,932"
2008.1/4,동대문구,전농4동,"5,617","13,412","6,822","6,590","13,298","6,774","6,524",114,48,66,2.37,"1,435"
2008.1/4,동대문구,답십리1동,"4,528","11,549","5,758","5,791","11,077","5,557","5,520",472,201,271,2.45,"1,017"
2008.1/4,동대문구,답십리2동,"5,724","15,713","7,855","7,858","15,636","7,821","7,815",77,34,43,2.73,"1,483"
2008.1/4,동대문구,답십리3동,"2,028","4,985","2,527","2,458","4,935","2,498","2,437",50,29,21,2.43,669
2008.1/4,동대문구,답십리4동,"5,838","15,592","7,769","7,823","15,468","7,716","7,752",124,53,71,2.65,"1,406"
2008.1/4,동대문구,답십리5동,"4,494","10,721","5,448","5,273","10,555","5,380","5,175",166,68,98,2.35,"1,030"
2008.1/4,동대문구,장안1동,"7,765","19,147","9,709","9,438","18,323","9,381","8,942",824,328,496,2.36,"1,633"
2008.1/4,동대문구,장안2동,"6,400","17,580","8,922","8,658","17,487","8,886","8,601",93,36,57,2.73,"1,111"
2008.1/4,동대문구,장안3동,"6,362","18,005","8,974","9,031","17,911","8,934","8,977",94,40,54,2.82,"1,328"
2008.1/4,동대문구,장안4동,"5,910","15,018","7,517","7,501","14,912","7,484","7,428",106,33,73,2.52,"1,418"
2008.1/4,동대문구,청량리1동,"5,741","15,261","7,588","7,673","14,680","7,318","7,362",581,270,311,2.56,"1,965"
2008.1/4,동대문구,청량리2동,"4,863","10,887","5,469","5,418","10,534","5,301","5,233",353,168,185,2.17,"1,461"
2008.1/4,동대문구,회기동,"5,696","12,486","6,136","6,350","11,513","5,666","5,847",973,470,503,2.02,"1,136"
2008.1/4,동대문구,휘경1동,"8,025","18,355","9,161","9,194","17,435","8,732","8,703",920,429,491,2.17,"1,682"
2008.1/4,동대문구,휘경2동,"10,022","25,753","12,713","13,040","25,579","12,636","12,943",174,77,97,2.55,"2,142"
2008.1/4,동대문구,이문1동,"6,493","15,319","7,592","7,727","14,109","6,998","7,111","1,210",594,616,2.17,"1,374"
2008.1/4,동대문구,이문2동,"9,333","19,546","9,756","9,790","19,071","9,537","9,534",475,219,256,2.04,"1,768"
2008.1/4,동대문구,이문3동,"8,870","23,978","11,872","12,106","23,829","11,807","12,022",149,65,84,2.69,"2,007"
2008.1/4,중랑구,합계,"168,382","431,988","215,714","216,274","427,182","213,813","213,369","4,806","1,901","2,905",2.54,"35,746"
2008.1/4,중랑구,면목2동,"11,665","28,896","14,543","14,353","28,707","14,471","14,236",189,72,117,2.46,"2,296"
2008.1/4,중랑구,면목4동,"10,125","24,276","11,772","12,504","24,107","11,695","12,412",169,77,92,2.38,"1,929"
2008.1/4,중랑구,면목5동,"6,070","15,000","7,655","7,345","14,873","7,614","7,259",127,41,86,2.45,"1,307"
2008.1/4,중랑구,면목7동,"10,571","27,035","13,511","13,524","26,903","13,465","13,438",132,46,86,2.54,"2,222"
2008.1/4,중랑구,상봉1동,"9,258","26,682","13,204","13,478","26,305","13,047","13,258",377,157,220,2.84,"2,045"
2008.1/4,중랑구,상봉2동,"8,607","19,077","9,639","9,438","18,893","9,563","9,330",184,76,108,2.2,"1,671"
2008.1/4,중랑구,중화1동,"8,150","22,815","11,372","11,443","22,267","11,154","11,113",548,218,330,2.73,"1,697"
2008.1/4,중랑구,중화2동,"14,463","32,986","16,828","16,158","32,596","16,659","15,937",390,169,221,2.25,"2,921"
2008.1/4,중랑구,묵1동,"12,533","35,111","17,343","17,768","34,804","17,231","17,573",307,112,195,2.78,"2,942"
2008.1/4,중랑구,묵2동,"8,119","20,504","10,409","10,095","20,408","10,377","10,031",96,32,64,2.51,"1,758"
2008.1/4,중랑구,망우3동,"8,123","20,325","10,255","10,070","20,208","10,216","9,992",117,39,78,2.49,"1,665"
2008.1/4,중랑구,신내1동,"9,918","29,382","14,626","14,756","29,105","14,497","14,608",277,129,148,2.93,"2,413"
2008.1/4,중랑구,신내2동,"9,360","26,428","13,003","13,425","26,395","12,991","13,404",33,12,21,2.82,"2,040"
2008.1/4,중랑구,면목본동,"15,495","38,687","19,142","19,545","37,476","18,675","18,801","1,211",467,744,2.42,"3,118"
2008.1/4,중랑구,면목3.8동,"12,575","30,889","15,467","15,422","30,709","15,388","15,321",180,79,101,2.44,"2,662"
2008.1/4,중랑구,망우본동,"13,350","33,895","16,945","16,950","33,426","16,770","16,656",469,175,294,2.5,"3,060"
2008.1/4,성북구,합계,"187,937","478,760","237,263","241,497","471,030","233,835","237,195","7,730","3,428","4,302",2.51,"45,597"
2008.1/4,성북구,돈암1동,"6,599","17,982","8,743","9,239","17,937","8,726","9,211",45,17,28,2.72,"1,689"
2008.1/4,성북구,돈암2동,"8,665","24,710","12,059","12,651","24,664","12,041","12,623",46,18,28,2.85,"2,143"
2008.1/4,성북구,안암동,"8,594","18,983","9,700","9,283","17,587","9,037","8,550","1,396",663,733,2.05,"1,623"
2008.1/4,성북구,보문동,"7,527","17,769","8,829","8,940","17,443","8,699","8,744",326,130,196,2.32,"1,766"
2008.1/4,성북구,정릉1동,"6,660","18,908","8,996","9,912","18,245","8,718","9,527",663,278,385,2.74,"1,915"
2008.1/4,성북구,정릉2동,"9,190","24,204","12,099","12,105","24,120","12,061","12,059",84,38,46,2.62,"2,459"
2008.1/4,성북구,정릉3동,"8,124","19,384","9,693","9,691","19,225","9,630","9,595",159,63,96,2.37,"2,192"
2008.1/4,성북구,정릉4동,"10,211","27,060","13,410","13,650","26,907","13,337","13,570",153,73,80,2.64,"2,551"
2008.1/4,성북구,길음1동,"10,134","28,831","14,007","14,824","28,591","13,902","14,689",240,105,135,2.82,"2,108"
2008.1/4,성북구,길음2동,"8,892","21,088","10,329","10,759","20,984","10,282","10,702",104,47,57,2.36,"2,110"
2008.1/4,성북구,월곡1동,"10,173","27,587","13,768","13,819","27,084","13,566","13,518",503,202,301,2.66,"2,380"
2008.1/4,성북구,월곡2동,"8,191","21,696","10,791","10,905","21,473","10,693","10,780",223,98,125,2.62,"2,080"
2008.1/4,성북구,장위1동,"10,743","28,238","14,101","14,137","27,667","13,847","13,820",571,254,317,2.58,"2,500"
2008.1/4,성북구,장위2동,"9,786","24,552","12,411","12,141","24,444","12,366","12,078",108,45,63,2.5,"2,388"
2008.1/4,성북구,장위3동,"7,851","19,105","9,857","9,248","18,910","9,761","9,149",195,96,99,2.41,"2,000"
2008.1/4,성북구,성북동,"8,145","19,855","9,595","10,260","19,145","9,285","9,860",710,310,400,2.35,"2,388"
2008.1/4,성북구,삼선동,"11,752","28,348","13,855","14,493","27,533","13,477","14,056",815,378,437,2.34,"2,824"
2008.1/4,성북구,동선동,"7,295","15,663","7,291","8,372","15,405","7,183","8,222",258,108,150,2.11,"1,581"
2008.1/4,성북구,종암동,"14,330","36,583","18,474","18,109","36,138","18,271","17,867",445,203,242,2.52,"3,384"
2008.1/4,성북구,석관동,"15,075","38,214","19,255","18,959","37,528","18,953","18,575",686,302,384,2.49,"3,516"
2008.1/4,강북구,합계,"135,387","347,344","172,153","175,191","343,941","170,859","173,082","3,403","1,294","2,109",2.54,"35,403"
2008.1/4,강북구,미아1동,"5,869","16,121","7,987","8,134","15,364","7,699","7,665",757,288,469,2.62,"1,519"
2008.1/4,강북구,미아2동,"7,232","17,535","8,822","8,713","17,444","8,798","8,646",91,24,67,2.41,"1,662"
2008.1/4,강북구,미아3동,"10,152","25,155","12,590","12,565","24,895","12,483","12,412",260,107,153,2.45,"2,367"
2008.1/4,강북구,미아4동,"7,168","18,378","9,029","9,349","18,167","8,929","9,238",211,100,111,2.53,"1,813"
2008.1/4,강북구,미아5동,"7,046","17,119","8,526","8,593","16,984","8,471","8,513",135,55,80,2.41,"1,672"
2008.1/4,강북구,미아6.7동,"8,647","25,168","12,536","12,632","25,092","12,507","12,585",76,29,47,2.9,"1,965"
2008.1/4,강북구,미아8동,"6,868","16,670","8,298","8,372","16,563","8,253","8,310",107,45,62,2.41,"1,864"
2008.1/4,강북구,미아9동,"7,055","18,384","9,018","9,366","18,319","8,999","9,320",65,19,46,2.6,"1,751"
2008.1/4,강북구,번1동,"8,520","20,455","10,028","10,427","20,113","9,902","10,211",342,126,216,2.36,"1,983"
2008.1/4,강북구,번2동,"8,214","21,495","10,658","10,837","21,406","10,633","10,773",89,25,64,2.61,"2,123"
2008.1/4,강북구,번3동,"7,738","22,430","10,873","11,557","22,377","10,856","11,521",53,17,36,2.89,"2,441"
2008.1/4,강북구,수유1동,"9,373","23,840","12,000","11,840","23,273","11,789","11,484",567,211,356,2.48,"2,453"
2008.1/4,강북구,수유2동,"9,072","23,817","11,776","12,041","23,716","11,746","11,970",101,30,71,2.61,"2,705"
2008.1/4,강북구,수유3동,"10,360","24,306","12,009","12,297","24,095","11,919","12,176",211,90,121,2.33,"2,631"
2008.1/4,강북구,수유4동,"8,616","22,011","11,040","10,971","21,866","10,980","10,886",145,60,85,2.54,"2,646"
2008.1/4,강북구,수유5동,"7,504","18,699","9,218","9,481","18,607","9,189","9,418",92,29,63,2.48,"2,076"
2008.1/4,강북구,수유6동,"5,953","15,761","7,745","8,016","15,660","7,706","7,954",101,39,62,2.63,"1,732"
2008.1/4,도봉구,합계,"138,623","378,390","187,545","190,845","375,705","186,431","189,274","2,685","1,114","1,571",2.71,"33,527"
2008.1/4,도봉구,쌍문1동,"8,951","24,034","11,903","12,131","23,619","11,745","11,874",415,158,257,2.64,"2,489"
2008.1/4,도봉구,쌍문2동,"8,224","21,834","10,800","11,034","21,741","10,768","10,973",93,32,61,2.64,"1,971"
2008.1/4,도봉구,쌍문3동,"7,347","19,101","9,330","9,771","19,001","9,291","9,710",100,39,61,2.59,"1,763"
2008.1/4,도봉구,쌍문4동,"7,434","22,150","10,778","11,372","22,122","10,769","11,353",28,9,19,2.98,"1,701"
2008.1/4,도봉구,방학1동,"11,940","33,626","16,777","16,849","33,142","16,574","16,568",484,203,281,2.78,"2,652"
2008.1/4,도봉구,방학2동,"9,646","24,998","12,658","12,340","24,836","12,591","12,245",162,67,95,2.57,"2,275"
2008.1/4,도봉구,방학3동,"10,965","33,306","16,488","16,818","33,259","16,467","16,792",47,21,26,3.03,"2,702"
2008.1/4,도봉구,창1동,"10,965","30,058","14,719","15,339","29,500","14,471","15,029",558,248,310,2.69,"2,620"
2008.1/4,도봉구,창2동,"12,183","32,138","15,917","16,221","31,954","15,825","16,129",184,92,92,2.62,"2,568"
2008.1/4,도봉구,창3동,"6,570","16,921","8,523","8,398","16,861","8,500","8,361",60,23,37,2.57,"1,469"
2008.1/4,도봉구,창4동,"11,292","31,585","15,407","16,178","31,532","15,380","16,152",53,27,26,2.79,"2,464"
2008.1/4,도봉구,창5동,"10,277","29,013","14,288","14,725","28,929","14,252","14,677",84,36,48,2.81,"2,299"
2008.1/4,도봉구,도봉1동,"10,664","26,447","13,392","13,055","26,104","13,256","12,848",343,136,207,2.45,"3,075"
2008.1/4,도봉구,도봉2동,"12,165","33,179","16,565","16,614","33,105","16,542","16,563",74,23,51,2.72,"3,479"
2008.1/4,노원구,합계,"222,919","621,381","304,756","316,625","616,750","302,751","313,999","4,631","2,005","2,626",2.77,"51,515"
2008.1/4,노원구,월계1동,"6,913","19,485","9,648","9,837","18,615","9,251","9,364",870,397,473,2.69,"1,670"
2008.1/4,노원구,월계2동,"10,545","28,135","13,737","14,398","28,038","13,704","14,334",97,33,64,2.66,"2,735"
2008.1/4,노원구,월계3동,"9,597","27,645","13,702","13,943","27,609","13,689","13,920",36,13,23,2.88,"2,122"
2008.1/4,노원구,월계4동,"8,782","20,741","10,401","10,340","20,575","10,337","10,238",166,64,102,2.34,"2,347"
2008.1/4,노원구,공릉2동,"16,505","47,480","23,564","23,916","47,089","23,376","23,713",391,188,203,2.85,"3,150"
2008.1/4,노원구,하계1동,"11,459","31,941","15,499","16,442","31,720","15,384","16,336",221,115,106,2.77,"2,890"
2008.1/4,노원구,하계2동,"8,883","26,871","13,140","13,731","26,839","13,128","13,711",32,12,20,3.02,"2,025"
2008.1/4,노원구,중계본동,"10,079","31,371","15,505","15,866","30,829","15,253","15,576",542,252,290,3.06,"2,088"
2008.1/4,노원구,중계1동,"9,961","31,975","15,710","16,265","31,918","15,690","16,228",57,20,37,3.2,"1,810"
2008.1/4,노원구,중계2동,"6,527","18,939","9,127","9,812","18,922","9,121","9,801",17,6,11,2.9,"1,640"
2008.1/4,노원구,중계3동,"8,974","24,593","11,596","12,997","24,499","11,553","12,946",94,43,51,2.73,"3,030"
2008.1/4,노원구,중계4동,"8,479","24,530","11,897","12,633","23,863","11,640","12,223",667,257,410,2.81,"2,246"
2008.1/4,노원구,상계1동,"14,264","41,458","20,545","20,913","41,331","20,493","20,838",127,52,75,2.9,"3,480"
2008.1/4,노원구,상계2동,"8,385","23,017","11,450","11,567","22,927","11,415","11,512",90,35,55,2.73,"1,860"
2008.1/4,노원구,상계5동,"9,248","25,227","12,427","12,800","25,121","12,383","12,738",106,44,62,2.72,"2,276"
2008.1/4,노원구,상계8동,"9,394","27,702","13,481","14,221","27,678","13,474","14,204",24,7,17,2.95,"1,840"
2008.1/4,노원구,상계9동,"9,189","25,848","12,670","13,178","25,805","12,659","13,146",43,11,32,2.81,"1,896"
2008.1/4,노원구,상계10동,"8,058","21,382","10,222","11,160","21,357","10,214","11,143",25,8,17,2.65,"1,587"
2008.1/4,노원구,공릉1.3동,"16,261","42,202","20,756","21,446","41,443","20,407","21,036",759,349,410,2.55,"3,277"
2008.1/4,노원구,상계3.4동,"16,675","42,384","21,335","21,049","42,228","21,284","20,944",156,51,105,2.53,"4,661"
2008.1/4,노원구,상계6.7동,"14,741","38,455","18,344","20,111","38,344","18,296","20,048",111,48,63,2.6,"2,885"
2008.1/4,은평구,합계,"180,114","459,387","226,965","232,422","454,772","225,035","229,737","4,615","1,930","2,685",2.52,"44,040"
2008.1/4,은평구,녹번동,"15,345","36,559","17,896","18,663","36,092","17,690","18,402",467,206,261,2.35,"3,681"
2008.1/4,은평구,불광1동,"10,300","25,778","12,574","13,204","25,379","12,406","12,973",399,168,231,2.46,"2,815"
2008.1/4,은평구,불광2동,"7,957","19,371","9,605","9,766","19,279","9,566","9,713",92,39,53,2.42,"1,994"
2008.1/4,은평구,불광3동,"9,699","23,645","11,668","11,977","23,507","11,614","11,893",138,54,84,2.42,"2,312"
2008.1/4,은평구,갈현1동,"10,613","27,485","13,580","13,905","27,105","13,426","13,679",380,154,226,2.55,"2,500"
2008.1/4,은평구,갈현2동,"10,589","28,170","13,670","14,500","27,958","13,578","14,380",212,92,120,2.64,"2,516"
2008.1/4,은평구,구산동,"11,213","33,174","17,159","16,015","33,033","17,106","15,927",141,53,88,2.95,"3,139"
2008.1/4,은평구,대조동,"13,165","32,023","15,439","16,584","31,635","15,263","16,372",388,176,212,2.4,"3,226"
