기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
기간,자치구,동,세대,합계,합계,합계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
기간,자치구,동,세대,계,남자,여자,계,남자,여자,계,남자,여자,세대당인구,65세이상고령자
2014.4/4,관악구,난향동,"6,523","17,485","8,698","8,787","17,338","8,624","8,714",147,74,73,2.66,"2,103"
2014.4/4,관악구,조원동,"9,273","20,328","10,435","9,893","17,859","9,115","8,744","2,469","1,320","1,149",1.93,"2,237"
2014.4/4,관악구,대학동,"14,227","23,570","14,043","9,527","23,036","13,838","9,198",534,205,329,1.62,"2,215"
2014.4/4,관악구,은천동,"14,963","36,727","18,176","18,551","35,855","17,769","18,086",872,407,465,2.4,"4,402"
2014.4/4,관악구,성현동,"12,802","34,321","16,854","17,467","34,114","16,767","17,347",207,87,120,2.66,"4,494"
2014.4/4,관악구,청룡동,"18,176","34,322","17,059","17,263","32,478","16,173","16,305","1,844",886,958,1.79,"3,846"
2014.4/4,관악구,난곡동,"12,761","30,860","15,583","15,277","30,406","15,384","15,022",454,199,255,2.38,"4,134"
2014.4/4,관악구,삼성동,"11,823","28,426","14,280","14,146","28,252","14,211","14,041",174,69,105,2.39,"4,653"
2014.4/4,관악구,미성동,"13,663","33,870","16,996","16,874","33,268","16,708","16,560",602,288,314,2.43,"4,000"
2014.4/4,서초구,소계,"173,469","454,288","219,109","235,179","449,678","216,740","232,938","4,610","2,369","2,241",2.59,"47,469"
2014.4/4,서초구,서초1동,"8,911","21,516","10,332","11,184","21,179","10,153","11,026",337,179,158,2.38,"2,281"
2014.4/4,서초구,서초2동,"8,757","22,530","11,076","11,454","22,214","10,877","11,337",316,199,117,2.54,"2,289"
2014.4/4,서초구,서초3동,"12,168","30,647","15,272","15,375","30,310","15,097","15,213",337,175,162,2.49,"3,664"
2014.4/4,서초구,서초4동,"9,658","28,468","13,866","14,602","28,159","13,698","14,461",309,168,141,2.92,"2,791"
2014.4/4,서초구,잠원동,"13,695","34,367","16,385","17,982","34,125","16,259","17,866",242,126,116,2.49,"2,924"
2014.4/4,서초구,반포본동,"4,397","13,473","6,383","7,090","13,406","6,345","7,061",67,38,29,3.05,"1,696"
2014.4/4,서초구,반포1동,"14,756","34,004","16,442","17,562","33,631","16,250","17,381",373,192,181,2.28,"2,768"
2014.4/4,서초구,반포2동,"6,417","20,022","9,460","10,562","19,922","9,414","10,508",100,46,54,3.1,"2,047"
2014.4/4,서초구,반포3동,"8,231","24,152","11,510","12,642","24,100","11,485","12,615",52,25,27,2.93,"2,347"
2014.4/4,서초구,반포4동,"7,368","20,726","9,844","10,882","20,130","9,529","10,601",596,315,281,2.73,"2,036"
2014.4/4,서초구,방배본동,"8,112","22,349","10,499","11,850","22,104","10,379","11,725",245,120,125,2.72,"2,435"
2014.4/4,서초구,방배1동,"7,155","17,479","8,344","9,135","17,328","8,278","9,050",151,66,85,2.42,"2,081"
2014.4/4,서초구,방배2동,"11,369","28,817","13,779","15,038","28,569","13,663","14,906",248,116,132,2.51,"3,435"
2014.4/4,서초구,방배3동,"9,370","25,292","12,285","13,007","25,151","12,217","12,934",141,68,73,2.68,"3,009"
2014.4/4,서초구,방배4동,"10,088","26,179","12,220","13,959","25,825","12,034","13,791",354,186,168,2.56,"2,846"
2014.4/4,서초구,양재1동,"17,430","47,501","22,898","24,603","47,085","22,689","24,396",416,209,207,2.7,"4,942"
2014.4/4,서초구,양재2동,"10,738","23,978","12,041","11,937","23,708","11,921","11,787",270,120,150,2.21,"2,195"
2014.4/4,서초구,내곡동,"4,849","12,788","6,473","6,315","12,732","6,452","6,280",56,21,35,2.63,"1,683"
2014.4/4,강남구,소계,"237,375","583,446","280,082","303,364","578,114","277,267","300,847","5,332","2,815","2,517",2.44,"57,444"
2014.4/4,강남구,신사동,"8,067","19,114","8,971","10,143","18,846","8,823","10,023",268,148,120,2.34,"2,449"
2014.4/4,강남구,논현1동,"14,471","25,751","11,862","13,889","25,215","11,600","13,615",536,262,274,1.74,"2,440"
2014.4/4,강남구,논현2동,"10,769","22,441","10,582","11,859","22,167","10,425","11,742",274,157,117,2.06,"2,508"
2014.4/4,강남구,삼성1동,"5,889","15,800","7,961","7,839","15,471","7,760","7,711",329,201,128,2.63,"1,758"
2014.4/4,강남구,삼성2동,"13,725","32,170","15,391","16,779","31,937","15,247","16,690",233,144,89,2.33,"2,747"
2014.4/4,강남구,대치1동,"5,781","19,804","9,882","9,922","19,689","9,809","9,880",115,73,42,3.41,"1,403"
2014.4/4,강남구,대치4동,"10,367","22,134","10,461","11,673","21,833","10,305","11,528",301,156,145,2.11,"1,657"
2014.4/4,강남구,역삼1동,"21,372","36,239","17,259","18,980","35,232","16,682","18,550","1,007",577,430,1.65,"3,029"
2014.4/4,강남구,역삼2동,"14,745","36,130","17,113","19,017","35,830","16,929","18,901",300,184,116,2.43,"2,904"
2014.4/4,강남구,도곡1동,"8,493","22,854","10,861","11,993","22,690","10,787","11,903",164,74,90,2.67,"2,166"
2014.4/4,강남구,도곡2동,"12,301","35,661","16,760","18,901","35,488","16,663","18,825",173,97,76,2.88,"3,330"
2014.4/4,강남구,개포1동,"8,605","22,163","10,619","11,544","22,064","10,585","11,479",99,34,65,2.56,"2,455"
2014.4/4,강남구,개포4동,"9,631","23,177","11,366","11,811","23,011","11,293","11,718",166,73,93,2.39,"2,017"
2014.4/4,강남구,일원본동,"8,320","24,995","12,280","12,715","24,961","12,262","12,699",34,18,16,3,"1,857"
2014.4/4,강남구,일원1동,"7,405","17,880","8,687","9,193","17,713","8,626","9,087",167,61,106,2.39,"2,317"
2014.4/4,강남구,일원2동,"7,124","18,499","9,073","9,426","18,443","9,040","9,403",56,33,23,2.59,"2,024"
2014.4/4,강남구,수서동,"7,380","16,064","7,325","8,739","15,929","7,277","8,652",135,48,87,2.16,"2,924"
2014.4/4,강남구,세곡동,"13,018","35,894","17,340","18,554","35,762","17,289","18,473",132,51,81,2.75,"4,033"
2014.4/4,강남구,압구정동,"10,912","28,730","13,348","15,382","28,551","13,264","15,287",179,84,95,2.62,"4,038"
2014.4/4,강남구,청담동,"12,367","31,350","14,946","16,404","31,038","14,786","16,252",312,160,152,2.51,"3,353"
2014.4/4,강남구,대치2동,"13,913","43,118","21,849","21,269","42,867","21,710","21,157",251,139,112,3.08,"3,440"
2014.4/4,강남구,개포2동,"12,720","33,476","16,144","17,332","33,377","16,105","17,272",99,39,60,2.62,"2,595"
2014.4/4,강남구,기타,-,2,2,-,-,-,-,2,2,-,-,-
2014.4/4,송파구,소계,"257,207","671,794","328,308","343,486","664,738","324,902","339,836","7,056","3,406","3,650",2.58,"65,025"
2014.4/4,송파구,풍납1동,"7,586","19,034","9,401","9,633","18,055","8,919","9,136",979,482,497,2.38,"2,329"
2014.4/4,송파구,풍납2동,"10,835","28,066","13,545","14,521","27,876","13,462","14,414",190,83,107,2.57,"2,745"
2014.4/4,송파구,거여1동,"5,809","15,472","7,934","7,538","15,329","7,876","7,453",143,58,85,2.64,"1,642"
2014.4/4,송파구,거여2동,"10,728","27,302","13,734","13,568","27,150","13,677","13,473",152,57,95,2.53,"3,223"
2014.4/4,송파구,마천1동,"9,246","23,185","11,709","11,476","22,940","11,616","11,324",245,93,152,2.48,"3,059"
2014.4/4,송파구,마천2동,"8,530","21,792","11,092","10,700","21,553","11,002","10,551",239,90,149,2.53,"2,832"
2014.4/4,송파구,방이1동,"6,053","16,805","8,271","8,534","16,634","8,179","8,455",171,92,79,2.75,"1,559"
2014.4/4,송파구,방이2동,"11,796","25,852","12,695","13,157","25,395","12,472","12,923",457,223,234,2.15,"2,428"
2014.4/4,송파구,오륜동,"6,017","20,114","9,857","10,257","20,089","9,843","10,246",25,14,11,3.34,"1,655"
2014.4/4,송파구,오금동,"13,995","37,544","18,558","18,986","37,347","18,471","18,876",197,87,110,2.67,"3,870"
2014.4/4,송파구,송파1동,"11,954","27,287","12,997","14,290","26,808","12,752","14,056",479,245,234,2.24,"2,560"
2014.4/4,송파구,송파2동,"7,534","22,497","10,940","11,557","22,279","10,829","11,450",218,111,107,2.96,"2,012"
2014.4/4,송파구,석촌동,"15,913","35,680","17,384","18,296","34,915","17,008","17,907",765,376,389,2.19,"3,316"
2014.4/4,송파구,삼전동,"15,556","34,507","16,498","18,009","34,108","16,316","17,792",399,182,217,2.19,"2,854"
2014.4/4,송파구,가락본동,"11,414","29,132","14,541","14,591","28,722","14,352","14,370",410,189,221,2.52,"2,570"
2014.4/4,송파구,가락1동,523,"1,237",638,599,"1,207",616,591,30,22,8,2.31,149
2014.4/4,송파구,가락2동,"12,248","35,477","17,397","18,080","35,265","17,291","17,974",212,106,106,2.88,"2,757"
2014.4/4,송파구,문정1동,"8,363","22,383","10,962","11,421","22,177","10,878","11,299",206,84,122,2.65,"1,998"
2014.4/4,송파구,문정2동,"7,158","18,158","8,786","9,372","18,064","8,726","9,338",94,60,34,2.52,"2,416"
2014.4/4,송파구,장지동,"16,679","46,174","22,729","23,445","45,985","22,644","23,341",189,85,104,2.76,"3,843"
2014.4/4,송파구,잠실본동,"14,412","30,965","14,781","16,184","30,194","14,392","15,802",771,389,382,2.1,"2,724"
2014.4/4,송파구,잠실4동,"10,587","30,842","14,972","15,870","30,741","14,919","15,822",101,53,48,2.9,"2,804"
2014.4/4,송파구,잠실6동,"6,020","17,848","8,528","9,320","17,774","8,479","9,295",74,49,25,2.95,"1,934"
2014.4/4,송파구,잠실7동,"3,475","10,474","4,912","5,562","10,453","4,902","5,551",21,10,11,3.01,"1,533"
2014.4/4,송파구,잠실2동,"12,285","36,799","17,588","19,211","36,679","17,525","19,154",120,63,57,2.99,"2,406"
2014.4/4,송파구,잠실3동,"12,491","37,168","17,859","19,309","36,999","17,756","19,243",169,103,66,2.96,"3,807"
2014.4/4,강동구,소계,"185,905","481,332","239,990","241,342","476,597","237,816","238,781","4,735","2,174","2,561",2.56,"50,253"
2014.4/4,강동구,강일동,"10,832","34,168","16,644","17,524","34,040","16,592","17,448",128,52,76,3.14,"3,540"
2014.4/4,강동구,상일동,"9,476","26,868","13,378","13,490","26,743","13,332","13,411",125,46,79,2.82,"2,517"
2014.4/4,강동구,명일1동,"10,003","28,073","13,747","14,326","27,981","13,715","14,266",92,32,60,2.8,"2,643"
2014.4/4,강동구,명일2동,"5,994","18,784","9,410","9,374","18,761","9,400","9,361",23,10,13,3.13,"1,595"
2014.4/4,강동구,고덕1동,"5,591","16,835","8,541","8,294","16,726","8,479","8,247",109,62,47,2.99,"1,504"
2014.4/4,강동구,고덕2동,"6,666","17,005","8,785","8,220","16,898","8,731","8,167",107,54,53,2.53,"1,961"
2014.4/4,강동구,암사2동,"6,250","16,312","8,017","8,295","16,252","7,990","8,262",60,27,33,2.6,"1,541"
2014.4/4,강동구,암사3동,"6,175","19,065","9,391","9,674","19,034","9,375","9,659",31,16,15,3.08,"1,589"
2014.4/4,강동구,천호1동,"12,865","30,573","15,327","15,246","30,137","15,142","14,995",436,185,251,2.34,"3,761"
2014.4/4,강동구,천호3동,"12,071","26,105","13,201","12,904","25,526","12,922","12,604",579,279,300,2.11,"3,396"
2014.4/4,강동구,성내1동,"7,365","19,724","9,670","10,054","19,551","9,591","9,960",173,79,94,2.65,"1,940"
2014.4/4,강동구,성내2동,"11,914","26,583","13,183","13,400","25,779","12,772","13,007",804,411,393,2.16,"3,181"
2014.4/4,강동구,성내3동,"10,501","25,322","12,674","12,648","25,062","12,544","12,518",260,130,130,2.39,"2,531"
2014.4/4,강동구,둔촌1동,"6,358","19,530","10,084","9,446","19,475","10,054","9,421",55,30,25,3.06,"1,437"
2014.4/4,강동구,둔촌2동,"10,716","29,349","14,593","14,756","29,225","14,533","14,692",124,60,64,2.73,"2,974"
2014.4/4,강동구,암사1동,"15,787","38,289","19,099","19,190","37,864","18,933","18,931",425,166,259,2.4,"4,244"
2014.4/4,강동구,천호2동,"16,707","37,226","18,836","18,390","36,400","18,440","17,960",826,396,430,2.18,"4,550"
2014.4/4,강동구,길동,"20,634","51,521","25,410","26,111","51,143","25,271","25,872",378,139,239,2.48,"5,349"
