기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2017.1/4,종로구,숭인1동,"3,045","6,986","3,467","3,519","6,661","3,323","3,338",325,144,181,2.19,"1,053"
2017.1/4,종로구,숭인2동,"5,543","10,137","5,116","5,021","9,668","4,928","4,740",469,188,281,1.74,"1,570"
2017.1/4,종로구,청운효자동,"5,568","13,968","6,637","7,331","13,607","6,409","7,198",361,228,133,2.44,"2,114"
2017.1/4,종로구,혜화동,"9,343","20,623","9,653","10,970","17,761","8,695","9,066","2,862",958,"1,904",1.9,"2,540"
2017.1/4,중구,소계,"59,481","133,240","65,790","67,450","124,312","61,656","62,656","8,928","4,134","4,794",2.09,"20,764"
2017.1/4,중구,소공동,"1,037","2,661","1,402","1,259","2,001","1,003",998,660,399,261,1.93,241
2017.1/4,중구,회현동,"3,313","6,045","3,341","2,704","5,417","2,991","2,426",628,350,278,1.64,"1,326"
2017.1/4,중구,명동,"1,454","3,530","1,558","1,972","3,027","1,289","1,738",503,269,234,2.08,665
2017.1/4,중구,필동,"2,274","4,996","2,467","2,529","4,126","2,108","2,018",870,359,511,1.81,774
2017.1/4,중구,장충동,"2,678","5,734","2,808","2,926","4,878","2,488","2,390",856,320,536,1.82,750
2017.1/4,중구,광희동,"2,958","6,018","3,090","2,928","5,098","2,690","2,408",920,400,520,1.72,"1,084"
2017.1/4,중구,을지로동,"1,189","1,816","1,116",700,"1,679","1,049",630,137,67,70,1.41,431
2017.1/4,중구,신당5동,"4,555","10,079","5,019","5,060","9,712","4,848","4,864",367,171,196,2.13,"1,481"
2017.1/4,중구,황학동,"6,100","13,094","6,460","6,634","12,164","6,038","6,126",930,422,508,1.99,"1,743"
2017.1/4,중구,중림동,"4,187","8,784","4,465","4,319","8,496","4,308","4,188",288,157,131,2.03,"1,532"
2017.1/4,중구,신당동,"4,306","9,639","4,779","4,860","7,896","4,006","3,890","1,743",773,970,1.83,"1,231"
2017.1/4,중구,다산동,"6,903","15,668","7,605","8,063","15,188","7,402","7,786",480,203,277,2.2,"2,347"
2017.1/4,중구,약수동,"7,814","18,581","8,864","9,717","18,346","8,742","9,604",235,122,113,2.35,"3,227"
2017.1/4,중구,청구동,"6,438","15,123","7,254","7,869","14,928","7,179","7,749",195,75,120,2.32,"2,356"
2017.1/4,중구,동화동,"4,275","11,472","5,562","5,910","11,356","5,515","5,841",116,47,69,2.66,"1,576"
2017.1/4,용산구,소계,"106,544","244,203","119,132","125,071","229,456","111,167","118,289","14,747","7,965","6,782",2.15,"36,231"
2017.1/4,용산구,후암동,"8,611","19,168","9,459","9,709","18,611","9,159","9,452",557,300,257,2.16,"2,884"
2017.1/4,용산구,용산2가동,"5,613","12,673","6,186","6,487","11,304","5,436","5,868","1,369",750,619,2.01,"1,972"
2017.1/4,용산구,남영동,"5,463","8,798","5,263","3,535","8,100","4,952","3,148",698,311,387,1.48,"1,451"
2017.1/4,용산구,원효로2동,"6,025","15,400","7,210","8,190","15,244","7,149","8,095",156,61,95,2.53,"2,189"
2017.1/4,용산구,효창동,"3,822","9,612","4,658","4,954","9,473","4,601","4,872",139,57,82,2.48,"1,391"
2017.1/4,용산구,용문동,"5,181","12,714","6,146","6,568","12,571","6,080","6,491",143,66,77,2.43,"1,820"
2017.1/4,용산구,이촌1동,"10,017","29,009","13,582","15,427","27,807","12,932","14,875","1,202",650,552,2.78,"4,035"
2017.1/4,용산구,이촌2동,"3,872","9,340","4,428","4,912","9,247","4,389","4,858",93,39,54,2.39,"1,632"
2017.1/4,용산구,이태원1동,"3,961","8,795","4,357","4,438","7,349","3,441","3,908","1,446",916,530,1.86,"1,485"
2017.1/4,용산구,이태원2동,"4,869","10,945","5,203","5,742","9,540","4,439","5,101","1,405",764,641,1.96,"1,828"
2017.1/4,용산구,서빙고동,"5,298","14,531","7,059","7,472","13,851","6,697","7,154",680,362,318,2.61,"2,008"
2017.1/4,용산구,보광동,"7,985","16,881","8,437","8,444","15,706","7,702","8,004","1,175",735,440,1.97,"2,632"
2017.1/4,용산구,청파동,"10,704","21,787","10,318","11,469","20,902","10,019","10,883",885,299,586,1.95,"3,110"
2017.1/4,용산구,원효로1동,"6,640","14,746","7,213","7,533","14,146","6,896","7,250",600,317,283,2.13,"1,702"
2017.1/4,용산구,한강로동,"7,681","16,351","8,126","8,225","14,848","7,333","7,515","1,503",793,710,1.93,"2,765"
2017.1/4,용산구,한남동,"10,802","23,453","11,487","11,966","20,757","9,942","10,815","2,696","1,545","1,151",1.92,"3,327"
2017.1/4,성동구,소계,"130,868","311,244","153,768","157,476","303,380","150,076","153,304","7,864","3,692","4,172",2.32,"39,997"
2017.1/4,성동구,왕십리2동,"6,936","16,876","8,320","8,556","16,521","8,161","8,360",355,159,196,2.38,"2,220"
2017.1/4,성동구,마장동,"10,306","24,538","12,118","12,420","23,798","11,798","12,000",740,320,420,2.31,"3,308"
2017.1/4,성동구,사근동,"6,514","12,764","6,512","6,252","11,223","5,864","5,359","1,541",648,893,1.72,"1,418"
2017.1/4,성동구,행당1동,"6,245","14,553","7,114","7,439","14,134","6,935","7,199",419,179,240,2.26,"2,038"
2017.1/4,성동구,행당2동,"9,334","25,594","12,074","13,520","25,489","12,030","13,459",105,44,61,2.73,"3,179"
2017.1/4,성동구,응봉동,"6,199","16,729","7,991","8,738","16,662","7,960","8,702",67,31,36,2.69,"2,257"
2017.1/4,성동구,금호1가동,"5,311","13,373","6,474","6,899","13,289","6,437","6,852",84,37,47,2.5,"2,004"
2017.1/4,성동구,금호4가동,"6,071","14,524","6,998","7,526","14,378","6,930","7,448",146,68,78,2.37,"1,949"
2017.1/4,성동구,성수1가1동,"7,167","17,080","8,632","8,448","16,756","8,429","8,327",324,203,121,2.34,"1,864"
2017.1/4,성동구,성수1가2동,"7,528","16,934","8,558","8,376","16,469","8,297","8,172",465,261,204,2.19,"1,977"
2017.1/4,성동구,성수2가1동,"8,750","19,302","10,019","9,283","18,580","9,668","8,912",722,351,371,2.12,"2,520"
2017.1/4,성동구,성수2가3동,"5,487","12,044","6,255","5,789","11,650","6,034","5,616",394,221,173,2.12,"1,600"
2017.1/4,성동구,송정동,"5,467","12,051","6,386","5,665","11,565","6,151","5,414",486,235,251,2.12,"1,533"
2017.1/4,성동구,용답동,"8,125","17,031","8,997","8,034","15,925","8,489","7,436","1,106",508,598,1.96,"2,349"
2017.1/4,성동구,왕십리도선동,"10,675","26,276","12,700","13,576","25,811","12,508","13,303",465,192,273,2.42,"2,976"
2017.1/4,성동구,금호2.3가동,"10,118","24,659","11,888","12,771","24,465","11,793","12,672",194,95,99,2.42,"3,464"
2017.1/4,성동구,옥수동,"10,635","26,916","12,732","14,184","26,665","12,592","14,073",251,140,111,2.51,"3,341"
2017.1/4,광진구,소계,"158,960","372,164","180,992","191,172","357,211","174,599","182,612","14,953","6,393","8,560",2.25,"42,214"
2017.1/4,광진구,화양동,"14,698","24,699","11,519","13,180","21,593","10,397","11,196","3,106","1,122","1,984",1.47,"2,141"
2017.1/4,광진구,군자동,"10,218","22,070","10,878","11,192","20,302","10,120","10,182","1,768",758,"1,010",1.99,"2,468"
2017.1/4,광진구,중곡1동,"7,615","16,336","8,087","8,249","15,830","7,875","7,955",506,212,294,2.08,"2,109"
2017.1/4,광진구,중곡2동,"9,986","22,861","11,092","11,769","22,550","10,965","11,585",311,127,184,2.26,"2,628"
2017.1/4,광진구,중곡3동,"8,157","17,944","8,885","9,059","17,693","8,791","8,902",251,94,157,2.17,"2,332"
2017.1/4,광진구,중곡4동,"13,013","31,674","15,596","16,078","31,392","15,497","15,895",282,99,183,2.41,"4,090"
2017.1/4,광진구,능동,"5,931","11,710","5,512","6,198","11,394","5,359","6,035",316,153,163,1.92,"1,370"
2017.1/4,광진구,구의1동,"11,326","23,548","11,259","12,289","22,781","10,896","11,885",767,363,404,2.01,"2,724"
2017.1/4,광진구,구의2동,"10,504","25,888","12,659","13,229","25,587","12,519","13,068",301,140,161,2.44,"3,347"
2017.1/4,광진구,구의3동,"11,657","29,840","14,371","15,469","29,527","14,225","15,302",313,146,167,2.53,"3,245"
2017.1/4,광진구,광장동,"11,800","36,495","17,724","18,771","36,311","17,631","18,680",184,93,91,3.08,"3,095"
2017.1/4,광진구,자양1동,"10,883","23,983","11,690","12,293","22,764","11,125","11,639","1,219",565,654,2.09,"2,784"
2017.1/4,광진구,자양2동,"11,066","27,578","13,590","13,988","27,249","13,439","13,810",329,151,178,2.46,"3,146"
2017.1/4,광진구,자양3동,"10,930","30,514","14,760","15,754","30,151","14,600","15,551",363,160,203,2.76,"3,238"
2017.1/4,광진구,자양4동,"11,176","27,024","13,370","13,654","22,087","11,160","10,927","4,937","2,210","2,727",1.98,"3,497"
2017.1/4,동대문구,소계,"159,839","369,496","182,932","186,564","354,079","177,021","177,058","15,417","5,911","9,506",2.22,"54,173"
2017.1/4,동대문구,회기동,"5,744","12,417","5,667","6,750","10,439","5,041","5,398","1,978",626,"1,352",1.82,"1,398"
2017.1/4,동대문구,휘경1동,"6,968","14,855","7,238","7,617","13,469","6,743","6,726","1,386",495,891,1.93,"2,120"
2017.1/4,동대문구,휘경2동,"10,961","25,485","12,504","12,981","25,046","12,344","12,702",439,160,279,2.29,"3,280"
2017.1/4,동대문구,청량리동,"10,617","23,490","11,763","11,727","22,648","11,337","11,311",842,426,416,2.13,"4,782"
2017.1/4,동대문구,용신동,"16,434","33,354","17,103","16,251","31,726","16,371","15,355","1,628",732,896,1.93,"5,352"
2017.1/4,동대문구,제기동,"12,742","28,432","14,215","14,217","25,851","13,245","12,606","2,581",970,"1,611",2.03,"4,905"
2017.1/4,동대문구,전농1동,"13,984","30,587","15,470","15,117","29,970","15,209","14,761",617,261,356,2.14,"4,896"
2017.1/4,동대문구,전농2동,"7,615","20,637","9,961","10,676","20,327","9,859","10,468",310,102,208,2.67,"3,026"
2017.1/4,동대문구,답십리1동,"10,505","25,173","12,311","12,862","24,702","12,097","12,605",471,214,257,2.35,"3,242"
2017.1/4,동대문구,답십리2동,"11,980","30,135","14,814","15,321","29,866","14,695","15,171",269,119,150,2.49,"4,573"
2017.1/4,동대문구,장안1동,"16,485","38,993","19,508","19,485","38,315","19,206","19,109",678,302,376,2.32,"5,009"
2017.1/4,동대문구,장안2동,"12,370","31,303","15,798","15,505","31,053","15,693","15,360",250,105,145,2.51,"3,965"
2017.1/4,동대문구,이문1동,"14,741","31,974","15,467","16,507","28,568","14,321","14,247","3,406","1,146","2,260",1.94,"4,357"
2017.1/4,동대문구,이문2동,"8,693","22,661","11,113","11,548","22,099","10,860","11,239",562,253,309,2.54,"3,268"
2017.1/4,중랑구,소계,"177,548","414,503","206,102","208,401","409,882","204,265","205,617","4,621","1,837","2,784",2.31,"56,774"
2017.1/4,중랑구,면목2동,"12,175","27,367","13,740","13,627","26,998","13,608","13,390",369,132,237,2.22,"3,658"
2017.1/4,중랑구,면목4동,"9,689","21,955","10,891","11,064","21,667","10,765","10,902",288,126,162,2.24,"3,207"
2017.1/4,중랑구,면목5동,"4,713","10,594","5,425","5,169","10,472","5,371","5,101",122,54,68,2.22,"1,496"
2017.1/4,중랑구,면목7동,"10,158","23,061","11,465","11,596","22,785","11,349","11,436",276,116,160,2.24,"3,481"
2017.1/4,중랑구,상봉1동,"9,929","25,997","12,726","13,271","25,836","12,665","13,171",161,61,100,2.6,"3,051"
2017.1/4,중랑구,상봉2동,"9,804","19,066","9,477","9,589","18,720","9,333","9,387",346,144,202,1.91,"2,522"
2017.1/4,중랑구,중화1동,"8,657","21,196","10,508","10,688","21,037","10,443","10,594",159,65,94,2.43,"2,773"
2017.1/4,중랑구,중화2동,"13,950","28,580","14,696","13,884","27,974","14,442","13,532",606,254,352,2.01,"4,328"
2017.1/4,중랑구,묵1동,"13,372","34,440","16,887","17,553","34,292","16,832","17,460",148,55,93,2.56,"4,551"
2017.1/4,중랑구,묵2동,"8,883","20,300","10,060","10,240","20,116","9,986","10,130",184,74,110,2.26,"2,715"
2017.1/4,중랑구,망우3동,"8,349","18,764","9,384","9,380","18,496","9,283","9,213",268,101,167,2.22,"2,695"
2017.1/4,중랑구,신내1동,"14,376","41,903","20,511","21,392","41,763","20,448","21,315",140,63,77,2.91,"5,305"
2017.1/4,중랑구,신내2동,"9,075","23,462","11,398","12,064","23,399","11,380","12,019",63,18,45,2.58,"3,089"
2017.1/4,중랑구,면목본동,"17,090","36,885","18,403","18,482","36,162","18,104","18,058",723,299,424,2.12,"4,987"
2017.1/4,중랑구,면목3.8동,"12,572","28,012","13,954","14,058","27,620","13,813","13,807",392,141,251,2.2,"4,145"
2017.1/4,중랑구,망우본동,"14,756","32,921","16,577","16,344","32,545","16,443","16,102",376,134,242,2.21,"4,771"
2017.1/4,성북구,소계,"188,512","461,260","224,076","237,184","449,773","219,545","230,228","11,487","4,531","6,956",2.39,"64,692"
2017.1/4,성북구,돈암1동,"6,476","16,869","7,970","8,899","16,748","7,924","8,824",121,46,75,2.59,"2,432"
2017.1/4,성북구,돈암2동,"8,194","24,758","11,872","12,886","24,681","11,834","12,847",77,38,39,3.01,"2,774"
2017.1/4,성북구,안암동,"8,693","18,074","8,772","9,302","15,617","7,914","7,703","2,457",858,"1,599",1.8,"1,998"
2017.1/4,성북구,보문동,"7,771","16,715","8,112","8,603","16,383","7,973","8,410",332,139,193,2.11,"2,158"
2017.1/4,성북구,정릉1동,"7,046","19,183","9,171","10,012","18,655","9,028","9,627",528,143,385,2.65,"2,649"
2017.1/4,성북구,정릉2동,"9,674","24,561","12,061","12,500","24,378","11,986","12,392",183,75,108,2.52,"3,782"
2017.1/4,성북구,정릉3동,"7,625","17,637","8,805","8,832","16,457","8,197","8,260","1,180",608,572,2.16,"2,932"
2017.1/4,성북구,정릉4동,"10,961","27,627","13,436","14,191","27,381","13,339","14,042",246,97,149,2.5,"4,070"
2017.1/4,성북구,길음1동,"12,948","37,784","18,128","19,656","37,574","18,038","19,536",210,90,120,2.9,"3,979"
2017.1/4,성북구,길음2동,"5,360","12,772","6,238","6,534","12,626","6,165","6,461",146,73,73,2.36,"1,964"
2017.1/4,성북구,월곡1동,"10,713","28,293","13,735","14,558","28,057","13,648","14,409",236,87,149,2.62,"3,958"
2017.1/4,성북구,월곡2동,"8,772","20,985","10,288","10,697","20,451","10,046","10,405",534,242,292,2.33,"3,040"
2017.1/4,성북구,장위1동,"9,043","21,955","10,919","11,036","21,727","10,844","10,883",228,75,153,2.4,"3,338"
2017.1/4,성북구,장위2동,"8,705","20,389","10,210","10,179","20,055","10,059","9,996",334,151,183,2.3,"3,568"
2017.1/4,성북구,장위3동,"5,380","13,020","6,619","6,401","12,789","6,512","6,277",231,107,124,2.38,"2,084"
2017.1/4,성북구,성북동,"8,068","18,203","8,622","9,581","17,713","8,412","9,301",490,210,280,2.2,"2,886"
2017.1/4,성북구,삼선동,"12,552","27,449","13,286","14,163","26,932","13,058","13,874",517,228,289,2.15,"3,825"
2017.1/4,성북구,동선동,"8,824","16,594","7,130","9,464","15,863","6,901","8,962",731,229,502,1.8,"2,073"
2017.1/4,성북구,종암동,"17,003","43,405","21,249","22,156","41,594","20,639","20,955","1,811",610,"1,201",2.45,"5,756"
2017.1/4,성북구,석관동,"14,704","34,987","17,453","17,534","34,092","17,028","17,064",895,425,470,2.32,"5,426"
2017.1/4,강북구,소계,"141,554","330,192","161,686","168,506","326,686","160,353","166,333","3,506","1,333","2,173",2.31,"54,813"
2017.1/4,강북구,번1동,"9,843","20,238","9,967","10,271","19,889","9,840","10,049",349,127,222,2.02,"3,140"
2017.1/4,강북구,번2동,"7,544","18,274","8,908","9,366","18,133","8,867","9,266",141,41,100,2.4,"3,467"
2017.1/4,강북구,번3동,"7,691","19,800","9,455","10,345","19,729","9,446","10,283",71,9,62,2.57,"4,147"
2017.1/4,강북구,수유1동,"10,133","22,702","11,208","11,494","22,430","11,112","11,318",272,96,176,2.21,"3,802"
2017.1/4,강북구,수유2동,"9,234","22,366","10,937","11,429","22,237","10,895","11,342",129,42,87,2.41,"3,989"
2017.1/4,강북구,수유3동,"11,821","24,245","12,097","12,148","23,905","11,961","11,944",340,136,204,2.02,"3,908"
2017.1/4,강북구,삼양동,"12,669","29,624","14,751","14,873","29,388","14,662","14,726",236,89,147,2.32,"4,670"
2017.1/4,강북구,미아동,"10,921","23,608","11,408","12,200","23,080","11,210","11,870",528,198,330,2.11,"3,748"
2017.1/4,강북구,송중동,"12,744","29,686","14,389","15,297","29,194","14,165","15,029",492,224,268,2.29,"4,996"
2017.1/4,강북구,송천동,"13,803","30,384","15,116","15,268","29,928","14,933","14,995",456,183,273,2.17,"5,285"
2017.1/4,강북구,삼각산동,"11,955","34,199","16,557","17,642","34,071","16,501","17,570",128,56,72,2.85,"3,679"
2017.1/4,강북구,우이동,"9,260","21,973","10,766","11,207","21,841","10,704","11,137",132,62,70,2.36,"4,037"
2017.1/4,강북구,인수동,"13,936","33,093","16,127","16,966","32,861","16,057","16,804",232,70,162,2.36,"5,945"
2017.1/4,도봉구,소계,"136,613","348,646","171,026","177,620","346,629","170,289","176,340","2,017",737,"1,280",2.54,"51,312"
2017.1/4,도봉구,쌍문1동,"8,972","22,495","10,945","11,550","22,258","10,883","11,375",237,62,175,2.48,"3,650"
2017.1/4,도봉구,쌍문2동,"8,632","20,993","10,211","10,782","20,863","10,160","10,703",130,51,79,2.42,"3,202"
2017.1/4,도봉구,쌍문3동,"7,643","17,799","8,650","9,149","17,646","8,597","9,049",153,53,100,2.31,"2,876"
2017.1/4,도봉구,쌍문4동,"7,178","20,626","9,901","10,725","20,573","9,882","10,691",53,19,34,2.87,"2,376"
2017.1/4,도봉구,방학1동,"12,605","31,186","15,455","15,731","30,913","15,355","15,558",273,100,173,2.45,"4,522"
2017.1/4,도봉구,방학2동,"9,611","22,395","11,335","11,060","22,188","11,252","10,936",207,83,124,2.31,"3,597"
2017.1/4,도봉구,방학3동,"10,265","30,231","14,770","15,461","30,167","14,753","15,414",64,17,47,2.94,"3,809"
2017.1/4,도봉구,창1동,"10,825","27,598","13,334","14,264","27,428","13,259","14,169",170,75,95,2.53,"3,782"
2017.1/4,도봉구,창2동,"11,996","31,367","15,436","15,931","31,141","15,335","15,806",226,101,125,2.6,"4,140"
2017.1/4,도봉구,창3동,"6,628","15,472","7,724","7,748","15,382","7,692","7,690",90,32,58,2.32,"2,472"
2017.1/4,도봉구,창4동,"10,577","29,206","14,145","15,061","29,131","14,119","15,012",75,26,49,2.75,"3,495"
2017.1/4,도봉구,창5동,"9,857","26,655","12,893","13,762","26,561","12,858","13,703",94,35,59,2.69,"3,450"
2017.1/4,도봉구,도봉1동,"10,337","23,569","11,928","11,641","23,423","11,878","11,545",146,50,96,2.27,"4,795"
2017.1/4,도봉구,도봉2동,"11,487","29,054","14,299","14,755","28,955","14,266","14,689",99,33,66,2.52,"5,146"
2017.1/4,노원구,소계,"219,957","569,384","276,823","292,561","565,565","275,211","290,354","3,819","1,612","2,207",2.57,"71,941"
2017.1/4,노원구,월계1동,"10,272","24,300","12,548","11,752","23,854","12,342","11,512",446,206,240,2.32,"3,551"
2017.1/4,노원구,월계2동,"11,133","27,078","13,105","13,973","26,939","13,060","13,879",139,45,94,2.42,"4,434"
2017.1/4,노원구,월계3동,"13,121","33,749","16,285","17,464","33,581","16,222","17,359",168,63,105,2.56,"4,857"
2017.1/4,노원구,공릉2동,"16,834","44,536","21,999","22,537","43,931","21,663","22,268",605,336,269,2.61,"4,450"
2017.1/4,노원구,하계1동,"12,008","30,232","14,690","15,542","29,783","14,464","15,319",449,226,223,2.48,"3,590"
2017.1/4,노원구,하계2동,"8,437","24,666","11,899","12,767","24,608","11,875","12,733",58,24,34,2.92,"2,691"
2017.1/4,노원구,중계본동,"9,360","27,849","13,678","14,171","27,764","13,644","14,120",85,34,51,2.97,"2,413"
2017.1/4,노원구,중계1동,"9,185","29,215","14,290","14,925","29,126","14,254","14,872",89,36,53,3.17,"2,095"
2017.1/4,노원구,중계4동,"8,364","22,349","10,919","11,430","22,273","10,895","11,378",76,24,52,2.66,"3,327"
2017.1/4,노원구,상계1동,"15,783","42,326","20,717","21,609","42,148","20,655","21,493",178,62,116,2.67,"5,619"
2017.1/4,노원구,상계2동,"8,665","22,157","10,905","11,252","22,006","10,844","11,162",151,61,90,2.54,"2,736"
2017.1/4,노원구,상계5동,"11,330","27,549","13,401","14,148","27,414","13,355","14,059",135,46,89,2.42,"4,347"
2017.1/4,노원구,상계8동,"9,340","25,468","12,269","13,199","25,425","12,258","13,167",43,11,32,2.72,"2,333"
2017.1/4,노원구,상계9동,"8,628","23,179","11,140","12,039","23,097","11,120","11,977",82,20,62,2.68,"2,643"
2017.1/4,노원구,상계10동,"7,436","19,041","8,887","10,154","18,978","8,856","10,122",63,31,32,2.55,"2,014"
2017.1/4,노원구,상계3.4동,"12,752","29,526","14,830","14,696","29,360","14,780","14,580",166,50,116,2.3,"5,459"
2017.1/4,노원구,상계6.7동,"14,122","36,564","17,128","19,436","36,397","17,065","19,332",167,63,104,2.58,"3,961"
2017.1/4,노원구,중계2.3동,"15,568","39,279","18,397","20,882","39,101","18,331","20,770",178,66,112,2.51,"6,294"
2017.1/4,노원구,공릉1동,"17,619","40,321","19,736","20,585","39,780","19,528","20,252",541,208,333,2.26,"5,127"
2017.1/4,은평구,소계,"201,869","494,388","240,220","254,168","489,943","238,337","251,606","4,445","1,883","2,562",2.43,"72,334"
2017.1/4,은평구,녹번동,"14,476","33,143","16,035","17,108","32,708","15,846","16,862",435,189,246,2.26,"5,287"
2017.1/4,은평구,불광1동,"17,612","42,771","20,440","22,331","42,421","20,302","22,119",350,138,212,2.41,"6,475"
2017.1/4,은평구,갈현1동,"11,098","25,957","12,743","13,214","25,663","12,574","13,089",294,169,125,2.31,"3,860"
2017.1/4,은평구,갈현2동,"12,299","30,871","14,805","16,066","30,512","14,655","15,857",359,150,209,2.48,"4,149"
2017.1/4,은평구,구산동,"12,407","34,204","17,245","16,959","33,987","17,153","16,834",217,92,125,2.74,"5,155"
2017.1/4,은평구,대조동,"15,705","33,595","15,930","17,665","33,163","15,744","17,419",432,186,246,2.11,"5,063"
2017.1/4,은평구,응암1동,"11,311","26,983","13,007","13,976","26,703","12,889","13,814",280,118,162,2.36,"3,772"
2017.1/4,은평구,응암2동,"7,843","19,701","9,656","10,045","19,510","9,565","9,945",191,91,100,2.49,"2,585"
2017.1/4,은평구,신사1동,"11,177","28,400","13,791","14,609","28,187","13,712","14,475",213,79,134,2.52,"3,953"
2017.1/4,은평구,신사2동,"8,922","22,305","11,200","11,105","22,163","11,139","11,024",142,61,81,2.48,"3,145"
2017.1/4,은평구,증산동,"7,791","19,110","9,517","9,593","18,971","9,456","9,515",139,61,78,2.43,"2,977"
2017.1/4,은평구,수색동,"6,697","15,833","7,989","7,844","15,672","7,930","7,742",161,59,102,2.34,"2,764"
2017.1/4,은평구,진관동,"18,448","54,033","25,770","28,263","53,824","25,678","28,146",209,92,117,2.92,"6,339"
2017.1/4,은평구,불광2동,"13,368","29,962","14,648","15,314","29,654","14,526","15,128",308,122,186,2.22,"5,026"
2017.1/4,은평구,응암3동,"12,403","27,058","13,270","13,788","26,748","13,153","13,595",310,117,193,2.16,"4,861"
2017.1/4,은평구,역촌동,"20,312","50,462","24,174","26,288","50,057","24,015","26,042",405,159,246,2.46,"6,923"
2017.1/4,서대문구,소계,"137,207","327,163","156,765","170,398","314,982","152,613","162,369","12,181","4,152","8,029",2.3,"48,161"
2017.1/4,서대문구,천연동,"8,417","19,694","9,518","10,176","19,470","9,405","10,065",224,113,111,2.31,"3,061"
2017.1/4,서대문구,홍제1동,"10,101","25,000","11,921","13,079","24,664","11,764","12,900",336,157,179,2.44,"3,989"
2017.1/4,서대문구,홍제3동,"7,839","18,603","9,037","9,566","18,420","8,952","9,468",183,85,98,2.35,"3,416"
2017.1/4,서대문구,홍제2동,"5,874","15,188","7,267","7,921","15,057","7,218","7,839",131,49,82,2.56,"2,388"
2017.1/4,서대문구,홍은1동,"9,545","23,761","11,660","12,101","23,428","11,508","11,920",333,152,181,2.45,"4,002"
2017.1/4,서대문구,홍은2동,"12,617","30,552","14,914","15,638","29,977","14,665","15,312",575,249,326,2.38,"4,655"
2017.1/4,서대문구,남가좌1동,"5,878","17,114","8,277","8,837","16,687","8,118","8,569",427,159,268,2.84,"1,935"
2017.1/4,서대문구,남가좌2동,"10,175","23,393","11,367","12,026","22,879","11,148","11,731",514,219,295,2.25,"3,709"
2017.1/4,서대문구,북가좌1동,"7,047","19,832","9,631","10,201","19,651","9,561","10,090",181,70,111,2.79,"2,617"
2017.1/4,서대문구,북가좌2동,"14,443","34,866","17,007","17,859","34,572","16,892","17,680",294,115,179,2.39,"5,293"
2017.1/4,서대문구,충현동,"8,807","19,020","9,286","9,734","18,551","9,103","9,448",469,183,286,2.11,"2,987"
2017.1/4,서대문구,북아현동,"6,658","15,482","7,376","8,106","15,167","7,237","7,930",315,139,176,2.28,"2,013"
2017.1/4,서대문구,신촌동,"11,314","23,416","9,626","13,790","18,284","8,454","9,830","5,132","1,172","3,960",1.62,"2,139"
2017.1/4,서대문구,연희동,"18,492","41,242","19,878","21,364","38,175","18,588","19,587","3,067","1,290","1,777",2.06,"5,957"
2017.1/4,마포구,소계,"169,404","389,649","185,889","203,760","378,566","181,346","197,220","11,083","4,543","6,540",2.23,"48,765"
2017.1/4,마포구,용강동,"8,923","22,419","10,794","11,625","21,831","10,468","11,363",588,326,262,2.45,"2,562"
