기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2016.4/4,종로구,숭인1동,"3,062","7,109","3,531","3,578","6,761","3,363","3,398",348,168,180,2.21,"1,036"
2016.4/4,종로구,숭인2동,"5,527","10,148","5,119","5,029","9,679","4,934","4,745",469,185,284,1.75,"1,567"
2016.4/4,종로구,청운효자동,"5,658","14,111","6,714","7,397","13,769","6,503","7,266",342,211,131,2.43,"2,093"
2016.4/4,종로구,혜화동,"9,292","20,405","9,545","10,860","17,735","8,665","9,070","2,670",880,"1,790",1.91,"2,520"
2016.4/4,중구,소계,"59,651","134,409","66,452","67,957","125,249","62,204","63,045","9,160","4,248","4,912",2.1,"20,606"
2016.4/4,중구,소공동,989,"2,596","1,376","1,220","1,931",971,960,665,405,260,1.95,229
2016.4/4,중구,회현동,"3,372","6,128","3,390","2,738","5,481","3,037","2,444",647,353,294,1.63,"1,316"
2016.4/4,중구,명동,"1,440","3,524","1,577","1,947","3,007","1,303","1,704",517,274,243,2.09,651
2016.4/4,중구,필동,"2,301","5,120","2,530","2,590","4,210","2,159","2,051",910,371,539,1.83,780
2016.4/4,중구,장충동,"2,723","5,845","2,843","3,002","4,970","2,527","2,443",875,316,559,1.83,756
2016.4/4,중구,광희동,"2,947","6,031","3,089","2,942","5,105","2,683","2,422",926,406,520,1.73,"1,067"
2016.4/4,중구,을지로동,"1,205","1,826","1,131",695,"1,694","1,067",627,132,64,68,1.41,423
2016.4/4,중구,신당5동,"4,583","10,164","5,069","5,095","9,797","4,895","4,902",367,174,193,2.14,"1,478"
2016.4/4,중구,황학동,"6,099","13,217","6,554","6,663","12,269","6,113","6,156",948,441,507,2.01,"1,720"
2016.4/4,중구,중림동,"4,211","8,902","4,501","4,401","8,607","4,338","4,269",295,163,132,2.04,"1,543"
2016.4/4,중구,신당동,"4,219","9,429","4,706","4,723","7,861","3,996","3,865","1,568",710,858,1.86,"1,205"
2016.4/4,중구,다산동,"6,930","15,956","7,747","8,209","15,342","7,487","7,855",614,260,354,2.21,"2,326"
2016.4/4,중구,약수동,"7,845","18,796","8,985","9,811","18,487","8,828","9,659",309,157,152,2.36,"3,194"
2016.4/4,중구,청구동,"6,472","15,233","7,293","7,940","15,011","7,212","7,799",222,81,141,2.32,"2,346"
2016.4/4,중구,동화동,"4,315","11,642","5,661","5,981","11,477","5,588","5,889",165,73,92,2.66,"1,572"
2016.4/4,용산구,소계,"106,607","245,102","119,636","125,466","230,241","111,601","118,640","14,861","8,035","6,826",2.16,"35,915"
2016.4/4,용산구,후암동,"8,665","19,308","9,534","9,774","18,752","9,243","9,509",556,291,265,2.16,"2,871"
2016.4/4,용산구,용산2가동,"5,628","12,746","6,210","6,536","11,371","5,446","5,925","1,375",764,611,2.02,"1,952"
2016.4/4,용산구,남영동,"5,452","8,762","5,269","3,493","8,064","4,952","3,112",698,317,381,1.48,"1,434"
2016.4/4,용산구,원효로2동,"6,047","15,512","7,283","8,229","15,355","7,222","8,133",157,61,96,2.54,"2,163"
2016.4/4,용산구,효창동,"3,799","9,566","4,643","4,923","9,426","4,586","4,840",140,57,83,2.48,"1,369"
2016.4/4,용산구,용문동,"5,221","12,862","6,199","6,663","12,710","6,132","6,578",152,67,85,2.43,"1,819"
2016.4/4,용산구,이촌1동,"10,050","29,134","13,623","15,511","27,880","12,948","14,932","1,254",675,579,2.77,"4,017"
2016.4/4,용산구,이촌2동,"3,888","9,380","4,442","4,938","9,290","4,403","4,887",90,39,51,2.39,"1,612"
2016.4/4,용산구,이태원1동,"3,951","8,806","4,379","4,427","7,326","3,432","3,894","1,480",947,533,1.85,"1,442"
2016.4/4,용산구,이태원2동,"4,870","11,004","5,237","5,767","9,596","4,459","5,137","1,408",778,630,1.97,"1,825"
2016.4/4,용산구,서빙고동,"5,292","14,507","7,041","7,466","13,827","6,681","7,146",680,360,320,2.61,"2,017"
2016.4/4,용산구,보광동,"8,012","16,988","8,477","8,511","15,806","7,737","8,069","1,182",740,442,1.97,"2,600"
2016.4/4,용산구,청파동,"10,697","21,913","10,414","11,499","21,039","10,110","10,929",874,304,570,1.97,"3,057"
2016.4/4,용산구,원효로1동,"6,581","14,717","7,212","7,505","14,129","6,906","7,223",588,306,282,2.15,"1,703"
2016.4/4,용산구,한강로동,"7,659","16,463","8,193","8,270","14,899","7,380","7,519","1,564",813,751,1.95,"2,745"
2016.4/4,용산구,한남동,"10,795","23,434","11,480","11,954","20,771","9,964","10,807","2,663","1,516","1,147",1.92,"3,289"
2016.4/4,성동구,소계,"128,727","307,161","152,006","155,155","299,259","148,326","150,933","7,902","3,680","4,222",2.32,"39,262"
2016.4/4,성동구,왕십리2동,"6,922","16,917","8,335","8,582","16,575","8,186","8,389",342,149,193,2.39,"2,184"
2016.4/4,성동구,마장동,"10,271","24,569","12,121","12,448","23,816","11,805","12,011",753,316,437,2.32,"3,279"
2016.4/4,성동구,사근동,"6,429","12,722","6,478","6,244","11,187","5,840","5,347","1,535",638,897,1.74,"1,410"
2016.4/4,성동구,행당1동,"6,283","14,708","7,214","7,494","14,255","7,016","7,239",453,198,255,2.27,"2,025"
2016.4/4,성동구,행당2동,"9,341","25,748","12,191","13,557","25,647","12,150","13,497",101,41,60,2.75,"3,154"
2016.4/4,성동구,응봉동,"6,255","16,921","8,095","8,826","16,854","8,066","8,788",67,29,38,2.69,"2,260"
2016.4/4,성동구,금호1가동,"5,339","13,419","6,498","6,921","13,340","6,464","6,876",79,34,45,2.5,"1,975"
2016.4/4,성동구,금호4가동,"6,087","14,557","7,033","7,524","14,414","6,970","7,444",143,63,80,2.37,"1,945"
2016.4/4,성동구,성수1가1동,"7,197","17,231","8,715","8,516","16,890","8,503","8,387",341,212,129,2.35,"1,865"
2016.4/4,성동구,성수1가2동,"7,559","17,024","8,600","8,424","16,563","8,348","8,215",461,252,209,2.19,"1,943"
2016.4/4,성동구,성수2가1동,"8,722","19,378","10,085","9,293","18,633","9,712","8,921",745,373,372,2.14,"2,490"
2016.4/4,성동구,성수2가3동,"5,472","12,142","6,310","5,832","11,720","6,081","5,639",422,229,193,2.14,"1,566"
2016.4/4,성동구,송정동,"5,454","12,005","6,362","5,643","11,537","6,135","5,402",468,227,241,2.12,"1,497"
2016.4/4,성동구,용답동,"8,087","17,059","9,009","8,050","15,937","8,502","7,435","1,122",507,615,1.97,"2,326"
2016.4/4,성동구,왕십리도선동,"9,276","22,878","11,072","11,806","22,461","10,898","11,563",417,174,243,2.42,"2,749"
2016.4/4,성동구,금호2.3가동,"10,246","25,038","12,086","12,952","24,836","11,989","12,847",202,97,105,2.42,"3,458"
2016.4/4,성동구,옥수동,"9,787","24,845","11,802","13,043","24,594","11,661","12,933",251,141,110,2.51,"3,136"
2016.4/4,광진구,소계,"158,390","372,104","181,251","190,853","357,215","174,797","182,418","14,889","6,454","8,435",2.26,"41,441"
2016.4/4,광진구,화양동,"14,514","24,495","11,456","13,039","21,442","10,345","11,097","3,053","1,111","1,942",1.48,"2,114"
2016.4/4,광진구,군자동,"10,223","22,048","10,868","11,180","20,384","10,171","10,213","1,664",697,967,1.99,"2,455"
2016.4/4,광진구,중곡1동,"7,618","16,342","8,105","8,237","15,825","7,884","7,941",517,221,296,2.08,"2,078"
2016.4/4,광진구,중곡2동,"9,951","22,877","11,131","11,746","22,558","11,002","11,556",319,129,190,2.27,"2,570"
2016.4/4,광진구,중곡3동,"8,105","17,960","8,883","9,077","17,714","8,793","8,921",246,90,156,2.19,"2,261"
2016.4/4,광진구,중곡4동,"12,998","31,786","15,656","16,130","31,513","15,561","15,952",273,95,178,2.42,"4,041"
2016.4/4,광진구,능동,"5,878","11,648","5,525","6,123","11,348","5,374","5,974",300,151,149,1.93,"1,340"
2016.4/4,광진구,구의1동,"11,243","23,387","11,208","12,179","22,617","10,842","11,775",770,366,404,2.01,"2,666"
2016.4/4,광진구,구의2동,"10,474","25,889","12,701","13,188","25,586","12,563","13,023",303,138,165,2.44,"3,287"
2016.4/4,광진구,구의3동,"11,569","29,789","14,327","15,462","29,458","14,169","15,289",331,158,173,2.55,"3,168"
2016.4/4,광진구,광장동,"11,828","36,613","17,771","18,842","36,434","17,677","18,757",179,94,85,3.08,"3,076"
2016.4/4,광진구,자양1동,"10,809","23,951","11,693","12,258","22,704","11,102","11,602","1,247",591,656,2.1,"2,739"
2016.4/4,광진구,자양2동,"11,025","27,532","13,591","13,941","27,195","13,432","13,763",337,159,178,2.47,"3,048"
2016.4/4,광진구,자양3동,"10,939","30,555","14,803","15,752","30,186","14,634","15,552",369,169,200,2.76,"3,151"
2016.4/4,광진구,자양4동,"11,216","27,232","13,533","13,699","22,251","11,248","11,003","4,981","2,285","2,696",1.98,"3,447"
2016.4/4,동대문구,소계,"159,426","370,312","183,444","186,868","355,069","177,640","177,429","15,243","5,804","9,439",2.23,"53,460"
2016.4/4,동대문구,회기동,"5,799","12,587","5,756","6,831","10,580","5,119","5,461","2,007",637,"1,370",1.82,"1,401"
2016.4/4,동대문구,휘경1동,"7,052","14,964","7,312","7,652","13,647","6,851","6,796","1,317",461,856,1.94,"2,097"
2016.4/4,동대문구,휘경2동,"10,833","25,467","12,503","12,964","25,030","12,335","12,695",437,168,269,2.31,"3,208"
2016.4/4,동대문구,청량리동,"10,594","23,560","11,784","11,776","22,706","11,358","11,348",854,426,428,2.14,"4,740"
2016.4/4,동대문구,용신동,"16,410","33,484","17,193","16,291","31,834","16,426","15,408","1,650",767,883,1.94,"5,294"
2016.4/4,동대문구,제기동,"12,758","28,551","14,248","14,303","25,958","13,311","12,647","2,593",937,"1,656",2.03,"4,834"
2016.4/4,동대문구,전농1동,"14,021","30,779","15,556","15,223","30,120","15,293","14,827",659,263,396,2.15,"4,852"
2016.4/4,동대문구,전농2동,"7,653","20,793","10,066","10,727","20,569","9,984","10,585",224,82,142,2.69,"2,994"
2016.4/4,동대문구,답십리1동,"10,134","24,846","12,190","12,656","24,373","11,974","12,399",473,216,257,2.41,"3,181"
2016.4/4,동대문구,답십리2동,"12,003","30,291","14,869","15,422","30,013","14,742","15,271",278,127,151,2.5,"4,513"
2016.4/4,동대문구,장안1동,"16,314","38,812","19,444","19,368","38,154","19,150","19,004",658,294,364,2.34,"4,892"
2016.4/4,동대문구,장안2동,"12,395","31,441","15,876","15,565","31,184","15,767","15,417",257,109,148,2.52,"3,920"
2016.4/4,동대문구,이문1동,"14,775","32,045","15,492","16,553","28,728","14,410","14,318","3,317","1,082","2,235",1.94,"4,331"
2016.4/4,동대문구,이문2동,"8,685","22,692","11,155","11,537","22,173","10,920","11,253",519,235,284,2.55,"3,203"
2016.4/4,중랑구,소계,"177,400","415,677","206,772","208,905","411,005","204,900","206,105","4,672","1,872","2,800",2.32,"55,914"
2016.4/4,중랑구,면목2동,"12,165","27,424","13,772","13,652","27,057","13,648","13,409",367,124,243,2.22,"3,609"
2016.4/4,중랑구,면목4동,"9,668","21,957","10,923","11,034","21,670","10,793","10,877",287,130,157,2.24,"3,163"
2016.4/4,중랑구,면목5동,"4,801","10,824","5,533","5,291","10,693","5,480","5,213",131,53,78,2.23,"1,503"
2016.4/4,중랑구,면목7동,"10,265","23,357","11,618","11,739","23,088","11,509","11,579",269,109,160,2.25,"3,468"
2016.4/4,중랑구,상봉1동,"9,951","26,152","12,825","13,327","25,995","12,765","13,230",157,60,97,2.61,"3,005"
2016.4/4,중랑구,상봉2동,"9,764","19,050","9,503","9,547","18,716","9,356","9,360",334,147,187,1.92,"2,481"
2016.4/4,중랑구,중화1동,"8,614","21,285","10,539","10,746","21,127","10,474","10,653",158,65,93,2.45,"2,755"
2016.4/4,중랑구,중화2동,"13,904","28,578","14,697","13,881","27,962","14,435","13,527",616,262,354,2.01,"4,230"
2016.4/4,중랑구,묵1동,"13,404","34,516","16,933","17,583","34,371","16,884","17,487",145,49,96,2.56,"4,475"
2016.4/4,중랑구,묵2동,"8,816","20,250","10,035","10,215","20,057","9,955","10,102",193,80,113,2.28,"2,701"
2016.4/4,중랑구,망우3동,"8,310","18,741","9,360","9,381","18,483","9,254","9,229",258,106,152,2.22,"2,646"
2016.4/4,중랑구,신내1동,"14,386","42,023","20,571","21,452","41,884","20,508","21,376",139,63,76,2.91,"5,213"
2016.4/4,중랑구,신내2동,"9,048","23,511","11,397","12,114","23,440","11,376","12,064",71,21,50,2.59,"3,012"
2016.4/4,중랑구,면목본동,"16,974","36,839","18,375","18,464","36,096","18,068","18,028",743,307,436,2.13,"4,884"
2016.4/4,중랑구,면목3.8동,"12,554","28,137","14,044","14,093","27,730","13,892","13,838",407,152,255,2.21,"4,081"
2016.4/4,중랑구,망우본동,"14,776","33,033","16,647","16,386","32,636","16,503","16,133",397,144,253,2.21,"4,688"
2016.4/4,성북구,소계,"188,304","461,617","224,504","237,113","450,355","219,951","230,404","11,262","4,553","6,709",2.39,"64,015"
2016.4/4,성북구,돈암1동,"6,505","17,007","8,029","8,978","16,881","7,978","8,903",126,51,75,2.6,"2,389"
2016.4/4,성북구,돈암2동,"7,827","23,681","11,356","12,325","23,608","11,318","12,290",73,38,35,3.02,"2,680"
2016.4/4,성북구,안암동,"8,747","18,211","8,876","9,335","15,847","8,037","7,810","2,364",839,"1,525",1.81,"2,023"
2016.4/4,성북구,보문동,"7,106","15,069","7,314","7,755","14,713","7,159","7,554",356,155,201,2.07,"2,041"
2016.4/4,성북구,정릉1동,"7,060","19,273","9,249","10,024","18,740","9,063","9,677",533,186,347,2.65,"2,614"
2016.4/4,성북구,정릉2동,"9,692","24,609","12,116","12,493","24,438","12,046","12,392",171,70,101,2.52,"3,752"
2016.4/4,성북구,정릉3동,"7,580","17,630","8,790","8,840","16,501","8,196","8,305","1,129",594,535,2.18,"2,915"
2016.4/4,성북구,정릉4동,"11,017","27,818","13,516","14,302","27,567","13,418","14,149",251,98,153,2.5,"4,023"
2016.4/4,성북구,길음1동,"12,983","37,908","18,221","19,687","37,716","18,138","19,578",192,83,109,2.91,"3,928"
2016.4/4,성북구,길음2동,"5,526","13,173","6,458","6,715","12,998","6,361","6,637",175,97,78,2.35,"2,037"
2016.4/4,성북구,월곡1동,"10,759","28,450","13,797","14,653","28,219","13,715","14,504",231,82,149,2.62,"3,910"
2016.4/4,성북구,월곡2동,"8,764","21,147","10,406","10,741","20,601","10,156","10,445",546,250,296,2.35,"3,001"
2016.4/4,성북구,장위1동,"9,250","22,573","11,238","11,335","22,333","11,159","11,174",240,79,161,2.41,"3,405"
2016.4/4,성북구,장위2동,"8,788","20,533","10,267","10,266","20,207","10,123","10,084",326,144,182,2.3,"3,523"
2016.4/4,성북구,장위3동,"5,460","13,226","6,700","6,526","12,992","6,600","6,392",234,100,134,2.38,"2,055"
2016.4/4,성북구,성북동,"8,112","18,331","8,727","9,604","17,853","8,512","9,341",478,215,263,2.2,"2,845"
2016.4/4,성북구,삼선동,"12,537","27,510","13,315","14,195","27,007","13,084","13,923",503,231,272,2.15,"3,794"
2016.4/4,성북구,동선동,"8,857","16,770","7,269","9,501","16,086","7,028","9,058",684,241,443,1.82,"2,055"
2016.4/4,성북구,종암동,"17,026","43,625","21,345","22,280","41,797","20,739","21,058","1,828",606,"1,222",2.45,"5,702"
2016.4/4,성북구,석관동,"14,708","35,073","17,515","17,558","34,251","17,121","17,130",822,394,428,2.33,"5,323"
2016.4/4,강북구,소계,"141,229","330,704","162,211","168,493","327,195","160,861","166,334","3,509","1,350","2,159",2.32,"54,053"
2016.4/4,강북구,번1동,"9,824","20,334","10,043","10,291","19,984","9,917","10,067",350,126,224,2.03,"3,086"
2016.4/4,강북구,번2동,"7,563","18,407","9,010","9,397","18,261","8,967","9,294",146,43,103,2.41,"3,415"
2016.4/4,강북구,번3동,"7,693","19,882","9,497","10,385","19,805","9,486","10,319",77,11,66,2.57,"4,108"
2016.4/4,강북구,수유1동,"10,107","22,844","11,329","11,515","22,555","11,221","11,334",289,108,181,2.23,"3,734"
2016.4/4,강북구,수유2동,"9,209","22,372","10,965","11,407","22,240","10,919","11,321",132,46,86,2.42,"3,941"
2016.4/4,강북구,수유3동,"11,684","24,126","12,066","12,060","23,801","11,934","11,867",325,132,193,2.04,"3,833"
2016.4/4,강북구,삼양동,"12,692","29,747","14,851","14,896","29,521","14,761","14,760",226,90,136,2.33,"4,600"
2016.4/4,강북구,미아동,"10,849","23,591","11,428","12,163","23,066","11,224","11,842",525,204,321,2.13,"3,704"
2016.4/4,강북구,송중동,"12,585","29,310","14,228","15,082","28,815","14,011","14,804",495,217,278,2.29,"4,901"
2016.4/4,강북구,송천동,"13,825","30,536","15,213","15,323","30,092","15,033","15,059",444,180,264,2.18,"5,251"
2016.4/4,강북구,삼각산동,"12,072","34,452","16,697","17,755","34,324","16,640","17,684",128,57,71,2.84,"3,626"
2016.4/4,강북구,우이동,"9,242","22,014","10,793","11,221","21,873","10,726","11,147",141,67,74,2.37,"3,982"
2016.4/4,강북구,인수동,"13,884","33,089","16,091","16,998","32,858","16,022","16,836",231,69,162,2.37,"5,872"
2016.4/4,도봉구,소계,"136,898","350,272","172,006","178,266","348,220","171,238","176,982","2,052",768,"1,284",2.54,"50,510"
2016.4/4,도봉구,쌍문1동,"8,985","22,555","11,005","11,550","22,308","10,937","11,371",247,68,179,2.48,"3,603"
2016.4/4,도봉구,쌍문2동,"8,664","21,104","10,240","10,864","20,969","10,188","10,781",135,52,83,2.42,"3,144"
2016.4/4,도봉구,쌍문3동,"7,587","17,762","8,652","9,110","17,610","8,602","9,008",152,50,102,2.32,"2,829"
2016.4/4,도봉구,쌍문4동,"7,188","20,763","9,958","10,805","20,703","9,933","10,770",60,25,35,2.88,"2,325"
2016.4/4,도봉구,방학1동,"12,702","31,371","15,622","15,749","31,099","15,516","15,583",272,106,166,2.45,"4,485"
2016.4/4,도봉구,방학2동,"9,582","22,391","11,370","11,021","22,180","11,286","10,894",211,84,127,2.31,"3,520"
2016.4/4,도봉구,방학3동,"10,329","30,448","14,894","15,554","30,378","14,874","15,504",70,20,50,2.94,"3,723"
2016.4/4,도봉구,창1동,"10,850","27,745","13,400","14,345","27,559","13,318","14,241",186,82,104,2.54,"3,710"
2016.4/4,도봉구,창2동,"11,999","31,477","15,487","15,990","31,259","15,381","15,878",218,106,112,2.61,"4,071"
2016.4/4,도봉구,창3동,"6,678","15,568","7,774","7,794","15,480","7,743","7,737",88,31,57,2.32,"2,434"
2016.4/4,도봉구,창4동,"10,600","29,374","14,230","15,144","29,296","14,202","15,094",78,28,50,2.76,"3,476"
2016.4/4,도봉구,창5동,"9,916","26,862","13,013","13,849","26,767","12,978","13,789",95,35,60,2.7,"3,406"
2016.4/4,도봉구,도봉1동,"10,327","23,628","11,961","11,667","23,484","11,914","11,570",144,47,97,2.27,"4,709"
2016.4/4,도봉구,도봉2동,"11,491","29,224","14,400","14,824","29,128","14,366","14,762",96,34,62,2.53,"5,075"
2016.4/4,노원구,소계,"219,736","571,212","277,866","293,346","567,581","276,333","291,248","3,631","1,533","2,098",2.58,"70,887"
2016.4/4,노원구,월계1동,"10,192","24,289","12,523","11,766","23,843","12,315","11,528",446,208,238,2.34,"3,486"
2016.4/4,노원구,월계2동,"11,059","26,914","13,038","13,876","26,780","12,996","13,784",134,42,92,2.42,"4,318"
2016.4/4,노원구,월계3동,"13,159","33,919","16,395","17,524","33,752","16,327","17,425",167,68,99,2.56,"4,756"
2016.4/4,노원구,공릉2동,"16,718","44,747","22,157","22,590","44,041","21,783","22,258",706,374,332,2.63,"4,384"
2016.4/4,노원구,하계1동,"11,720","29,914","14,497","15,417","29,727","14,398","15,329",187,99,88,2.54,"3,552"
2016.4/4,노원구,하계2동,"8,442","24,778","11,980","12,798","24,719","11,954","12,765",59,26,33,2.93,"2,678"
2016.4/4,노원구,중계본동,"9,408","28,026","13,779","14,247","27,943","13,747","14,196",83,32,51,2.97,"2,405"
2016.4/4,노원구,중계1동,"9,226","29,363","14,366","14,997","29,276","14,328","14,948",87,38,49,3.17,"2,070"
2016.4/4,노원구,중계4동,"8,296","22,336","10,919","11,417","22,256","10,893","11,363",80,26,54,2.68,"3,243"
2016.4/4,노원구,상계1동,"15,776","42,402","20,760","21,642","42,221","20,697","21,524",181,63,118,2.68,"5,533"
2016.4/4,노원구,상계2동,"8,646","22,171","10,961","11,210","22,022","10,899","11,123",149,62,87,2.55,"2,685"
2016.4/4,노원구,상계5동,"11,378","27,742","13,501","14,241","27,605","13,453","14,152",137,48,89,2.43,"4,274"
2016.4/4,노원구,상계8동,"9,371","25,627","12,348","13,279","25,586","12,338","13,248",41,10,31,2.73,"2,286"
2016.4/4,노원구,상계9동,"8,649","23,300","11,177","12,123","23,222","11,159","12,063",78,18,60,2.68,"2,579"
2016.4/4,노원구,상계10동,"7,476","19,155","8,955","10,200","19,091","8,925","10,166",64,30,34,2.55,"1,975"
2016.4/4,노원구,상계3.4동,"13,074","30,174","15,140","15,034","29,999","15,085","14,914",175,55,120,2.29,"5,519"
2016.4/4,노원구,상계6.7동,"14,121","36,593","17,156","19,437","36,430","17,094","19,336",163,62,101,2.58,"3,892"
2016.4/4,노원구,중계2.3동,"15,618","39,542","18,518","21,024","39,354","18,448","20,906",188,70,118,2.52,"6,201"
2016.4/4,노원구,공릉1동,"17,407","40,220","19,696","20,524","39,714","19,494","20,220",506,202,304,2.28,"5,051"
2016.4/4,은평구,소계,"201,891","495,937","241,048","254,889","491,476","239,183","252,293","4,461","1,865","2,596",2.43,"71,457"
2016.4/4,은평구,녹번동,"14,398","33,068","16,000","17,068","32,631","15,812","16,819",437,188,249,2.27,"5,164"
2016.4/4,은평구,불광1동,"17,577","42,833","20,475","22,358","42,482","20,332","22,150",351,143,208,2.42,"6,404"
2016.4/4,은평구,갈현1동,"11,075","25,974","12,722","13,252","25,730","12,607","13,123",244,115,129,2.32,"3,821"
2016.4/4,은평구,갈현2동,"12,306","30,930","14,845","16,085","30,550","14,686","15,864",380,159,221,2.48,"4,085"
2016.4/4,은평구,구산동,"12,476","34,302","17,333","16,969","34,072","17,234","16,838",230,99,131,2.73,"5,081"
2016.4/4,은평구,대조동,"15,629","33,485","15,894","17,591","33,053","15,705","17,348",432,189,243,2.11,"4,993"
2016.4/4,은평구,응암1동,"11,621","27,790","13,392","14,398","27,475","13,262","14,213",315,130,185,2.36,"3,870"
2016.4/4,은평구,응암2동,"7,974","19,972","9,787","10,185","19,772","9,692","10,080",200,95,105,2.48,"2,594"
2016.4/4,은평구,신사1동,"11,163","28,410","13,785","14,625","28,195","13,700","14,495",215,85,130,2.53,"3,909"
2016.4/4,은평구,신사2동,"8,871","22,255","11,149","11,106","22,122","11,093","11,029",133,56,77,2.49,"3,071"
2016.4/4,은평구,증산동,"7,858","19,422","9,666","9,756","19,283","9,602","9,681",139,64,75,2.45,"2,960"
2016.4/4,은평구,수색동,"6,753","16,048","8,083","7,965","15,877","8,022","7,855",171,61,110,2.35,"2,728"
2016.4/4,은평구,진관동,"18,103","53,811","25,680","28,131","53,613","25,590","28,023",198,90,108,2.96,"6,219"
2016.4/4,은평구,불광2동,"13,340","29,881","14,627","15,254","29,571","14,505","15,066",310,122,188,2.22,"4,944"
2016.4/4,은평구,응암3동,"12,441","27,152","13,337","13,815","26,841","13,221","13,620",311,116,195,2.16,"4,782"
2016.4/4,은평구,역촌동,"20,306","50,604","24,273","26,331","50,209","24,120","26,089",395,153,242,2.47,"6,832"
2016.4/4,서대문구,소계,"136,766","325,871","156,597","169,274","314,194","152,510","161,684","11,677","4,087","7,590",2.3,"47,653"
2016.4/4,서대문구,천연동,"8,465","19,915","9,641","10,274","19,682","9,522","10,160",233,119,114,2.33,"3,061"
2016.4/4,서대문구,홍제1동,"10,116","24,982","11,929","13,053","24,658","11,771","12,887",324,158,166,2.44,"3,938"
2016.4/4,서대문구,홍제3동,"8,153","19,418","9,453","9,965","19,204","9,355","9,849",214,98,116,2.36,"3,472"
2016.4/4,서대문구,홍제2동,"5,885","15,247","7,289","7,958","15,113","7,244","7,869",134,45,89,2.57,"2,377"
2016.4/4,서대문구,홍은1동,"9,558","23,846","11,696","12,150","23,530","11,555","11,975",316,141,175,2.46,"3,974"
2016.4/4,서대문구,홍은2동,"12,672","30,606","14,948","15,658","30,078","14,708","15,370",528,240,288,2.37,"4,620"
2016.4/4,서대문구,남가좌1동,"5,854","16,929","8,205","8,724","16,538","8,047","8,491",391,158,233,2.83,"1,882"
2016.4/4,서대문구,남가좌2동,"10,205","23,539","11,502","12,037","23,035","11,288","11,747",504,214,290,2.26,"3,688"
2016.4/4,서대문구,북가좌1동,"7,069","19,873","9,653","10,220","19,688","9,585","10,103",185,68,117,2.79,"2,590"
2016.4/4,서대문구,북가좌2동,"14,371","34,804","17,018","17,786","34,513","16,904","17,609",291,114,177,2.4,"5,217"
2016.4/4,서대문구,충현동,"8,879","19,212","9,365","9,847","18,711","9,188","9,523",501,177,324,2.11,"2,975"
2016.4/4,서대문구,북아현동,"5,756","12,993","6,259","6,734","12,702","6,125","6,577",291,134,157,2.21,"1,832"
2016.4/4,서대문구,신촌동,"11,294","23,077","9,624","13,453","18,409","8,529","9,880","4,668","1,095","3,573",1.63,"2,127"
2016.4/4,서대문구,연희동,"18,489","41,430","20,015","21,415","38,333","18,689","19,644","3,097","1,326","1,771",2.07,"5,900"
2016.4/4,마포구,소계,"169,432","390,887","186,668","204,219","379,892","182,162","197,730","10,995","4,506","6,489",2.24,"48,303"
2016.4/4,마포구,용강동,"8,925","22,535","10,826","11,709","21,944","10,503","11,441",591,323,268,2.46,"2,525"
