기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2010.1/4,중구,신당6동,"3,611","9,701","4,762","4,939","9,580","4,714","4,866",121,48,73,2.65,"1,042"
2010.1/4,중구,황학동,"5,527","12,739","6,444","6,295","11,906","6,062","5,844",833,382,451,2.15,"1,353"
2010.1/4,중구,중림동,"5,503","12,864","6,457","6,407","12,515","6,296","6,219",349,161,188,2.27,"1,660"
2010.1/4,용산구,소계,"107,407","250,844","123,295","127,549","238,366","116,764","121,602","12,478","6,531","5,947",2.22,"28,436"
2010.1/4,용산구,후암동,"8,752","20,382","10,182","10,200","19,802","9,905","9,897",580,277,303,2.26,"2,287"
2010.1/4,용산구,용산2가동,"6,007","14,089","7,032","7,057","13,126","6,478","6,648",963,554,409,2.19,"1,616"
2010.1/4,용산구,남영동,"4,627","7,990","4,638","3,352","7,453","4,388","3,065",537,250,287,1.61,"1,011"
2010.1/4,용산구,원효로2동,"6,121","16,192","7,792","8,400","15,982","7,700","8,282",210,92,118,2.61,"1,693"
2010.1/4,용산구,효창동,"4,176","10,738","5,236","5,502","10,597","5,173","5,424",141,63,78,2.54,"1,238"
2010.1/4,용산구,용문동,"4,829","13,014","6,382","6,632","12,845","6,301","6,544",169,81,88,2.66,"1,408"
2010.1/4,용산구,이촌1동,"9,941","28,871","13,783","15,088","27,223","12,825","14,398","1,648",958,690,2.74,"3,072"
2010.1/4,용산구,이촌2동,"4,342","10,520","5,074","5,446","10,463","5,049","5,414",57,25,32,2.41,"1,326"
2010.1/4,용산구,이태원1동,"4,138","10,113","4,928","5,185","8,183","3,833","4,350","1,930","1,095",835,1.98,"1,199"
2010.1/4,용산구,이태원2동,"5,159","11,430","5,468","5,962","11,009","5,220","5,789",421,248,173,2.13,"1,563"
2010.1/4,용산구,서빙고동,"4,812","11,808","5,721","6,087","11,318","5,489","5,829",490,232,258,2.35,"1,647"
2010.1/4,용산구,보광동,"8,840","19,253","9,411","9,842","18,400","8,969","9,431",853,442,411,2.08,"2,142"
2010.1/4,용산구,청파동,"11,581","24,621","11,910","12,711","23,809","11,609","12,200",812,301,511,2.06,"2,451"
2010.1/4,용산구,원효로1동,"4,678","10,513","5,256","5,257","10,230","5,114","5,116",283,142,141,2.19,"1,097"
2010.1/4,용산구,한강로동,"7,711","16,376","8,226","8,150","15,531","7,798","7,733",845,428,417,2.01,"2,010"
2010.1/4,용산구,한남동,"11,693","24,934","12,256","12,678","22,395","10,913","11,482","2,539","1,343","1,196",1.92,"2,676"
2010.1/4,성동구,소계,"126,942","316,113","158,228","157,885","308,144","154,389","153,755","7,969","3,839","4,130",2.43,"30,704"
2010.1/4,성동구,왕십리2동,"7,517","19,155","9,480","9,675","19,028","9,425","9,603",127,55,72,2.53,"1,857"
2010.1/4,성동구,마장동,"10,212","26,412","13,331","13,081","25,909","13,070","12,839",503,261,242,2.54,"2,610"
2010.1/4,성동구,사근동,"5,630","11,699","6,205","5,494","10,667","5,711","4,956","1,032",494,538,1.89,"1,128"
2010.1/4,성동구,행당1동,"7,642","18,383","9,058","9,325","18,036","8,910","9,126",347,148,199,2.36,"1,885"
2010.1/4,성동구,행당2동,"9,048","25,648","12,358","13,290","25,580","12,329","13,251",68,29,39,2.83,"2,275"
2010.1/4,성동구,응봉동,"6,523","17,616","8,449","9,167","17,547","8,419","9,128",69,30,39,2.69,"1,752"
2010.1/4,성동구,금호1가동,"6,240","16,308","7,959","8,349","16,141","7,884","8,257",167,75,92,2.59,"1,724"
2010.1/4,성동구,금호4가동,"6,494","15,677","7,735","7,942","15,443","7,631","7,812",234,104,130,2.38,"1,582"
2010.1/4,성동구,성수1가1동,"7,332","18,899","9,698","9,201","18,245","9,346","8,899",654,352,302,2.49,"1,440"
2010.1/4,성동구,성수1가2동,"8,207","19,254","9,769","9,485","18,956","9,621","9,335",298,148,150,2.31,"1,591"
2010.1/4,성동구,성수2가1동,"9,051","22,318","11,526","10,792","21,201","10,985","10,216","1,117",541,576,2.34,"1,881"
2010.1/4,성동구,성수2가3동,"5,243","12,335","6,333","6,002","11,974","6,104","5,870",361,229,132,2.28,"1,141"
2010.1/4,성동구,송정동,"5,673","12,973","6,808","6,165","12,457","6,580","5,877",516,228,288,2.2,"1,104"
2010.1/4,성동구,용답동,"7,453","18,035","9,350","8,685","17,051","8,894","8,157",984,456,528,2.29,"1,738"
2010.1/4,성동구,왕십리도선동,"5,547","13,524","6,773","6,751","12,900","6,486","6,414",624,287,337,2.33,"1,565"
2010.1/4,성동구,금호2.3가동,"9,111","22,788","11,096","11,692","22,514","10,981","11,533",274,115,159,2.47,"2,619"
2010.1/4,성동구,옥수동,"10,019","25,089","12,300","12,789","24,495","12,013","12,482",594,287,307,2.44,"2,812"
2010.1/4,광진구,소계,"156,264","386,292","190,823","195,469","373,586","185,087","188,499","12,706","5,736","6,970",2.39,"30,765"
2010.1/4,광진구,화양동,"12,179","23,921","11,646","12,275","21,107","10,413","10,694","2,814","1,233","1,581",1.73,"1,708"
2010.1/4,광진구,군자동,"10,060","22,550","11,356","11,194","21,772","10,973","10,799",778,383,395,2.16,"2,005"
2010.1/4,광진구,중곡1동,"7,569","17,638","8,730","8,908","16,921","8,421","8,500",717,309,408,2.24,"1,501"
2010.1/4,광진구,중곡2동,"9,415","23,262","11,430","11,832","23,072","11,363","11,709",190,67,123,2.45,"1,859"
2010.1/4,광진구,중곡3동,"8,234","20,004","10,004","10,000","19,842","9,938","9,904",162,66,96,2.41,"1,665"
2010.1/4,광진구,중곡4동,"12,216","31,917","15,916","16,001","31,789","15,870","15,919",128,46,82,2.6,"2,729"
2010.1/4,광진구,능동,"5,138","10,975","5,247","5,728","10,753","5,146","5,607",222,101,121,2.09,959
2010.1/4,광진구,구의1동,"10,745","23,950","11,549","12,401","22,921","11,117","11,804","1,029",432,597,2.13,"1,956"
2010.1/4,광진구,구의2동,"10,408","26,807","13,256","13,551","26,553","13,168","13,385",254,88,166,2.55,"2,445"
2010.1/4,광진구,구의3동,"11,560","30,417","14,757","15,660","30,226","14,665","15,561",191,92,99,2.61,"2,351"
2010.1/4,광진구,광장동,"11,750","35,895","17,513","18,382","35,614","17,394","18,220",281,119,162,3.03,"2,399"
2010.1/4,광진구,자양1동,"11,073","26,865","13,264","13,601","24,661","12,220","12,441","2,204","1,044","1,160",2.23,"2,216"
2010.1/4,광진구,자양2동,"11,541","29,496","14,852","14,644","29,274","14,748","14,526",222,104,118,2.54,"2,205"
2010.1/4,광진구,자양3동,"11,602","32,569","16,133","16,436","32,078","15,891","16,187",491,242,249,2.76,"2,146"
2010.1/4,광진구,자양4동,"12,774","30,026","15,170","14,856","27,003","13,760","13,243","3,023","1,410","1,613",2.11,"2,621"
2010.1/4,동대문구,소계,"153,517","374,039","187,583","186,456","361,812","182,250","179,562","12,227","5,333","6,894",2.36,"40,300"
2010.1/4,동대문구,회기동,"5,539","11,982","5,787","6,195","10,771","5,261","5,510","1,211",526,685,1.94,"1,138"
2010.1/4,동대문구,휘경1동,"8,187","18,530","9,202","9,328","17,362","8,697","8,665","1,168",505,663,2.12,"1,874"
2010.1/4,동대문구,휘경2동,"9,592","24,263","11,955","12,308","24,098","11,892","12,206",165,63,102,2.51,"2,282"
2010.1/4,동대문구,청량리동,"10,828","26,084","13,022","13,062","25,125","12,581","12,544",959,441,518,2.32,"3,799"
2010.1/4,동대문구,용신동,"14,767","32,622","16,845","15,777","31,071","16,145","14,926","1,551",700,851,2.1,"4,067"
2010.1/4,동대문구,제기동,"12,833","29,881","15,186","14,695","28,487","14,592","13,895","1,394",594,800,2.22,"3,884"
2010.1/4,동대문구,전농1동,"12,794","28,943","14,908","14,035","28,149","14,554","13,595",794,354,440,2.2,"3,621"
2010.1/4,동대문구,전농2동,"6,911","19,182","9,458","9,724","19,095","9,418","9,677",87,40,47,2.76,"2,166"
2010.1/4,동대문구,답십리1동,"8,050","19,709","9,922","9,787","19,028","9,609","9,419",681,313,368,2.36,"2,205"
2010.1/4,동대문구,답십리2동,"12,110","32,831","16,249","16,582","32,631","16,166","16,465",200,83,117,2.69,"3,418"
2010.1/4,동대문구,장안1동,"14,319","37,435","18,835","18,600","36,378","18,417","17,961","1,057",418,639,2.54,"3,336"
2010.1/4,동대문구,장안2동,"12,693","33,013","16,677","16,336","32,792","16,599","16,193",221,78,143,2.58,"2,840"
2010.1/4,동대문구,이문1동,"16,013","34,757","17,307","17,450","32,982","16,493","16,489","1,775",814,961,2.06,"3,423"
2010.1/4,동대문구,이문2동,"8,881","24,807","12,230","12,577","23,843","11,826","12,017",964,404,560,2.68,"2,247"
2010.1/4,중랑구,소계,"172,270","431,283","215,350","215,933","426,422","213,434","212,988","4,861","1,916","2,945",2.48,"40,019"
2010.1/4,중랑구,면목2동,"12,050","29,206","14,700","14,506","28,874","14,571","14,303",332,129,203,2.4,"2,579"
2010.1/4,중랑구,면목4동,"10,131","23,770","11,648","12,122","23,581","11,566","12,015",189,82,107,2.33,"2,179"
2010.1/4,중랑구,면목5동,"6,265","14,890","7,580","7,310","14,759","7,542","7,217",131,38,93,2.36,"1,460"
2010.1/4,중랑구,면목7동,"10,711","26,751","13,356","13,395","26,593","13,297","13,296",158,59,99,2.48,"2,477"
2010.1/4,중랑구,상봉1동,"9,298","26,387","13,087","13,300","26,038","12,941","13,097",349,146,203,2.8,"2,182"
2010.1/4,중랑구,상봉2동,"8,911","19,098","9,651","9,447","18,905","9,574","9,331",193,77,116,2.12,"1,901"
2010.1/4,중랑구,중화1동,"8,080","22,222","11,072","11,150","21,706","10,869","10,837",516,203,313,2.69,"1,846"
2010.1/4,중랑구,중화2동,"14,565","32,199","16,500","15,699","31,810","16,324","15,486",389,176,213,2.18,"3,297"
2010.1/4,중랑구,묵1동,"12,795","34,730","17,141","17,589","34,431","17,016","17,415",299,125,174,2.69,"3,257"
2010.1/4,중랑구,묵2동,"8,390","20,548","10,314","10,234","20,428","10,275","10,153",120,39,81,2.43,"2,019"
2010.1/4,중랑구,망우3동,"8,243","19,922","10,049","9,873","19,812","10,010","9,802",110,39,71,2.4,"1,843"
2010.1/4,중랑구,신내1동,"10,811","32,023","15,816","16,207","31,769","15,699","16,070",254,117,137,2.94,"2,917"
2010.1/4,중랑구,신내2동,"9,372","25,919","12,685","13,234","25,885","12,671","13,214",34,14,20,2.76,"2,272"
2010.1/4,중랑구,면목본동,"15,880","38,412","19,032","19,380","37,285","18,606","18,679","1,127",426,701,2.35,"3,422"
2010.1/4,중랑구,면목3.8동,"12,608","30,382","15,215","15,167","30,160","15,138","15,022",222,77,145,2.39,"2,968"
2010.1/4,중랑구,망우본동,"14,160","34,824","17,504","17,320","34,386","17,335","17,051",438,169,269,2.43,"3,400"
2010.1/4,성북구,소계,"193,148","484,359","239,324","245,035","475,888","235,634","240,254","8,471","3,690","4,781",2.46,"49,999"
2010.1/4,성북구,돈암1동,"6,740","17,952","8,681","9,271","17,805","8,633","9,172",147,48,99,2.64,"1,922"
2010.1/4,성북구,돈암2동,"8,426","24,543","11,962","12,581","24,380","11,898","12,482",163,64,99,2.89,"2,252"
2010.1/4,성북구,안암동,"8,627","18,432","9,365","9,067","16,958","8,678","8,280","1,474",687,787,1.97,"1,682"
2010.1/4,성북구,보문동,"7,595","17,331","8,604","8,727","16,947","8,462","8,485",384,142,242,2.23,"1,875"
2010.1/4,성북구,정능1동,"7,554","21,212","10,179","11,033","20,453","9,868","10,585",759,311,448,2.71,"2,174"
2010.1/4,성북구,정능2동,"9,599","25,130","12,441","12,689","25,024","12,387","12,637",106,54,52,2.61,"2,689"
2010.1/4,성북구,정능3동,"8,124","18,976","9,468","9,508","18,697","9,345","9,352",279,123,156,2.3,"2,314"
2010.1/4,성북구,정능4동,"10,831","28,291","13,927","14,364","28,112","13,843","14,269",179,84,95,2.6,"2,932"
2010.1/4,성북구,길음1동,"9,797","28,441","13,841","14,600","28,112","13,701","14,411",329,140,189,2.87,"2,293"
2010.1/4,성북구,길음2동,"8,951","20,785","10,195","10,590","20,649","10,132","10,517",136,63,73,2.31,"2,230"
2010.1/4,성북구,월곡1동,"10,410","27,844","13,856","13,988","27,409","13,668","13,741",435,188,247,2.63,"2,741"
2010.1/4,성북구,월곡2동,"8,543","21,793","10,798","10,995","21,589","10,713","10,876",204,85,119,2.53,"2,309"
2010.1/4,성북구,장위1동,"10,582","27,602","13,797","13,805","27,062","13,568","13,494",540,229,311,2.56,"2,690"
2010.1/4,성북구,장위2동,"9,804","24,249","12,208","12,041","24,082","12,135","11,947",167,73,94,2.46,"2,622"
2010.1/4,성북구,장위3동,"8,346","20,552","10,510","10,042","20,372","10,430","9,942",180,80,100,2.44,"2,259"
2010.1/4,성북구,성북동,"8,424","19,869","9,609","10,260","19,180","9,311","9,869",689,298,391,2.28,"2,497"
2010.1/4,성북구,삼선동,"11,821","27,517","13,422","14,095","26,889","13,156","13,733",628,266,362,2.27,"2,934"
2010.1/4,성북구,동선동,"7,644","15,710","7,205","8,505","15,277","6,999","8,278",433,206,227,2,"1,724"
2010.1/4,성북구,종암동,"15,673","39,288","19,736","19,552","38,753","19,487","19,266",535,249,286,2.47,"3,887"
2010.1/4,성북구,석관동,"15,657","38,842","19,520","19,322","38,138","19,220","18,918",704,300,404,2.44,"3,973"
2010.1/4,강북구,소계,"136,703","342,669","169,573","173,096","339,150","168,275","170,875","3,519","1,298","2,221",2.48,"39,312"
2010.1/4,강북구,번1동,"8,932","21,015","10,350","10,665","20,591","10,213","10,378",424,137,287,2.31,"2,252"
2010.1/4,강북구,번2동,"8,151","20,622","10,152","10,470","20,543","10,123","10,420",79,29,50,2.52,"2,442"
2010.1/4,강북구,번3동,"7,729","21,774","10,524","11,250","21,709","10,504","11,205",65,20,45,2.81,"2,830"
2010.1/4,강북구,수유1동,"9,692","23,900","11,974","11,926","23,363","11,777","11,586",537,197,340,2.41,"2,694"
2010.1/4,강북구,수유2동,"9,202","23,853","11,780","12,073","23,757","11,748","12,009",96,32,64,2.58,"3,086"
2010.1/4,강북구,수유3동,"10,779","24,479","12,190","12,289","24,248","12,105","12,143",231,85,146,2.25,"2,922"
2010.1/4,강북구,삼양동,"13,384","33,474","16,803","16,671","32,985","16,627","16,358",489,176,313,2.46,"3,469"
2010.1/4,강북구,미아동,"10,325","25,020","12,481","12,539","24,339","12,193","12,146",681,288,393,2.36,"2,688"
2010.1/4,강북구,송중동,"14,308","35,950","17,571","18,379","35,677","17,474","18,203",273,97,176,2.49,"3,984"
2010.1/4,강북구,송천동,"13,793","32,727","16,339","16,388","32,447","16,231","16,216",280,108,172,2.35,"3,858"
2010.1/4,강북구,삼각산동,"8,140","23,954","11,772","12,182","23,900","11,752","12,148",54,20,34,2.94,"1,978"
2010.1/4,강북구,우이동,"8,729","21,990","11,013","10,977","21,850","10,959","10,891",140,54,86,2.5,"2,901"
2010.1/4,강북구,인수동,"13,539","33,911","16,624","17,287","33,741","16,569","17,172",170,55,115,2.49,"4,208"
2010.1/4,도봉구,소계,"138,629","371,095","183,426","187,669","368,492","182,419","186,073","2,603","1,007","1,596",2.66,"36,736"
2010.1/4,도봉구,쌍문1동,"8,577","22,740","11,173","11,567","22,360","11,033","11,327",380,140,240,2.61,"2,575"
2010.1/4,도봉구,쌍문2동,"8,234","21,529","10,624","10,905","21,430","10,593","10,837",99,31,68,2.6,"2,245"
2010.1/4,도봉구,쌍문3동,"7,343","18,824","9,200","9,624","18,689","9,148","9,541",135,52,83,2.55,"2,040"
2010.1/4,도봉구,쌍문4동,"7,577","22,084","10,734","11,350","22,044","10,723","11,321",40,11,29,2.91,"1,842"
2010.1/4,도봉구,방학1동,"12,157","32,949","16,502","16,447","32,556","16,335","16,221",393,167,226,2.68,"2,975"
2010.1/4,도봉구,방학2동,"9,807","24,825","12,476","12,349","24,661","12,416","12,245",164,60,104,2.51,"2,527"
2010.1/4,도봉구,방학3동,"10,873","32,637","16,045","16,592","32,570","16,019","16,551",67,26,41,3,"2,792"
2010.1/4,도봉구,창1동,"11,175","29,745","14,549","15,196","29,240","14,342","14,898",505,207,298,2.62,"2,885"
2010.1/4,도봉구,창2동,"12,151","31,722","15,702","16,020","31,523","15,607","15,916",199,95,104,2.59,"2,872"
2010.1/4,도봉구,창3동,"6,725","16,681","8,424","8,257","16,624","8,407","8,217",57,17,40,2.47,"1,688"
2010.1/4,도봉구,창4동,"11,408","31,413","15,235","16,178","31,355","15,208","16,147",58,27,31,2.75,"2,679"
2010.1/4,도봉구,창5동,"10,142","28,524","14,017","14,507","28,427","13,971","14,456",97,46,51,2.8,"2,487"
2010.1/4,도봉구,도봉1동,"10,534","25,368","12,799","12,569","25,060","12,694","12,366",308,105,203,2.38,"3,361"
2010.1/4,도봉구,도봉2동,"11,926","32,054","15,946","16,108","31,953","15,923","16,030",101,23,78,2.68,"3,768"
2010.1/4,노원구,소계,"225,259","614,603","300,833","313,770","610,201","298,947","311,254","4,402","1,886","2,516",2.71,"55,384"
2010.1/4,노원구,월계1동,"9,782","25,220","12,835","12,385","24,388","12,460","11,928",832,375,457,2.49,"2,515"
2010.1/4,노원구,월계2동,"12,463","31,741","15,536","16,205","31,627","15,494","16,133",114,42,72,2.54,"3,455"
2010.1/4,노원구,월계3동,"13,825","37,154","18,124","19,030","36,983","18,059","18,924",171,65,106,2.68,"3,601"
2010.1/4,노원구,공릉2동,"16,942","47,028","23,401","23,627","46,509","23,188","23,321",519,213,306,2.75,"3,384"
2010.1/4,노원구,하계1동,"11,395","31,363","15,253","16,110","31,202","15,170","16,032",161,83,78,2.74,"2,952"
2010.1/4,노원구,하계2동,"8,825","26,373","12,879","13,494","26,337","12,864","13,473",36,15,21,2.98,"2,108"
2010.1/4,노원구,중계본동,"10,201","31,191","15,401","15,790","30,747","15,194","15,553",444,207,237,3.01,"2,184"
2010.1/4,노원구,중계1동,"9,725","31,195","15,270","15,925","31,127","15,241","15,886",68,29,39,3.2,"1,827"
2010.1/4,노원구,중계4동,"8,504","24,097","11,701","12,396","23,470","11,467","12,003",627,234,393,2.76,"2,368"
2010.1/4,노원구,상계1동,"15,178","43,314","21,396","21,918","43,157","21,322","21,835",157,74,83,2.84,"4,044"
2010.1/4,노원구,상계2동,"8,439","22,912","11,383","11,529","22,819","11,345","11,474",93,38,55,2.7,"2,052"
2010.1/4,노원구,상계5동,"9,276","24,683","12,094","12,589","24,571","12,048","12,523",112,46,66,2.65,"2,492"
2010.1/4,노원구,상계8동,"9,767","27,791","13,372","14,419","27,761","13,363","14,398",30,9,21,2.84,"1,980"
2010.1/4,노원구,상계9동,"9,105","25,480","12,433","13,047","25,432","12,414","13,018",48,19,29,2.79,"2,027"
2010.1/4,노원구,상계10동,"8,039","21,147","10,061","11,086","21,113","10,051","11,062",34,10,24,2.63,"1,684"
2010.1/4,노원구,공릉1.3동,"16,616","41,588","20,440","21,148","41,016","20,166","20,850",572,274,298,2.47,"3,609"
2010.1/4,노원구,상계3.4동,"16,877","41,391","20,869","20,522","41,227","20,818","20,409",164,51,113,2.44,"5,114"
2010.1/4,노원구,상계6.7동,"14,599","37,800","17,904","19,896","37,691","17,852","19,839",109,52,57,2.58,"3,028"
2010.1/4,노원구,중계2.3동,"15,701","43,135","20,481","22,654","43,024","20,431","22,593",111,50,61,2.74,"4,960"
2010.1/4,은평구,소계,"187,028","474,165","233,565","240,600","469,329","231,489","237,840","4,836","2,076","2,760",2.51,"50,026"
2010.1/4,은평구,녹번동,"15,508","36,521","17,801","18,720","36,014","17,583","18,431",507,218,289,2.32,"4,077"
2010.1/4,은평구,불광1동,"14,452","35,497","17,375","18,122","35,039","17,164","17,875",458,211,247,2.42,"4,049"
2010.1/4,은평구,갈현1동,"10,706","27,025","13,371","13,654","26,676","13,236","13,440",349,135,214,2.49,"2,727"
2010.1/4,은평구,갈현2동,"10,644","27,879","13,491","14,388","27,644","13,383","14,261",235,108,127,2.6,"2,703"
2010.1/4,은평구,구산동,"11,553","33,565","17,262","16,303","33,400","17,197","16,203",165,65,100,2.89,"3,516"
2010.1/4,은평구,대조동,"13,314","31,660","15,229","16,431","31,273","15,062","16,211",387,167,220,2.35,"3,536"
2010.1/4,은평구,응암1동,"13,790","33,839","16,565","17,274","33,189","16,286","16,903",650,279,371,2.41,"3,403"
2010.1/4,은평구,응암2동,"8,769","20,394","10,177","10,217","20,263","10,137","10,126",131,40,91,2.31,"2,376"
2010.1/4,은평구,신사1동,"10,366","27,773","13,694","14,079","27,340","13,498","13,842",433,196,237,2.64,"2,618"
2010.1/4,은평구,신사2동,"9,133","23,842","12,063","11,779","23,744","12,027","11,717",98,36,62,2.6,"2,198"
2010.1/4,은평구,증산동,"8,559","22,281","11,083","11,198","22,116","11,018","11,098",165,65,100,2.58,"2,314"
2010.1/4,은평구,수색동,"8,435","21,288","10,635","10,653","21,040","10,532","10,508",248,103,145,2.49,"2,537"
2010.1/4,은평구,진관동,"8,876","26,346","12,834","13,512","26,231","12,778","13,453",115,56,59,2.96,"2,548"
2010.1/4,은평구,불광2동,"13,397","31,827","15,654","16,173","31,636","15,588","16,048",191,66,125,2.36,"3,606"
2010.1/4,은평구,응암3동,"11,503","27,786","13,765","14,021","27,617","13,705","13,912",169,60,109,2.4,"3,328"
2010.1/4,은평구,역촌동,"18,023","46,642","22,566","24,076","46,107","22,295","23,812",535,271,264,2.56,"4,490"
2010.1/4,서대문구,소계,"137,069","336,490","164,179","172,311","327,159","160,145","167,014","9,331","4,034","5,297",2.39,"38,016"
2010.1/4,서대문구,천연동,"8,255","20,327","9,903","10,424","20,087","9,788","10,299",240,115,125,2.43,"2,408"
2010.1/4,서대문구,홍제1동,"11,402","28,673","13,772","14,901","28,198","13,570","14,628",475,202,273,2.47,"3,355"
2010.1/4,서대문구,홍제3동,"8,334","20,801","10,179","10,622","20,591","10,083","10,508",210,96,114,2.47,"2,665"
2010.1/4,서대문구,홍제2동,"6,042","16,177","7,795","8,382","16,043","7,742","8,301",134,53,81,2.66,"1,735"
2010.1/4,서대문구,홍은1동,"11,032","28,440","13,969","14,471","28,140","13,858","14,282",300,111,189,2.55,"3,495"
2010.1/4,서대문구,홍은2동,"11,599","29,937","14,767","15,170","29,427","14,520","14,907",510,247,263,2.54,"3,256"
2010.1/4,서대문구,남가좌1동,"1,943","4,537","2,295","2,242","4,278","2,181","2,097",259,114,145,2.2,577
2010.1/4,서대문구,남가좌2동,"12,677","31,869","15,675","16,194","31,456","15,486","15,970",413,189,224,2.48,"3,531"
2010.1/4,서대문구,북가좌1동,"4,070","10,710","5,405","5,305","10,613","5,369","5,244",97,36,61,2.61,"1,184"
2010.1/4,서대문구,북가좌2동,"13,445","35,145","17,357","17,788","34,887","17,267","17,620",258,90,168,2.59,"3,763"
2010.1/4,서대문구,충현동,"10,682","24,175","11,987","12,188","23,822","11,823","11,999",353,164,189,2.23,"2,871"
2010.1/4,서대문구,북아현동,"9,004","20,297","9,743","10,554","19,765","9,514","10,251",532,229,303,2.2,"2,153"
2010.1/4,서대문구,신촌동,"10,098","21,107","9,644","11,463","18,167","8,525","9,642","2,940","1,119","1,821",1.8,"1,871"
2010.1/4,서대문구,연희동,"18,486","44,295","21,688","22,607","41,685","20,419","21,266","2,610","1,269","1,341",2.25,"5,152"
2010.1/4,마포구,소계,"165,741","392,087","191,157","200,930","383,741","187,154","196,587","8,346","4,003","4,343",2.32,"38,803"
2010.1/4,마포구,용강동,"8,808","21,797","10,573","11,224","21,354","10,351","11,003",443,222,221,2.42,"2,133"
2010.1/4,마포구,대흥동,"8,940","17,147","8,360","8,787","15,971","7,820","8,151","1,176",540,636,1.79,"1,787"
