기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2010.4/4,용산구,남영동,"5,163","8,442","4,925","3,517","7,947","4,702","3,245",495,223,272,1.54,"1,168"
2010.4/4,용산구,원효로2동,"6,314","16,436","7,848","8,588","16,222","7,764","8,458",214,84,130,2.57,"1,796"
2010.4/4,용산구,효창동,"4,541","11,532","5,602","5,930","11,386","5,532","5,854",146,70,76,2.51,"1,338"
2010.4/4,용산구,용문동,"5,260","13,603","6,689","6,914","13,433","6,612","6,821",170,77,93,2.55,"1,519"
2010.4/4,용산구,이촌1동,"10,227","28,935","13,654","15,281","27,385","12,774","14,611","1,550",880,670,2.68,"3,308"
2010.4/4,용산구,이촌2동,"4,460","10,665","5,122","5,543","10,609","5,098","5,511",56,24,32,2.38,"1,418"
2010.4/4,용산구,이태원1동,"4,623","10,685","5,097","5,588","8,739","4,011","4,728","1,946","1,086",860,1.89,"1,405"
2010.4/4,용산구,이태원2동,"5,494","11,817","5,628","6,189","11,441","5,409","6,032",376,219,157,2.08,"1,739"
2010.4/4,용산구,서빙고동,"4,973","11,927","5,748","6,179","11,479","5,529","5,950",448,219,229,2.31,"1,716"
2010.4/4,용산구,보광동,"9,056","19,336","9,404","9,932","18,461","8,942","9,519",875,462,413,2.04,"2,248"
2010.4/4,용산구,청파동,"11,953","24,895","12,071","12,824","24,011","11,745","12,266",884,326,558,2.01,"2,640"
2010.4/4,용산구,원효로1동,"5,149","11,254","5,644","5,610","10,979","5,517","5,462",275,127,148,2.13,"1,223"
2010.4/4,용산구,한강로동,"8,186","16,929","8,504","8,425","16,021","8,040","7,981",908,464,444,1.96,"2,284"
2010.4/4,용산구,한남동,"12,262","25,440","12,414","13,026","23,030","11,136","11,894","2,410","1,278","1,132",1.88,"2,966"
2010.4/4,성동구,소계,"129,644","316,892","158,771","158,121","309,093","155,067","154,026","7,799","3,704","4,095",2.38,"32,094"
2010.4/4,성동구,왕십리2동,"7,711","19,161","9,539","9,622","18,943","9,437","9,506",218,102,116,2.46,"1,945"
2010.4/4,성동구,마장동,"10,358","26,341","13,241","13,100","25,826","12,994","12,832",515,247,268,2.49,"2,658"
2010.4/4,성동구,사근동,"5,798","11,629","6,117","5,512","10,746","5,717","5,029",883,400,483,1.85,"1,198"
2010.4/4,성동구,행당1동,"7,719","18,578","9,146","9,432","17,998","8,884","9,114",580,262,318,2.33,"1,960"
2010.4/4,성동구,행당2동,"9,292","26,060","12,529","13,531","25,996","12,502","13,494",64,27,37,2.8,"2,400"
2010.4/4,성동구,응봉동,"6,628","17,670","8,497","9,173","17,607","8,471","9,136",63,26,37,2.66,"1,838"
2010.4/4,성동구,금호1가동,"6,293","16,218","7,909","8,309","16,077","7,844","8,233",141,65,76,2.55,"1,781"
2010.4/4,성동구,금호4가동,"6,505","15,550","7,645","7,905","15,330","7,555","7,775",220,90,130,2.36,"1,640"
2010.4/4,성동구,성수1가1동,"7,487","19,041","9,807","9,234","18,398","9,468","8,930",643,339,304,2.46,"1,509"
2010.4/4,성동구,성수1가2동,"8,301","19,323","9,840","9,483","19,026","9,696","9,330",297,144,153,2.29,"1,629"
2010.4/4,성동구,성수2가1동,"9,353","22,408","11,615","10,793","21,346","11,092","10,254","1,062",523,539,2.28,"1,964"
2010.4/4,성동구,성수2가3동,"5,400","12,467","6,465","6,002","12,133","6,258","5,875",334,207,127,2.25,"1,198"
2010.4/4,성동구,송정동,"5,809","13,072","6,871","6,201","12,520","6,630","5,890",552,241,311,2.16,"1,139"
2010.4/4,성동구,용답동,"7,714","18,050","9,434","8,616","17,039","8,966","8,073","1,011",468,543,2.21,"1,819"
2010.4/4,성동구,왕십리도선동,"5,765","13,504","6,734","6,770","13,045","6,524","6,521",459,210,249,2.26,"1,678"
2010.4/4,성동구,금호2.3가동,"9,434","22,954","11,183","11,771","22,705","11,073","11,632",249,110,139,2.41,"2,792"
2010.4/4,성동구,옥수동,"10,077","24,866","12,199","12,667","24,358","11,956","12,402",508,243,265,2.42,"2,946"
2010.4/4,광진구,소계,"159,675","388,775","192,053","196,722","375,463","186,024","189,439","13,312","6,029","7,283",2.35,"32,241"
2010.4/4,광진구,화양동,"12,806","24,387","11,954","12,433","21,499","10,646","10,853","2,888","1,308","1,580",1.68,"1,806"
2010.4/4,광진구,군자동,"10,271","22,670","11,458","11,212","21,836","11,039","10,797",834,419,415,2.13,"2,070"
2010.4/4,광진구,중곡1동,"7,795","17,795","8,772","9,023","17,082","8,471","8,611",713,301,412,2.19,"1,588"
2010.4/4,광진구,중곡2동,"9,592","23,207","11,437","11,770","23,034","11,371","11,663",173,66,107,2.4,"1,941"
2010.4/4,광진구,중곡3동,"8,394","19,906","9,947","9,959","19,762","9,898","9,864",144,49,95,2.35,"1,731"
2010.4/4,광진구,중곡4동,"12,688","32,347","16,078","16,269","32,217","16,034","16,183",130,44,86,2.54,"2,928"
2010.4/4,광진구,능동,"5,420","11,173","5,321","5,852","10,941","5,219","5,722",232,102,130,2.02,"1,015"
2010.4/4,광진구,구의1동,"10,932","24,150","11,641","12,509","23,094","11,179","11,915","1,056",462,594,2.11,"2,023"
2010.4/4,광진구,구의2동,"10,690","27,158","13,440","13,718","26,834","13,334","13,500",324,106,218,2.51,"2,556"
2010.4/4,광진구,구의3동,"11,677","30,611","14,843","15,768","30,413","14,757","15,656",198,86,112,2.6,"2,438"
2010.4/4,광진구,광장동,"11,734","35,801","17,463","18,338","35,522","17,340","18,182",279,123,156,3.03,"2,519"
2010.4/4,광진구,자양1동,"11,285","27,484","13,622","13,862","24,710","12,308","12,402","2,774","1,314","1,460",2.19,"2,303"
2010.4/4,광진구,자양2동,"11,761","29,673","14,883","14,790","29,440","14,785","14,655",233,98,135,2.5,"2,390"
2010.4/4,광진구,자양3동,"11,752","32,717","16,155","16,562","32,298","15,942","16,356",419,213,206,2.75,"2,287"
2010.4/4,광진구,자양4동,"12,878","29,696","15,039","14,657","26,781","13,701","13,080","2,915","1,338","1,577",2.08,"2,646"
2010.4/4,동대문구,소계,"158,485","379,343","190,317","189,026","366,786","184,874","181,912","12,557","5,443","7,114",2.31,"42,669"
2010.4/4,동대문구,회기동,"5,567","12,183","5,820","6,363","10,853","5,259","5,594","1,330",561,769,1.95,"1,216"
2010.4/4,동대문구,휘경1동,"8,243","18,372","9,122","9,250","17,226","8,644","8,582","1,146",478,668,2.09,"1,934"
2010.4/4,동대문구,휘경2동,"9,861","24,411","12,049","12,362","24,215","11,968","12,247",196,81,115,2.46,"2,374"
2010.4/4,동대문구,청량리동,"11,091","26,081","13,108","12,973","25,122","12,650","12,472",959,458,501,2.27,"3,990"
2010.4/4,동대문구,용신동,"16,105","34,512","17,877","16,635","33,017","17,200","15,817","1,495",677,818,2.05,"4,397"
2010.4/4,동대문구,제기동,"13,013","29,788","15,089","14,699","28,308","14,468","13,840","1,480",621,859,2.18,"3,990"
2010.4/4,동대문구,전농1동,"13,087","28,861","14,884","13,977","28,091","14,542","13,549",770,342,428,2.15,"3,867"
2010.4/4,동대문구,전농2동,"7,360","20,246","9,932","10,314","20,163","9,899","10,264",83,33,50,2.74,"2,342"
2010.4/4,동대문구,답십리1동,"9,023","21,399","10,766","10,633","20,766","10,474","10,292",633,292,341,2.3,"2,479"
2010.4/4,동대문구,답십리2동,"12,344","32,853","16,284","16,569","32,645","16,195","16,450",208,89,119,2.64,"3,575"
2010.4/4,동대문구,장안1동,"14,735","37,804","19,052","18,752","36,764","18,646","18,118","1,040",406,634,2.5,"3,517"
2010.4/4,동대문구,장안2동,"13,031","33,188","16,786","16,402","32,963","16,700","16,263",225,86,139,2.53,"2,988"
2010.4/4,동대문구,이문1동,"16,097","35,114","17,465","17,649","32,928","16,486","16,442","2,186",979,"1,207",2.05,"3,613"
2010.4/4,동대문구,이문2동,"8,928","24,531","12,083","12,448","23,725","11,743","11,982",806,340,466,2.66,"2,387"
2010.4/4,중랑구,소계,"176,096","432,302","216,255","216,047","427,455","214,383","213,072","4,847","1,872","2,975",2.43,"41,887"
2010.4/4,중랑구,면목2동,"12,360","29,536","14,950","14,586","28,964","14,681","14,283",572,269,303,2.34,"2,735"
2010.4/4,중랑구,면목4동,"10,323","23,804","11,724","12,080","23,574","11,633","11,941",230,91,139,2.28,"2,290"
2010.4/4,중랑구,면목5동,"6,356","14,764","7,563","7,201","14,615","7,521","7,094",149,42,107,2.3,"1,497"
2010.4/4,중랑구,면목7동,"10,893","26,701","13,305","13,396","26,536","13,246","13,290",165,59,106,2.44,"2,601"
2010.4/4,중랑구,상봉1동,"9,430","26,446","13,081","13,365","26,117","12,949","13,168",329,132,197,2.77,"2,271"
2010.4/4,중랑구,상봉2동,"9,068","19,006","9,615","9,391","18,817","9,542","9,275",189,73,116,2.08,"1,998"
2010.4/4,중랑구,중화1동,"8,398","22,486","11,177","11,309","21,982","10,987","10,995",504,190,314,2.62,"1,944"
2010.4/4,중랑구,중화2동,"14,859","32,147","16,525","15,622","31,737","16,358","15,379",410,167,243,2.14,"3,384"
2010.4/4,중랑구,묵1동,"13,209","35,076","17,290","17,786","34,802","17,180","17,622",274,110,164,2.63,"3,394"
2010.4/4,중랑구,묵2동,"8,521","20,534","10,323","10,211","20,408","10,285","10,123",126,38,88,2.4,"2,078"
2010.4/4,중랑구,망우3동,"8,405","19,935","10,037","9,898","19,807","9,991","9,816",128,46,82,2.36,"1,971"
2010.4/4,중랑구,신내1동,"11,150","32,769","16,229","16,540","32,503","16,108","16,395",266,121,145,2.92,"3,092"
2010.4/4,중랑구,신내2동,"9,393","25,749","12,609","13,140","25,702","12,588","13,114",47,21,26,2.74,"2,366"
2010.4/4,중랑구,면목본동,"16,163","37,897","18,905","18,992","37,055","18,606","18,449",842,299,543,2.29,"3,560"
2010.4/4,중랑구,면목3.8동,"12,975","30,535","15,306","15,229","30,326","15,234","15,092",209,72,137,2.34,"3,131"
2010.4/4,중랑구,망우본동,"14,593","34,917","17,616","17,301","34,510","17,474","17,036",407,142,265,2.36,"3,575"
2010.4/4,성북구,소계,"201,489","497,692","245,659","252,033","488,932","241,927","247,005","8,760","3,732","5,028",2.43,"53,243"
2010.4/4,성북구,돈암1동,"6,529","17,240","8,336","8,904","17,062","8,263","8,799",178,73,105,2.61,"1,907"
2010.4/4,성북구,돈암2동,"8,442","24,527","11,920","12,607","24,408","11,873","12,535",119,47,72,2.89,"2,296"
2010.4/4,성북구,안암동,"8,811","18,591","9,402","9,189","17,070","8,704","8,366","1,521",698,823,1.94,"1,787"
2010.4/4,성북구,보문동,"7,428","16,487","8,234","8,253","16,090","8,086","8,004",397,148,249,2.17,"1,851"
2010.4/4,성북구,정능1동,"7,720","21,401","10,228","11,173","20,617","9,920","10,697",784,308,476,2.67,"2,251"
2010.4/4,성북구,정능2동,"9,821","25,131","12,457","12,674","25,029","12,409","12,620",102,48,54,2.55,"2,859"
2010.4/4,성북구,정능3동,"8,232","18,909","9,455","9,454","18,615","9,323","9,292",294,132,162,2.26,"2,367"
2010.4/4,성북구,정능4동,"11,069","28,451","14,009","14,442","28,250","13,921","14,329",201,88,113,2.55,"3,102"
2010.4/4,성북구,길음1동,"12,934","36,642","17,868","18,774","36,306","17,739","18,567",336,129,207,2.81,"3,034"
2010.4/4,성북구,길음2동,"9,065","20,628","10,152","10,476","20,440","10,069","10,371",188,83,105,2.25,"2,347"
2010.4/4,성북구,월곡1동,"11,224","29,368","14,626","14,742","28,988","14,454","14,534",380,172,208,2.58,"2,991"
2010.4/4,성북구,월곡2동,"8,698","21,799","10,747","11,052","21,592","10,669","10,923",207,78,129,2.48,"2,416"
2010.4/4,성북구,장위1동,"10,844","27,593","13,774","13,819","27,086","13,577","13,509",507,197,310,2.5,"2,839"
2010.4/4,성북구,장위2동,"9,863","24,159","12,208","11,951","23,996","12,142","11,854",163,66,97,2.43,"2,769"
2010.4/4,성북구,장위3동,"8,380","20,283","10,398","9,885","20,098","10,317","9,781",185,81,104,2.4,"2,323"
2010.4/4,성북구,성북동,"8,656","19,953","9,586","10,367","19,260","9,310","9,950",693,276,417,2.23,"2,619"
2010.4/4,성북구,삼선동,"12,242","27,999","13,637","14,362","27,300","13,324","13,976",699,313,386,2.23,"3,142"
2010.4/4,성북구,동선동,"8,107","16,299","7,447","8,852","15,858","7,246","8,612",441,201,240,1.96,"1,870"
2010.4/4,성북구,종암동,"17,412","43,371","21,620","21,751","42,720","21,336","21,384",651,284,367,2.45,"4,342"
2010.4/4,성북구,석관동,"16,012","38,861","19,555","19,306","38,147","19,245","18,902",714,310,404,2.38,"4,131"
2010.4/4,강북구,소계,"142,711","350,007","173,373","176,634","346,520","172,109","174,411","3,487","1,264","2,223",2.43,"41,702"
2010.4/4,강북구,번1동,"9,357","21,233","10,483","10,750","20,826","10,349","10,477",407,134,273,2.23,"2,382"
2010.4/4,강북구,번2동,"8,277","20,722","10,217","10,505","20,647","10,196","10,451",75,21,54,2.49,"2,565"
2010.4/4,강북구,번3동,"7,910","21,776","10,570","11,206","21,717","10,555","11,162",59,15,44,2.75,"3,011"
2010.4/4,강북구,수유1동,"9,987","24,012","12,051","11,961","23,520","11,866","11,654",492,185,307,2.36,"2,893"
2010.4/4,강북구,수유2동,"9,341","23,915","11,821","12,094","23,798","11,787","12,011",117,34,83,2.55,"3,163"
2010.4/4,강북구,수유3동,"11,036","24,344","12,095","12,249","24,101","12,004","12,097",243,91,152,2.18,"3,065"
2010.4/4,강북구,삼양동,"13,678","33,296","16,649","16,647","32,903","16,532","16,371",393,117,276,2.41,"3,614"
2010.4/4,강북구,미아동,"10,501","24,967","12,519","12,448","24,117","12,140","11,977",850,379,471,2.3,"2,815"
2010.4/4,강북구,송중동,"14,697","35,907","17,509","18,398","35,664","17,431","18,233",243,78,165,2.43,"4,205"
2010.4/4,강북구,송천동,"14,364","33,145","16,612","16,533","32,904","16,534","16,370",241,78,163,2.29,"4,060"
2010.4/4,강북구,삼각산동,"10,778","30,654","15,102","15,552","30,589","15,074","15,515",65,28,37,2.84,"2,465"
2010.4/4,강북구,우이동,"8,929","22,023","11,052","10,971","21,885","10,998","10,887",138,54,84,2.45,"3,073"
2010.4/4,강북구,인수동,"13,856","34,013","16,693","17,320","33,849","16,643","17,206",164,50,114,2.44,"4,391"
2010.4/4,도봉구,소계,"140,603","370,734","183,283","187,451","368,298","182,407","185,891","2,436",876,"1,560",2.62,"38,214"
2010.4/4,도봉구,쌍문1동,"8,742","22,851","11,200","11,651","22,496","11,086","11,410",355,114,241,2.57,"2,684"
2010.4/4,도봉구,쌍문2동,"8,467","21,785","10,725","11,060","21,692","10,692","11,000",93,33,60,2.56,"2,415"
2010.4/4,도봉구,쌍문3동,"7,505","18,823","9,201","9,622","18,714","9,166","9,548",109,35,74,2.49,"2,146"
2010.4/4,도봉구,쌍문4동,"7,640","22,037","10,668","11,369","21,996","10,656","11,340",41,12,29,2.88,"1,889"
2010.4/4,도봉구,방학1동,"12,461","32,894","16,465","16,429","32,500","16,316","16,184",394,149,245,2.61,"3,131"
2010.4/4,도봉구,방학2동,"9,960","24,805","12,532","12,273","24,653","12,483","12,170",152,49,103,2.48,"2,626"
2010.4/4,도봉구,방학3동,"10,993","32,721","16,102","16,619","32,658","16,075","16,583",63,27,36,2.97,"2,871"
2010.4/4,도봉구,창1동,"11,205","29,430","14,366","15,064","28,991","14,190","14,801",439,176,263,2.59,"2,964"
2010.4/4,도봉구,창2동,"12,222","31,716","15,685","16,031","31,517","15,592","15,925",199,93,106,2.58,"2,954"
2010.4/4,도봉구,창3동,"6,824","16,627","8,396","8,231","16,573","8,383","8,190",54,13,41,2.43,"1,753"
2010.4/4,도봉구,창4동,"11,443","31,369","15,221","16,148","31,317","15,204","16,113",52,17,35,2.74,"2,726"
2010.4/4,도봉구,창5동,"10,246","28,458","14,018","14,440","28,351","13,976","14,375",107,42,65,2.77,"2,587"
2010.4/4,도봉구,도봉1동,"10,773","25,355","12,850","12,505","25,077","12,756","12,321",278,94,184,2.33,"3,539"
2010.4/4,도봉구,도봉2동,"12,122","31,863","15,854","16,009","31,763","15,832","15,931",100,22,78,2.62,"3,929"
2010.4/4,노원구,소계,"228,022","615,425","301,141","314,284","611,230","299,384","311,846","4,195","1,757","2,438",2.68,"57,049"
2010.4/4,노원구,월계1동,"9,763","24,907","12,641","12,266","24,083","12,280","11,803",824,361,463,2.47,"2,628"
2010.4/4,노원구,월계2동,"12,637","31,767","15,567","16,200","31,643","15,524","16,119",124,43,81,2.5,"3,550"
2010.4/4,노원구,월계3동,"13,878","36,853","17,993","18,860","36,741","17,953","18,788",112,40,72,2.65,"3,675"
2010.4/4,노원구,공릉2동,"17,000","46,946","23,330","23,616","46,309","23,052","23,257",637,278,359,2.72,"3,515"
2010.4/4,노원구,하계1동,"11,503","31,414","15,298","16,116","31,281","15,229","16,052",133,69,64,2.72,"2,991"
2010.4/4,노원구,하계2동,"8,886","26,437","12,909","13,528","26,402","12,896","13,506",35,13,22,2.97,"2,155"
2010.4/4,노원구,중계본동,"10,308","31,124","15,384","15,740","30,739","15,203","15,536",385,181,204,2.98,"2,228"
2010.4/4,노원구,중계1동,"9,800","31,221","15,308","15,913","31,159","15,279","15,880",62,29,33,3.18,"1,858"
2010.4/4,노원구,중계4동,"8,571","23,452","11,458","11,994","23,340","11,411","11,929",112,47,65,2.72,"2,437"
2010.4/4,노원구,상계1동,"15,896","44,905","22,200","22,705","44,595","22,066","22,529",310,134,176,2.81,"4,377"
2010.4/4,노원구,상계2동,"8,692","23,283","11,568","11,715","23,124","11,512","11,612",159,56,103,2.66,"2,135"
2010.4/4,노원구,상계5동,"9,616","24,879","12,200","12,679","24,768","12,154","12,614",111,46,65,2.58,"2,621"
2010.4/4,노원구,상계8동,"9,822","27,713","13,299","14,414","27,667","13,286","14,381",46,13,33,2.82,"1,995"
2010.4/4,노원구,상계9동,"9,139","25,479","12,408","13,071","25,403","12,381","13,022",76,27,49,2.78,"2,031"
2010.4/4,노원구,상계10동,"8,087","21,134","10,027","11,107","21,071","10,010","11,061",63,17,46,2.61,"1,707"
2010.4/4,노원구,공릉1.3동,"16,763","41,498","20,403","21,095","41,036","20,197","20,839",462,206,256,2.45,"3,745"
2010.4/4,노원구,상계3.4동,"17,140","41,279","20,784","20,495","41,017","20,712","20,305",262,72,190,2.39,"5,262"
2010.4/4,노원구,상계6.7동,"14,694","38,042","17,999","20,043","37,873","17,931","19,942",169,68,101,2.58,"3,123"
2010.4/4,노원구,중계2.3동,"15,827","43,092","20,365","22,727","42,979","20,308","22,671",113,57,56,2.72,"5,016"
2010.4/4,은평구,소계,"196,390","492,925","242,564","250,361","488,109","240,536","247,573","4,816","2,028","2,788",2.49,"53,779"
2010.4/4,은평구,녹번동,"15,822","36,539","17,805","18,734","36,033","17,581","18,452",506,224,282,2.28,"4,306"
2010.4/4,은평구,불광1동,"15,807","39,064","19,171","19,893","38,592","18,965","19,627",472,206,266,2.44,"4,446"
2010.4/4,은평구,갈현1동,"11,008","27,042","13,392","13,650","26,713","13,271","13,442",329,121,208,2.43,"2,769"
2010.4/4,은평구,갈현2동,"10,870","28,248","13,680","14,568","28,002","13,578","14,424",246,102,144,2.58,"2,815"
2010.4/4,은평구,구산동,"12,007","33,947","17,508","16,439","33,788","17,449","16,339",159,59,100,2.81,"3,745"
2010.4/4,은평구,대조동,"13,691","31,881","15,328","16,553","31,468","15,153","16,315",413,175,238,2.3,"3,733"
2010.4/4,은평구,응암1동,"13,685","33,131","16,212","16,919","32,538","15,952","16,586",593,260,333,2.38,"3,472"
2010.4/4,은평구,응암2동,"8,881","20,155","10,017","10,138","20,043","9,981","10,062",112,36,76,2.26,"2,523"
2010.4/4,은평구,신사1동,"10,611","28,027","13,797","14,230","27,572","13,591","13,981",455,206,249,2.6,"2,771"
2010.4/4,은평구,신사2동,"9,256","23,892","12,090","11,802","23,784","12,050","11,734",108,40,68,2.57,"2,296"
2010.4/4,은평구,증산동,"8,637","22,135","10,997","11,138","21,957","10,927","11,030",178,70,108,2.54,"2,396"
2010.4/4,은평구,수색동,"8,395","20,930","10,466","10,464","20,703","10,381","10,322",227,85,142,2.47,"2,573"
2010.4/4,은평구,진관동,"13,691","41,238","19,951","21,287","41,101","19,890","21,211",137,61,76,3,"4,009"
2010.4/4,은평구,불광2동,"13,460","31,351","15,387","15,964","31,161","15,326","15,835",190,61,129,2.32,"3,714"
2010.4/4,은평구,응암3동,"11,936","28,045","13,875","14,170","27,813","13,770","14,043",232,105,127,2.33,"3,454"
2010.4/4,은평구,역촌동,"18,633","47,300","22,888","24,412","46,841","22,671","24,170",459,217,242,2.51,"4,757"
2010.4/4,서대문구,소계,"138,473","333,871","162,823","171,048","324,541","158,857","165,684","9,330","3,966","5,364",2.34,"39,497"
2010.4/4,서대문구,천연동,"8,637","20,842","10,174","10,668","20,602","10,066","10,536",240,108,132,2.39,"2,575"
2010.4/4,서대문구,홍제1동,"11,702","28,845","13,897","14,948","28,346","13,675","14,671",499,222,277,2.42,"3,512"
2010.4/4,서대문구,홍제3동,"8,593","20,908","10,211","10,697","20,743","10,139","10,604",165,72,93,2.41,"2,795"
2010.4/4,서대문구,홍제2동,"6,278","16,427","7,907","8,520","16,282","7,843","8,439",145,64,81,2.59,"1,867"
2010.4/4,서대문구,홍은1동,"10,780","27,470","13,470","14,000","27,080","13,304","13,776",390,166,224,2.51,"3,470"
2010.4/4,서대문구,홍은2동,"11,970","30,380","15,013","15,367","29,912","14,796","15,116",468,217,251,2.5,"3,476"
2010.4/4,서대문구,남가좌1동,"2,127","4,729","2,367","2,362","4,428","2,248","2,180",301,119,182,2.08,635
2010.4/4,서대문구,남가좌2동,"12,948","31,921","15,682","16,239","31,549","15,506","16,043",372,176,196,2.44,"3,770"
2010.4/4,서대문구,북가좌1동,"4,146","10,756","5,419","5,337","10,617","5,364","5,253",139,55,84,2.56,"1,245"
2010.4/4,서대문구,북가좌2동,"13,806","35,394","17,465","17,929","35,195","17,400","17,795",199,65,134,2.55,"3,962"
2010.4/4,서대문구,충현동,"10,998","24,370","12,083","12,287","24,060","11,934","12,126",310,149,161,2.19,"3,079"
2010.4/4,서대문구,북아현동,"7,122","15,997","7,694","8,303","15,501","7,481","8,020",496,213,283,2.18,"1,827"
2010.4/4,서대문구,신촌동,"10,404","21,459","9,714","11,745","18,407","8,619","9,788","3,052","1,095","1,957",1.77,"1,948"
2010.4/4,서대문구,연희동,"18,962","44,373","21,727","22,646","41,819","20,482","21,337","2,554","1,245","1,309",2.21,"5,336"
2010.4/4,마포구,소계,"170,531","400,464","195,145","205,319","391,865","191,034","200,831","8,599","4,111","4,488",2.3,"41,457"
2010.4/4,마포구,용강동,"8,738","21,549","10,429","11,120","21,129","10,218","10,911",420,211,209,2.42,"2,188"
2010.4/4,마포구,대흥동,"8,620","16,181","7,879","8,302","14,930","7,312","7,618","1,251",567,684,1.73,"1,761"
