Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
기간,자치구,동,세대,인구,남자,여자,인구,남자,여자,인구,남자,여자,세대당인구,65세이상고령자
2009.2/4,관악구,난곡동,"13,135","32,853","16,845","16,008","32,503","16,685","15,818",350,160,190,2.47,"3,077"
2009.2/4,관악구,삼성동,"12,731","31,779","16,118","15,661","31,582","16,037","15,545",197,81,116,2.48,"3,510"
2009.2/4,관악구,미성동,"13,719","35,854","18,160","17,694","35,501","18,003","17,498",353,157,196,2.59,"2,817"
2009.2/4,서초구,소계,"162,645","421,209","204,459","216,750","415,464","201,700","213,764","5,745","2,759","2,986",2.55,"32,557"
2009.2/4,서초구,서초1동,"8,659","21,869","10,671","11,198","20,864","10,110","10,754","1,005",561,444,2.41,"1,573"
2009.2/4,서초구,서초2동,"8,877","23,369","11,451","11,918","23,180","11,353","11,827",189,98,91,2.61,"1,672"
2009.2/4,서초구,서초3동,"12,190","31,294","15,711","15,583","30,251","15,231","15,020","1,043",480,563,2.48,"2,546"
2009.2/4,서초구,서초4동,"10,204","29,549","14,399","15,150","29,385","14,324","15,061",164,75,89,2.88,"2,078"
2009.2/4,서초구,잠원동,"15,155","37,546","17,919","19,627","37,032","17,667","19,365",514,252,262,2.44,"2,530"
2009.2/4,서초구,반포본동,"4,461","14,044","6,614","7,430","13,371","6,317","7,054",673,297,376,3,"1,244"
2009.2/4,서초구,반포1동,"12,679","27,939","13,383","14,556","27,774","13,309","14,465",165,74,91,2.19,"1,682"
2009.2/4,서초구,반포2동,"4,514","13,419","6,418","7,001","13,384","6,403","6,981",35,15,20,2.96,"1,017"
2009.2/4,서초구,반포3동,"8,702","24,487","11,821","12,666","24,433","11,794","12,639",54,27,27,2.81,"1,891"
2009.2/4,서초구,반포4동,"7,525","20,904","10,069","10,835","20,638","9,936","10,702",266,133,133,2.74,"1,539"
2009.2/4,서초구,방배본동,"7,845","21,496","10,218","11,278","21,387","10,173","11,214",109,45,64,2.73,"1,825"
2009.2/4,서초구,방배1동,"6,570","16,472","7,944","8,528","16,363","7,902","8,461",109,42,67,2.49,"1,371"
2009.2/4,서초구,방배2동,"11,282","28,696","13,868","14,828","28,530","13,799","14,731",166,69,97,2.53,"2,355"
2009.2/4,서초구,방배3동,"9,575","26,284","12,874","13,410","26,124","12,800","13,324",160,74,86,2.73,"2,192"
2009.2/4,서초구,방배4동,"10,109","25,986","12,241","13,745","25,804","12,158","13,646",182,83,99,2.55,"2,104"
2009.2/4,서초구,양재1동,"11,168","27,509","13,382","14,127","26,897","13,096","13,801",612,286,326,2.41,"2,439"
2009.2/4,서초구,양재2동,"10,476","23,717","11,951","11,766","23,524","11,849","11,675",193,102,91,2.25,"1,642"
2009.2/4,서초구,내곡동,"2,654","6,629","3,525","3,104","6,523","3,479","3,044",106,46,60,2.46,857
2009.2/4,강남구,소계,"228,582","568,573","274,122","294,451","560,864","270,202","290,662","7,709","3,920","3,789",2.45,"40,170"
2009.2/4,강남구,신사동,"8,796","21,522","10,122","11,400","20,779","9,762","11,017",743,360,383,2.36,"1,941"
2009.2/4,강남구,논현1동,"15,101","27,852","12,923","14,929","26,963","12,491","14,472",889,432,457,1.79,"1,875"
2009.2/4,강남구,논현2동,"11,238","23,875","11,315","12,560","23,771","11,271","12,500",104,44,60,2.12,"1,819"
2009.2/4,강남구,삼성1동,"5,899","16,182","8,287","7,895","15,449","7,863","7,586",733,424,309,2.62,"1,262"
2009.2/4,강남구,삼성2동,"13,570","31,029","14,901","16,128","30,960","14,862","16,098",69,39,30,2.28,"1,942"
2009.2/4,강남구,대치1동,"7,818","26,855","13,248","13,607","25,920","12,760","13,160",935,488,447,3.32,"1,466"
2009.2/4,강남구,대치4동,"10,566","22,291","10,475","11,816","22,177","10,413","11,764",114,62,52,2.1,"1,241"
2009.2/4,강남구,역삼1동,"20,797","36,638","17,482","19,156","35,257","16,782","18,475","1,381",700,681,1.7,"2,237"
2009.2/4,강남구,역삼2동,"13,451","31,800","15,022","16,778","31,715","14,977","16,738",85,45,40,2.36,"1,969"
2009.2/4,강남구,도곡1동,"8,038","22,230","10,737","11,493","21,602","10,379","11,223",628,358,270,2.69,"1,502"
2009.2/4,강남구,도곡2동,"11,855","33,829","16,125","17,704","33,681","16,029","17,652",148,96,52,2.84,"2,355"
2009.2/4,강남구,개포1동,"8,162","22,483","10,817","11,666","22,104","10,634","11,470",379,183,196,2.71,"1,450"
2009.2/4,강남구,개포4동,"9,685","24,283","11,903","12,380","24,183","11,859","12,324",100,44,56,2.5,"1,475"
2009.2/4,강남구,일원본동,"7,703","23,232","11,344","11,888","23,209","11,336","11,873",23,8,15,3.01,"1,332"
2009.2/4,강남구,일원1동,"7,666","19,496","9,607","9,889","19,448","9,586","9,862",48,21,27,2.54,"1,800"
2009.2/4,강남구,일원2동,"7,391","20,040","9,754","10,286","20,028","9,747","10,281",12,7,5,2.71,"1,501"
2009.2/4,강남구,수서동,"7,653","17,912","8,197","9,715","17,767","8,136","9,631",145,61,84,2.32,"2,274"
2009.2/4,강남구,세곡동,"2,051","5,308","2,730","2,578","5,236","2,693","2,543",72,37,35,2.55,707
2009.2/4,강남구,압구정동,"11,147","29,192","13,750","15,442","29,072","13,698","15,374",120,52,68,2.61,"3,004"
2009.2/4,강남구,청담동,"12,220","31,298","15,109","16,189","30,768","14,832","15,936",530,277,253,2.52,"2,393"
2009.2/4,강남구,대치2동,"14,783","45,334","23,022","22,312","45,172","22,953","22,219",162,69,93,3.06,"2,606"
2009.2/4,강남구,개포2동,"12,992","35,892","17,252","18,640","35,603","17,139","18,464",289,113,176,2.74,"2,019"
2009.2/4,송파구,소계,"260,040","690,103","338,649","351,454","682,112","335,064","347,048","7,991","3,585","4,406",2.62,"48,825"
2009.2/4,송파구,풍납1동,"8,238","21,154","10,385","10,769","20,144","9,920","10,224","1,010",465,545,2.45,"1,720"
2009.2/4,송파구,풍납2동,"11,459","29,843","14,492","15,351","29,759","14,462","15,297",84,30,54,2.6,"2,122"
2009.2/4,송파구,거여1동,"5,956","16,452","8,352","8,100","16,133","8,237","7,896",319,115,204,2.71,"1,150"
2009.2/4,송파구,거여2동,"11,634","30,360","15,371","14,989","30,233","15,322","14,911",127,49,78,2.6,"2,433"
2009.2/4,송파구,마천1동,"7,986","19,877","10,111","9,766","19,448","9,967","9,481",429,144,285,2.44,"1,795"
2009.2/4,송파구,마천2동,"8,872","23,764","12,108","11,656","23,643","12,059","11,584",121,49,72,2.66,"2,235"
2009.2/4,송파구,방이1동,"6,197","17,986","8,860","9,126","17,378","8,580","8,798",608,280,328,2.8,"1,205"
2009.2/4,송파구,방이2동,"11,207","26,110","12,737","13,373","25,993","12,694","13,299",117,43,74,2.32,"1,829"
2009.2/4,송파구,오륜동,"6,357","21,015","10,219","10,796","20,974","10,204","10,770",41,15,26,3.3,"1,221"
2009.2/4,송파구,오금동,"14,379","39,840","19,870","19,970","39,547","19,720","19,827",293,150,143,2.75,"3,022"
2009.2/4,송파구,송파1동,"11,567","28,286","13,618","14,668","27,602","13,300","14,302",684,318,366,2.39,"1,936"
2009.2/4,송파구,송파2동,"6,972","20,881","10,274","10,607","20,799","10,240","10,559",82,34,48,2.98,"1,390"
2009.2/4,송파구,석촌동,"16,019","36,806","18,045","18,761","35,937","17,634","18,303",869,411,458,2.24,"2,415"
2009.2/4,송파구,삼전동,"15,611","35,401","17,033","18,368","34,999","16,861","18,138",402,172,230,2.24,"2,104"
2009.2/4,송파구,가락본동,"11,587","30,661","15,297","15,364","29,955","14,972","14,983",706,325,381,2.59,"1,963"
2009.2/4,송파구,가락1동,"6,437","15,902","7,829","8,073","15,871","7,815","8,056",31,14,17,2.47,"1,116"
2009.2/4,송파구,가락2동,"12,586","36,573","18,143","18,430","36,438","18,075","18,363",135,68,67,2.9,"2,125"
2009.2/4,송파구,문정1동,"8,494","23,310","11,456","11,854","22,933","11,296","11,637",377,160,217,2.7,"1,587"
2009.2/4,송파구,문정2동,"5,530","16,602","8,133","8,469","16,555","8,109","8,446",47,24,23,2.99,"1,707"
2009.2/4,송파구,장지동,"13,372","36,027","17,715","18,312","35,888","17,653","18,235",139,62,77,2.68,"2,523"
2009.2/4,송파구,잠실본동,"14,251","32,178","15,285","16,893","31,188","14,829","16,359",990,456,534,2.19,"1,944"
2009.2/4,송파구,잠실4동,"10,762","30,654","14,971","15,683","30,449","14,869","15,580",205,102,103,2.83,"2,182"
2009.2/4,송파구,잠실6동,"5,952","17,557","8,447","9,110","17,548","8,442","9,106",9,5,4,2.95,"1,435"
2009.2/4,송파구,잠실7동,"3,517","10,764","5,115","5,649","10,718","5,088","5,630",46,27,19,3.05,"1,143"
2009.2/4,송파구,잠실2동,"12,154","34,476","16,595","17,881","34,409","16,558","17,851",67,37,30,2.83,"1,882"
2009.2/4,송파구,잠실3동,"12,944","37,624","18,188","19,436","37,571","18,158","19,413",53,30,23,2.9,"2,641"
2009.2/4,강동구,소계,"180,707","481,261","240,941","240,320","476,207","238,836","237,371","5,054","2,105","2,949",2.64,"35,205"
2009.2/4,강동구,강일동,"3,202","9,803","4,855","4,948","9,769","4,846","4,923",34,9,25,3.05,917
2009.2/4,강동구,상일동,"9,989","29,202","14,702","14,500","29,042","14,626","14,416",160,76,84,2.91,"1,883"
2009.2/4,강동구,명일1동,"10,114","29,206","14,409","14,797","29,048","14,340","14,708",158,69,89,2.87,"2,047"
2009.2/4,강동구,명일2동,"6,029","19,205","9,616","9,589","19,195","9,610","9,585",10,6,4,3.18,"1,168"
2009.2/4,강동구,고덕1동,"7,283","21,068","10,620","10,448","20,879","10,551","10,328",189,69,120,2.87,"1,447"
2009.2/4,강동구,고덕2동,"7,014","19,373","9,922","9,451","19,333","9,905","9,428",40,17,23,2.76,"1,449"
2009.2/4,강동구,암사2동,"5,904","16,233","8,023","8,210","16,209","8,013","8,196",24,10,14,2.75,"1,047"
2009.2/4,강동구,암사3동,"6,377","19,235","9,533","9,702","19,218","9,519","9,699",17,14,3,3.01,"1,167"
2009.2/4,강동구,천호1동,"12,908","33,592","16,757","16,835","32,247","16,233","16,014","1,345",524,821,2.5,"2,630"
2009.2/4,강동구,천호3동,"13,076","29,000","14,593","14,407","28,737","14,476","14,261",263,117,146,2.2,"2,585"
2009.2/4,강동구,성내1동,"7,807","21,550","10,757","10,793","21,528","10,745","10,783",22,12,10,2.76,"1,506"
2009.2/4,강동구,성내2동,"11,898","27,502","13,664","13,838","27,201","13,528","13,673",301,136,165,2.29,"2,319"
2009.2/4,강동구,성내3동,"10,077","25,366","12,704","12,662","25,290","12,668","12,622",76,36,40,2.51,"1,776"
2009.2/4,강동구,둔촌1동,"6,645","21,154","10,966","10,188","20,983","10,904","10,079",171,62,109,3.16,"1,055"
2009.2/4,강동구,둔촌2동,"10,037","27,754","13,757","13,997","27,707","13,739","13,968",47,18,29,2.76,"2,036"
2009.2/4,강동구,암사1동,"16,082","40,354","20,207","20,147","39,809","20,002","19,807",545,205,340,2.48,"3,120"
2009.2/4,강동구,천호2동,"16,528","39,275","19,794","19,481","38,028","19,251","18,777","1,247",543,704,2.3,"3,372"
2009.2/4,강동구,길동,"19,737","52,389","26,062","26,327","51,984","25,880","26,104",405,182,223,2.63,"3,681"
