기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2011.2/4,도봉구,방학2동,"9,886","24,576","12,439","12,137","24,419","12,389","12,030",157,50,107,2.47,"2,663"
2011.2/4,도봉구,방학3동,"10,976","32,597","16,055","16,542","32,543","16,032","16,511",54,23,31,2.96,"2,943"
2011.2/4,도봉구,창1동,"11,125","29,279","14,310","14,969","28,835","14,099","14,736",444,211,233,2.59,"2,987"
2011.2/4,도봉구,창2동,"12,074","31,679","15,664","16,015","31,489","15,577","15,912",190,87,103,2.61,"3,021"
2011.2/4,도봉구,창3동,"6,772","16,562","8,331","8,231","16,505","8,312","8,193",57,19,38,2.44,"1,785"
2011.2/4,도봉구,창4동,"11,367","31,250","15,160","16,090","31,196","15,140","16,056",54,20,34,2.74,"2,761"
2011.2/4,도봉구,창5동,"10,189","28,342","14,009","14,333","28,225","13,967","14,258",117,42,75,2.77,"2,620"
2011.2/4,도봉구,도봉1동,"10,707","25,237","12,818","12,419","24,967","12,727","12,240",270,91,179,2.33,"3,611"
2011.2/4,도봉구,도봉2동,"12,138","31,998","15,884","16,114","31,900","15,854","16,046",98,30,68,2.63,"3,960"
2011.2/4,노원구,소계,"225,975","610,527","298,513","312,014","606,299","296,729","309,570","4,228","1,784","2,444",2.68,"57,553"
2011.2/4,노원구,월계1동,"9,731","24,680","12,550","12,130","23,900","12,202","11,698",780,348,432,2.46,"2,661"
2011.2/4,노원구,월계2동,"12,522","31,493","15,396","16,097","31,355","15,346","16,009",138,50,88,2.5,"3,604"
2011.2/4,노원구,월계3동,"13,818","36,684","17,884","18,800","36,570","17,845","18,725",114,39,75,2.65,"3,719"
2011.2/4,노원구,공릉2동,"16,854","46,664","23,115","23,549","45,941","22,781","23,160",723,334,389,2.73,"3,548"
2011.2/4,노원구,하계1동,"11,454","31,268","15,190","16,078","31,118","15,113","16,005",150,77,73,2.72,"3,014"
2011.2/4,노원구,하계2동,"8,802","26,210","12,789","13,421","26,173","12,775","13,398",37,14,23,2.97,"2,171"
2011.2/4,노원구,중계본동,"10,136","30,684","15,140","15,544","30,324","14,975","15,349",360,165,195,2.99,"2,228"
2011.2/4,노원구,중계1동,"9,641","30,871","15,158","15,713","30,814","15,135","15,679",57,23,34,3.2,"1,851"
2011.2/4,노원구,중계4동,"8,380","23,002","11,264","11,738","22,878","11,215","11,663",124,49,75,2.73,"2,437"
2011.2/4,노원구,상계1동,"15,799","44,863","22,180","22,683","44,477","22,021","22,456",386,159,227,2.82,"4,410"
2011.2/4,노원구,상계2동,"8,745","23,293","11,553","11,740","23,164","11,509","11,655",129,44,85,2.65,"2,158"
2011.2/4,노원구,상계5동,"9,573","24,703","12,108","12,595","24,580","12,057","12,523",123,51,72,2.57,"2,665"
2011.2/4,노원구,상계8동,"9,727","27,649","13,270","14,379","27,597","13,256","14,341",52,14,38,2.84,"1,994"
2011.2/4,노원구,상계9동,"9,035","25,276","12,312","12,964","25,203","12,286","12,917",73,26,47,2.79,"2,033"
2011.2/4,노원구,상계10동,"7,987","20,974","9,934","11,040","20,920","9,921","10,999",54,13,41,2.62,"1,689"
2011.2/4,노원구,공릉1.3동,"16,578","40,951","20,130","20,821","40,564","19,957","20,607",387,173,214,2.45,"3,804"
2011.2/4,노원구,상계3.4동,"16,858","40,664","20,487","20,177","40,411","20,418","19,993",253,69,184,2.4,"5,311"
2011.2/4,노원구,상계6.7동,"14,565","37,722","17,823","19,899","37,561","17,756","19,805",161,67,94,2.58,"3,136"
2011.2/4,노원구,중계2.3동,"15,770","42,876","20,230","22,646","42,749","20,161","22,588",127,69,58,2.71,"5,120"
2011.2/4,은평구,소계,"197,209","496,792","244,134","252,658","491,880","242,080","249,800","4,912","2,054","2,858",2.49,"55,016"
2011.2/4,은평구,녹번동,"15,696","36,214","17,640","18,574","35,670","17,392","18,278",544,248,296,2.27,"4,370"
2011.2/4,은평구,불광1동,"15,763","39,451","19,269","20,182","38,952","19,050","19,902",499,219,280,2.47,"4,554"
2011.2/4,은평구,갈현1동,"11,028","27,021","13,341","13,680","26,691","13,230","13,461",330,111,219,2.42,"2,846"
2011.2/4,은평구,갈현2동,"10,796","28,126","13,602","14,524","27,861","13,489","14,372",265,113,152,2.58,"2,845"
2011.2/4,은평구,구산동,"12,077","33,990","17,520","16,470","33,815","17,451","16,364",175,69,106,2.8,"3,813"
2011.2/4,은평구,대조동,"13,800","32,013","15,367","16,646","31,617","15,205","16,412",396,162,234,2.29,"3,776"
2011.2/4,은평구,응암1동,"13,581","32,801","16,039","16,762","32,235","15,797","16,438",566,242,324,2.37,"3,525"
2011.2/4,은평구,응암2동,"8,708","19,940","9,877","10,063","19,846","9,850","9,996",94,27,67,2.28,"2,549"
2011.2/4,은평구,신사1동,"10,761","28,393","13,900","14,493","27,903","13,678","14,225",490,222,268,2.59,"2,850"
2011.2/4,은평구,신사2동,"9,187","23,693","11,931","11,762","23,564","11,878","11,686",129,53,76,2.56,"2,344"
2011.2/4,은평구,증산동,"8,567","21,941","10,957","10,984","21,768","10,892","10,876",173,65,108,2.54,"2,419"
2011.2/4,은평구,수색동,"8,298","20,816","10,393","10,423","20,586","10,306","10,280",230,87,143,2.48,"2,604"
2011.2/4,은평구,진관동,"14,649","44,806","21,669","23,137","44,650","21,600","23,050",156,69,87,3.05,"4,281"
2011.2/4,은평구,불광2동,"13,399","31,044","15,244","15,800","30,847","15,180","15,667",197,64,133,2.3,"3,780"
2011.2/4,은평구,응암3동,"11,872","27,771","13,738","14,033","27,550","13,642","13,908",221,96,125,2.32,"3,514"
2011.2/4,은평구,역촌동,"19,027","48,772","23,647","25,125","48,325","23,440","24,885",447,207,240,2.54,"4,946"
2011.2/4,서대문구,소계,"136,338","328,640","160,176","168,464","319,244","156,165","163,079","9,396","4,011","5,385",2.34,"39,236"
2011.2/4,서대문구,천연동,"8,669","20,859","10,152","10,707","20,588","10,026","10,562",271,126,145,2.37,"2,604"
2011.2/4,서대문구,홍제1동,"11,648","28,746","13,869","14,877","28,174","13,606","14,568",572,263,309,2.42,"3,519"
2011.2/4,서대문구,홍제3동,"8,536","20,836","10,185","10,651","20,686","10,120","10,566",150,65,85,2.42,"2,821"
2011.2/4,서대문구,홍제2동,"6,238","16,384","7,877","8,507","16,233","7,810","8,423",151,67,84,2.6,"1,870"
2011.2/4,서대문구,홍은1동,"10,652","27,296","13,422","13,874","26,819","13,211","13,608",477,211,266,2.52,"3,490"
2011.2/4,서대문구,홍은2동,"11,998","30,407","14,990","15,417","30,006","14,800","15,206",401,190,211,2.5,"3,564"
2011.2/4,서대문구,남가좌1동,"2,075","4,665","2,362","2,303","4,330","2,211","2,119",335,151,184,2.09,641
2011.2/4,서대문구,남가좌2동,"12,901","31,616","15,541","16,075","31,280","15,385","15,895",336,156,180,2.42,"3,860"
2011.2/4,서대문구,북가좌1동,"4,109","10,724","5,360","5,364","10,560","5,299","5,261",164,61,103,2.57,"1,266"
2011.2/4,서대문구,북가좌2동,"13,779","35,260","17,400","17,860","35,074","17,335","17,739",186,65,121,2.55,"4,005"
2011.2/4,서대문구,충현동,"10,532","23,382","11,538","11,844","23,066","11,377","11,689",316,161,155,2.19,"3,021"
2011.2/4,서대문구,북아현동,"5,692","12,775","6,145","6,630","12,318","5,949","6,369",457,196,261,2.16,"1,478"
2011.2/4,서대문구,신촌동,"10,584","21,458","9,716","11,742","18,429","8,651","9,778","3,029","1,065","1,964",1.74,"1,888"
2011.2/4,서대문구,연희동,"18,925","44,232","21,619","22,613","41,681","20,385","21,296","2,551","1,234","1,317",2.2,"5,209"
2011.2/4,마포구,소계,"170,446","401,879","195,524","206,355","392,858","191,274","201,584","9,021","4,250","4,771",2.3,"41,884"
2011.2/4,마포구,용강동,"8,669","21,441","10,384","11,057","21,008","10,179","10,829",433,205,228,2.42,"2,192"
2011.2/4,마포구,대흥동,"8,580","16,151","7,835","8,316","14,793","7,232","7,561","1,358",603,755,1.72,"1,762"
2011.2/4,마포구,염리동,"8,455","18,816","9,330","9,486","18,307","9,117","9,190",509,213,296,2.17,"2,129"
2011.2/4,마포구,신수동,"9,836","23,637","11,667","11,970","23,116","11,434","11,682",521,233,288,2.35,"2,445"
