Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
2008.3/4,광진구,중곡1동,"7,414","17,737","8,780","8,957","17,003","8,467","8,536",734,313,421,2.29,"1,379"
2008.3/4,광진구,중곡2동,"9,158","23,044","11,346","11,698","22,879","11,285","11,594",165,61,104,2.5,"1,690"
2008.3/4,광진구,중곡3동,"8,313","20,314","10,161","10,153","20,149","10,087","10,062",165,74,91,2.42,"1,536"
2008.3/4,광진구,중곡4동,"12,262","32,635","16,204","16,431","32,497","16,152","16,345",138,52,86,2.65,"2,497"
2008.3/4,광진구,능동,"4,981","10,958","5,332","5,626","10,762","5,242","5,520",196,90,106,2.16,921
2008.3/4,광진구,구의1동,"10,845","24,576","11,930","12,646","23,467","11,421","12,046","1,109",509,600,2.16,"1,837"
2008.3/4,광진구,구의2동,"10,321","26,724","13,238","13,486","26,497","13,161","13,336",227,77,150,2.57,"2,254"
2008.3/4,광진구,구의3동,"11,510","30,336","14,779","15,557","30,179","14,714","15,465",157,65,92,2.62,"2,183"
2008.3/4,광진구,광장동,"12,242","36,560","17,841","18,719","36,235","17,686","18,549",325,155,170,2.96,"2,298"
2008.3/4,광진구,자양1동,"10,972","26,387","13,068","13,319","24,788","12,318","12,470","1,599",750,849,2.26,"2,018"
2008.3/4,광진구,자양2동,"11,436","29,613","14,879","14,734","29,459","14,812","14,647",154,67,87,2.58,"2,031"
2008.3/4,광진구,자양3동,"11,464","32,350","16,079","16,271","31,815","15,818","15,997",535,261,274,2.78,"1,881"
2008.3/4,광진구,자양4동,"12,938","31,107","15,693","15,414","27,895","14,138","13,757","3,212","1,555","1,657",2.16,"2,459"
2008.3/4,동대문구,소계,"157,147","384,543","193,245","191,298","373,160","188,120","185,040","11,383","5,125","6,258",2.37,"38,394"
2008.3/4,동대문구,신설동,"4,100","9,730","4,972","4,758","8,875","4,589","4,286",855,383,472,2.16,"1,066"
2008.3/4,동대문구,제기1동,"5,923","14,036","7,127","6,909","13,132","6,718","6,414",904,409,495,2.22,"1,846"
2008.3/4,동대문구,제기2동,"7,217","16,596","8,459","8,137","16,243","8,297","7,946",353,162,191,2.25,"1,947"
2008.3/4,동대문구,전농1동,"5,535","13,442","6,797","6,645","12,850","6,545","6,305",592,252,340,2.32,"1,567"
2008.3/4,동대문구,전농3동,"7,131","19,649","9,702","9,947","19,546","9,658","9,888",103,44,59,2.74,"2,021"
2008.3/4,동대문구,답십리1동,"4,557","11,635","5,807","5,828","11,136","5,582","5,554",499,225,274,2.44,"1,049"
2008.3/4,동대문구,답십리2동,"5,758","15,768","7,869","7,899","15,678","7,829","7,849",90,40,50,2.72,"1,551"
2008.3/4,동대문구,답십리4동,"5,851","15,630","7,794","7,836","15,504","7,740","7,764",126,54,72,2.65,"1,424"
2008.3/4,동대문구,장안1동,"7,747","19,148","9,718","9,430","18,304","9,368","8,936",844,350,494,2.36,"1,667"
2008.3/4,동대문구,장안2동,"6,540","17,887","9,102","8,785","17,783","9,065","8,718",104,37,67,2.72,"1,148"
2008.3/4,동대문구,장안3동,"6,469","18,173","9,046","9,127","18,070","9,006","9,064",103,40,63,2.79,"1,383"
2008.3/4,동대문구,장안4동,"5,949","15,016","7,533","7,483","14,910","7,498","7,412",106,35,71,2.51,"1,446"
2008.3/4,동대문구,회기동,"5,547","12,138","5,910","6,228","11,081","5,448","5,633","1,057",462,595,2,"1,092"
2008.3/4,동대문구,휘경1동,"8,179","18,609","9,253","9,356","17,564","8,784","8,780","1,045",469,576,2.15,"1,706"
2008.3/4,동대문구,휘경2동,"9,907","25,349","12,452","12,897","25,172","12,366","12,806",177,86,91,2.54,"2,149"
2008.3/4,동대문구,이문1동,"6,622","15,639","7,764","7,875","14,241","7,069","7,172","1,398",695,703,2.15,"1,382"
2008.3/4,동대문구,이문2동,"9,502","19,918","9,947","9,971","19,269","9,654","9,615",649,293,356,2.03,"1,816"
2008.3/4,동대문구,이문3동,"8,931","24,082","11,951","12,131","23,919","11,879","12,040",163,72,91,2.68,"2,049"
2008.3/4,동대문구,용두동,"9,252","19,992","10,425","9,567","19,185","10,051","9,134",807,374,433,2.07,"2,527"
2008.3/4,동대문구,전농2동,"9,068","19,944","10,394","9,550","19,774","10,329","9,445",170,65,105,2.18,"2,289"
2008.3/4,동대문구,답십리3동,"6,566","15,775","8,030","7,745","15,528","7,917","7,611",247,113,134,2.36,"1,752"
2008.3/4,동대문구,청량리동,"10,796","26,387","13,193","13,194","25,396","12,728","12,668",991,465,526,2.35,"3,517"
2008.3/4,중랑구,소계,"170,893","433,442","216,506","216,936","428,467","214,528","213,939","4,975","1,978","2,997",2.51,"36,735"
2008.3/4,중랑구,면목2동,"11,798","28,927","14,610","14,317","28,719","14,523","14,196",208,87,121,2.43,"2,365"
2008.3/4,중랑구,면목4동,"10,191","24,202","11,790","12,412","24,029","11,713","12,316",173,77,96,2.36,"1,996"
2008.3/4,중랑구,면목5동,"6,211","15,000","7,633","7,367","14,864","7,589","7,275",136,44,92,2.39,"1,339"
2008.3/4,중랑구,면목7동,"10,667","27,007","13,518","13,489","26,845","13,462","13,383",162,56,106,2.52,"2,294"
2008.3/4,중랑구,상봉1동,"9,419","26,851","13,288","13,563","26,489","13,126","13,363",362,162,200,2.81,"2,043"
2008.3/4,중랑구,상봉2동,"8,821","19,267","9,760","9,507","19,060","9,670","9,390",207,90,117,2.16,"1,730"
2008.3/4,중랑구,중화1동,"8,168","22,738","11,314","11,424","22,187","11,102","11,085",551,212,339,2.72,"1,734"
2008.3/4,중랑구,중화2동,"14,588","32,883","16,748","16,135","32,449","16,565","15,884",434,183,251,2.22,"3,028"
2008.3/4,중랑구,묵1동,"12,692","35,056","17,330","17,726","34,737","17,203","17,534",319,127,192,2.74,"3,015"
2008.3/4,중랑구,묵2동,"8,180","20,461","10,347","10,114","20,352","10,312","10,040",109,35,74,2.49,"1,810"
2008.3/4,중랑구,망우3동,"8,259","20,407","10,297","10,110","20,288","10,253","10,035",119,44,75,2.46,"1,710"
2008.3/4,중랑구,신내1동,"10,023","29,336","14,599","14,737","29,064","14,475","14,589",272,124,148,2.9,"2,443"
2008.3/4,중랑구,신내2동,"9,428","26,386","12,925","13,461","26,340","12,907","13,433",46,18,28,2.79,"2,115"
2008.3/4,중랑구,면목본동,"15,648","38,675","19,169","19,506","37,460","18,712","18,748","1,215",457,758,2.39,"3,216"
2008.3/4,중랑구,면목3.8동,"12,763","31,062","15,580","15,482","30,862","15,499","15,363",200,81,119,2.42,"2,726"
2008.3/4,중랑구,망우본동,"14,037","35,184","17,598","17,586","34,722","17,417","17,305",462,181,281,2.47,"3,171"
2008.3/4,성북구,소계,"190,075","480,956","238,184","242,772","472,838","234,554","238,284","8,118","3,630","4,488",2.49,"46,597"
2008.3/4,성북구,돈암1동,"6,673","18,030","8,748","9,282","17,982","8,729","9,253",48,19,29,2.69,"1,746"
2008.3/4,성북구,돈암2동,"8,672","24,730","12,081","12,649","24,686","12,064","12,622",44,17,27,2.85,"2,168"
2008.3/4,성북구,안암동,"8,661","19,011","9,714","9,297","17,601","9,037","8,564","1,410",677,733,2.03,"1,609"
2008.3/4,성북구,보문동,"7,633","17,749","8,815","8,934","17,381","8,669","8,712",368,146,222,2.28,"1,787"
2008.3/4,성북구,정능1동,"6,689","18,874","8,982","9,892","18,139","8,666","9,473",735,316,419,2.71,"1,970"
2008.3/4,성북구,정능2동,"9,363","24,394","12,179","12,215","24,300","12,136","12,164",94,43,51,2.6,"2,498"
2008.3/4,성북구,정능3동,"8,187","19,333","9,678","9,655","19,132","9,592","9,540",201,86,115,2.34,"2,171"
2008.3/4,성북구,정능4동,"10,724","28,383","14,023","14,360","28,212","13,940","14,272",171,83,88,2.63,"2,732"
2008.3/4,성북구,길음1동,"10,214","28,931","14,076","14,855","28,689","13,964","14,725",242,112,130,2.81,"2,179"
2008.3/4,성북구,길음2동,"9,010","21,185","10,357","10,828","21,072","10,306","10,766",113,51,62,2.34,"2,141"
2008.3/4,성북구,월곡1동,"10,398","27,958","13,923","14,035","27,427","13,701","13,726",531,222,309,2.64,"2,489"
2008.3/4,성북구,월곡2동,"8,335","21,951","10,896","11,055","21,731","10,809","10,922",220,87,133,2.61,"2,156"
2008.3/4,성북구,장위1동,"10,760","28,258","14,080","14,178","27,665","13,822","13,843",593,258,335,2.57,"2,530"
2008.3/4,성북구,장위2동,"9,910","24,727","12,497","12,230","24,596","12,445","12,151",131,52,79,2.48,"2,455"
2008.3/4,성북구,장위3동,"7,909","19,114","9,842","9,272","18,911","9,740","9,171",203,102,101,2.39,"2,051"
2008.3/4,성북구,성북동,"8,277","20,058","9,714","10,344","19,334","9,390","9,944",724,324,400,2.34,"2,453"
2008.3/4,성북구,삼선동,"11,565","27,706","13,572","14,134","26,926","13,209","13,717",780,363,417,2.33,"2,801"
2008.3/4,성북구,동선동,"7,365","15,613","7,249","8,364","15,324","7,125","8,199",289,124,165,2.08,"1,633"
2008.3/4,성북구,종암동,"14,640","37,082","18,732","18,350","36,588","18,498","18,090",494,234,260,2.5,"3,486"
2008.3/4,성북구,석관동,"15,090","37,869","19,026","18,843","37,142","18,712","18,430",727,314,413,2.46,"3,542"
2008.3/4,강북구,소계,"136,144","346,187","171,435","174,752","342,711","170,141","172,570","3,476","1,294","2,182",2.52,"36,196"
2008.3/4,강북구,번1동,"8,614","20,481","10,078","10,403","20,102","9,937","10,165",379,141,238,2.33,"2,036"
2008.3/4,강북구,번2동,"8,209","21,376","10,579","10,797","21,275","10,548","10,727",101,31,70,2.59,"2,212"
2008.3/4,강북구,번3동,"7,823","22,412","10,869","11,543","22,354","10,852","11,502",58,17,41,2.86,"2,546"
2008.3/4,강북구,수유1동,"9,505","23,789","11,977","11,812","23,244","11,775","11,469",545,202,343,2.45,"2,505"
2008.3/4,강북구,수유2동,"9,069","23,655","11,652","12,003","23,556","11,626","11,930",99,26,73,2.6,"2,793"
2008.3/4,강북구,수유3동,"10,453","24,272","12,024","12,248","24,055","11,929","12,126",217,95,122,2.3,"2,683"
2008.3/4,강북구,삼양동,"13,321","33,911","16,921","16,990","33,115","16,630","16,485",796,291,505,2.49,"3,224"
2008.3/4,강북구,미아동,"10,284","25,144","12,577","12,567","24,844","12,454","12,390",300,123,177,2.42,"2,425"
2008.3/4,강북구,송중동,"14,364","36,741","17,991","18,750","36,444","17,885","18,559",297,106,191,2.54,"3,645"
2008.3/4,강북구,송천동,"13,854","33,396","16,611","16,785","33,126","16,503","16,623",270,108,162,2.39,"3,599"
2008.3/4,강북구,삼각산동,"8,485","24,711","12,244","12,467","24,642","12,218","12,424",69,26,43,2.9,"1,901"
2008.3/4,강북구,우이동,"8,635","21,926","11,020","10,906","21,772","10,956","10,816",154,64,90,2.52,"2,684"
2008.3/4,강북구,인수동,"13,528","34,373","16,892","17,481","34,182","16,828","17,354",191,64,127,2.53,"3,943"
2008.3/4,도봉구,소계,"139,567","377,399","186,939","190,460","374,642","185,817","188,825","2,757","1,122","1,635",2.68,"34,263"
2008.3/4,도봉구,쌍문1동,"8,965","23,882","11,791","12,091","23,469","11,629","11,840",413,162,251,2.62,"2,511"
2008.3/4,도봉구,쌍문2동,"8,270","21,848","10,783","11,065","21,749","10,749","11,000",99,34,65,2.63,"2,011"
2008.3/4,도봉구,쌍문3동,"7,414","19,136","9,380","9,756","19,036","9,340","9,696",100,40,60,2.57,"1,831"
2008.3/4,도봉구,쌍문4동,"7,537","22,231","10,833","11,398","22,194","10,823","11,371",37,10,27,2.94,"1,723"
2008.3/4,도봉구,방학1동,"11,934","33,511","16,705","16,806","33,047","16,512","16,535",464,193,271,2.77,"2,738"
2008.3/4,도봉구,방학2동,"9,739","24,903","12,614","12,289","24,743","12,549","12,194",160,65,95,2.54,"2,324"
2008.3/4,도봉구,방학3동,"11,000","33,084","16,376","16,708","33,024","16,349","16,675",60,27,33,3,"2,740"
2008.3/4,도봉구,창1동,"11,081","29,952","14,655","15,297","29,406","14,420","14,986",546,235,311,2.65,"2,668"
2008.3/4,도봉구,창2동,"12,293","32,019","15,825","16,194","31,812","15,724","16,088",207,101,106,2.59,"2,624"
2008.3/4,도봉구,창3동,"6,693","16,905","8,545","8,360","16,838","8,523","8,315",67,22,45,2.52,"1,510"
2008.3/4,도봉구,창4동,"11,447","31,651","15,399","16,252","31,597","15,374","16,223",54,25,29,2.76,"2,524"
2008.3/4,도봉구,창5동,"10,258","28,885","14,206","14,679","28,787","14,165","14,622",98,41,57,2.81,"2,372"
2008.3/4,도봉구,도봉1동,"10,726","26,308","13,341","12,967","25,943","13,195","12,748",365,146,219,2.42,"3,137"
2008.3/4,도봉구,도봉2동,"12,210","33,084","16,486","16,598","32,997","16,465","16,532",87,21,66,2.7,"3,550"
2008.3/4,노원구,소계,"224,774","621,468","304,469","316,999","616,659","302,369","314,290","4,809","2,100","2,709",2.74,"52,478"
2008.3/4,노원구,월계1동,"6,985","19,602","9,739","9,863","18,722","9,343","9,379",880,396,484,2.68,"1,706"
2008.3/4,노원구,월계2동,"10,668","28,119","13,695","14,424","28,001","13,646","14,355",118,49,69,2.62,"2,790"
2008.3/4,노원구,월계3동,"9,766","27,712","13,704","14,008","27,673","13,689","13,984",39,15,24,2.83,"2,191"
2008.3/4,노원구,월계4동,"8,789","20,728","10,374","10,354","20,546","10,303","10,243",182,71,111,2.34,"2,391"
2008.3/4,노원구,공릉2동,"16,595","47,272","23,492","23,780","46,859","23,309","23,550",413,183,230,2.82,"3,236"
2008.3/4,노원구,하계1동,"11,503","31,928","15,465","16,463","31,724","15,360","16,364",204,105,99,2.76,"2,923"
2008.3/4,노원구,하계2동,"8,912","26,919","13,134","13,785","26,880","13,118","13,762",39,16,23,3.02,"2,058"
2008.3/4,노원구,중계본동,"10,155","31,346","15,488","15,858","30,820","15,240","15,580",526,248,278,3.03,"2,127"
2008.3/4,노원구,중계1동,"9,973","31,782","15,602","16,180","31,713","15,575","16,138",69,27,42,3.18,"1,818"
2008.3/4,노원구,중계2동,"6,576","18,893","9,037","9,856","18,876","9,033","9,843",17,4,13,2.87,"1,656"
2008.3/4,노원구,중계3동,"9,188","25,007","11,773","13,234","24,905","11,726","13,179",102,47,55,2.71,"3,143"
2008.3/4,노원구,중계4동,"8,568","24,592","11,970","12,622","23,891","11,680","12,211",701,290,411,2.79,"2,267"
2008.3/4,노원구,상계1동,"14,305","41,155","20,415","20,740","41,023","20,359","20,664",132,56,76,2.87,"3,546"
2008.3/4,노원구,상계2동,"8,422","23,023","11,421","11,602","22,930","11,387","11,543",93,34,59,2.72,"1,891"
2008.3/4,노원구,상계5동,"9,318","25,150","12,343","12,807","25,030","12,296","12,734",120,47,73,2.69,"2,336"
2008.3/4,노원구,상계8동,"9,564","27,729","13,455","14,274","27,700","13,447","14,253",29,8,21,2.9,"1,870"
2008.3/4,노원구,상계9동,"9,317","26,017","12,725","13,292","25,977","12,716","13,261",40,9,31,2.79,"1,915"
2008.3/4,노원구,상계10동,"8,181","21,479","10,242","11,237","21,451","10,235","11,216",28,7,21,2.62,"1,612"
2008.3/4,노원구,공릉1.3동,"16,306","42,097","20,702","21,395","41,306","20,322","20,984",791,380,411,2.53,"3,300"
2008.3/4,노원구,상계3.4동,"16,869","42,408","21,372","21,036","42,241","21,320","20,921",167,52,115,2.5,"4,777"
2008.3/4,노원구,상계6.7동,"14,814","38,510","18,321","20,189","38,391","18,265","20,126",119,56,63,2.59,"2,925"
2008.3/4,은평구,소계,"181,994","462,078","228,128","233,950","457,188","226,066","231,122","4,890","2,062","2,828",2.51,"45,376"
2008.3/4,은평구,녹번동,"15,559","36,841","17,984","18,857","36,319","17,753","18,566",522,231,291,2.33,"3,796"
2008.3/4,은평구,불광1동,"14,681","36,134","17,669","18,465","35,659","17,442","18,217",475,227,248,2.43,"3,848"
2008.3/4,은평구,갈현1동,"10,752","27,499","13,609","13,890","27,134","13,464","13,670",365,145,220,2.52,"2,503"
2008.3/4,은평구,갈현2동,"10,631","27,992","13,608","14,384","27,780","13,518","14,262",212,90,122,2.61,"2,549"
2008.3/4,은평구,구산동,"11,262","33,160","17,130","16,030","33,000","17,069","15,931",160,61,99,2.93,"3,248"
2008.3/4,은평구,대조동,"13,331","31,937","15,377","16,560","31,555","15,204","16,351",382,173,209,2.37,"3,324"
2008.3/4,은평구,응암1동,"13,697","33,972","16,639","17,333","33,242","16,342","16,900",730,297,433,2.43,"3,179"
2008.3/4,은평구,응암2동,"9,464","22,179","11,083","11,096","22,071","11,040","11,031",108,43,65,2.33,"2,368"
2008.3/4,은평구,신사1동,"10,234","27,638","13,590","14,048","27,207","13,383","13,824",431,207,224,2.66,"2,410"
2008.3/4,은평구,신사2동,"9,397","24,793","12,628","12,165","24,709","12,594","12,115",84,34,50,2.63,"2,074"
2008.3/4,은평구,증산동,"8,597","22,326","11,136","11,190","22,138","11,070","11,068",188,66,122,2.58,"2,125"
2008.3/4,은평구,수색동,"8,494","21,275","10,548","10,727","20,997","10,440","10,557",278,108,170,2.47,"2,391"
2008.3/4,은평구,진관동,"3,045","8,779","4,317","4,462","8,719","4,292","4,427",60,25,35,2.86,948
2008.3/4,은평구,불광2동,"13,465","32,852","16,309","16,543","32,602","16,210","16,392",250,99,151,2.42,"3,408"
2008.3/4,은평구,응암3동,"11,542","28,186","14,009","14,177","27,962","13,933","14,029",224,76,148,2.42,"3,109"
2008.3/4,은평구,역촌동,"17,843","46,515","22,492","24,023","46,094","22,312","23,782",421,180,241,2.58,"4,096"
2008.3/4,서대문구,소계,"140,112","345,435","168,751","176,684","336,165","164,556","171,609","9,270","4,195","5,075",2.4,"36,402"
2008.3/4,서대문구,천연동,"7,906","19,344","9,456","9,888","19,115","9,362","9,753",229,94,135,2.42,"2,228"
2008.3/4,서대문구,홍제1동,"11,519","29,376","14,162","15,214","28,746","13,865","14,881",630,297,333,2.5,"3,167"
2008.3/4,서대문구,홍제3동,"8,343","20,962","10,233","10,729","20,827","10,179","10,648",135,54,81,2.5,"2,452"
2008.3/4,서대문구,홍제2동,"6,069","16,372","7,922","8,450","16,297","7,896","8,401",75,26,49,2.69,"1,644"
2008.3/4,서대문구,홍은1동,"11,212","29,704","14,717","14,987","29,021","14,393","14,628",683,324,359,2.59,"3,304"
2008.3/4,서대문구,홍은2동,"11,487","29,833","14,717","15,116","29,560","14,569","14,991",273,148,125,2.57,"3,060"
