기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2013.1/4,용산구,이촌1동,"9,810","28,252","13,311","14,941","26,915","12,549","14,366","1,337",762,575,2.74,"3,449"
2013.1/4,용산구,이촌2동,"4,308","10,326","4,958","5,368","10,274","4,938","5,336",52,20,32,2.38,"1,552"
2013.1/4,용산구,이태원1동,"4,396","9,874","4,707","5,167","8,370","3,826","4,544","1,504",881,623,1.9,"1,450"
2013.1/4,용산구,이태원2동,"5,432","11,959","5,640","6,319","11,059","5,131","5,928",900,509,391,2.04,"1,857"
2013.1/4,용산구,서빙고동,"5,502","14,437","6,981","7,456","14,058","6,807","7,251",379,174,205,2.56,"1,939"
2013.1/4,용산구,보광동,"8,539","18,312","8,960","9,352","17,413","8,480","8,933",899,480,419,2.04,"2,403"
2013.1/4,용산구,청파동,"11,418","23,884","11,354","12,530","22,908","11,022","11,886",976,332,644,2.01,"2,833"
2013.1/4,용산구,원효로1동,"5,645","12,852","6,400","6,452","12,577","6,266","6,311",275,134,141,2.23,"1,453"
2013.1/4,용산구,한강로동,"7,815","16,497","8,249","8,248","15,345","7,663","7,682","1,152",586,566,1.96,"2,499"
2013.1/4,용산구,한남동,"11,952","25,362","12,255","13,107","23,171","11,083","12,088","2,191","1,172","1,019",1.94,"3,133"
2013.1/4,성동구,소계,"127,035","309,312","154,328","154,984","302,038","150,875","151,163","7,274","3,453","3,821",2.38,"34,721"
2013.1/4,성동구,왕십리2동,"6,982","17,370","8,557","8,813","17,101","8,450","8,651",269,107,162,2.45,"1,944"
2013.1/4,성동구,마장동,"10,359","25,755","12,893","12,862","25,218","12,638","12,580",537,255,282,2.43,"2,913"
2013.1/4,성동구,사근동,"5,981","11,911","6,211","5,700","10,671","5,633","5,038","1,240",578,662,1.78,"1,301"
2013.1/4,성동구,행당1동,"7,605","18,113","8,920","9,193","17,661","8,724","8,937",452,196,256,2.32,"2,147"
2013.1/4,성동구,행당2동,"9,601","26,969","12,894","14,075","26,885","12,864","14,021",84,30,54,2.8,"2,826"
2013.1/4,성동구,응봉동,"6,437","17,502","8,461","9,041","17,441","8,437","9,004",61,24,37,2.71,"2,073"
2013.1/4,성동구,금호1가동,"6,173","15,868","7,723","8,145","15,767","7,686","8,081",101,37,64,2.55,"1,995"
2013.1/4,성동구,금호4가동,"6,189","15,068","7,353","7,715","14,911","7,272","7,639",157,81,76,2.41,"1,690"
2013.1/4,성동구,성수1가1동,"7,347","18,491","9,456","9,035","18,035","9,213","8,822",456,243,213,2.45,"1,723"
2013.1/4,성동구,성수1가2동,"8,102","18,795","9,467","9,328","18,415","9,284","9,131",380,183,197,2.27,"1,812"
2013.1/4,성동구,성수2가1동,"9,082","21,399","11,172","10,227","20,562","10,766","9,796",837,406,431,2.26,"2,173"
2013.1/4,성동구,성수2가3동,"5,421","12,421","6,472","5,949","12,028","6,235","5,793",393,237,156,2.22,"1,410"
2013.1/4,성동구,송정동,"5,586","12,689","6,663","6,026","12,131","6,407","5,724",558,256,302,2.17,"1,300"
2013.1/4,성동구,용답동,"7,640","17,444","9,175","8,269","16,486","8,729","7,757",958,446,512,2.16,"2,059"
2013.1/4,성동구,왕십리도선동,"5,872","13,191","6,512","6,679","12,891","6,375","6,516",300,137,163,2.2,"1,850"
2013.1/4,성동구,금호2.3가동,"9,411","23,501","11,391","12,110","23,270","11,283","11,987",231,108,123,2.47,"2,909"
2013.1/4,성동구,옥수동,"9,247","22,820","11,006","11,814","22,565","10,879","11,686",255,127,128,2.44,"2,596"
2013.1/4,성동구,기타,-,5,2,3,-,-,-,5,2,3,-,-
2013.1/4,광진구,소계,"158,987","383,806","188,983","194,823","371,170","183,297","187,873","12,636","5,686","6,950",2.33,"36,427"
2013.1/4,광진구,화양동,"13,374","24,174","11,767","12,407","21,403","10,571","10,832","2,771","1,196","1,575",1.6,"1,956"
2013.1/4,광진구,군자동,"10,236","22,227","11,168","11,059","21,346","10,731","10,615",881,437,444,2.09,"2,279"
2013.1/4,광진구,중곡1동,"7,659","17,242","8,524","8,718","16,713","8,303","8,410",529,221,308,2.18,"1,813"
2013.1/4,광진구,중곡2동,"9,757","23,235","11,356","11,879","23,017","11,270","11,747",218,86,132,2.36,"2,208"
2013.1/4,광진구,중곡3동,"8,248","19,142","9,628","9,514","18,952","9,551","9,401",190,77,113,2.3,"1,956"
2013.1/4,광진구,중곡4동,"12,708","32,248","16,008","16,240","32,071","15,944","16,127",177,64,113,2.52,"3,336"
2013.1/4,광진구,능동,"5,619","11,395","5,405","5,990","11,148","5,301","5,847",247,104,143,1.98,"1,205"
2013.1/4,광진구,구의1동,"10,842","23,462","11,321","12,141","22,651","10,961","11,690",811,360,451,2.09,"2,286"
2013.1/4,광진구,구의2동,"10,917","27,644","13,634","14,010","27,329","13,536","13,793",315,98,217,2.5,"2,959"
2013.1/4,광진구,구의3동,"11,476","29,992","14,571","15,421","29,713","14,441","15,272",279,130,149,2.59,"2,652"
2013.1/4,광진구,광장동,"11,935","37,082","18,104","18,978","36,866","18,008","18,858",216,96,120,3.09,"2,768"
2013.1/4,광진구,자양1동,"11,119","25,968","12,783","13,185","24,110","11,907","12,203","1,858",876,982,2.17,"2,582"
2013.1/4,광진구,자양2동,"11,307","28,921","14,431","14,490","28,634","14,292","14,342",287,139,148,2.53,"2,714"
2013.1/4,광진구,자양3동,"11,563","32,239","15,691","16,548","31,876","15,537","16,339",363,154,209,2.76,"2,701"
2013.1/4,광진구,자양4동,"12,227","28,835","14,592","14,243","25,341","12,944","12,397","3,494","1,648","1,846",2.07,"3,012"
2013.1/4,동대문구,소계,"157,854","374,958","187,614","187,344","362,625","182,386","180,239","12,333","5,228","7,105",2.3,"47,493"
2013.1/4,동대문구,회기동,"5,855","12,692","6,039","6,653","11,206","5,462","5,744","1,486",577,909,1.91,"1,329"
2013.1/4,동대문구,휘경1동,"8,146","17,681","8,743","8,938","16,593","8,290","8,303","1,088",453,635,2.04,"2,184"
2013.1/4,동대문구,휘경2동,"10,684","26,462","13,095","13,367","26,087","12,930","13,157",375,165,210,2.44,"2,807"
2013.1/4,동대문구,청량리동,"10,892","25,393","12,779","12,614","24,422","12,278","12,144",971,501,470,2.24,"4,379"
2013.1/4,동대문구,용신동,"15,776","33,485","17,317","16,168","32,045","16,658","15,387","1,440",659,781,2.03,"4,806"
2013.1/4,동대문구,제기동,"13,039","29,332","14,821","14,511","27,738","14,168","13,570","1,594",653,941,2.13,"4,364"
2013.1/4,동대문구,전농1동,"12,704","27,195","13,954","13,241","26,706","13,756","12,950",489,198,291,2.1,"4,169"
2013.1/4,동대문구,전농2동,"7,795","21,782","10,635","11,147","21,479","10,528","10,951",303,107,196,2.76,"2,683"
2013.1/4,동대문구,답십리1동,"8,646","20,528","10,261","10,267","20,106","10,071","10,035",422,190,232,2.33,"2,687"
2013.1/4,동대문구,답십리2동,"12,219","32,157","15,940","16,217","31,878","15,810","16,068",279,130,149,2.61,"3,988"
2013.1/4,동대문구,장안1동,"15,022","38,138","19,138","19,000","37,370","18,821","18,549",768,317,451,2.49,"4,033"
2013.1/4,동대문구,장안2동,"12,866","32,947","16,663","16,284","32,686","16,568","16,118",261,95,166,2.54,"3,444"
2013.1/4,동대문구,이문1동,"15,451","33,601","16,587","17,014","31,192","15,602","15,590","2,409",985,"1,424",2.02,"3,917"
2013.1/4,동대문구,이문2동,"8,759","23,565","11,642","11,923","23,117","11,444","11,673",448,198,250,2.64,"2,703"
2013.1/4,중랑구,소계,"174,447","422,877","211,313","211,564","418,569","209,695","208,874","4,308","1,618","2,690",2.4,"47,289"
2013.1/4,중랑구,면목2동,"12,013","28,338","14,244","14,094","27,915","14,071","13,844",423,173,250,2.32,"3,079"
2013.1/4,중랑구,면목4동,"9,804","22,598","11,220","11,378","22,387","11,144","11,243",211,76,135,2.28,"2,595"
2013.1/4,중랑구,면목5동,"6,074","14,257","7,297","6,960","14,097","7,253","6,844",160,44,116,2.32,"1,635"
2013.1/4,중랑구,면목7동,"10,679","25,830","12,894","12,936","25,618","12,822","12,796",212,72,140,2.4,"2,943"
2013.1/4,중랑구,상봉1동,"9,303","25,842","12,750","13,092","25,612","12,669","12,943",230,81,149,2.75,"2,559"
2013.1/4,중랑구,상봉2동,"9,217","18,642","9,462","9,180","18,394","9,355","9,039",248,107,141,2,"2,236"
2013.1/4,중랑구,중화1동,"8,324","21,721","10,767","10,954","21,446","10,656","10,790",275,111,164,2.58,"2,213"
2013.1/4,중랑구,중화2동,"14,551","31,034","16,053","14,981","30,517","15,842","14,675",517,211,306,2.1,"3,842"
2013.1/4,중랑구,묵1동,"13,810","36,311","17,826","18,485","36,088","17,739","18,349",223,87,136,2.61,"3,916"
2013.1/4,중랑구,묵2동,"8,465","20,231","10,139","10,092","20,099","10,095","10,004",132,44,88,2.37,"2,358"
2013.1/4,중랑구,망우3동,"8,289","19,370","9,746","9,624","19,220","9,699","9,521",150,47,103,2.32,"2,236"
2013.1/4,중랑구,신내1동,"10,996","32,178","15,864","16,314","32,025","15,798","16,227",153,66,87,2.91,"3,449"
2013.1/4,중랑구,신내2동,"9,258","25,042","12,181","12,861","24,964","12,150","12,814",78,31,47,2.7,"2,611"
2013.1/4,중랑구,면목본동,"16,201","37,033","18,471","18,562","36,361","18,229","18,132",672,242,430,2.24,"4,046"
2013.1/4,중랑구,면목3.8동,"12,726","29,427","14,740","14,687","29,149","14,635","14,514",278,105,173,2.29,"3,520"
2013.1/4,중랑구,망우본동,"14,737","35,023","17,659","17,364","34,677","17,538","17,139",346,121,225,2.35,"4,051"
2013.1/4,성북구,소계,"198,094","490,566","240,894","249,672","481,651","237,169","244,482","8,915","3,725","5,190",2.43,"58,968"
2013.1/4,성북구,돈암1동,"6,204","16,618","8,012","8,606","16,445","7,943","8,502",173,69,104,2.65,"2,046"
2013.1/4,성북구,돈암2동,"7,923","23,503","11,330","12,173","23,434","11,300","12,134",69,30,39,2.96,"2,386"
2013.1/4,성북구,안암동,"8,972","18,470","9,245","9,225","16,816","8,523","8,293","1,654",722,932,1.87,"1,933"
2013.1/4,성북구,보문동,"6,733","14,406","7,090","7,316","14,086","6,964","7,122",320,126,194,2.09,"1,822"
2013.1/4,성북구,정릉1동,"7,583","20,516","9,874","10,642","20,174","9,753","10,421",342,121,221,2.66,"2,482"
2013.1/4,성북구,정릉2동,"9,463","24,632","12,234","12,398","24,509","12,181","12,328",123,53,70,2.59,"3,148"
2013.1/4,성북구,정릉3동,"7,891","18,552","9,254","9,298","17,630","8,827","8,803",922,427,495,2.23,"2,654"
2013.1/4,성북구,정릉4동,"10,896","28,189","13,852","14,337","27,970","13,759","14,211",219,93,126,2.57,"3,431"
2013.1/4,성북구,길음1동,"12,795","37,592","18,258","19,334","37,360","18,165","19,195",232,93,139,2.92,"3,380"
2013.1/4,성북구,길음2동,"9,053","21,109","10,376","10,733","20,871","10,273","10,598",238,103,135,2.31,"2,708"
2013.1/4,성북구,월곡1동,"10,982","29,395","14,513","14,882","29,110","14,381","14,729",285,132,153,2.65,"3,366"
2013.1/4,성북구,월곡2동,"8,861","21,836","10,764","11,072","21,553","10,637","10,916",283,127,156,2.43,"2,722"
2013.1/4,성북구,장위1동,"10,282","26,179","12,957","13,222","25,859","12,843","13,016",320,114,206,2.51,"3,213"
2013.1/4,성북구,장위2동,"9,256","22,766","11,459","11,307","22,555","11,372","11,183",211,87,124,2.44,"3,045"
2013.1/4,성북구,장위3동,"7,862","19,221","9,839","9,382","18,974","9,744","9,230",247,95,152,2.41,"2,586"
2013.1/4,성북구,성북동,"8,649","19,632","9,357","10,275","19,056","9,121","9,935",576,236,340,2.2,"2,831"
2013.1/4,성북구,삼선동,"12,682","28,868","14,036","14,832","28,296","13,784","14,512",572,252,320,2.23,"3,506"
2013.1/4,성북구,동선동,"8,780","17,175","7,608","9,567","16,583","7,372","9,211",592,236,356,1.89,"2,016"
2013.1/4,성북구,종암동,"17,417","43,824","21,746","22,078","42,988","21,425","21,563",836,321,515,2.47,"4,933"
2013.1/4,성북구,석관동,"15,810","38,083","19,090","18,993","37,382","18,802","18,580",701,288,413,2.36,"4,760"
2013.1/4,강북구,소계,"142,061","345,850","170,629","175,221","342,574","169,407","173,167","3,276","1,222","2,054",2.41,"46,923"
2013.1/4,강북구,번1동,"9,743","21,202","10,478","10,724","20,819","10,337","10,482",383,141,242,2.14,"2,676"
2013.1/4,강북구,번2동,"7,885","19,760","9,729","10,031","19,664","9,699","9,965",96,30,66,2.49,"2,865"
2013.1/4,강북구,번3동,"7,797","21,248","10,299","10,949","21,183","10,282","10,901",65,17,48,2.72,"3,458"
2013.1/4,강북구,수유1동,"9,980","23,449","11,749","11,700","23,113","11,630","11,483",336,119,217,2.32,"3,195"
2013.1/4,강북구,수유2동,"9,192","23,324","11,532","11,792","23,186","11,498","11,688",138,34,104,2.52,"3,529"
2013.1/4,강북구,수유3동,"11,007","24,321","12,052","12,269","23,984","11,923","12,061",337,129,208,2.18,"3,357"
2013.1/4,강북구,삼양동,"13,036","31,752","15,839","15,913","31,604","15,784","15,820",148,55,93,2.42,"4,049"
2013.1/4,강북구,미아동,"10,512","24,372","11,966","12,406","23,571","11,658","11,913",801,308,493,2.24,"3,150"
2013.1/4,강북구,송중동,"14,028","33,904","16,577","17,327","33,602","16,446","17,156",302,131,171,2.4,"4,546"
2013.1/4,강북구,송천동,"14,071","32,242","16,126","16,116","31,942","15,992","15,950",300,134,166,2.27,"4,563"
2013.1/4,강북구,삼각산동,"12,050","34,790","16,966","17,824","34,727","16,944","17,783",63,22,41,2.88,"2,987"
2013.1/4,강북구,우이동,"8,868","21,627","10,701","10,926","21,510","10,659","10,851",117,42,75,2.43,"3,481"
2013.1/4,강북구,인수동,"13,892","33,859","16,615","17,244","33,669","16,555","17,114",190,60,130,2.42,"5,067"
2013.1/4,도봉구,소계,"137,901","363,682","179,569","184,113","361,572","178,785","182,787","2,110",784,"1,326",2.62,"43,014"
2013.1/4,도봉구,쌍문1동,"8,592","22,251","10,855","11,396","22,019","10,789","11,230",232,66,166,2.56,"3,072"
2013.1/4,도봉구,쌍문2동,"8,498","21,684","10,659","11,025","21,572","10,619","10,953",112,40,72,2.54,"2,668"
2013.1/4,도봉구,쌍문3동,"7,580","18,666","9,131","9,535","18,529","9,083","9,446",137,48,89,2.44,"2,455"
2013.1/4,도봉구,쌍문4동,"7,407","21,685","10,489","11,196","21,636","10,471","11,165",49,18,31,2.92,"2,023"
2013.1/4,도봉구,방학1동,"12,485","32,392","16,279","16,113","32,126","16,176","15,950",266,103,163,2.57,"3,695"
2013.1/4,도봉구,방학2동,"9,814","24,035","12,122","11,913","23,856","12,067","11,789",179,55,124,2.43,"3,017"
2013.1/4,도봉구,방학3동,"10,795","32,004","15,739","16,265","31,946","15,718","16,228",58,21,37,2.96,"3,163"
2013.1/4,도봉구,창1동,"10,925","28,764","14,018","14,746","28,487","13,890","14,597",277,128,149,2.61,"3,221"
2013.1/4,도봉구,창2동,"11,855","31,724","15,671","16,053","31,503","15,561","15,942",221,110,111,2.66,"3,382"
2013.1/4,도봉구,창3동,"6,660","16,055","8,082","7,973","15,972","8,056","7,916",83,26,57,2.4,"1,958"
2013.1/4,도봉구,창4동,"10,911","30,828","14,941","15,887","30,767","14,923","15,844",61,18,43,2.82,"3,024"
2013.1/4,도봉구,창5동,"10,040","27,851","13,657","14,194","27,716","13,605","14,111",135,52,83,2.76,"2,888"
2013.1/4,도봉구,도봉1동,"10,469","24,508","12,446","12,062","24,324","12,382","11,942",184,64,120,2.32,"4,037"
2013.1/4,도봉구,도봉2동,"11,870","31,235","15,480","15,755","31,119","15,445","15,674",116,35,81,2.62,"4,411"
2013.1/4,노원구,소계,"222,910","599,564","292,822","306,742","595,929","291,282","304,647","3,635","1,540","2,095",2.67,"62,128"
2013.1/4,노원구,월계1동,"9,409","23,326","11,910","11,416","22,791","11,644","11,147",535,266,269,2.42,"2,846"
2013.1/4,노원구,월계2동,"12,186","30,478","14,814","15,664","30,290","14,748","15,542",188,66,122,2.49,"3,919"
2013.1/4,노원구,월계3동,"13,444","35,958","17,531","18,427","35,819","17,482","18,337",139,49,90,2.66,"4,070"
2013.1/4,노원구,공릉2동,"17,286","47,183","23,473","23,710","46,542","23,199","23,343",641,274,367,2.69,"3,884"
2013.1/4,노원구,하계1동,"11,325","30,826","14,936","15,890","30,681","14,856","15,825",145,80,65,2.71,"3,206"
2013.1/4,노원구,하계2동,"8,715","25,891","12,586","13,305","25,846","12,564","13,282",45,22,23,2.97,"2,334"
2013.1/4,노원구,중계본동,"9,882","29,917","14,751","15,166","29,756","14,675","15,081",161,76,85,3.01,"2,301"
2013.1/4,노원구,중계1동,"9,502","30,575","15,050","15,525","30,482","15,008","15,474",93,42,51,3.21,"1,895"
2013.1/4,노원구,중계4동,"8,209","22,586","11,046","11,540","22,498","11,014","11,484",88,32,56,2.74,"2,639"
2013.1/4,노원구,상계1동,"15,767","44,341","21,850","22,491","44,077","21,743","22,334",264,107,157,2.8,"4,879"
2013.1/4,노원구,상계2동,"8,587","22,661","11,189","11,472","22,542","11,142","11,400",119,47,72,2.63,"2,362"
2013.1/4,노원구,상계5동,"9,539","24,336","11,902","12,434","24,211","11,851","12,360",125,51,74,2.54,"2,881"
2013.1/4,노원구,상계8동,"9,544","27,340","13,164","14,176","27,299","13,156","14,143",41,8,33,2.86,"2,090"
2013.1/4,노원구,상계9동,"8,820","24,739","11,992","12,747","24,671","11,974","12,697",68,18,50,2.8,"2,200"
2013.1/4,노원구,상계10동,"7,753","20,636","9,727","10,909","20,589","9,714","10,875",47,13,34,2.66,"1,775"
2013.1/4,노원구,상계3.4동,"16,154","39,026","19,639","19,387","38,784","19,559","19,225",242,80,162,2.4,"5,825"
2013.1/4,노원구,상계6.7동,"14,309","37,044","17,479","19,565","36,866","17,406","19,460",178,73,105,2.58,"3,367"
2013.1/4,노원구,중계2.3동,"15,636","42,199","19,906","22,293","42,064","19,847","22,217",135,59,76,2.69,"5,464"
2013.1/4,노원구,공릉1동,"16,843","40,502","19,877","20,625","40,121","19,700","20,421",381,177,204,2.38,"4,191"
2013.1/4,은평구,소계,"201,290","507,644","248,863","258,781","503,231","247,013","256,218","4,413","1,850","2,563",2.5,"62,014"
2013.1/4,은평구,녹번동,"14,565","33,400","16,177","17,223","32,910","15,960","16,950",490,217,273,2.26,"4,527"
2013.1/4,은평구,불광1동,"16,740","42,252","20,485","21,767","41,870","20,313","21,557",382,172,210,2.5,"5,292"
2013.1/4,은평구,갈현1동,"10,945","26,495","13,057","13,438","26,244","12,961","13,283",251,96,155,2.4,"3,259"
2013.1/4,은평구,갈현2동,"11,276","29,057","14,093","14,964","28,782","13,971","14,811",275,122,153,2.55,"3,189"
2013.1/4,은평구,구산동,"12,320","34,239","17,498","16,741","33,998","17,407","16,591",241,91,150,2.76,"4,265"
2013.1/4,은평구,대조동,"14,262","32,335","15,458","16,877","31,989","15,308","16,681",346,150,196,2.24,"4,143"
2013.1/4,은평구,응암1동,"13,336","32,207","15,677","16,530","31,837","15,531","16,306",370,146,224,2.39,"3,889"
2013.1/4,은평구,응암2동,"10,849","26,692","13,290","13,402","26,538","13,223","13,315",154,67,87,2.45,"3,265"
2013.1/4,은평구,신사1동,"10,937","28,337","13,838","14,499","28,073","13,729","14,344",264,109,155,2.57,"3,214"
2013.1/4,은평구,신사2동,"8,969","23,081","11,560","11,521","22,952","11,515","11,437",129,45,84,2.56,"2,609"
2013.1/4,은평구,증산동,"8,349","21,192","10,597","10,595","21,032","10,533","10,499",160,64,96,2.52,"2,660"
2013.1/4,은평구,수색동,"7,941","19,667","9,881","9,786","19,473","9,815","9,658",194,66,128,2.45,"2,767"
2013.1/4,은평구,진관동,"16,286","50,925","24,523","26,402","50,759","24,463","26,296",166,60,106,3.12,"5,235"
2013.1/4,은평구,불광2동,"13,206","30,515","15,065","15,450","30,248","14,958","15,290",267,107,160,2.29,"4,221"
2013.1/4,은평구,응암3동,"12,188","27,944","13,793","14,151","27,660","13,685","13,975",284,108,176,2.27,"3,916"
2013.1/4,은평구,역촌동,"19,121","49,306","23,871","25,435","48,866","23,641","25,225",440,230,210,2.56,"5,563"
2013.1/4,서대문구,소계,"135,916","326,604","158,732","167,872","316,630","154,679","161,951","9,974","4,053","5,921",2.33,"42,888"
2013.1/4,서대문구,천연동,"8,645","20,620","10,019","10,601","20,390","9,908","10,482",230,111,119,2.36,"2,876"
2013.1/4,서대문구,홍제1동,"11,397","27,769","13,357","14,412","27,347","13,166","14,181",422,191,231,2.4,"3,839"
2013.1/4,서대문구,홍제3동,"8,361","20,313","9,923","10,390","20,141","9,845","10,296",172,78,94,2.41,"3,116"
2013.1/4,서대문구,홍제2동,"6,085","15,869","7,563","8,306","15,721","7,508","8,213",148,55,93,2.58,"2,062"
2013.1/4,서대문구,홍은1동,"10,456","26,637","13,065","13,572","26,317","12,924","13,393",320,141,179,2.52,"3,754"
2013.1/4,서대문구,홍은2동,"12,019","30,181","14,833","15,348","29,596","14,565","15,031",585,268,317,2.46,"3,943"
2013.1/4,서대문구,남가좌1동,"1,808","3,977","2,012","1,965","3,852","1,953","1,899",125,59,66,2.13,673
2013.1/4,서대문구,남가좌2동,"12,835","30,973","15,255","15,718","30,418","15,027","15,391",555,228,327,2.37,"4,214"
2013.1/4,서대문구,북가좌1동,"6,752","18,860","9,320","9,540","18,702","9,248","9,454",158,72,86,2.77,"1,987"
2013.1/4,서대문구,북가좌2동,"13,556","34,199","16,812","17,387","33,959","16,732","17,227",240,80,160,2.51,"4,324"
2013.1/4,서대문구,충현동,"9,272","20,962","10,185","10,777","20,094","9,910","10,184",868,275,593,2.17,"2,881"
2013.1/4,서대문구,북아현동,"4,955","11,125","5,413","5,712","10,824","5,264","5,560",301,149,152,2.18,"1,490"
2013.1/4,서대문구,신촌동,"10,916","21,748","9,856","11,892","18,437","8,692","9,745","3,311","1,164","2,147",1.69,"2,054"
2013.1/4,서대문구,연희동,"18,859","43,371","21,119","22,252","40,832","19,937","20,895","2,539","1,182","1,357",2.17,"5,675"
2013.1/4,마포구,소계,"166,797","393,330","190,365","202,965","384,314","186,266","198,048","9,016","4,099","4,917",2.3,"44,918"
2013.1/4,마포구,용강동,"7,666","19,340","9,314","10,026","19,023","9,132","9,891",317,182,135,2.48,"2,154"
2013.1/4,마포구,대흥동,"8,320","15,894","7,649","8,245","14,191","6,999","7,192","1,703",650,"1,053",1.71,"1,911"
2013.1/4,마포구,염리동,"8,045","17,970","8,855","9,115","17,371","8,594","8,777",599,261,338,2.16,"2,282"
