GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물주부구분코드,건물주부구분명,건물대지면적,건물건축면적,건물연면적,용적율,건폐율,건축물구조코드,건축물구조명,주요용도코드,주요용도명,세부용도코드,세부용도명,건물용도분류코드,건물용도분류명,건물높이,지상층수,지하층수,허가일자,사용승인일자,데이터기준일자
2002206076304574581600000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3220,2,집합건축물,3,표제부,그랑빌아파트,110동,0,주건축물,0,650.72,13685.8,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,72.93,26,0,1997-09-09,2002-10-18,2018-07-06
2002206052944574140800000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3221,2,집합건축물,3,표제부,그랑빌아파트,109동,0,주건축물,0,910.04,20675.2,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002206080984573616000000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3222,2,집합건축물,3,표제부,그랑빌아파트,108동,0,주건축물,0,625.74,13660.46,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.3,27,0,1997-09-09,2002-10-18,2018-07-06
2002206080744572833700000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3223,2,집합건축물,3,표제부,그랑빌아파트,106동,0,주건축물,0,622.24,13127.53,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002206046944572358000000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3224,2,집합건축물,3,표제부,그랑빌아파트,105동,0,주건축물,0,725.66,15919.94,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002206079784571846700000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3225,2,집합건축물,3,표제부,그랑빌아파트,104동,0,주건축물,0,577.6,12833.33,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002206046274571502200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3226,2,집합건축물,3,표제부,그랑빌아파트,103동,0,주건축물,0,773.8,16548.6,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002206079544570981200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3227,2,집합건축물,3,표제부,그랑빌아파트,102동,0,주건축물,0,622.24,13731.43,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002206038044570754100000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3228,2,집합건축물,3,표제부,그랑빌아파트,101동,0,주건축물,0,393.04,7438.76,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,70.33,25,0,1997-09-09,2002-10-18,2018-07-06
2002205897574573699400000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3177,2,집합건축물,3,표제부,그랑빌아파트,122동,0,주건축물,0,773.8,14884.59,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002205919794571916600000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3178,2,집합건축물,3,표제부,그랑빌아파트,115동,0,주건축물,0,389.68,5170.16,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,52.13,18,0,1997-09-09,2002-10-18,2018-07-06
2002206046144573252800000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3179,2,집합건축물,3,표제부,그랑빌아파트,107동,0,주건축물,0,773.8,16951.2,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002206092184573285100000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3193,2,집합건축물,3,표제부,그랑빌아파트,어린이집,0,주건축물,0,161.36,490.81,0,0,21,철근콘크리트구조,11000,노유자시설,11102,영유아보육시설,6,문교사회용,12.51,3,1,1997-09-09,2002-10-18,2018-07-06
2002205895994572359200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3194,2,집합건축물,3,표제부,그랑빌아파트,유치원,0,주건축물,0,219.78,701.28,0,0,21,철근콘크리트구조,11000,노유자시설,11101,유치원,6,문교사회용,12.85,3,1,1997-09-09,2002-10-18,2018-07-06
2002206023444573715100000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3196,2,집합건축물,3,표제부,그랑빌아파트,분산상가동,0,주건축물,0,277.02,873.36,0,0,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,12.075,3,1,1997-09-09,2002-10-18,2018-07-06
2002205953684570534900000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3197,2,집합건축물,3,표제부,그랑빌아파트,주상가동,0,주건축물,0,1720.9,13394.3,0,0,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,17.53,4,3,1997-09-09,2002-10-18,2018-07-06
2002205992154574360200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3207,2,집합건축물,3,표제부,그랑빌아파트,125동,0,주건축물,0,516.56,8947.92,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,65.13,23,0,1997-09-09,2002-10-18,2018-07-06
2002205941924574060500000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3208,2,집합건축물,3,표제부,그랑빌아파트,124동,0,주건축물,0,839.84,15217.38,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002205992374573628200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3209,2,집합건축물,3,표제부,그랑빌아파트,123동,0,주건축물,0,773.8,15519.85,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002205855514573786600000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3210,2,집합건축물,3,표제부,그랑빌아파트,121동,0,주건축물,0,393.04,4142.84,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,41.73,14,0,1997-09-09,2002-10-18,2018-07-06
2002205875824573133200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3211,2,집합건축물,3,표제부,그랑빌아파트,120동,0,주건축물,0,514.48,8482.6,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,62.53,22,0,1997-09-09,2002-10-18,2018-07-06
2002205906694572760200000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3212,2,집합건축물,3,표제부,그랑빌아파트,119동,0,주건축물,0,650.72,13685.8,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
2002205948424573165600000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3213,2,집합건축물,3,표제부,그랑빌아파트,118동,0,주건축물,0,732.84,17382.4,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,78.13,28,0,1997-09-09,2002-10-18,2018-07-06
2002205993314572816300000000,1135010200100180000,1135010200,서울특별시 노원구 월계동,1,일반,18,3214,2,집합건축물,3,표제부,그랑빌아파트,117동,0,주건축물,0,652.36,12500.7,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,75.53,27,0,1997-09-09,2002-10-18,2018-07-06
1978205742594571833300000000,1135010200100210013,1135010200,서울특별시 노원구 월계동,1,일반,21-13,14391,2,집합건축물,3,표제부,,,0,주건축물,0,98.25,294.75,0,0,11,벽돌구조,02000,공동주택,Z3999,기타근린생활시설,2,상업용,0,2,1,,1978-03-04,2018-07-06
1986205733464571782100000000,1135010200100210015,1135010200,서울특별시 노원구 월계동,1,일반,21-15,6874,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,48.1,141.9,0,0,11,벽돌구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,0,2,1,1986-04-22,1986-07-16,2018-07-06
1986205729464571896700000000,1135010200100210016,1135010200,서울특별시 노원구 월계동,1,일반,21-16,13168,2,집합건축물,3,표제부,,,0,주건축물,0,66.66,201.33,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,1986-04-28,1986-09-09,2018-07-06
1986205722064571800800000000,1135010200100210017,1135010200,서울특별시 노원구 월계동,1,일반,21-17,13642,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,47.4,139.7,0,0,11,벽돌구조,03000,제1종근린생활시설,03000,제1종근린생활시설,2,상업용,0,2,1,1986-04-21,1986-09-09,2018-07-06
1985205721374571922000000000,1135010200100210018,1135010200,서울특별시 노원구 월계동,1,일반,21-18,4857,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,37.89,37.89,0,0,12,블록구조,01000,단독주택,01001,단독주택,1,주거용,0,1,0,,1985-09-04,2018-07-06
2011205710594571798200000000,1135010200100210019,1135010200,서울특별시 노원구 월계동,1,일반,21-19,100188673,1,일반건축물,2,일반건축물대방,,,0,주건축물,106,56.12,214.76,153.62,52.94,21,철근콘크리트구조,04000,제2종근린생활시설,04201,교회,2,상업용,9.4,3,1,2010-11-10,2011-04-26,2018-07-06
1983205708034571936800000000,1135010200100210020,1135010200,서울특별시 노원구 월계동,1,일반,21-20,11326,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,63.09,189.27,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1983-07-04,2018-07-06
1974205691224571950800000000,1135010200100210021,1135010200,서울특별시 노원구 월계동,1,일반,21-21,7435,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,55.8,111.6,0,0,11,벽돌구조,04000,제2종근린생활시설,04402,사무소,2,상업용,0,2,0,,1974-12-21,2018-07-06
